Gene = Cdk5alpha
index = 1063
Annotated 5SS: [ 413 1585 2144 2409]
Annotated 3SS: [ 646 2005 2202 2480]
SMsplice 5SS: [ 413 1585 2144 2409]
SMsplice 3SS: [ 646 2005 2202 2480]
top_k =  500
Partition function (log Z): -6.317810083900592

Sorted 5' Splice Sites (High to Low Probability):
Position 2409: 0.9010785501359135
Position 1585: 0.8182595736545553
Position 413: 0.7926406641851712
Position 2144: 0.493836923920603
Position 1403: 0.11048894455174545
Position 884: 0.04947793531825384
Position 394: 0.036205893298415004
Position 526: 0.02355928415870944
Position 865: 0.009652379912549783
Position 1623: 0.008723974298490304
Position 241: 0.007878777751941065
Position 1607: 0.005118493024063346
Position 169: 0.004502361611860779
Position 1363: 0.0043651191965533255
Position 429: 0.0030300300281791677
Position 1825: 0.002359195303445853
Position 188: 0.0022959585144415534
Position 299: 0.0018403789402774266
Position 150: 0.0016256668708790887
Position 479: 0.0013999151408318285
Position 134: 0.0008507347663206733
Position 444: 0.0006451600967220926
Position 2315: 0.0005606351679268483
Position 289: 0.0005315384600790572
Position 2149: 0.000503864942003528
Position 81: 0.00044134134225678676
Position 2319: 0.00043563792228557815
Position 234: 0.00042227922205582307
Position 1444: 0.0004178342051683494
Position 75: 0.0002836781295451609
Position 600: 0.0002341572485446125
Position 543: 0.00019629598702186775
Position 481: 0.00019469836892803806
Position 10: 0.00018782628435582525
Position 2703: 0.00018076522398677294
Position 2708: 0.00016218802456588054
Position 2334: 0.00010924325199108178
Position 837: 0.00010550129956128336
Position 661: 8.279947665795359e-05
Position 274: 6.43816811097052e-05
Position 1394: 4.873362638680035e-05
Position 186: 3.634483561535359e-05
Position 297: 3.38680382994239e-05
Position 1137: 2.6840876386725682e-05
Position 663: 1.1597887367802066e-05
Position 207: 5.189873789541841e-06
Position 64: 4.177219001788947e-06
Position 220: 2.4910022352937973e-06
Position 1101: 1.9022676004371435e-06
Position 881: 1.5298892430119864e-06
Position 251: 1.1414805776361331e-06
Position 56: 1.027076199906514e-06
Position 313: 9.868692218154033e-07
Position 470: 6.190786612314611e-07
Position 612: 5.6255655778349e-07
Position 606: 1.0963567551845008e-08
Position 702: 2.0348659056132484e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2480: 0.9062910835587812
Position 646: 0.8196089221485043
Position 2202: 0.40493743979836044
Position 2005: 0.37315048550505886
Position 1973: 0.2596445578676938
Position 2062: 0.10550037749070637
Position 2224: 0.07559948019140883
Position 2251: 0.05522556835716195
Position 1479: 0.03339929534415291
Position 1649: 0.029515111207759404
Position 1772: 0.026505779628247596
Position 1953: 0.025348254982446104
Position 1938: 0.017362980410171654
Position 804: 0.014754547157015298
Position 1900: 0.012023685837407027
Position 2554: 0.009970479864588565
Position 1425: 0.009520488031438585
Position 915: 0.008047499085215149
Position 1874: 0.00729512060781029
Position 589: 0.007049195106868329
Position 1296: 0.0067959135671067615
Position 465: 0.005818292372538949
Position 1508: 0.005508816212068784
Position 1837: 0.0054926744894388925
Position 1669: 0.004210328631245263
Position 1700: 0.0041582770026243505
Position 1494: 0.003556623461127385
Position 1413: 0.003461931272089051
Position 2029: 0.003357983863315399
Position 1924: 0.003312700752248473
Position 708: 0.0030472880413615036
Position 292: 0.0030299596895605727
Position 526: 0.0028603579750493486
Position 1455: 0.002237990111404657
Position 2383: 0.0021299085130166316
Position 1167: 0.0020339758689995407
Position 1542: 0.00197937998216308
Position 927: 0.0019427910649493264
Position 1928: 0.0019197312210005224
Position 1842: 0.0014536845221155207
Position 772: 0.0012413575746880077
Position 2614: 0.001191971218643136
Position 969: 0.0011685945771170425
Position 1748: 0.0011372203112283222
Position 2502: 0.0007625912286786492
Position 1560: 0.0007247711427686676
Position 1862: 0.0007193522131037882
Position 1684: 0.0006859397736480108
Position 1488: 0.0006769695598231465
Position 1619: 0.0006521295243211361
Position 1113: 0.0005519140424485807
Position 310: 0.0005491778333959333
Position 1224: 0.0005126051005948984
Position 1443: 0.0005120354880315962
Position 1020: 0.0005077018099892975
Position 2788: 0.0004186879619309016
Position 2183: 0.0004058098460069621
Position 1089: 0.0004008066966298243
Position 1727: 0.00039736193425535325
Position 1092: 0.0003941084484188521
Position 2135: 0.0002604633531537673
Position 1889: 0.00021514663365271446
Position 2740: 0.00019664103746895673
Position 2106: 0.00017702097284310052
Position 1302: 0.00016453355091112267
Position 2507: 0.00013275747604358802
Position 1260: 0.00011520210650131781
Position 612: 0.00010249780567988067
Position 377: 9.872472692392383e-05
Position 234: 9.543973464836904e-05
Position 2793: 7.909638634710833e-05
Position 203: 7.82142620630454e-05
Position 444: 6.703866987349721e-05
Position 182: 6.283761529190062e-05
Position 2408: 5.615623714653736e-05
Position 1368: 5.2642591302287626e-05
Position 536: 5.1883579927869694e-05
Position 1209: 4.816979228010136e-05
Position 1044: 3.907724743481831e-05
Position 450: 3.8612335793227834e-05
Position 1518: 3.8404434286442156e-05
Position 1116: 3.6829120198333785e-05
Position 1314: 3.245910953121314e-05
Position 470: 3.09030320245758e-05
Position 1173: 3.0126113060784424e-05
Position 758: 2.105303975589805e-05
Position 68: 1.9561302356268503e-05
Position 861: 1.5114746259026616e-05
Position 834: 1.3419262867720095e-05
Position 1119: 1.3021638221503339e-05
Position 801: 1.2637352970845968e-05
Position 819: 1.1761495346262595e-05
Position 297: 1.1237843826806199e-05
Position 240: 9.630327525537984e-06
Position 217: 8.311266175247957e-06
Position 1029: 4.564315927784971e-06
Position 1056: 4.547158747464247e-06
Position 251: 3.912111481167336e-06
Position 876: 1.923347486473191e-06
Position 114: 1.3767725712594807e-06
Position 134: 1.0518404088288703e-06
Position 1257: 7.794481854517248e-07
Position 75: 5.115831365244387e-07
Position 1308: 5.017064530960488e-07
Position 1320: 4.745711343403524e-07
Position 1137: 2.959174286269647e-07
Position 347: 2.3616088037267656e-07
Position 1362: 2.3337840518442462e-07
Position 81: 1.765435139278805e-07
Position 128: 9.101762272045048e-08
Position 335: 8.53131737137906e-08
Position 412: 6.105393259744466e-08
Position 750: 4.013621154645121e-08
Position 598: 2.4508627408789487e-08
Position 394: 1.4795501048853696e-08
Position 543: 9.621985105346687e-09
Position 828: 1.9110949454684848e-09
