Gene = Max
index = 1270
Annotated 5SS: [ 204  345  768 1101]
Annotated 3SS: [ 278  659  976 1165]
SMsplice 5SS: [ 204  768 1101]
SMsplice 3SS: [ 278  976 1165]
top_k =  500
Partition function (log Z): 3.1407634830583393

Sorted 5' Splice Sites (High to Low Probability):
Position 1101: 0.9782507371261077
Position 204: 0.9309647517321483
Position 768: 0.7598335774838515
Position 345: 0.4404706185689905
Position 788: 0.1942968103668822
Position 25: 0.09625903108094964
Position 487: 0.04982892147720646
Position 215: 0.02574800211826028
Position 449: 0.019022196830290043
Position 840: 0.014757644109475929
Position 371: 0.014012521250331336
Position 1122: 0.008663876173438567
Position 235: 0.006004980044173225
Position 199: 0.005888227190847835
Position 1582: 0.0037556044489110148
Position 1537: 0.0034431377301899786
Position 1471: 0.003439232706550515
Position 468: 0.002446485281853175
Position 1641: 0.0017740284415163354
Position 736: 0.0013418471397637763
Position 51: 0.0009463930605296299
Position 611: 0.0008529055885777719
Position 589: 0.0008297202128061183
Position 1271: 0.0006843568045859738
Position 744: 0.000574772870915948
Position 1576: 0.0005154922758981544
Position 424: 0.0004327233729585751
Position 426: 0.0004026529573406748
Position 163: 0.00038702610903803376
Position 1437: 0.0003829696469171583
Position 844: 0.00034897925179212265
Position 919: 0.00034006531640294244
Position 429: 0.00030603172180998105
Position 1327: 0.00030316103465294575
Position 1404: 0.0002510823804562281
Position 15: 0.00023735497433000213
Position 921: 0.0001749189755346625
Position 403: 0.00015712610721927044
Position 578: 0.00014653536865403798
Position 1820: 0.0001387865144088076
Position 1452: 0.00012537995974519812
Position 1550: 0.00011252499117276751
Position 149: 0.00011047180497784428
Position 830: 8.607534637899023e-05
Position 1633: 8.191555514194777e-05
Position 553: 5.614143798979588e-05
Position 438: 5.479716468406571e-05
Position 1510: 3.351416345290127e-05
Position 1503: 3.2927812550677796e-05
Position 871: 2.9558561811248053e-05
Position 1726: 2.8209723819387894e-05
Position 432: 2.1273015533292027e-05
Position 1356: 1.9696599679168874e-05
Position 1383: 1.7706236183738497e-05
Position 1440: 1.737864773342267e-05
Position 1392: 1.402103285780113e-05
Position 1041: 1.1945291517837576e-05
Position 648: 1.1651914192612135e-05
Position 3: 4.217079923480697e-06
Position 239: 1.637144417615399e-06
Position 95: 1.57601604865317e-06
Position 237: 1.5322435182972978e-06
Position 940: 1.0590510144150285e-06
Position 943: 5.262121565449032e-07
Position 1344: 2.823779874631755e-07
Position 1342: 6.869672159501782e-08
Position 1409: 6.867213180767958e-08
Position 1225: 5.0907971850119445e-08
Position 1407: 2.599832575249227e-08
Position 1488: 8.635273919905324e-09
Position 138: 3.32121315341969e-09
Position 1645: 1.047261825645049e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 976: 0.9977763476235462
Position 1165: 0.9830857923534597
Position 278: 0.8269266337424698
Position 659: 0.5154397833072274
Position 444: 0.06184918595796108
Position 95: 0.059965377175206155
Position 281: 0.04490941696444384
Position 109: 0.029967852988196004
Position 414: 0.020221559223571106
Position 1658: 0.007066000331241406
Position 1534: 0.004261234349000803
Position 1171: 0.003548414477369127
Position 668: 0.0032178733219331585
Position 1791: 0.0018700977646801344
Position 569: 0.0018515498427963651
Position 149: 0.0017157355722785944
Position 697: 0.0010960173310834897
Position 344: 0.0010739322641928459
Position 1339: 0.0006547394361685942
Position 1626: 0.0005385655445022338
Position 506: 0.0003139992229734635
Position 1890: 0.000306635333233134
Position 1668: 0.0002940355834276745
Position 1392: 0.00022961202314133178
Position 1021: 0.00020427182002918598
Position 1214: 0.00016854418273536874
Position 1197: 0.0001388328563521116
Position 1145: 0.0001234762212882492
Position 1471: 0.00011873067258277311
Position 154: 0.00011761011752707945
Position 463: 8.107102110744928e-05
Position 1769: 6.666853108172834e-05
Position 1003: 5.031847983712692e-05
Position 1900: 3.333881831360415e-05
Position 1202: 3.1970219016275026e-05
Position 1749: 2.954689186700583e-05
Position 1752: 2.721090963257695e-05
Position 881: 2.1947586951062025e-05
Position 466: 2.1925425600616128e-05
Position 1820: 1.729728437229785e-05
Position 840: 1.5027867807126559e-05
Position 1807: 1.4192540188070255e-05
Position 981: 1.1263424854427615e-05
Position 929: 9.935133872355852e-06
Position 943: 3.963845655019688e-06
Position 830: 2.082395057648642e-06
Position 381: 1.7762833207314395e-06
Position 1426: 5.5501730106519525e-08
Position 189: 5.149474433150192e-08
Position 163: 1.9370405476473583e-08
Position 212: 4.277830323561581e-09
Position 199: 3.4438820650187235e-09
Position 169: 3.213923866559606e-09
Position 218: 7.49382797015188e-10
Position 208: 1.5788672151714411e-10
Position 716: 2.382141120000177e-11
Position 481: 6.529880142980896e-12
Position 719: 6.399024853180059e-12
Position 220: 2.673576984648755e-13
