Gene = byn
index = 1638
Annotated 5SS: [ 331 4654 5702 5979 6846 7657]
Annotated 3SS: [4307 5580 5834 6046 7271 7734]
SMsplice 5SS: [ 331 4654 5702 5979 6846 7657]
SMsplice 3SS: [4307 5580 5834 6046 7271 7734]
top_k =  500
Partition function (log Z): 19.796146829586075

Sorted 5' Splice Sites (High to Low Probability):
Position 5979: 0.9997726586617166
Position 5702: 0.9860046138915235
Position 331: 0.9811029307359393
Position 4654: 0.9552814878375785
Position 7657: 0.8767249692792658
Position 6846: 0.8618269630396264
Position 5478: 0.4884622352832919
Position 202: 0.11465950190265428
Position 6182: 0.09427753059845861
Position 2948: 0.08058293913688311
Position 2960: 0.06665425010449007
Position 2208: 0.05028791966565016
Position 3298: 0.046653030077547196
Position 5279: 0.04634247823708794
Position 1689: 0.04111705568811902
Position 4658: 0.037776598324680714
Position 6202: 0.03667268685934745
Position 6407: 0.031019604946938898
Position 2229: 0.027382643220764967
Position 5070: 0.024803830735660674
Position 2204: 0.019302683723303155
Position 3585: 0.01777981149106714
Position 4155: 0.011976669122346198
Position 335: 0.010608082249284742
Position 7670: 0.00945454792562114
Position 5683: 0.0087760999257371
Position 1876: 0.008460352304592453
Position 7126: 0.007990219700405676
Position 5274: 0.007708209477736421
Position 5209: 0.007057549641159794
Position 5417: 0.004758632238245761
Position 5694: 0.004128583819173121
Position 2444: 0.0037510092755126704
Position 6632: 0.003383567811720518
Position 8123: 0.0033377992908060782
Position 2917: 0.0029906557388794264
Position 3477: 0.002974383186931325
Position 6158: 0.0028852034241244333
Position 7099: 0.00287077387916968
Position 8103: 0.0025473305152659653
Position 5453: 0.0021621286078689662
Position 1119: 0.0020721429964582843
Position 4920: 0.002006840036657049
Position 2680: 0.0018713889346097577
Position 2975: 0.0016311767841931874
Position 3386: 0.0015864529446971006
Position 7661: 0.0014784710667887688
Position 1716: 0.0014205958356769664
Position 6620: 0.0013619554175565763
Position 4932: 0.0012516154744310255
Position 3644: 0.0012360374046189184
Position 7967: 0.00121237547179915
Position 206: 0.0010798406996512281
Position 5424: 0.0010700933269075367
Position 2185: 0.0010561472268867578
Position 3244: 0.001033775776830829
Position 4484: 0.00102968519675081
Position 770: 0.001026711006222984
Position 6098: 0.0009962365994040227
Position 7135: 0.0009611113325593812
Position 811: 0.0008382028931795134
Position 6715: 0.0007895446451176678
Position 6739: 0.0007832885263742147
Position 7680: 0.0007714857679854536
Position 6678: 0.0006937377531354692
Position 7458: 0.0005952484588579406
Position 662: 0.0005819760626987239
Position 2656: 0.0005739048144395027
Position 5770: 0.0005728953744153836
Position 6987: 0.0005456783956121936
Position 6070: 0.0005252991943355701
Position 171: 0.0005179010041729285
Position 6850: 0.0005125966592599548
Position 6166: 0.00046257425675046095
Position 1815: 0.0004578800739318869
Position 6672: 0.0004464922873225323
Position 4968: 0.00040036049595722754
Position 5743: 0.0003096262977042802
Position 122: 0.0003022276096219191
Position 613: 0.000283305137258536
Position 6429: 0.00025161361574263313
Position 6824: 0.00024868843854441796
Position 974: 0.0002333564693880819
Position 319: 0.0001979151469146632
Position 5943: 0.00018015554555664756
Position 8139: 0.00015422238881525313
Position 1812: 0.00015066932325742864
