Gene = Dref
index = 1137
Annotated 5SS: [1470 1854 2302]
Annotated 3SS: [1560 1913 2361]
SMsplice 5SS: [1470 1854 2302]
SMsplice 3SS: [1560 1913 2361]
top_k =  500
Partition function (log Z): 3.5807259670977953

Sorted 5' Splice Sites (High to Low Probability):
Position 2302: 0.9953147102578408
Position 1854: 0.980624034522917
Position 1470: 0.9765749076275716
Position 391: 0.050930780303615426
Position 71: 0.02445620218397388
Position 1590: 0.01922235057877784
Position 1249: 0.017127718510763147
Position 1486: 0.01665025873851406
Position 494: 0.013224953025617985
Position 193: 0.01058406270682106
Position 449: 0.008989222913271167
Position 2979: 0.004630348518500327
Position 2638: 0.004490640055692698
Position 1851: 0.004468506426219034
Position 1748: 0.003471675771145808
Position 95: 0.00334065035838648
Position 875: 0.002378382529030315
Position 515: 0.0023670173678070876
Position 910: 0.0021882956334814316
Position 91: 0.0021004769904285773
Position 1253: 0.0020770099163167745
Position 1707: 0.002071437851031716
Position 536: 0.0019241284567626208
Position 2741: 0.0016134305485153526
Position 1040: 0.001588938531396249
Position 45: 0.001382991411295716
Position 657: 0.0013466661239182403
Position 1326: 0.001212885841257554
Position 52: 0.0009921432637005475
Position 1072: 0.0009865688144404475
Position 2703: 0.0009196897390916325
Position 1997: 0.0008613876648984402
Position 512: 0.0006892519430814469
Position 6: 0.0006729328994810878
Position 427: 0.0006392545593302581
Position 1827: 0.000566599584503807
Position 2568: 0.0005172047794274789
Position 2865: 0.0005142288787693959
Position 662: 0.00045586898902580766
Position 144: 0.0004213186728064385
Position 829: 0.0003848732169693181
Position 287: 0.0003580434823760812
Position 356: 0.00026339864993592813
Position 1089: 0.0002451442521571248
Position 2460: 0.00019456602778147712
Position 2271: 0.00019162662050630302
Position 1653: 0.00016910122737684032
Position 2856: 0.00016524406944476438
Position 2684: 0.00016324199466241955
Position 2495: 0.00016295733853637334
Position 121: 0.00016175500520137478
Position 2838: 0.00015191269153392605
Position 2873: 0.00014801649930035684
Position 2306: 0.0001297016152781764
Position 2297: 0.00012596347620527117
Position 1698: 0.00011686551417877051
Position 2554: 0.00011504921663719226
Position 2160: 0.00010821561152044254
Position 2164: 9.31601673654298e-05
Position 2492: 8.964181728701867e-05
Position 2108: 8.949848132240055e-05
Position 2565: 8.300885584077815e-05
Position 1474: 8.064371105409685e-05
Position 1700: 7.095461591855859e-05
Position 2073: 6.286012420318802e-05
Position 233: 6.128834683932702e-05
Position 1721: 6.0390841265777834e-05
Position 526: 5.739209422701873e-05
Position 1061: 5.5877940126129486e-05
Position 1603: 5.338080125957886e-05
Position 1333: 4.826931066189521e-05
Position 2546: 4.3860861797262794e-05
Position 2358: 3.845397847399287e-05
Position 707: 3.826117020823903e-05
Position 1809: 3.402681836229901e-05
Position 2756: 3.081840764382873e-05
Position 1898: 2.8866759570886543e-05
Position 2791: 2.843333496948995e-05
Position 177: 2.319217561982827e-05
Position 4: 1.718317822549293e-05
Position 2180: 1.7168530715163743e-05
Position 290: 1.6429198916404806e-05
Position 170: 1.4694378372665351e-05
Position 842: 1.3274878332792276e-05
Position 1843: 1.2074952407829026e-05
Position 896: 1.098900449637817e-05
Position 1787: 1.0766154896288202e-05
Position 1348: 1.0729759662909663e-05
Position 2258: 8.665330578968428e-06
Position 1180: 8.563572239566991e-06
Position 1612: 6.6003759766709895e-06
Position 1763: 6.439117729551473e-06
Position 1632: 3.6521809681138784e-06
Position 2480: 3.4777681196845204e-06
Position 1900: 3.398866522904218e-06
Position 1083: 1.86800545933393e-06
Position 1878: 1.5534550693123193e-06
Position 1319: 1.2893310888283472e-06
Position 635: 1.0958803267474131e-06
Position 570: 9.696531459671727e-07
Position 1343: 9.58442031487039e-07
Position 929: 5.748339205241744e-07
Position 172: 2.3327661022401167e-07
Position 403: 2.1890234482929718e-07
Position 364: 1.841892830258447e-07
Position 528: 1.1973700107837245e-07
Position 2463: 5.1557945137557327e-08
Position 2284: 2.9567819792002814e-08
Position 401: 2.4460099854063417e-08
Position 718: 1.4709114877469754e-08
Position 2362: 1.2729290011270404e-08
Position 2244: 1.2024873158496872e-08
Position 1106: 1.1233145264245317e-08
Position 692: 7.301409247342759e-09
Position 998: 7.1545534380882254e-09
Position 2432: 6.3409123031194665e-09
Position 2383: 6.2777257207987065e-09
Position 679: 3.1545096597823024e-09
Position 613: 2.581866672759129e-09
Position 2556: 2.4282005183023125e-09
Position 2247: 1.48501049060744e-09
Position 1577: 1.1301294426941406e-09
Position 2274: 1.0493197950883601e-09
Position 371: 5.340475424946807e-10
Position 1954: 2.399125898278936e-10
Position 1933: 1.0738302682149341e-10
Position 2058: 6.72741488516917e-11
Position 1887: 5.159435661691301e-11
Position 2202: 2.1077120801062247e-11
Position 2197: 2.7402351310421876e-16
Position 1672: 4.7560389383449896e-17
Position 1775: 2.615904806688171e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 1560: 0.9974770458582429
Position 2361: 0.967421877527062
Position 1913: 0.954453448457437
Position 583: 0.045380391824016125
Position 335: 0.03006580925798459
Position 508: 0.025045079797302534
Position 1309: 0.021668993148026658
Position 1652: 0.020797485708969676
Position 2383: 0.019858759543169312
Position 1982: 0.017823413215619883
Position 2066: 0.007895859395292436
Position 1267: 0.006281239164654058
Position 3029: 0.005729825653105477
Position 2776: 0.005224839608497521
Position 2408: 0.004866870160707596
Position 2808: 0.004568978470821948
Position 1957: 0.003774235605526971
Position 2056: 0.0036587429060904496
Position 338: 0.0033384195498899734
Position 1763: 0.001674699706631829
Position 1124: 0.0016437164171531514
Position 796: 0.0013933504789808379
Position 207: 0.0013774475063821321
Position 1994: 0.0013436630509270039
Position 132: 0.0013210228897468641
Position 1106: 0.0012238565820828367
Position 281: 0.0010724547527521733
Position 2913: 0.0009718992701250116
Position 249: 0.0008277350214625354
Position 439: 0.0007917620297255312
Position 1281: 0.0007852739556464324
Position 2828: 0.0006908431114505709
Position 139: 0.0005922458485215355
Position 526: 0.0005346364826624113
Position 1225: 0.0005296556945387885
Position 318: 0.0005249851351746792
Position 773: 0.0005144041851609153
Position 315: 0.000512658721775299
Position 1997: 0.00047133498983645186
Position 1793: 0.00043899305934147557
Position 1112: 0.0004359435063526886
Position 2042: 0.00039210643529654894
Position 1818: 0.00031366314692398675
Position 1048: 0.0002976329168482187
Position 2641: 0.00027805929426350434
Position 2180: 0.00026589281900181254
Position 535: 0.00025238350992709503
Position 1622: 0.00019235534009438132
Position 607: 0.0001805223549646209
Position 2232: 0.00016483408599653402
Position 929: 0.00015268780459075842
Position 1649: 0.00013576291880603515
Position 2425: 0.00012284737425482937
Position 973: 0.00011941135551789077
Position 2151: 0.0001181243858120452
Position 447: 0.00011429235146880656
Position 610: 0.00011104800389104772
