Gene = ppk14
index = 1844
Annotated 5SS: [ 200  842 1529]
Annotated 3SS: [ 252  939 1579]
SMsplice 5SS: [200 842]
SMsplice 3SS: [252 939]
top_k =  500
Partition function (log Z): -6.67490652480649

Sorted 5' Splice Sites (High to Low Probability):
Position 842: 0.674916144210601
Position 200: 0.6496989267803309
Position 1529: 0.4173892778977747
Position 193: 0.24458446793939792
Position 846: 0.034719820306194596
Position 1173: 0.005565554749574379
Position 1134: 0.003799450388731894
Position 325: 0.003529245829564832
Position 1516: 0.0033491733831978537
Position 161: 0.0016617817973196352
Position 834: 0.0014345223810799783
Position 1115: 0.0009157431101647266
Position 451: 0.0008332458784717525
Position 1486: 0.00040990168646464674
Position 1342: 0.00031329689036628213
Position 430: 0.00028078660633594314
Position 516: 0.00021683337790997644
Position 302: 0.0002159453619220036
Position 340: 0.00019590130966888096
Position 852: 0.00016837773153940668
Position 318: 0.0001428650574112145
Position 675: 0.00012579769208568637
Position 1459: 0.00012415676595164875
Position 963: 0.00012306986995115003
Position 398: 0.0001084839269919336
Position 966: 0.00010061976135243186
Position 1539: 8.308275154313991e-05
Position 1554: 6.955335377426763e-05
Position 213: 6.099999938087242e-05
Position 395: 5.628550526703403e-05
Position 254: 4.831652722379162e-05
Position 1344: 3.51131781935503e-05
Position 36: 2.9736656195894976e-05
Position 259: 2.6551957092622434e-05
Position 624: 2.551721017102363e-05
Position 1567: 2.5290717556947132e-05
Position 472: 2.4421455256727626e-05
Position 602: 2.11230095203784e-05
Position 81: 1.65997064014592e-05
Position 33: 1.0687578268595678e-05
Position 1179: 1.0445144516068484e-05
Position 1449: 9.870001254008838e-06
Position 1161: 7.741805812416359e-06
Position 353: 5.739054995639822e-06
Position 1552: 4.7237218528122405e-06
Position 949: 4.285381160924261e-06
Position 946: 4.128011293377534e-06
Position 961: 3.6379436323315916e-06
Position 661: 2.6188628106141273e-06
Position 562: 1.2191423998406674e-06
Position 522: 8.2874165421223e-07
Position 6: 6.419845163527712e-07
Position 295: 2.2800566901921415e-07
Position 616: 8.77746069556866e-08
Position 971: 6.996025332573988e-08
Position 290: 4.5659194520548824e-08
Position 1015: 2.416667125284268e-08
Position 985: 3.6750931838130016e-09
Position 714: 2.398809434166411e-11
Position 613: 9.895334758277412e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 252: 0.8265763048120557
Position 939: 0.587458659028676
Position 1579: 0.4412967020547776
Position 1021: 0.048681531000255844
Position 306: 0.046505145303089745
Position 920: 0.033386299801841594
Position 888: 0.0206614637832789
Position 395: 0.008024678527405137
Position 1299: 0.004323782343557094
Position 1628: 0.0038239536553347714
Position 522: 0.002821062881330371
Position 254: 0.0026142870882182277
Position 1602: 0.00239142040511592
Position 1329: 0.002362386509186957
Position 946: 0.0020203312885799535
Position 1067: 0.0018671671122038904
Position 961: 0.001700322641341548
Position 610: 0.0011654895960147456
Position 1591: 0.0010971499822224123
Position 998: 0.0010274566492107621
Position 346: 0.001019811221639179
Position 1248: 0.0009279867523109469
Position 479: 0.0005830216833832547
Position 1433: 0.0005712493738186164
Position 1422: 0.00044794994838205356
Position 1470: 0.00044539326119062613
Position 1473: 0.0003859682723476936
Position 340: 0.00035187765453591956
Position 655: 0.00026879314796144103
Position 337: 0.00020669847034147552
Position 1663: 0.00010226264428387304
Position 907: 9.034198864858048e-05
Position 1398: 6.574560540505897e-05
Position 899: 6.030937387932961e-05
Position 902: 5.415793159661103e-05
Position 984: 5.298435321459677e-05
Position 730: 2.2668016351264076e-05
Position 659: 1.3222550800222528e-05
Position 443: 7.801836769738623e-06
Position 142: 7.790397920106957e-06
Position 1706: 6.270824176835275e-06
Position 415: 5.895748923961172e-06
Position 824: 3.5280893476408263e-06
Position 739: 2.59258192600511e-06
Position 130: 1.7716566809807128e-06
Position 445: 6.096248726567294e-07
Position 81: 2.5137990578475505e-07
Position 96: 1.5314368085753432e-07
Position 213: 1.2475218007561891e-07
Position 106: 1.0740732288958275e-07
Position 59: 7.285907390646448e-08
Position 621: 1.9840943202350195e-09
Position 209: 2.689219011546214e-10
Position 108: 8.796832929796972e-11
Position 204: 3.1082468830210636e-14
