Gene = Slmap
index = 1504
Annotated 5SS: [ 181 2062 5611]
Annotated 3SS: [ 748 5049 5669]
SMsplice 5SS: [ 181 5611]
SMsplice 3SS: [5049 5669]
top_k =  500
Partition function (log Z): -5.842063597974532

Sorted 5' Splice Sites (High to Low Probability):
Position 5611: 0.8279436926679273
Position 181: 0.7025578341547453
Position 4821: 0.37113446772211617
Position 2062: 0.3456405798589266
Position 210: 0.23976776386345638
Position 4943: 0.1321422184801492
Position 5001: 0.08306314874769992
Position 5401: 0.06731262154051869
Position 5983: 0.0659522476372677
Position 1499: 0.04722433044122612
Position 1477: 0.03868391513814145
Position 5867: 0.027714634617438404
Position 1382: 0.024499368903257126
Position 4791: 0.01687411138351008
Position 1508: 0.011910458404547178
Position 4734: 0.00846051163183102
Position 5187: 0.008412980016257711
Position 5344: 0.007990522041586475
Position 5871: 0.007975427150255145
Position 1580: 0.007598078139676909
Position 1696: 0.007080135226642682
Position 749: 0.006118431127719828
Position 5823: 0.004302655460328618
Position 1123: 0.004179119162732791
Position 5250: 0.0026206499929625426
Position 56: 0.0025970302360629536
Position 6227: 0.002474271822357688
Position 526: 0.0023734475269342192
Position 522: 0.0023434647277760135
Position 85: 0.002342562815378549
Position 6262: 0.0020573939046070956
Position 518: 0.002006209665319542
Position 199: 0.00199945779181802
Position 514: 0.0017377292350029441
Position 6109: 0.0012719167877693473
Position 142: 0.0012262292636647046
Position 1720: 0.0011941884407819037
Position 697: 0.0011576743410333348
Position 510: 0.0010556160225418804
Position 5797: 0.0009711083210709777
Position 135: 0.0008335680306350189
Position 3686: 0.0006991300049479526
Position 476: 0.0005569074770979427
Position 315: 0.00038854528542106375
Position 6424: 0.00033804019245498056
Position 1288: 0.0002911329657960766
Position 6220: 0.00023754152231476167
Position 1210: 0.0002208202066201918
Position 1643: 0.00021978805338051716
Position 1222: 0.00021384277319567933
Position 1058: 0.00020378640564703147
Position 5209: 0.00019154152613807477
Position 1616: 0.00017467100157866439
Position 93: 0.00015556342112933982
Position 530: 0.000132076375736264
Position 546: 9.781389362357116e-05
Position 1532: 9.689769702038628e-05
Position 952: 8.992578264192989e-05
Position 695: 8.093800868456673e-05
Position 3855: 7.085132706142128e-05
Position 766: 4.874653576498894e-05
Position 111: 3.621299535473307e-05
Position 367: 2.6674112103924687e-05
Position 5430: 2.5894998332298913e-05
Position 488: 2.426476966509582e-05
Position 258: 2.0088238111665386e-05
Position 5587: 1.1909734095419534e-05
Position 5292: 1.1513169150999768e-05
Position 5565: 9.165075425678945e-06
Position 22: 8.185538188614097e-06
Position 434: 6.237197563113197e-06
Position 2217: 6.018069271171093e-06
Position 1537: 5.800261771688e-06
Position 355: 5.663753078542674e-06
Position 761: 5.45146780933322e-06
Position 192: 4.648258716267976e-06
Position 2674: 4.519288220761555e-06
Position 5895: 3.6582845291884524e-06
Position 275: 3.5608337476981987e-06
Position 652: 3.2102877076979674e-06
Position 104: 2.835987668100544e-06
Position 668: 2.429376359448989e-06
Position 658: 2.2674679817684123e-06
Position 284: 1.6249287885361337e-06
Position 218: 8.89187941430899e-07
Position 610: 8.351696596873885e-07
Position 1258: 7.54864010016116e-07
Position 677: 7.033584933640819e-07
Position 2855: 6.862643685169312e-07
Position 2945: 6.587159281970445e-07
Position 1071: 2.0354892360896317e-07
Position 9: 1.9643951191971335e-07
Position 11: 1.1095334521128495e-07
Position 550: 6.296367817837461e-08
Position 564: 3.3562741778298686e-08
Position 87: 3.0218698350419804e-08
Position 361: 2.7326828192415662e-08
Position 441: 1.4430606258705389e-08
Position 332: 1.1449026369248322e-08
Position 29: 5.069934011885071e-09
Position 4: 3.865992541064878e-09
Position 2159: 8.688245194792402e-10
Position 364: 1.3357827496240292e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5049: 0.9818966494457657
Position 5669: 0.5631761839145578
Position 748: 0.33181887855493347
Position 4659: 0.3029063235281751
Position 5697: 0.2322338679929602
Position 4627: 0.17142023048248733
Position 4868: 0.12800089063485123
Position 6197: 0.0723273467340116
Position 5476: 0.047916436023114115
Position 1576: 0.04516763775610499
Position 5672: 0.033971143994977436
Position 5940: 0.03145460858548532
Position 1123: 0.015321243338730361
Position 4703: 0.015102235126953443
Position 6499: 0.009996728680982654
Position 5254: 0.009556940783627949
Position 5703: 0.008835024404705459
Position 1345: 0.008197036221729752
Position 272: 0.008055697376324085
Position 5728: 0.007648861769083187
Position 1716: 0.006613104179155883
Position 5700: 0.006598752914978939
Position 6047: 0.006381573255904422
Position 1537: 0.005637958288472967
Position 1638: 0.0032286856284322344
Position 1907: 0.0029897119519623305
Position 2759: 0.0029594785799210536
Position 6306: 0.002957690752569501
Position 1238: 0.00241711691045093
Position 5400: 0.002252239640520591
Position 1610: 0.0021720914025702464
Position 1826: 0.0021052998911304083
Position 1422: 0.0020570037397593744
Position 1783: 0.0020112177236927308
Position 1894: 0.0019133720319817692
Position 819: 0.0017435191538218132
Position 814: 0.001735608928846647
Position 1324: 0.0016561201602330413
Position 1458: 0.0016474098527852145
Position 1283: 0.0015496890088146312
Position 629: 0.001443025580133966
Position 1992: 0.001240205988268941
Position 847: 0.0012334111273140883
Position 1904: 0.0010493637227635176
Position 6424: 0.001049233972473174
Position 610: 0.0008607440887046354
Position 1597: 0.0007069310386220391
Position 1351: 0.0005345131662002318
Position 881: 0.0005104492152352911
Position 626: 0.0005060837733483403
Position 1247: 0.000453026960731165
Position 6736: 0.00037253065290375974
Position 434: 0.00035015999895392826
Position 361: 0.0003289085772661016
Position 1271: 0.00030782796078009046
Position 3221: 0.0002779236712779688
Position 1695: 0.00023745213574047417
Position 668: 0.0002251005316254204
Position 315: 0.00020214795797636324
