Gene = OtopLb
index = 1351
Annotated 5SS: [1281 2378 2706 2992 4002]
Annotated 3SS: [1927 2552 2773 3056 4061]
SMsplice 5SS: [ 227 2706 2992 4002]
SMsplice 3SS: [2552 2773 3056 4061]
top_k =  500
Partition function (log Z): 8.087625677993428

Sorted 5' Splice Sites (High to Low Probability):
Position 2706: 0.9987555236694512
Position 4002: 0.9900808365301077
Position 227: 0.9646835434506933
Position 2992: 0.9519992109734933
Position 2378: 0.47475804688380907
Position 3557: 0.2983387730339172
Position 969: 0.13616951552819925
Position 3366: 0.05963482762060122
Position 1281: 0.04427917868721744
Position 4334: 0.028416546031393482
Position 1640: 0.022066148541535928
Position 1087: 0.021402721490364988
Position 4253: 0.021215098097941077
Position 599: 0.019724028391004032
Position 595: 0.019666221109861638
Position 507: 0.01180578585359099
Position 859: 0.010706393072692158
Position 964: 0.00906716715837197
Position 275: 0.006148720120540154
Position 1772: 0.006123420123775767
Position 1435: 0.005708775784781175
Position 872: 0.0051346504320528156
Position 1385: 0.004807099589904375
Position 1120: 0.004418707612276268
Position 1558: 0.004164317356613545
Position 4171: 0.0033024984801339587
Position 2956: 0.0032463364437857194
Position 3269: 0.0028738912606280443
Position 472: 0.002787384732093207
Position 933: 0.0027677031287635834
Position 1203: 0.0024997894197422137
Position 1987: 0.0020865159918129587
Position 431: 0.002036952752241413
Position 1002: 0.0019192808462203236
Position 1367: 0.0015968616322225902
Position 1133: 0.0014868926112585978
Position 1414: 0.0014641987526410006
Position 586: 0.001422738281212649
Position 667: 0.0013534784872848535
Position 2910: 0.0011679314019011214
Position 2939: 0.0010438949180678898
Position 3376: 0.0010429460192256624
Position 2898: 0.0009642544184851844
Position 289: 0.0008802159444774107
Position 1261: 0.0008055151700028053
Position 2853: 0.0007773360019174682
Position 1539: 0.0007304195420421039
Position 232: 0.0006965612176202068
Position 3092: 0.0006727138309000944
Position 216: 0.0006514379747191821
Position 3320: 0.0006442651920598226
Position 85: 0.000511662506228303
Position 555: 0.000504556003097152
Position 4163: 0.00043303633644894464
Position 55: 0.00042807724134421915
Position 341: 0.00039767823407650844
Position 643: 0.0003466036630520131
Position 2035: 0.00034379736083824016
Position 4232: 0.00033935611890926386
Position 2710: 0.0003140288165648853
Position 688: 0.0003002009496078663
Position 110: 0.0002519942443600393
Position 331: 0.00024990152669654035
Position 2882: 0.00024968274360620313
Position 4629: 0.00022906993744419753
Position 1767: 0.0001915226933384848
Position 777: 0.00017339625264139972
Position 4544: 0.00017146088971732725
Position 2820: 0.00016974088843843484
Position 118: 0.00016167578073357435
Position 2928: 0.0001610590080867581
Position 4006: 0.0001539090425136435
Position 426: 0.00015354978435737734
Position 2816: 0.00014144836866835742
Position 369: 0.0001146769031519252
Position 846: 0.00011073411322009432
Position 3992: 0.00010212518406677094
Position 802: 8.860197631735578e-05
Position 780: 8.597511338876012e-05
Position 3979: 8.309522242806328e-05
Position 4197: 7.803464321435587e-05
Position 2738: 7.310039055980787e-05
Position 2832: 7.013135317222909e-05
Position 4165: 6.966614137475102e-05
Position 886: 6.364922051436057e-05
Position 4180: 6.025813936843621e-05
Position 4262: 5.4419206626138015e-05
Position 1285: 4.740062531638294e-05
Position 4596: 4.654341332567912e-05
Position 3970: 3.9665298950365745e-05
Position 3350: 3.373051447528598e-05
Position 4396: 3.372190985664183e-05
Position 3364: 1.3916516368219166e-05
Position 4220: 1.2789926899554911e-05
Position 611: 1.0667344553468718e-05
Position 418: 1.064860855701728e-05
Position 2947: 7.176447864232547e-06
Position 3452: 6.472109099346367e-06
Position 174: 6.29169309996638e-06
Position 2880: 5.663910168918909e-06
Position 788: 5.204797687092042e-06
Position 3042: 4.714948864687109e-06
Position 3013: 4.572676310950813e-06
Position 2750: 3.981749846003246e-06
Position 123: 3.7724582689446896e-06
Position 187: 3.559428883983709e-06
Position 424: 3.52460935524975e-06
Position 6: 3.2501728176895625e-06
Position 192: 2.5726433127707963e-06
Position 2713: 2.5384687612400394e-06
Position 3024: 2.3773478954086183e-06
Position 839: 2.1500856571217342e-06
Position 547: 2.0810803216457296e-06
Position 3947: 8.461202337828037e-07
Position 3122: 5.70481471818592e-07
Position 3155: 4.902943426506079e-07
Position 126: 4.834421689403284e-07
Position 3955: 4.4314411378063814e-07
Position 4018: 3.076190508227093e-07
Position 3572: 3.010602155463085e-07
Position 799: 1.8845043802678532e-07
Position 3650: 1.519347524484409e-07
Position 3895: 1.4665963072588497e-07
Position 3566: 1.0543547344635549e-07
Position 3642: 2.5395558862083918e-08
Position 12: 2.1524808826489547e-08
Position 3710: 1.999186123672242e-08
Position 4265: 7.450881803768943e-09
Position 3869: 3.304325223145477e-09
Position 4148: 2.947108123335469e-09
Position 2756: 1.300864124288971e-09
Position 2785: 7.452411629196327e-10
Position 2836: 4.132880700531613e-10
Position 3386: 1.6398694919804163e-10
Position 495: 1.2019169414784807e-10
Position 3431: 1.941187718290942e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4061: 0.9973202859547206
Position 2773: 0.9819834093238938
Position 3056: 0.9644354107973475
Position 2552: 0.9586973992250228
Position 410: 0.28979358716592374
Position 3615: 0.18627300611573117
Position 1028: 0.13302915728740755
Position 1927: 0.07895840565337643
Position 3655: 0.06270530487780238
Position 2267: 0.05887103184310492
Position 813: 0.05674252421866492
Position 3420: 0.05288637217789702
Position 1473: 0.04055031231017834
Position 4305: 0.024649607354747916
Position 1930: 0.023528203197625146
Position 1432: 0.020967689228541146
Position 3916: 0.020830137278371217
Position 506: 0.02082726713264187
Position 2508: 0.020320588967475746
Position 1453: 0.01751341881479477
Position 4417: 0.017032674085491105
Position 3832: 0.015962361922799394
Position 1765: 0.014328683725019092
Position 2526: 0.013405498110526087
Position 1705: 0.009682185012977686
Position 1637: 0.008333985991181722
Position 1198: 0.006953990071452666
Position 2562: 0.006474149538008945
Position 3724: 0.006155103747144164
Position 3108: 0.00568058610666885
Position 4434: 0.004956228364111056
Position 609: 0.004781808224518394
Position 2829: 0.0038506955911680875
Position 4706: 0.003572314386002092
Position 1522: 0.003473100492092537
Position 3943: 0.0030816618607858184
Position 839: 0.0030354191816865683
Position 1509: 0.002457488187611403
Position 4666: 0.0023894371220131473
Position 3424: 0.0023483012830205585
Position 1055: 0.001829639588064468
Position 1002: 0.0016029525156233998
Position 3465: 0.0015832087155408898
Position 4220: 0.0014331767815086687
Position 1798: 0.0014262586645618876
Position 487: 0.0011226808571889596
Position 3784: 0.0011005800660227934
Position 3763: 0.0009927598734990155
Position 2917: 0.0008287370789322497
Position 2947: 0.0008152644939923034
Position 2984: 0.0008002461201414248
Position 573: 0.0006785104451312435
Position 3733: 0.0006651415347580494
Position 3841: 0.000384442124892225
Position 4718: 0.0002393022538753596
Position 421: 0.00023179002841095184
Position 2888: 0.0002238490544216879
Position 2601: 0.00021715019853654066
Position 3268: 0.00021523640026236998
Position 555: 0.00020965317000162998
Position 430: 0.00020562076657055196
Position 4424: 0.00019739578886334916
Position 2785: 0.00018462586478362996
Position 3986: 0.00017646343955792377
Position 4613: 0.00016501126435775222
Position 3514: 0.00015486046079754887
Position 3691: 0.00012059841602270462
Position 3477: 0.00012050869348850858
Position 2790: 8.978753715151226e-05
Position 4438: 8.867256802538753e-05
Position 4645: 8.565533286739869e-05
Position 3091: 8.48456710887012e-05
Position 4604: 7.913283520981696e-05
Position 871: 7.27818384026132e-05
Position 4096: 7.095675024471487e-05
Position 3319: 6.767615040843188e-05
Position 4633: 6.118196276175652e-05
Position 643: 6.053553603112604e-05
Position 3069: 5.536518989705995e-05
Position 723: 5.1780055852624137e-05
Position 4543: 5.089752670001715e-05
Position 2867: 4.449643022392411e-05
Position 1969: 4.3497424947330776e-05
Position 1936: 2.297788213910852e-05
Position 1652: 2.1463324828276643e-05
Position 895: 2.0844344581109146e-05
Position 1006: 1.8694257369450893e-05
Position 4320: 1.6819574853340805e-05
Position 908: 1.6076246156703907e-05
Position 4282: 1.4533045044896713e-05
Position 930: 1.2466964898367454e-05
Position 3172: 9.179733954070957e-06
Position 3064: 9.014402802934398e-06
Position 3181: 4.346821987634184e-06
Position 3274: 3.1639815051729513e-06
Position 3085: 2.2067573043160855e-06
Position 4185: 1.5162143889606293e-06
Position 226: 1.3266251872196582e-06
Position 1671: 1.1309103275566871e-06
Position 318: 9.956465492948626e-07
Position 4270: 6.082540321685727e-07
Position 187: 5.382627741512746e-07
Position 123: 5.365911068557856e-07
Position 978: 5.134239289113917e-07
Position 981: 5.088173072837092e-07
Position 4156: 3.6435498747997036e-07
Position 4104: 2.548570369404879e-07
Position 99: 1.5028832241164267e-07
Position 586: 1.2901832950166143e-07
Position 70: 1.004997656479443e-07
Position 52: 2.4060509263299972e-08
Position 110: 1.7344561931342755e-08
Position 96: 1.2079195969266625e-08
Position 264: 1.054333279880265e-08
Position 205: 6.597116435179267e-09
Position 232: 1.5064941122496737e-09
Position 243: 8.411293770846046e-10
Position 577: 5.364973733172629e-10
Position 249: 3.634380041626788e-10
Position 192: 7.432660883724246e-12
