Gene = SmydA-3
index = 1509
Annotated 5SS: [ 119 1547 3299 3639]
Annotated 3SS: [1099 2968 3411 3692]
SMsplice 5SS: [ 119 3299 3639]
SMsplice 3SS: [2968 3411 3692]
top_k =  500
Partition function (log Z): 3.470394013118973

Sorted 5' Splice Sites (High to Low Probability):
Position 3299: 0.9946858359847184
Position 3639: 0.9434128683324681
Position 1547: 0.3694086379416337
Position 119: 0.27442804617465427
Position 338: 0.16627298201395865
Position 1971: 0.12907880950552958
Position 845: 0.10243254803369498
Position 988: 0.10221051676009946
Position 1497: 0.09344388855443163
Position 780: 0.08742435272723112
Position 2745: 0.07672648909957203
Position 340: 0.06349059168504095
Position 1834: 0.062004506151621966
Position 821: 0.03829294797324148
Position 313: 0.03254945990201337
Position 2148: 0.030327357154886825
Position 2143: 0.030251002040018182
Position 2830: 0.026816377864153713
Position 29: 0.021889320221065257
Position 698: 0.014933394488042573
Position 1761: 0.013121331652379527
Position 560: 0.010323894564554792
Position 214: 0.007447617790249663
Position 681: 0.0070824995307891166
Position 509: 0.006747098638051097
Position 311: 0.0061355208945953095
Position 633: 0.0055991619642770845
Position 330: 0.005460966555700312
Position 2729: 0.0053054470611058144
Position 1461: 0.004792521875460919
Position 2119: 0.0047199850326074475
Position 977: 0.0045574825896657735
Position 3597: 0.004238525286369392
Position 9: 0.0035111860370837258
Position 1641: 0.003006736367535769
Position 641: 0.002626112521805611
Position 3782: 0.0025733879229288634
Position 2401: 0.0023968310976801225
Position 3306: 0.0021509566517394405
Position 342: 0.0021506683841267735
Position 1007: 0.0021190190152256335
Position 2604: 0.002099668680508972
Position 1898: 0.002066939007235116
Position 1591: 0.0016416936412514216
Position 1824: 0.0015383394038223596
Position 2533: 0.0014922095720966894
Position 126: 0.001219189375162316
Position 164: 0.0012134994162847506
Position 3318: 0.0011949822491891366
Position 3156: 0.0011318545676093717
Position 592: 0.0006725621281237865
Position 2477: 0.0006531327718959998
Position 66: 0.0006309958796606353
Position 1930: 0.0006223324763186445
Position 344: 0.0005905202429095432
Position 3081: 0.0005013164092403515
Position 12: 0.000480182023517786
Position 1272: 0.0004090437994277285
Position 324: 0.00039178039606925285
Position 1980: 0.0003737336803815626
Position 470: 0.00029750406482207943
Position 1415: 0.0002903820471531228
Position 411: 0.00024867464287868176
Position 1777: 0.0002340085768952729
Position 1908: 0.00022949734473584605
Position 1578: 0.00021773202029427139
Position 1323: 0.00019544957540239223
Position 3215: 0.00019500840088365796
Position 448: 0.00018259379483886792
Position 1765: 0.00017563044612680496
Position 332: 0.00017310612013630595
Position 480: 0.00015780042014938567
Position 3620: 0.00015238721935668888
Position 4309: 0.00014960838387876742
Position 1072: 0.00014437663345578526
Position 3171: 0.0001409531982116803
Position 1871: 0.00012733885858656012
Position 482: 8.108278228276695e-05
Position 4219: 7.97197564834381e-05
Position 790: 7.324304242487957e-05
Position 3850: 7.114505294507554e-05
Position 3841: 5.798247533011863e-05
Position 4387: 5.23194884629212e-05
Position 929: 5.105185391665156e-05
Position 3523: 4.986871144585129e-05
Position 714: 4.950898540837463e-05
Position 403: 4.1841329504766816e-05
Position 3303: 4.158270103906267e-05
Position 209: 4.032250805274551e-05
Position 140: 3.888332142668622e-05
Position 3153: 3.796899051792405e-05
Position 3601: 3.626421280272443e-05
Position 809: 3.1656457569648224e-05
Position 3916: 2.9336382253137124e-05
Position 4262: 2.7023853627724633e-05
Position 639: 2.3820697272078295e-05
Position 3335: 1.8238078454842236e-05
Position 706: 1.6807201347841994e-05
Position 3664: 1.650443770187991e-05
Position 3160: 1.4710815250549377e-05
Position 3447: 1.0934311591841891e-05
Position 3015: 8.867681724441189e-06
Position 34: 8.27153814408697e-06
Position 4168: 7.948803628385304e-06
Position 716: 6.122086965897672e-06
Position 3592: 5.7350427456737585e-06
Position 432: 4.771195273465784e-06
Position 3095: 3.5639896191348496e-06
Position 4360: 3.5174505965897197e-06
Position 898: 1.6179699996367627e-06
Position 3063: 1.0699785497950022e-06
Position 628: 9.344165431018879e-07
Position 317: 8.397373049243919e-07
Position 3255: 4.845001873283156e-07
Position 3162: 1.7642509555438555e-07
Position 3106: 1.696716877859124e-07
Position 4026: 8.215694737597315e-09
Position 3594: 7.508857634884313e-09
Position 4092: 2.834670296378324e-09
Position 3549: 4.748784094584261e-10
Position 3431: 2.639476863847837e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2968: 0.9996059501920059
Position 3411: 0.9976662989209769
Position 3692: 0.9254462571985851
Position 1099: 0.6526936566341555
Position 2221: 0.06499166135062644
Position 1889: 0.028516004549835987
Position 282: 0.017672567322378
Position 950: 0.016656608587174253
Position 3705: 0.008982694704089808
Position 2021: 0.008631602255860675
Position 3884: 0.008073106819574722
Position 1604: 0.008070840129733973
Position 714: 0.0067806230220556745
Position 3738: 0.006242599634232139
Position 1908: 0.0037892572018181376
Position 557: 0.003783678360706721
Position 1958: 0.00340553762371268
Position 1115: 0.00309684254613129
