Gene = Ndfip
index = 1313
Annotated 5SS: [289]
Annotated 3SS: [5033]
SMsplice 5SS: [289]
SMsplice 3SS: [5033]
top_k =  500
Partition function (log Z): -11.611167198889754

Sorted 5' Splice Sites (High to Low Probability):
Position 3450: 0.6912752085395006
Position 289: 0.6700227043267942
Position 3722: 0.30865417783679366
Position 1344: 0.28961805182992717
Position 1825: 0.26070405768955096
Position 59: 0.04127146364327572
Position 465: 0.04108261350158327
Position 4903: 0.029192042614679142
Position 4047: 0.0262391046506017
Position 3954: 0.022970399581034417
Position 6405: 0.021515670554646975
Position 4297: 0.018436127898321844
Position 475: 0.01546221265043501
Position 5144: 0.013381077060925759
Position 473: 0.01275241926836104
Position 3274: 0.010568268484770504
Position 631: 0.008527947998427824
Position 469: 0.007670677584560398
Position 219: 0.007001045125059336
Position 4841: 0.006025605982338535
Position 4270: 0.005707781388065018
Position 1680: 0.005691887813929443
Position 1603: 0.0055536381660798205
Position 161: 0.004583656481490099
Position 1875: 0.0032371914521959594
Position 3985: 0.0027901813992891908
Position 479: 0.0020402316532421127
Position 5767: 0.0020358348797466334
Position 5290: 0.0020028388151504925
Position 3565: 0.001972659131326565
Position 349: 0.0013349811334056952
Position 4022: 0.0009698276827619587
Position 4120: 0.0008764853397912672
Position 1174: 0.0007201726639565021
Position 776: 0.0007015571024663192
Position 4559: 0.0006862967730927946
Position 544: 0.0005198222167233413
Position 2510: 0.00041952920238967634
Position 462: 0.0002827124669568005
Position 766: 0.00025625565231960897
Position 3544: 0.00022373584361491246
Position 600: 0.0001938246590634419
Position 770: 0.000186224156341534
Position 1660: 0.0001096151188140337
Position 594: 7.807205294877315e-05
Position 28: 5.705728472326301e-05
Position 1374: 5.007202428688007e-05
Position 1831: 3.2888614244241666e-05
Position 150: 2.920837177848043e-05
Position 94: 2.0738801627670355e-05
Position 89: 1.903793285646829e-05
Position 485: 5.342093662751765e-06
Position 598: 5.25572505444607e-06
Position 400: 5.1305938905578476e-06
Position 477: 3.92400639202018e-06
Position 1246: 3.576041972162671e-06
Position 25: 2.65133661172398e-06
Position 22: 1.8426498824229043e-06
Position 68: 1.1537284867006628e-06
Position 36: 1.929126544762016e-07
Position 167: 1.802418058400683e-07
Position 182: 1.4014001158388127e-07
Position 363: 9.73237949765609e-08
Position 159: 7.668734730494109e-08
Position 165: 1.9556159685660473e-08
Position 566: 1.3196713594649953e-08
Position 582: 1.03932822040135e-08
Position 487: 6.6175977809045026e-09
Position 493: 3.684007830402978e-09
Position 130: 3.425153340241459e-09
Position 606: 2.0117213661188573e-09
Position 498: 1.7894517915824707e-09
Position 653: 1.7520730069284405e-09
Position 124: 6.542204650270064e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3520: 0.6458003893351401
Position 5033: 0.5741214672933146
Position 3319: 0.2832279291144583
Position 1400: 0.14682740613311987
Position 4832: 0.08060503559406648
Position 354: 0.0738931737077352
Position 3134: 0.07176991706038571
Position 3653: 0.06396169068755544
Position 1419: 0.060954388753797877
Position 529: 0.058179180530719826
Position 3131: 0.056574489781067806
Position 2461: 0.042019430607337635
Position 2503: 0.04143815792477024
Position 1738: 0.03914737965165585
Position 3400: 0.0333387406994085
Position 2741: 0.02922574108043468
Position 6199: 0.02884548330797501
Position 6479: 0.024859138738223725
Position 1824: 0.020780830549795782
Position 2378: 0.019253463893970937
Position 2277: 0.014956730018339822
Position 797: 0.01454645650385585
Position 698: 0.01419133439996975
Position 1693: 0.013981006762907654
Position 5365: 0.012635560046438492
Position 1212: 0.009639660443279954
Position 2924: 0.008023467818958399
Position 1250: 0.007284896704649601
Position 406: 0.00610349558888145
Position 5368: 0.005595720487079516
Position 853: 0.004718900772620942
Position 828: 0.00431278406612647
Position 1505: 0.00366989413952389
Position 1924: 0.003096666910149858
Position 6488: 0.0030730736134054154
Position 6306: 0.0030403060115079482
Position 1562: 0.002561600196801279
Position 832: 0.0021310574439894828
Position 5839: 0.002035834879746641
Position 4771: 0.001963814571445904
Position 5982: 0.0019039059493509162
Position 5053: 0.001455346705547137
Position 503: 0.0014225495424535003
Position 360: 0.001345928613864906
Position 130: 0.0012802726303438319
Position 543: 0.0007502753492004514
Position 1282: 0.0007084883061334603
Position 448: 0.000698959038485881
Position 1343: 0.0006460170681312263
Position 150: 0.0006291975515575371
Position 1441: 0.0005061564921803951
Position 4745: 0.000411402535288507
