Gene = Sur
index = 1533
Annotated 5SS: [  670  2126  2356  3248  3908  4246  4750  4967  5900  7510  9501  9842
 10096 10770 10961 12628 13211 13476 14526 14878 15668 16110]
Annotated 3SS: [ 1859  2179  3031  3315  4132  4611  4803  5034  7247  9362  9704  9902
 10158 10856 11995 13052 13279 13756 14749 15372 15912 16186]
SMsplice 5SS: [ 2126  2356  3248  3908  4246  4750  4967  7510  9501  9842 10096 10770
 10961 13211 13476 14526 14878 15668 16110]
SMsplice 3SS: [ 2179  3031  3315  4132  4611  4803  7247  9362  9704  9902 10158 10856
 13052 13279 13756 14749 15372 15912 16186]
top_k =  500
Partition function (log Z): 59.333289979748535

Sorted 5' Splice Sites (High to Low Probability):
Position 10770: 0.9984468520452889
Position 13211: 0.9974037835140336
Position 4750: 0.9961632021742942
Position 4246: 0.9919673787280581
Position 9501: 0.9909100833487711
Position 16110: 0.9907872397485167
Position 2126: 0.9879756336365083
Position 13476: 0.9875213741892139
Position 15668: 0.9843031020945808
Position 14878: 0.9810793334279552
Position 10961: 0.9699999833584504
Position 4967: 0.9449593684748242
Position 3908: 0.9129016872634736
Position 3248: 0.8892962273038622
Position 2356: 0.8885401686928092
Position 14526: 0.8535245744843262
Position 9842: 0.8521555554088062
Position 7510: 0.8195169006501596
Position 670: 0.6199123717737998
Position 13937: 0.5904324120500591
Position 10096: 0.5573662782992729
Position 5900: 0.5027870255699745
Position 12628: 0.43344095701788854
Position 10102: 0.3771787640060832
Position 390: 0.3011502721372176
Position 3595: 0.17166046546325742
Position 7879: 0.14189916196629665
Position 11333: 0.1302810456960775
Position 12177: 0.10018639286194747
Position 8762: 0.0925762232005821
Position 16330: 0.08655335979156033
Position 1581: 0.07323312327845119
Position 12143: 0.07319185144723955
Position 9165: 0.07282407554998946
Position 14274: 0.061129968177504816
Position 14144: 0.04874450118158987
Position 987: 0.04651375493460419
Position 11654: 0.04121228734876821
Position 10089: 0.03700557294116152
Position 4971: 0.029068314163385015
Position 7861: 0.02607894417325718
Position 1338: 0.025577144734794013
Position 1763: 0.02441995644702817
Position 218: 0.017803870074182115
Position 205: 0.01692092742671495
Position 3205: 0.01614649940612862
Position 9923: 0.015023374325493536
Position 6440: 0.014635894101142875
Position 3226: 0.013136371773303757
Position 77: 0.01298687114644937
Position 238: 0.011132835713220499
Position 10093: 0.010424540986735434
Position 3916: 0.010332968177470824
Position 7817: 0.010022574392432978
Position 2346: 0.008762555996173822
Position 3407: 0.00849314508443884
Position 8082: 0.008271827560308457
Position 15245: 0.0081195631791038
Position 4003: 0.007941173014246954
Position 12234: 0.007875476851907568
Position 16128: 0.007254199101243627
Position 8830: 0.007094992819678299
Position 33: 0.006997804192065702
Position 1326: 0.006111269704082833
Position 2946: 0.006092683691401166
Position 8128: 0.005542394882249994
Position 101: 0.005236116343208933
Position 7214: 0.005042533889677932
Position 9908: 0.004862542147085912
Position 3912: 0.0045950482422335735
Position 8137: 0.004537029747439982
Position 909: 0.004398659462382557
Position 14652: 0.004349493877376804
Position 1108: 0.004342956030207294
Position 2944: 0.004326871604313466
