Gene = ppk27
index = 1845
Annotated 5SS: [1079 1322]
Annotated 3SS: [1138 1389]
SMsplice 5SS: [1079 1322]
SMsplice 3SS: [1138 1389]
top_k =  500
Partition function (log Z): -6.656465629626866

Sorted 5' Splice Sites (High to Low Probability):
Position 1079: 0.9414534460991971
Position 1322: 0.7574144865094865
Position 614: 0.13207900802176295
Position 1241: 0.07596865181674173
Position 192: 0.00808819888680342
Position 1072: 0.006699878970451035
Position 1308: 0.004882411345019159
Position 1326: 0.004353676215276872
Position 938: 0.0036591048657134387
Position 814: 0.0024298079048316874
Position 1281: 0.001736136441940778
Position 231: 0.0009639803121261634
Position 145: 0.0009369424114003919
Position 1111: 0.0009054749128523
Position 809: 0.0008770861219766382
Position 430: 0.0008290699217825431
Position 1035: 0.0005518294527142113
Position 932: 0.00044066707127125924
Position 1068: 0.0004189961742746688
Position 891: 0.0003746673786213136
Position 508: 0.0003608762079574136
Position 377: 0.0003217153671837788
Position 337: 0.00018829048523007306
Position 593: 0.0001693436652488197
Position 648: 6.463390168297361e-05
Position 79: 5.68149648295965e-05
Position 1083: 5.674156130480729e-05
Position 1337: 5.3619486500652226e-05
Position 612: 4.9591135799270876e-05
Position 1029: 4.623947597858844e-05
Position 504: 4.054167864990824e-05
Position 1330: 3.6618044688554846e-05
Position 962: 3.62316618085835e-05
Position 383: 3.564014856892086e-05
Position 701: 3.550253804106728e-05
Position 266: 3.49829206833037e-05
Position 237: 2.979703351310481e-05
Position 390: 2.6786947282458326e-05
Position 856: 2.5770785543537654e-05
Position 408: 2.3997731774726295e-05
Position 523: 2.1373029375714043e-05
Position 124: 2.014863933886346e-05
Position 591: 1.570962923144752e-05
Position 993: 1.1695727660779883e-05
Position 683: 1.0318505341150805e-05
Position 1061: 9.806439869714883e-06
Position 948: 9.23864827052455e-06
Position 960: 8.009447683984978e-06
Position 1320: 7.567168553571074e-06
Position 1169: 5.46669026201894e-06
Position 101: 5.2548973794310595e-06
Position 1014: 4.528405887147774e-06
Position 1002: 4.309791772944924e-06
Position 1245: 2.3871302001157126e-06
Position 1191: 2.322246804126611e-06
Position 1438: 1.0222095047897935e-06
Position 380: 6.706238990486573e-07
Position 286: 4.0477977868982786e-07
Position 898: 3.60667498455507e-07
Position 148: 1.433636343515522e-07
Position 53: 5.2757641154566105e-08
Position 276: 4.792545038880087e-08
Position 114: 3.544676860430236e-08
Position 274: 3.302469156941131e-08
Position 618: 1.6130708090118218e-08
Position 434: 6.344943623950117e-09
Position 818: 2.3061960201203103e-09
Position 688: 3.8196750599135205e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1138: 0.9169073775228874
Position 1389: 0.8487253733422845
Position 664: 0.042224970340834694
Position 1199: 0.034835284060955464
Position 695: 0.03386358979558196
Position 1110: 0.01049540029362764
Position 785: 0.008512540926482357
Position 701: 0.007587672538129207
Position 901: 0.007161468086462072
Position 245: 0.007134366393163534
Position 800: 0.0066931348405376515
Position 993: 0.00576376710566304
Position 715: 0.003631347586130308
Position 1019: 0.002959690614538805
Position 1438: 0.0019141004244578232
Position 1153: 0.0012717809327116552
Position 302: 0.0010848170945442226
Position 870: 0.0009348832985909583
Position 928: 0.0007760951119171477
Position 807: 0.0006173070275252963
Position 1496: 0.0006066293546719908
Position 266: 0.0005375556709092537
Position 965: 0.0005082135438805653
Position 319: 0.00045357984857912365
Position 841: 0.00042540549190272164
Position 555: 0.0003379013241584892
Position 1241: 0.00010377377944823494
Position 648: 0.0001001038927801796
Position 430: 9.863508409302465e-05
Position 517: 8.48649369919501e-05
Position 274: 7.755211456979512e-05
Position 434: 7.024280138808957e-05
Position 589: 6.389241630668126e-05
Position 130: 5.497184137400583e-05
Position 1278: 4.612320079077733e-05
Position 812: 4.1936082277445605e-05
Position 203: 3.208729872717513e-05
Position 212: 3.032990289174232e-05
Position 514: 2.942890560741555e-05
Position 401: 2.2805253375080685e-05
Position 1326: 1.656497932561771e-05
Position 853: 1.3621674789695106e-05
Position 390: 1.3203790823119482e-05
Position 1068: 1.248768886312818e-05
Position 395: 7.731897238953185e-06
Position 337: 6.740457023023959e-06
Position 612: 4.900334135056948e-06
Position 380: 9.239976001706385e-07
Position 1448: 5.852655414314109e-07
Position 412: 1.2313038609103422e-07
Position 170: 1.1371291897373788e-07
Position 366: 7.346193753398665e-08
Position 346: 5.372552196340487e-08
Position 221: 3.471821036855603e-08
Position 519: 3.002076380104048e-08
