Gene = RNaseX25
index = 1401
Annotated 5SS: [155]
Annotated 3SS: [353]
SMsplice 5SS: [155]
SMsplice 3SS: [353]
top_k =  500
Partition function (log Z): -4.08361608598321

Sorted 5' Splice Sites (High to Low Probability):
Position 155: 0.9971955290490772
Position 1602: 0.007284422528751372
Position 1428: 0.004704200971095568
Position 837: 0.0029939044176976776
Position 990: 0.002247607246380132
Position 1073: 0.0015590451415004513
Position 863: 0.0013871013662734675
Position 233: 0.0013334424070232562
Position 1210: 0.00132296547864953
Position 1688: 0.0012816061780065674
Position 262: 0.0011946694940329233
Position 422: 0.0011730734116532123
Position 385: 0.0009687627899332606
Position 486: 0.0005317059053093511
Position 1700: 0.0004301267369460582
Position 1254: 0.00041191915504949967
Position 1356: 0.0003173929705314026
Position 870: 0.00026345547095730045
Position 1099: 0.0002465815992392586
Position 1576: 0.0002294931989871405
Position 1142: 0.00022343167387335516
Position 271: 0.0002153958526813995
Position 1242: 0.00019083362665883068
Position 1557: 0.00018164776413017147
Position 1287: 0.0001501605024114812
Position 1598: 0.00013116114824542283
Position 811: 0.0001311416161951401
Position 1224: 0.0001293042384285857
Position 1262: 0.00012239707514753793
Position 952: 9.692778127559802e-05
Position 1538: 8.809457438032852e-05
Position 928: 7.862154368799575e-05
Position 474: 6.943919490958089e-05
Position 129: 6.136593772759689e-05
Position 1200: 5.4654457130127035e-05
Position 1270: 5.409282714784185e-05
Position 1245: 4.3163933256992065e-05
Position 538: 2.4151578922592966e-05
Position 582: 2.390191227938851e-05
Position 434: 2.2450565936450908e-05
Position 159: 2.1503180351077955e-05
Position 587: 2.1094600267111734e-05
Position 606: 1.647991104323508e-05
Position 407: 1.3549322304561104e-05
Position 255: 1.3235815442481467e-05
Position 1319: 1.2622997967015457e-05
Position 1216: 1.1887324722809185e-05
Position 1112: 1.1158081353044448e-05
Position 511: 9.10312720339321e-06
Position 1168: 6.516057567778459e-06
Position 95: 4.831047450126313e-06
Position 1358: 4.347447913982257e-06
Position 1745: 3.906058014371917e-06
Position 53: 3.012523247223377e-06
Position 1405: 2.458154952627101e-07
Position 1103: 1.7291205026953258e-07
Position 490: 7.303584440902747e-09
Position 762: 2.1656297657247047e-09
Position 1093: 2.1645423308118342e-09
Position 363: 2.0084012957470585e-09
Position 105: 1.1332720673691997e-09
Position 780: 3.8634931033120874e-10
Position 1105: 2.963542214555598e-10
Position 879: 1.9009650147485454e-10
Position 121: 4.772468197668597e-11
Position 333: 9.355658735832602e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 353: 0.9748842927353734
Position 1761: 0.016140498374725636
Position 305: 0.00669864723953738
Position 1649: 0.00555010306384619
Position 1476: 0.005334947248960298
Position 892: 0.003374650865127486
Position 1043: 0.0023193648549657275
Position 1145: 0.0022422404631724712
Position 1772: 0.002129275674230318
Position 1820: 0.0013416593125692236
Position 302: 0.0012833138243994611
Position 1528: 0.0011963857134143178
Position 1261: 0.0010054601543237425
Position 469: 0.0009562300213025036
Position 255: 0.0007942442590459964
Position 451: 0.0005427915740826986
Position 1678: 0.0005212041529360601
Position 1598: 0.0005200012710373091
Position 1163: 0.0004574257185352094
Position 745: 0.00037624598104333624
Position 495: 0.0003714070063658242
Position 1307: 0.0001951279347514081
Position 1416: 0.0001797423749477582
Position 692: 0.00015035075783019201
Position 261: 0.00013820539901260933
Position 1083: 0.00012863266944064216
Position 579: 9.776736923819486e-05
Position 1279: 6.853830181778601e-05
Position 402: 5.780140726438204e-05
Position 952: 5.608652165033217e-05
Position 1657: 3.4762257838910884e-05
Position 600: 3.0193202997003393e-05
Position 396: 2.945502897728368e-05
Position 422: 2.416096864101493e-05
Position 587: 1.668210484082157e-05
Position 1446: 1.3525503109799396e-05
Position 412: 1.308390010118332e-05
Position 849: 1.0835632763506597e-05
Position 582: 9.170899113793399e-06
Position 1013: 7.94895780596933e-06
Position 1828: 4.4870073318866e-06
Position 564: 3.5288738940603347e-06
Position 711: 3.5160836343095916e-06
Position 723: 3.4133224271842874e-06
Position 1791: 2.754826445058525e-06
Position 271: 1.977193922496506e-06
Position 154: 8.871832944089647e-07
Position 159: 4.3674762578649556e-11
Position 393: 1.3455922069901057e-11
Position 483: 7.388051365966144e-15
