Gene = CCT3
index = 317
Annotated 5SS: [  312  2639  3598  3753  4919 13494 17627 19598 21051 21300 26425 27516
 27908]
Annotated 3SS: [ 2576  3546  3689  4821 13375 17439 19447 20917 21217 26243 27269 27775
 29161]
SMsplice 5SS: [  312  3598  3753  4919 13494 17627 19598 19906 21051 21300 26425 27516
 27908]
SMsplice 3SS: [ 3546  3689  4821 13375 17439 19447 19760 20917 21217 26243 27269 27775
 29161]
top_k =  500
Partition function (log Z): 20.415813892407254

Sorted 5' Splice Sites (High to Low Probability):
Position 27908: 0.9951258895130367
Position 19598: 0.9821363298882285
Position 312: 0.9792311341245019
Position 17627: 0.9384426089357857
Position 3753: 0.920085911304102
Position 4919: 0.9021561157524608
Position 26425: 0.8865523539503162
Position 3598: 0.8159776693591226
Position 21051: 0.8096850266784901
Position 27516: 0.7990493793408665
Position 13494: 0.7204593707543911
Position 19906: 0.7164101363092855
Position 21300: 0.5870720304125122
Position 21313: 0.41232243141904296
Position 2664: 0.3509209300189049
Position 1712: 0.2911541574384976
Position 29263: 0.2801497173755218
Position 789: 0.2630292090394269
Position 131: 0.23693700885608565
Position 27113: 0.226247673017225
Position 26856: 0.1958026922219029
Position 25932: 0.16204044538384327
Position 2639: 0.15154426759900885
Position 21087: 0.12683714617290945
Position 136: 0.11617779675607627
Position 18029: 0.10542884241197727
Position 73: 0.06960600467552226
Position 2691: 0.06849671784978106
Position 17564: 0.06119540303522133
Position 4721: 0.055423982036991955
Position 24503: 0.04312099782921337
Position 102: 0.041697529567043444
Position 22475: 0.0364831665127693
Position 6008: 0.036338832176915914
Position 21097: 0.027251765397877298
Position 2993: 0.026500799283439055
Position 2736: 0.023308074997384538
Position 20994: 0.01830437228811044
Position 173: 0.014505005225403522
Position 22179: 0.01301903114272132
Position 1387: 0.01144482549465656
Position 1794: 0.011431478812583605
Position 820: 0.009372403412074301
Position 28304: 0.009022734218763036
Position 18321: 0.008976934340496269
Position 717: 0.008696042723371076
Position 29371: 0.008546417813630759
Position 3396: 0.00815973673558554
Position 13516: 0.007148040981144445
Position 3163: 0.006720579711016427
Position 18917: 0.006531021947584831
Position 158: 0.00643908049622728
Position 19671: 0.006278052383412834
Position 165: 0.006158806899468591
Position 6340: 0.004202250112867483
Position 7043: 0.0038417825007170696
Position 828: 0.0030070857240344366
Position 19603: 0.0026405083358646796
Position 28277: 0.002516314992134712
Position 171: 0.0024155469270721033
Position 28687: 0.0020867412511829486
Position 4725: 0.0020673209847535665
Position 37: 0.0017457577709888037
Position 1880: 0.0017062529367200935
Position 20207: 0.0017021051163888246
Position 797: 0.0015658720810281278
Position 3094: 0.0014249559968763593
Position 2709: 0.0013966487465908457
Position 27303: 0.001379157903806725
Position 21101: 0.0011813164202130952
Position 20128: 0.0010033811257213739
Position 1825: 0.0009875923952800774
Position 20002: 0.0009822737286535007
Position 20835: 0.0009281557877835805
Position 2791: 0.0008767492142145609
Position 21026: 0.0007456675521024861
Position 1904: 0.000659951829795913
Position 27406: 0.0006513640382524323
Position 20589: 0.0006404515926840249
Position 27819: 0.000592577714599405
Position 1279: 0.0005781262461304813
Position 27450: 0.0005454886290181893
Position 1634: 0.0005435331409040169
Position 28751: 0.000411559597075839
Position 19521: 0.0003874100967367939
Position 21476: 0.00037901712669699973
Position 2259: 0.00030802340793324826
Position 28553: 0.0002885952012047576
Position 1323: 0.0002701009950751436
Position 316: 0.0002654740820677432
Position 27346: 0.0002486295408299921
Position 57: 0.00023732632403018032
Position 17583: 0.00021812556400171092
Position 20550: 0.00020212478195704757
Position 1947: 0.00019810459828187868
Position 537: 0.0001883745486956312
Position 21023: 0.00018141674597912206
Position 21136: 0.00018120275983548687
Position 773: 0.0001745815419092504
Position 1702: 0.00016863352522751524
Position 1650: 0.00015334842450491569
Position 19844: 0.00014459586840133833
Position 1591: 0.00014204527177592315
Position 20977: 0.00014024600909765783
Position 21304: 0.00013237452593581653
Position 256: 0.00012590758682070086
Position 20553: 0.00012449846060634767
Position 27828: 0.00011314217198373138
Position 1605: 0.00010962791557661272
Position 680: 9.705951886804241e-05
Position 19785: 8.776959599841973e-05
Position 902: 8.692959147479608e-05
Position 22081: 8.38198947922956e-05
Position 19929: 7.595623309949411e-05
Position 15: 7.216065004959012e-05
Position 22184: 6.146379991579498e-05
Position 675: 6.016028571433374e-05
Position 19625: 4.896174798601256e-05
Position 21408: 4.6480066747366805e-05
Position 2821: 4.623847854578522e-05
Position 231: 4.551545878832024e-05
Position 22074: 3.992729204858739e-05
Position 20681: 3.9765604254816196e-05
Position 28505: 2.50596622018777e-05
Position 21548: 2.4368983025097488e-05
Position 26: 1.860649801205672e-05
Position 28809: 1.779566187719799e-05
Position 17518: 1.68397025384297e-05
Position 28804: 1.568058741572438e-05
Position 478: 1.526506619608783e-05
Position 21336: 1.3316216658421158e-05
Position 112: 1.260076536795554e-05
Position 4906: 1.0144502554280042e-05
Position 5087: 6.3993668050637975e-06
Position 5140: 5.681031518062159e-06
Position 4084: 4.940515437662073e-06
Position 539: 2.0528843341419716e-06
Position 240: 1.410018837940387e-06
Position 34: 1.3740718428560698e-06
Position 19912: 1.2081810165756462e-06
Position 48: 1.0938383204830185e-06
Position 94: 6.738883968334551e-07
Position 106: 4.4000024435793485e-07
Position 299: 1.1502691952083411e-07
Position 448: 1.9877006748834616e-08
Position 4885: 1.829985565568618e-08
Position 65: 8.783587593008741e-09
Position 213: 6.545125810379249e-09
Position 4937: 4.765001946450465e-09
Position 793: 2.9994165991834815e-09
Position 294: 5.903314154838095e-10
Position 450: 1.6091550514431139e-10
Position 376: 1.5204653680925933e-10
Position 305: 1.0056553947547673e-10
Position 208: 8.006011836731225e-11
Position 275: 6.911118921230321e-11
Position 360: 4.654687857347649e-11
Position 374: 1.8692113953245432e-12
Position 193: 1.7939251608736953e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 17439: 0.9880309853583497
Position 29161: 0.9848831894577985
Position 27775: 0.9821491813457836
Position 21217: 0.9605639562550801
Position 19447: 0.9126691509065141
Position 26243: 0.8849208513577632
Position 20917: 0.8785906308232835
Position 4821: 0.8430203503559968
Position 3546: 0.8385671997341376
Position 3689: 0.819952328564553
Position 19760: 0.7155988332368427
Position 13375: 0.6087196915351788
Position 2576: 0.6033645559579952
Position 227: 0.40698155516590456
Position 27269: 0.39672591425483766
Position 27332: 0.23635361608700822
Position 1594: 0.22273077929036386
Position 26710: 0.2203578067302121
Position 675: 0.16623047801066368
Position 27384: 0.13952791717998173
Position 27062: 0.13758736775881716
Position 13378: 0.10296626696149165
Position 20965: 0.10015857246643273
Position 25810: 0.09776085604982883
Position 29452: 0.09448303361415296
Position 17739: 0.09082619586926025
Position 29405: 0.08944898346565874
Position 3655: 0.07533889294930181
Position 1618: 0.06980692362920976
Position 29327: 0.06406961877978853
Position 25834: 0.05978111295003503
Position 19490: 0.05914416987707343
Position 27006: 0.05745855456250875
Position 620: 0.05196401475310004
Position 230: 0.0492299819943913
Position 24386: 0.037846990076348015
Position 22372: 0.03648316651276937
Position 249: 0.0351892488999049
Position 585: 0.03511311705672701
Position 4696: 0.03412565092351214
Position 21131: 0.03269690991821311
Position 2962: 0.02596752466984096
Position 5873: 0.025627553576479164
Position 29464: 0.02536212885719241
Position 4599: 0.022096045372224524
Position 27473: 0.02128021383865351
Position 4641: 0.019299365571835043
Position 4805: 0.01679171390470445
Position 13336: 0.01592145323886643
Position 27644: 0.013491268941453798
Position 29360: 0.01328779985440246
Position 17490: 0.011841991879195943
Position 19427: 0.010542992342923427
Position 4791: 0.010324614874567307
Position 26645: 0.010046207569490422
Position 22108: 0.009583642401017993
Position 19469: 0.00905143938134268
Position 5838: 0.008897277634396789
Position 1224: 0.008551902725645003
Position 17886: 0.006934859717749324
Position 17735: 0.006877320082518901
Position 1429: 0.0060719450312498435
Position 679: 0.005818361951277253
Position 4473: 0.005790030798346546
Position 29201: 0.005751316479505637
Position 18058: 0.005636317062971045
Position 3041: 0.005008907625437091
Position 374: 0.004843868855826409
Position 28165: 0.004656551309229799
Position 4715: 0.004605358757978284
Position 25814: 0.00449847638397955
Position 21177: 0.004209823793138264
Position 18786: 0.0037280639626784237
Position 2885: 0.003457197554016621
Position 28190: 0.003388749250227
Position 24405: 0.0031006012534797833
Position 6789: 0.003006450853969389
Position 27978: 0.0029702181637134323
Position 1486: 0.0029220357053641754
Position 27192: 0.0028967968931377006
Position 18760: 0.002802957984906403
Position 28434: 0.0026375079829820763
Position 21984: 0.0025603054906730423
Position 28592: 0.002473590616601523
Position 6187: 0.0024070050764721466
Position 3626: 0.002206073195678006
Position 4828: 0.0022060011033924777
Position 20865: 0.0021878371343755777
Position 24382: 0.002173406499385539
Position 20896: 0.002151258578704714
Position 21223: 0.002109285234834414
Position 17759: 0.002063903355980168
Position 29410: 0.0020321260664065196
Position 711: 0.0020194325402045337
Position 19980: 0.0020013163436057952
Position 1529: 0.001916616510202195
Position 1134: 0.0018850534587155664
Position 714: 0.0018490956893655302
Position 5693: 0.001809244797577685
Position 6042: 0.0017918470549513335
Position 27112: 0.001720841652456678
Position 1569: 0.0016483738850603285
Position 20487: 0.0016447718098620283
Position 26165: 0.0016315025925518303
Position 443: 0.001449167748682768
Position 4228: 0.001399001371555241
Position 28136: 0.0012983364575016477
Position 20971: 0.0012582081320814253
Position 1604: 0.0012575250739575495
Position 29489: 0.0012073969317232482
Position 2773: 0.0011836329685803093
Position 639: 0.0010930483490602164
Position 28139: 0.0010708768994625694
Position 29363: 0.0009807518876899172
Position 22007: 0.0009581298096590909
Position 6809: 0.0008353316467476851
Position 19719: 0.0008330828017501409
Position 18227: 0.0008272060729092948
Position 18224: 0.0008140780957902257
Position 28218: 0.0007254871005528043
Position 27613: 0.0005831349656841613
Position 28454: 0.000505687423389169
Position 19811: 0.0005004305476221068
Position 1824: 0.0004802828255309187
Position 19702: 0.0004732778316092593
Position 1250: 0.00042857242657817806
Position 18082: 0.000425334926322554
Position 555: 0.00041321957901217706
Position 21182: 0.0003367719167237911
Position 19894: 0.00032224102727006237
Position 1306: 0.00031200242697213557
Position 19732: 0.00029188318716086005
Position 20420: 0.00029022441742378874
Position 28595: 0.0002815536995148136
Position 29168: 0.00026869249935741627
Position 2122: 0.00024055607695435332
Position 385: 0.0002355148938019444
Position 1226: 0.0002184405688531321
Position 2505: 0.0002169417083633497
Position 2581: 0.00019693814711495449
Position 448: 0.00018209985495147384
Position 768: 0.00018170437775132553
Position 20104: 0.00014661778180634753
Position 28340: 0.0001299408713474259
Position 29329: 0.00012801475150036018
Position 29370: 0.0001251032776318787
Position 29421: 0.00012170593037887015
Position 28389: 0.00012010519568564053
Position 28730: 0.00011065728077938705
Position 20153: 0.0001059308099473976
Position 1084: 9.579450160545155e-05
Position 929: 9.534615695157644e-05
Position 19765: 8.774011639955544e-05
Position 20929: 7.358952996790576e-05
Position 19628: 6.950135141273731e-05
Position 2060: 6.746733097889479e-05
Position 1814: 6.041460279125876e-05
Position 866: 5.275471737856358e-05
Position 21394: 5.144237550419132e-05
Position 981: 4.856801404471205e-05
Position 20150: 4.568134786308075e-05
Position 28490: 4.30803454321454e-05
Position 28672: 4.091399822351135e-05
Position 995: 4.0098279780496007e-05
Position 21445: 3.932635942603116e-05
Position 1060: 3.751821849664735e-05
Position 29389: 3.5868314588017314e-05
Position 21796: 3.4230736628932686e-05
Position 21383: 3.414156207658769e-05
Position 21448: 2.9099330190921592e-05
Position 22122: 2.7585932252290532e-05
Position 755: 2.1893578049154562e-05
Position 22078: 2.1460311439222767e-05
Position 1028: 2.0219869957741496e-05
Position 1158: 1.916775696682199e-05
Position 21949: 1.8887447807415045e-05
Position 29295: 1.8234484648141784e-05
Position 19083: 1.4008592963771971e-05
Position 522: 9.833785849385267e-06
Position 748: 6.4505740927674594e-06
Position 5058: 5.801334783489712e-06
Position 5719: 4.756168462280939e-06
Position 4999: 4.614798781508405e-06
Position 21354: 3.4590584035185934e-06
Position 6204: 3.3979814440027795e-06
Position 21407: 3.3428727451344605e-06
Position 161: 2.5513573225877615e-06
Position 3908: 2.4249512117052708e-06
Position 191: 2.3684400291390725e-06
Position 3845: 1.1782975845436418e-06
Position 299: 5.949969258925883e-07
Position 4981: 5.63930191539953e-07
Position 17836: 5.615689718033149e-07
Position 5085: 5.536420715053191e-07
Position 21428: 5.017759995363212e-07
Position 1278: 3.8996002012366024e-07
Position 765: 3.3798909535077733e-07
Position 3963: 2.6366526211037114e-07
Position 19789: 2.0370300749600842e-07
Position 28992: 1.9933413506517243e-07
Position 19737: 1.8742368073795554e-07
Position 3890: 1.5982093181697376e-07
Position 156: 1.5734810570724403e-07
Position 28055: 1.4495328303476393e-07
Position 184: 1.2635708659606073e-07
Position 28232: 1.1165549127202765e-07
Position 28116: 1.1148252956186216e-07
Position 685: 9.87607563618583e-08
Position 414: 7.338726223958963e-08
Position 177: 5.889749972367554e-08
Position 170: 2.9709579938640564e-08
Position 21256: 7.075705791143063e-09
Position 187: 6.844526757164211e-09
Position 126: 6.600438250450127e-09
Position 21142: 6.203429280682844e-09
Position 21155: 3.6729691551382062e-09
Position 21189: 2.8238831889090186e-09
Position 21365: 6.347794803658053e-10
Position 21266: 6.117718132612228e-10
Position 21228: 4.902453220706128e-10
Position 158: 3.732532695199286e-10
Position 21074: 1.4526813283747559e-10
Position 312: 5.122140845730086e-13
Position 90: 1.0739650633155171e-13
Position 331: 7.220137579054787e-15
