Gene = PRPF38B
index = 1075
Annotated 5SS: [ 545 3448 3872 4015 6505]
Annotated 3SS: [3378 3719 3953 6280 6838]
SMsplice 5SS: [ 545 3448 3872 4015 6505]
SMsplice 3SS: [3378 3719 3953 6280 6838]
top_k =  500
Partition function (log Z): 7.281193406420904

Sorted 5' Splice Sites (High to Low Probability):
Position 3872: 0.9419032576772509
Position 6505: 0.9154735495834345
Position 4015: 0.8023600273895379
Position 3448: 0.6967827288832336
Position 545: 0.6134713079224329
Position 5695: 0.4046667214668412
Position 575: 0.3699622553937775
Position 3458: 0.29999508081111814
Position 7028: 0.23759906587449894
Position 1011: 0.14833968898057487
Position 8161: 0.14054053640725964
Position 7051: 0.10128947025913039
Position 5541: 0.09658486341543837
Position 1320: 0.09371980396139544
Position 4029: 0.09211653228072092
Position 6462: 0.05584058219217071
Position 1314: 0.04328577119863121
Position 1015: 0.04314183447585918
Position 1877: 0.04043457400196631
Position 7015: 0.03866896196028105
Position 4192: 0.034640633671038826
Position 5972: 0.028620546678159487
Position 2723: 0.02538665310403913
Position 980: 0.0217789870426399
Position 2855: 0.014373039829231717
Position 8194: 0.012845980694441804
Position 5926: 0.010588826629444775
Position 7144: 0.009798053656815622
Position 948: 0.008569818863918834
Position 4530: 0.007958730974101401
Position 4788: 0.007621330107302222
Position 1435: 0.007509377685802011
Position 7220: 0.007377821800350996
Position 2821: 0.004854742809036715
Position 1644: 0.004092386357640634
Position 7248: 0.003740235665011508
Position 6881: 0.0037018001423856973
Position 1030: 0.0035579659163900747
Position 5537: 0.0034416578918319493
Position 521: 0.0034165901026081743
Position 5968: 0.0033598412975071644
Position 593: 0.0031374176572661148
Position 1829: 0.0028267459477042973
Position 5720: 0.0027949667544995066
Position 1021: 0.002640388884484477
Position 916: 0.0025320902522306195
Position 1184: 0.0024403960047631726
Position 4244: 0.002314304094409513
Position 65: 0.0022288236017518315
Position 8176: 0.0022054142508429516
Position 7237: 0.002104510608670972
Position 1114: 0.0018157589524677466
Position 652: 0.0016633892902920807
Position 3807: 0.0015210965163134256
Position 552: 0.0013914231891686284
Position 912: 0.0012751556226011833
Position 3072: 0.0012523865924865137
Position 5624: 0.0010761880373042355
Position 8377: 0.0010485431925845079
Position 1019: 0.0010406213068463674
Position 2380: 0.0010333370114915617
Position 960: 0.0010217849922118144
Position 3438: 0.0008766491673828518
Position 180: 0.0008707837314153063
Position 4130: 0.0008369747383654488
Position 6205: 0.000807387052970699
Position 2915: 0.000638586499888132
Position 642: 0.0005752811170844825
Position 3462: 0.0005273900739028435
Position 1833: 0.0005175459905593225
Position 6020: 0.0005144033296265902
Position 1659: 0.0005032832411715721
Position 488: 0.0004382766913197983
Position 976: 0.0004150937817276202
Position 1035: 0.0004047122464450446
Position 7084: 0.0003897269163616829
Position 116: 0.0003869868649463732
Position 3584: 0.0003765326848083401
Position 1121: 0.0003456696626509169
Position 1188: 0.0003201118243824096
Position 1057: 0.0003133400988098476
Position 4906: 0.0002944857508983148
Position 3878: 0.0002902734285910854
Position 556: 0.00027366246744896987
Position 3863: 0.0002572176870809466
Position 3720: 0.0002270116902861377
Position 6973: 0.00020419937432541473
Position 71: 0.00018587023464501683
Position 841: 0.00016751259833376345
Position 7366: 0.00015571330496103248
Position 638: 0.0001250118123012905
Position 6869: 0.00011998258606660484
Position 185: 0.00011802241502661032
Position 6684: 7.956004390715732e-05
Position 3791: 7.228847588201048e-05
Position 170: 7.000820867316527e-05
Position 7081: 6.825964180090645e-05
Position 5300: 6.7415049966847e-05
Position 6917: 5.439246010562122e-05
Position 3888: 5.0034420107966226e-05
Position 383: 4.843978185386695e-05
Position 3452: 4.135281722429545e-05
Position 352: 3.986889034272808e-05
Position 97: 3.44629924200615e-05
Position 404: 2.742789103008535e-05
Position 655: 2.403259310074416e-05
Position 7426: 2.0873943706106642e-05
Position 3814: 1.7724216212499004e-05
Position 6770: 1.6398048563454806e-05
Position 51: 1.3920590331498415e-05
Position 4737: 1.2818571693137388e-05
Position 3727: 1.1833846122090978e-05
Position 79: 9.250044723134614e-06
Position 579: 7.272835253137792e-06
Position 3569: 5.783249381691623e-06
Position 56: 5.558033667948694e-06
Position 3899: 5.433409877589459e-06
Position 524: 4.643373233447066e-06
Position 111: 3.2916553768469344e-06
Position 1025: 1.982159496405868e-06
Position 105: 1.6055812915576542e-06
Position 668: 1.246013923291766e-06
Position 699: 1.0553381072881948e-06
Position 4085: 7.479019230280478e-07
Position 4112: 3.5335045282622105e-07
Position 198: 3.3639520370455876e-07
Position 554: 1.0376293609569672e-07
Position 5: 3.2678810826826047e-08
Position 684: 2.7347867013872985e-08
Position 681: 2.6868542037061923e-08
Position 807: 1.3948124529214517e-08
Position 859: 5.0653586847845135e-09
Position 1072: 2.4916436878583066e-10
Position 195: 1.0841275107838253e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3378: 0.9919297193654164
Position 3719: 0.9361666469265351
Position 6838: 0.9072026937340008
Position 3953: 0.8380210006823626
Position 6280: 0.8261828825451302
Position 8057: 0.32576102150795083
Position 5623: 0.251556615064533
Position 733: 0.21158698704427004
Position 5486: 0.20954741151273792
Position 6381: 0.09724368955421844
Position 8464: 0.09191812848124847
Position 5585: 0.06964598494842884
Position 8112: 0.06786465976587802
Position 1248: 0.053181162678325324
Position 3937: 0.04689236234287969
Position 8271: 0.03529506837075563
Position 1103: 0.0323555047796337
Position 8904: 0.025967226049334057
Position 8820: 0.02585561447296935
Position 1704: 0.024231608081818793
Position 8669: 0.02166157158581315
Position 1182: 0.021250588759756432
Position 2541: 0.019665656296029923
Position 6657: 0.01837198261174929
Position 2757: 0.016688602694296433
Position 6389: 0.016366581765424503
Position 866: 0.01636289523408231
Position 1266: 0.016353378197452643
Position 3973: 0.016327570520098065
Position 6258: 0.016052835340603328
Position 6418: 0.015084830917285904
Position 1263: 0.01378296475761755
Position 8155: 0.009208142572164716
Position 5827: 0.00918008949376064
Position 1775: 0.009139340397010663
Position 4130: 0.008989142655908663
Position 8789: 0.00840298387320297
Position 4416: 0.008302859405536715
Position 5806: 0.00823335021647016
Position 3650: 0.00782362708687803
Position 942: 0.007300090064990928
Position 1613: 0.006807289447634799
Position 3321: 0.006695606408139512
Position 3756: 0.00580824356876428
Position 4190: 0.005411408892225203
Position 4103: 0.004260641319707022
Position 8766: 0.004222262834505295
Position 2494: 0.004147549014794101
Position 2693: 0.00369025904910792
Position 1152: 0.0032629504328459567
Position 9078: 0.003235933137273341
Position 4550: 0.0031469197536597767
Position 1755: 0.0030191386904471137
Position 3616: 0.0029390735512462023
Position 9218: 0.002740832267916512
Position 741: 0.0022078600554046456
Position 1434: 0.0021117441853744294
Position 296: 0.002067361956539344
Position 7836: 0.0020054167325421497
Position 8522: 0.0019707528302274437
Position 8960: 0.0018798768726742395
Position 1100: 0.001841132681867722
Position 4648: 0.0017626283640559488
Position 5854: 0.0017467503476950117
Position 8723: 0.0016243256815331123
Position 5462: 0.001523264779584481
Position 3738: 0.0011485516522879104
Position 6144: 0.0010720233111501715
Position 8638: 0.001054067898694938
Position 4115: 0.0009600369685808078
Position 4565: 0.0009577187195798556
Position 6287: 0.0009250020421038317
Position 2992: 0.0008456402739276144
Position 2575: 0.0008248355582026638
Position 9122: 0.0007836015101922437
Position 8085: 0.0007526262947121494
Position 1516: 0.0007449506952141222
Position 3726: 0.0006546539147578246
Position 859: 0.000623826666817299
Position 488: 0.0006139276001049407
Position 2219: 0.000602684364783743
Position 1561: 0.00057632111620776
Position 8234: 0.0005460456495272103
Position 6925: 0.0005407785966106226
Position 4502: 0.000523703295487524
Position 1487: 0.0004898622514913136
Position 8281: 0.0004860017111265493
Position 5315: 0.00048400465557858215
Position 6615: 0.0004705563802249101
Position 2235: 0.0004306526467078186
Position 3791: 0.00042847150641428197
Position 2881: 0.0004099130089243021
Position 9449: 0.00040293785034866965
Position 6638: 0.00029804494718586383
Position 9047: 0.0002952160293062009
Position 1796: 0.0002935283947847316
Position 3741: 0.00029029224522501563
Position 1653: 0.00028284662007799466
Position 4431: 0.00024401678894200914
Position 2611: 0.00023488987439277084
Position 4310: 0.00021771482488780561
Position 3963: 0.00019159362276552493
Position 3567: 0.00017852155731233702
Position 1832: 0.0001607034158915182
Position 3671: 0.00014981431787356922
Position 1857: 0.00014025400740011744
Position 430: 0.00012803145015701786
Position 3847: 0.00012568402325187082
Position 133: 0.0001166596452545598
Position 319: 0.00011507587936766911
Position 1716: 0.00010857908949011216
Position 3831: 8.442703798595886e-05
Position 4529: 7.955260133290646e-05
Position 5362: 7.822299354870868e-05
Position 4892: 6.7765541233381e-05
Position 5043: 6.741504996684704e-05
Position 3899: 6.33774419095545e-05
Position 4448: 6.02273548875654e-05
Position 999: 5.7522865518989015e-05
Position 4329: 5.079539476689584e-05
Position 4390: 3.655792296064806e-05
Position 6176: 2.9154607410243887e-05
Position 307: 2.818218536628038e-05
