Gene = PQLC2L
index = 1066
Annotated 5SS: [  113  9944 27910 28647]
Annotated 3SS: [ 9832 27779 28557 56795]
SMsplice 5SS: [  113  9944 27910 28647 50185]
SMsplice 3SS: [ 9832 27779 28557 50009 56795]
top_k =  500
Partition function (log Z): -26.65935095542499

Sorted 5' Splice Sites (High to Low Probability):
Position 9944: 0.9934289507021551
Position 113: 0.8084046727294578
Position 10450: 0.4634720948204246
Position 14615: 0.31744891545333714
Position 11641: 0.31283171200729426
Position 2565: 0.17780363665989948
Position 415: 0.10230866000956018
Position 3974: 0.0920917442948487
Position 98: 0.07485218977816947
Position 1585: 0.07077073415436527
Position 14656: 0.06983814889303981
Position 2475: 0.04561760237211064
Position 10923: 0.035922790555538965
Position 1416: 0.02923645598485953
Position 12555: 0.018678828643838234
Position 1101: 0.014094867192849303
Position 11457: 0.01407702617655345
Position 12546: 0.012340403843814437
Position 13453: 0.010734573611949957
Position 153: 0.009112694437035222
Position 34: 0.008559636144937417
Position 12657: 0.008273594293541055
Position 445: 0.005066921340191268
Position 11239: 0.005045304654007717
Position 79: 0.004928316934548345
Position 11653: 0.0038867027098284136
Position 15711: 0.003799154128995913
Position 1174: 0.00313520631033293
Position 2276: 0.0029067035385936997
Position 10504: 0.002864351746936117
Position 936: 0.0028149434126028302
Position 43: 0.0013722433452861094
Position 11494: 0.0012179994649156567
Position 2399: 0.0011635230655490426
Position 11234: 0.0010731684730568838
Position 1575: 0.0008323035074126964
Position 12535: 0.0008118045592915027
Position 248: 0.0007618617836324825
Position 10773: 0.0007174350155720747
Position 261: 0.0006840095146453111
Position 11268: 0.0006381080592831077
Position 10316: 0.0006292282689915934
Position 11479: 0.000590870574871191
Position 1045: 0.0005895207157389232
Position 803: 0.0005607585977513137
Position 117: 0.0004389093519457422
Position 1178: 0.00041453278746944816
Position 11365: 0.0003454675986423872
Position 1507: 0.0003399505035894308
Position 569: 0.000333685469563658
Position 1208: 0.00026747718894671305
Position 1381: 8.590653516800595e-05
Position 1244: 5.8231779287025445e-05
Position 221: 5.53313233237355e-05
Position 197: 2.8507020853475596e-05
Position 1067: 1.1352703672626087e-05
Position 460: 7.2978475927271165e-06
Position 59: 6.339637063868728e-06
Position 47: 2.4807305689356827e-06
Position 240: 2.413293813240926e-06
Position 309: 2.209022063796732e-06
Position 238: 6.305885646066168e-07
Position 321: 5.313835016625487e-07
Position 130: 4.866736664578382e-07
Position 403: 1.819592269545617e-07
Position 996: 8.442912322331084e-08
Position 38: 6.305430967795448e-08
Position 528: 5.7699446269611304e-08
Position 214: 5.1675010846959276e-08
Position 278: 4.869573515263585e-08
Position 465: 3.243473745322614e-08
Position 606: 1.4344956781015841e-08
Position 281: 1.3005621538818189e-08
Position 453: 1.9919193488991422e-09
Position 342: 3.318655091656974e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9832: 0.9571349383529197
Position 14248: 0.5745269236382999
Position 23766: 0.3831627803280102
Position 2365: 0.1872850178465706
Position 11401: 0.1840805923301405
Position 10363: 0.12421286211941204
Position 11550: 0.12071606579108494
Position 10169: 0.11231259810100289
Position 10236: 0.09618182233030571
Position 10119: 0.0959916286991725
Position 12450: 0.06786701036445278
Position 18331: 0.06013788072703026
Position 3894: 0.057217452725099614
Position 19985: 0.054412253141667005
Position 15928: 0.04297029615413256
Position 1452: 0.04281972355498463
Position 9855: 0.03651840542728964
Position 19841: 0.03522882349949431
Position 307: 0.033467257023012245
Position 14230: 0.03245545723686661
Position 10947: 0.03143903757315401
Position 11364: 0.030555429618869607
Position 10772: 0.03025437999678878
Position 1235: 0.029342595066073306
Position 17170: 0.027315314018988845
Position 2424: 0.026695152154345776
Position 10223: 0.021258176615872072
Position 17407: 0.017484907528093892
Position 10261: 0.016982783029116644
Position 10400: 0.015033595588698538
Position 3920: 0.014733254077497605
Position 3851: 0.014141535347189994
Position 1413: 0.011803875909984352
Position 13352: 0.010971841076415354
Position 18763: 0.010011490281285347
Position 19811: 0.009949428419123375
Position 10379: 0.009316375477228162
Position 1100: 0.008763868495767227
Position 19988: 0.008572953595487941
Position 10239: 0.007761138422210148
Position 11598: 0.0074222957136998785
Position 2348: 0.0070182048272098806
Position 1520: 0.006659569113077762
Position 3767: 0.006004885939354221
Position 10753: 0.005241532361926852
Position 17954: 0.004835603879677906
Position 15642: 0.003799154128995913
Position 12009: 0.0034461672397005736
Position 12953: 0.003417159399195708
Position 14695: 0.0031443379240949335
Position 10034: 0.0030727463138322023
Position 12578: 0.0030408600603072196
Position 13146: 0.0028374040738425575
Position 2179: 0.0022058809740503242
Position 10329: 0.0018559510488996961
Position 2463: 0.0017934979775450324
Position 2466: 0.001730264757345572
Position 202: 0.0016562245879977167
Position 1291: 0.0015595455944189597
Position 10828: 0.0015381756984297985
Position 11315: 0.0013814580200226675
Position 685: 0.001271433633468535
Position 406: 0.0009812040676591373
Position 13652: 0.0009655701241749542
Position 14699: 0.0009621381889391083
Position 16508: 0.0008833453179388112
Position 12365: 0.0008181896382834156
Position 1010: 0.0007304808828912478
Position 10640: 0.0006912839112943975
Position 10913: 0.0006831809582011874
Position 12777: 0.0006760924430680214
Position 270: 0.0006413685123747807
Position 11111: 0.0005736700699632781
Position 11075: 0.0004827532060524718
Position 7304: 0.0004562113009942848
Position 996: 0.00035642638679718127
Position 10123: 0.00034990037469258837
Position 7578: 0.00017632127853908512
Position 12146: 0.0001432611955247485
Position 2237: 0.00013937048916910327
Position 2047: 0.00012016501328248234
Position 839: 0.00011931052908547225
Position 8371: 0.00011809224670115143
Position 350: 7.782569027417158e-05
Position 293: 7.498618111388316e-05
Position 705: 7.460535545768702e-05
Position 6800: 7.44703681349242e-05
Position 7137: 6.470316160331862e-05
Position 10405: 6.302578922067629e-05
Position 4833: 6.192459507840653e-05
Position 842: 6.090475629470558e-05
Position 5831: 5.8438592488229965e-05
Position 1036: 5.3002761262437526e-05
Position 2008: 5.262818761903816e-05
Position 1187: 4.572774790799714e-05
Position 2398: 4.447907800755784e-05
Position 7459: 4.315322591913375e-05
Position 7166: 3.304786647836363e-05
Position 5275: 3.204203558216099e-05
Position 1080: 2.817057024863886e-05
Position 5942: 2.774947981378257e-05
Position 8396: 2.7636917171352156e-05
Position 6704: 2.5807959310281615e-05
Position 214: 2.5711473305210446e-05
Position 8088: 2.550359641442593e-05
Position 6900: 2.5217218383101386e-05
Position 3375: 2.0339542361255773e-05
Position 1522: 1.968512954440974e-05
Position 866: 1.967205937547956e-05
Position 1511: 1.793214192692517e-05
Position 2988: 1.7039196178211002e-05
Position 2276: 1.4723090930550798e-05
Position 761: 1.4443030190220163e-05
Position 6097: 1.2945595307787363e-05
Position 5324: 1.1360555522147514e-05
Position 681: 1.0779621895081557e-05
Position 321: 8.997169620415545e-06
Position 4556: 8.811571878302669e-06
Position 1044: 8.377988720388065e-06
Position 238: 5.907418220858416e-06
Position 4465: 5.185878800330256e-06
Position 778: 4.558348270340772e-06
Position 1710: 2.08215820859564e-06
Position 547: 1.2149552858155434e-06
Position 187: 1.247458279377783e-07
Position 3903: 9.955707931062092e-08
Position 248: 3.4623422913197385e-09
Position 378: 2.843165949294976e-09
Position 272: 2.1217176179523257e-09
Position 375: 6.735738143260388e-10
Position 408: 6.629261331001614e-10
Position 370: 1.3483824229574987e-10
Position 337: 7.433645183679299e-11
Position 359: 5.365215616090497e-11
Position 112: 4.645783439627239e-11
Position 117: 2.1754095826303673e-11
