Gene = INIP
index = 701
Annotated 5SS: [  250  1776 24106 28710]
Annotated 3SS: [ 1694 24002 28618 30602]
SMsplice 5SS: [  250   864  1776 24106 28710]
SMsplice 3SS: [  793  1694 24002 28618 32233]
top_k =  500
Partition function (log Z): -16.100836221431514

Sorted 5' Splice Sites (High to Low Probability):
Position 1776: 0.9841186923259098
Position 250: 0.9108353098575888
Position 864: 0.8513501407167277
Position 17535: 0.599298688249763
Position 24106: 0.4480053323890093
Position 6020: 0.44756381064147105
Position 685: 0.26895612300802596
Position 1144: 0.1113159005777951
Position 1098: 0.08707350348321959
Position 433: 0.0664998774292734
Position 1001: 0.026126467607998943
Position 12768: 0.025482441064623364
Position 1618: 0.023264168065066496
Position 889: 0.022559109536482744
Position 3378: 0.010213575291439209
Position 149: 0.010054664738386272
Position 112: 0.009509499744475434
Position 3031: 0.007568254321319225
Position 254: 0.00734525358916079
Position 8146: 0.006108819116019968
Position 214: 0.005382302515627997
Position 933: 0.005168753517717068
Position 869: 0.003926247189980531
Position 13372: 0.002611081577784413
Position 1577: 0.002377948466181143
Position 299: 0.002347877325454466
Position 1552: 0.0019384462913617656
Position 2329: 0.0019145436670242265
Position 30: 0.0018547959028345194
Position 1131: 0.001779732868432359
Position 568: 0.001221004620392392
Position 717: 0.0009916256817445533
Position 164: 0.0009348235675840142
Position 42: 0.0007503015149223107
Position 5320: 0.0006433008466889778
Position 4117: 0.0005951460008190243
Position 938: 0.0005815272280536395
Position 570: 0.0005731195797562543
Position 288: 0.0004362273304266311
Position 663: 0.00034969155422768584
Position 72: 0.00025160340200152705
Position 689: 0.0002284766552297516
Position 393: 0.00011771152669955948
Position 13: 9.172516855890905e-05
Position 3014: 7.079026934777654e-05
Position 233: 5.6632381049060546e-05
Position 243: 5.3791897450256905e-05
Position 61: 4.79948346546278e-05
Position 227: 4.4397680779942146e-05
Position 90: 3.4299925869180475e-05
Position 152: 2.796912630898303e-05
Position 722: 2.550608844471255e-05
Position 116: 2.276122628388795e-05
Position 588: 1.502378011205458e-05
Position 184: 1.4399261385477748e-05
Position 800: 1.1303538334080669e-05
Position 187: 9.671724581634047e-06
Position 1822: 8.835786964301816e-06
Position 290: 6.327789631947465e-06
Position 18: 5.887799755864635e-06
Position 488: 2.5782686483189453e-06
Position 1964: 2.108433102605221e-06
Position 262: 5.923411806964008e-07
Position 2271: 3.5843443668460666e-07
Position 309: 2.2529094529948664e-07
Position 67: 1.802585671736172e-07
Position 155: 1.7346537590263154e-07
Position 521: 1.2141541264433885e-07
Position 496: 8.264272734863571e-08
Position 523: 8.238565408051672e-08
Position 398: 6.401999145884178e-08
Position 235: 5.986328642253961e-08
Position 2386: 5.9631548301615e-08
Position 485: 3.697275806944276e-08
Position 324: 7.034589616833121e-10
Position 460: 1.379509956075878e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1694: 0.9750875258456041
Position 17292: 0.6719510890919854
Position 24002: 0.599298688249763
Position 793: 0.5681803171021722
Position 25214: 0.4480053323890093
Position 5875: 0.2975558246751054
Position 760: 0.2559629068291495
Position 529: 0.12104308365650643
Position 13132: 0.12073253000512031
Position 5878: 0.1007519589647655
Position 333: 0.09776819556337835
Position 1013: 0.07699749042646531
Position 974: 0.07441179210915418
Position 757: 0.06368291642768967
Position 13509: 0.05684838651880187
Position 609: 0.04298828933003986
Position 5935: 0.041329032262439724
Position 1055: 0.03985010401566678
Position 12626: 0.03143997736772004
Position 15002: 0.025645136581229473
Position 1455: 0.020008019739943546
Position 405: 0.01687830660029658
Position 9964: 0.015243194268270864
Position 12219: 0.01472137769497017
Position 436: 0.014448119430866583
Position 5793: 0.013261593687129068
Position 496: 0.010807406170836517
Position 14459: 0.010133572865525903
Position 717: 0.009968573895415226
Position 16935: 0.00913387744525321
Position 6907: 0.008982188453559824
Position 7911: 0.006772183042957768
Position 1458: 0.005844943608678079
Position 1746: 0.005834624119304632
Position 3267: 0.005512205281192269
Position 10105: 0.004495211620859967
Position 8069: 0.00442732287836511
Position 2974: 0.0035632281673146204
Position 3130: 0.0032050531836966155
Position 7093: 0.0031446040759572818
Position 5306: 0.0029778289144158903
Position 12659: 0.002961014006572027
Position 5748: 0.0028584800891751395
Position 2490: 0.002433525506644615
Position 2933: 0.002415436061763144
Position 10031: 0.002352075512526427
Position 2465: 0.0023190960354653512
Position 2228: 0.0022431732794695146
Position 1535: 0.002036490369407463
Position 5285: 0.0019374514583054589
Position 10558: 0.0017425000738232864
Position 7224: 0.0017339599092745528
Position 1276: 0.001669339965185666
Position 766: 0.0016016793035585385
