Gene = NAT16
index = 913
Annotated 5SS: [ 235 5781 6981]
Annotated 3SS: [5464 6755 7624]
SMsplice 5SS: [ 235 5591 6981]
SMsplice 3SS: [5464 6755 7624]
top_k =  500
Partition function (log Z): -4.329675777024444

Sorted 5' Splice Sites (High to Low Probability):
Position 6981: 0.977356440831792
Position 235: 0.903938251361778
Position 5591: 0.5006077301988918
Position 1180: 0.3774042925667609
Position 5781: 0.3700826958604585
Position 1848: 0.16099716044832155
Position 5804: 0.13045405941152288
Position 3348: 0.11449459054137044
Position 5830: 0.10070080373459346
Position 882: 0.08188342495209826
Position 6798: 0.06694364663399374
Position 839: 0.06448233204038871
Position 408: 0.035883277443935394
Position 7516: 0.02262690285217463
Position 5574: 0.019070417354127445
Position 1211: 0.017458545858141696
Position 6003: 0.012441493145973516
Position 746: 0.010193127236073721
Position 8132: 0.009826387845396814
Position 6048: 0.0075297727338706115
Position 3477: 0.007264244708506715
Position 552: 0.007229030545668268
Position 4000: 0.006683888105559721
Position 4215: 0.0060509481029014985
Position 1803: 0.005643665362761269
Position 468: 0.005476831308544484
Position 2676: 0.004357781273228288
Position 6771: 0.0041640799290034915
Position 8339: 0.004160164366851597
Position 3168: 0.0035614293181854733
Position 4209: 0.0031294884456388953
Position 4087: 0.003048787175481627
Position 4105: 0.0025693706420496765
Position 2775: 0.0025045038787618063
Position 1205: 0.002256420242126674
Position 6084: 0.0022074024413822686
Position 6063: 0.0021354641802485354
Position 65: 0.0018126466406802515
Position 1948: 0.001736903206796038
Position 7440: 0.0017159333770750827
Position 3907: 0.0014864455447652384
Position 8012: 0.001468889105582148
Position 1215: 0.0011544562923799723
Position 6909: 0.0010868518249216896
Position 3463: 0.0010369333533045788
Position 3246: 0.0009676401284907943
Position 1833: 0.0009534235562249078
Position 4922: 0.0008249612162294374
Position 8434: 0.0008187272308303946
Position 2403: 0.000759688457415205
Position 5814: 0.0006757114969781319
Position 1997: 0.0006639926976944443
Position 2003: 0.0005741894993347748
Position 2156: 0.0005349829395132232
Position 2202: 0.0005334198245007569
Position 6804: 0.0004913058023725494
Position 5751: 0.00038344281870493783
Position 5508: 0.00020560493840006216
Position 7735: 0.00018914982499901425
Position 1189: 0.00015281648089582388
Position 95: 0.0001127077717367025
Position 1194: 0.00010927505239476997
Position 932: 9.805743011023142e-05
Position 71: 8.048708331751976e-05
Position 1003: 7.7440839937324e-05
Position 161: 4.99673248517905e-05
Position 618: 3.1924486375203914e-05
Position 410: 1.921784528768882e-05
Position 8153: 1.3243671444819693e-05
Position 389: 8.147210364222132e-06
Position 163: 3.5810200242871043e-06
Position 865: 3.403873060988831e-06
Position 1013: 3.3999940630703196e-06
Position 7995: 2.9007344271361043e-06
Position 446: 2.555879663713953e-06
Position 367: 2.533014427284804e-06
Position 737: 1.8769093269885964e-06
Position 841: 1.0221725013019277e-06
Position 7240: 3.8288179116836906e-07
Position 438: 3.2217985084942224e-07
Position 459: 7.85876572777961e-08
Position 731: 3.0932153167612125e-08
Position 24: 9.365861915891245e-10
Position 277: 8.507301612774672e-10
Position 105: 3.5140050524003595e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5464: 0.9409821686606027
Position 6755: 0.8920186200393707
Position 7624: 0.39679089927390704
Position 6878: 0.16969001789080315
Position 1708: 0.1653933222343167
Position 5713: 0.14091922355550562
Position 1071: 0.13446138780762568
Position 8791: 0.12549172498555328
Position 1139: 0.10942993916900394
Position 3167: 0.1018089016992958
Position 745: 0.08061529795514984
Position 7056: 0.06524925323068663
Position 694: 0.06050022704053851
Position 8246: 0.05272847651735177
Position 865: 0.048835528412781035
Position 8491: 0.04671822676748239
Position 9665: 0.04504415487227619
Position 5725: 0.03940019139709064
Position 922: 0.03758032374221599
Position 7505: 0.03468967287670828
Position 9186: 0.03012926180819251
Position 9038: 0.029748379247669873
Position 9115: 0.028815057588722427
Position 8747: 0.024225779384270254
Position 3782: 0.01840789423780796
Position 8690: 0.018086726417302156
Position 357: 0.01727668121818209
Position 7360: 0.014600010829559121
Position 7053: 0.012798033052810517
Position 7227: 0.010079274364204811
Position 5570: 0.009998595775352892
Position 324: 0.009855040232545818
Position 7456: 0.009279726918977568
Position 5844: 0.007872210180828143
Position 3241: 0.007114232815795997
Position 9269: 0.007104454437671089
Position 8508: 0.007039013100687808
Position 5872: 0.006957591215789304
Position 3347: 0.006648697809367551
Position 8382: 0.006589910394432422
Position 2585: 0.006085014161204318
Position 8041: 0.005627538136541592
Position 7786: 0.005236357614468146
Position 8338: 0.004620184834336937
Position 466: 0.004347026143863292
Position 3948: 0.00404307585033669
Position 8839: 0.0038464027178282643
Position 3255: 0.0037412371315489186
Position 9198: 0.003624232155448642
Position 3107: 0.0034248363202884838
Position 7998: 0.0033117000156081574
Position 3104: 0.0031882989111452578
Position 8255: 0.0031729530424677286
Position 959: 0.0028712660731474112
Position 924: 0.002769702757339309
Position 7245: 0.0026035315721042902
Position 7484: 0.002597934285342102
Position 9322: 0.0024174386913875783
Position 9055: 0.0021961367121610485
Position 7091: 0.002063817874719528
Position 7127: 0.002047971774963576
Position 1789: 0.0019060794304204787
Position 7802: 0.0016890597260619167
Position 8646: 0.001639222082449599
Position 5404: 0.0016330976933659539
Position 7338: 0.0015989176251139765
Position 6863: 0.0015417745859517965
Position 1711: 0.0015337021451547622
Position 9355: 0.0012640510878891063
Position 9299: 0.0012082159889601522
Position 9526: 0.001075750528105006
Position 8878: 0.0010628417148314472
Position 7151: 0.0010016357954844134
Position 8433: 0.0009097586843470599
Position 1752: 0.000907131263927489
Position 3178: 0.0008626112973752727
Position 6628: 0.0008598204619951526
Position 4837: 0.0008249612162294374
Position 7729: 0.0007989166992366376
Position 2520: 0.0007772709907857804
Position 2313: 0.0007538758976056579
Position 7955: 0.0006451495111218022
Position 8131: 0.0006398750761445121
Position 532: 0.0006376022619211693
Position 4054: 0.0005658128072607496
Position 1947: 0.0005529676819145299
Position 1621: 0.0005498940372185794
Position 1649: 0.0005276328483086856
Position 873: 0.0005220557584579868
Position 3007: 0.0005195153275488536
Position 8113: 0.00048599021026647453
Position 8259: 0.0004193699594210714
Position 8602: 0.00037728896697859326
Position 7515: 0.0003752612020310603
Position 7176: 0.0003504529052411811
Position 6908: 0.0002701135745594632
Position 8011: 0.00026904500517567855
Position 7189: 0.00024572834777015205
Position 8760: 0.00019752503933262588
Position 8299: 0.0001323074675371231
Position 306: 0.00013057226037924553
Position 8173: 0.00012954033728570488
Position 367: 0.00012339411329317443
Position 334: 5.3714244516929614e-05
Position 593: 4.708985673170377e-05
Position 892: 4.0643664959536724e-05
Position 1391: 3.638395468090708e-05
Position 480: 2.9257960226710876e-05
Position 1179: 1.8041684019774594e-05
Position 3415: 1.6506737491849695e-05
Position 293: 1.4119151619135817e-05
Position 1769: 1.3836300822821481e-05
Position 584: 8.793857075409225e-06
Position 407: 7.281544079953809e-06
Position 1146: 7.175893577666292e-06
Position 557: 7.000751193540456e-06
Position 538: 6.556541041199343e-06
Position 137: 4.0858233665877834e-06
Position 374: 3.979699451113558e-06
Position 303: 3.550380129346225e-06
Position 2285: 3.3468500045862226e-06
Position 555: 2.6802281165539597e-06
Position 1994: 2.62155205652442e-06
Position 499: 2.2864940034177096e-06
Position 218: 2.0028854061016814e-06
Position 309: 1.8978400454783593e-06
Position 561: 1.8637167091645342e-06
Position 2250: 1.4839207500739443e-06
Position 835: 1.2971109246228547e-06
Position 380: 1.2801117405419843e-06
Position 2339: 9.81789054887498e-07
Position 1663: 9.285865898246525e-07
Position 415: 5.061474379826685e-07
Position 598: 3.292573475702806e-07
Position 1412: 2.5421980625570934e-07
Position 1570: 2.3332636582355746e-07
Position 418: 2.2659901952565077e-07
Position 393: 2.1735298546241318e-07
Position 496: 1.9940594614028694e-07
Position 1567: 1.5567793472243922e-07
Position 1725: 1.1029759352061177e-07
Position 1163: 1.5458862769281155e-08
Position 395: 7.486779358529907e-09
Position 389: 4.156973396737845e-09
Position 563: 2.0967606426529982e-09
Position 275: 7.465608142658121e-10
Position 1149: 4.144434393128315e-10
Position 238: 4.0394223883476184e-10
Position 234: 3.7524282410399073e-10
Position 931: 2.664076377350442e-10
Position 267: 1.9474381799129927e-13
Position 95: 5.786252503395287e-19
