Gene = SREK1IP1
index = 1330
Annotated 5SS: [  181 14371 27629 40579]
Annotated 3SS: [14322 27484 40505 44111]
SMsplice 5SS: [  181  3641 14371 14856 17159 27629 40579 44704]
SMsplice 3SS: [ 3563 14322 14701 16971 27484 40505 44586 44833]
top_k =  500
Partition function (log Z): 1.9517052162791315

Sorted 5' Splice Sites (High to Low Probability):
Position 27629: 0.9999999791473326
Position 40579: 0.9998821730950858
Position 14371: 0.9883200598529827
Position 44704: 0.964545086737085
Position 17159: 0.9355788867735294
Position 181: 0.9158367123286695
Position 3641: 0.6420076391400222
Position 14856: 0.5841508682955291
Position 45483: 0.5290731856045975
Position 45670: 0.5069544631422661
Position 17881: 0.36274012432149805
Position 3711: 0.35314502244525353
Position 20682: 0.3388604390088551
Position 2183: 0.3346703344720304
Position 22391: 0.3048666050796375
Position 9323: 0.29339574084741304
Position 13076: 0.25252634707686533
Position 44891: 0.24185672126792457
Position 9319: 0.21950390643613374
Position 553: 0.20057584594060546
Position 14844: 0.19397042620188315
Position 2015: 0.17029634343743502
Position 45717: 0.16591003286492495
Position 1286: 0.16301412444857086
Position 30851: 0.14786718046095665
Position 1950: 0.12763777704660606
Position 1295: 0.12747863521868208
Position 28652: 0.1004302380773415
Position 2224: 0.0917229388113753
Position 14615: 0.08519032503221959
Position 1262: 0.08495390291832416
Position 37875: 0.07591915458474285
Position 48698: 0.074168567128148
Position 28931: 0.055178023303524636
Position 9783: 0.05300910026822177
Position 45022: 0.04986907089662407
Position 1731: 0.049327743279290334
Position 1407: 0.04490679445712343
Position 28815: 0.038402534985857814
Position 15936: 0.03592490178310878
Position 2057: 0.03466534917607294
Position 8732: 0.03374762648533138
Position 22038: 0.03274316011500876
Position 4972: 0.03265890532865281
Position 7902: 0.02932003186435559
Position 9336: 0.028608067897704346
Position 28155: 0.028536971838043806
Position 13044: 0.027441035027587556
Position 16326: 0.026525540030796255
Position 7988: 0.02331109415751763
Position 237: 0.02146437359191436
Position 13422: 0.021445575599620584
Position 3439: 0.020701072561492943
Position 7968: 0.02000209331002338
Position 2302: 0.018986041063515147
Position 1210: 0.01733897736696495
Position 14612: 0.015457723984466092
Position 17568: 0.013916733382307856
Position 7961: 0.013686586609734633
Position 306: 0.012412582054423851
Position 242: 0.011701009314913342
Position 1913: 0.010927157338405238
Position 17511: 0.010873270081686462
Position 17945: 0.01080940828466349
Position 2445: 0.010137437450330133
Position 17715: 0.00963398352435305
Position 17090: 0.008321197468734907
Position 2306: 0.007809171506046533
Position 3312: 0.007705583314449216
Position 7403: 0.007162787459740928
Position 17267: 0.006969179340167919
Position 44711: 0.005948634775085
Position 3654: 0.004825960758978017
Position 1636: 0.004791616893515938
Position 505: 0.003918253114586494
Position 45997: 0.003772624408928312
Position 17975: 0.003566962187996501
Position 17958: 0.003462102491982675
Position 3135: 0.003322634457581024
Position 7527: 0.0033141415931484063
Position 45243: 0.002558020883767137
Position 1457: 0.002441181368699081
Position 41027: 0.0023957560364740622
Position 48799: 0.0020228440937507387
Position 247: 0.0016675741577559598
Position 1974: 0.0015445660981848416
Position 3435: 0.0015369097684744485
Position 44201: 0.0014174654681413882
Position 1224: 0.0012819169974001901
Position 599: 0.0011424921294824104
Position 18747: 0.0010835334824279385
Position 2143: 0.0009065164600558859
Position 2040: 0.000807211019005508
Position 778: 0.0008056210822203094
Position 1616: 0.0008032758775862134
Position 631: 0.0007837742948285714
Position 2560: 0.0007208205077050388
Position 969: 0.0006992680184053575
Position 847: 0.0006888664801369112
Position 256: 0.0005940323792478744
Position 41951: 0.0005742735808847489
Position 1959: 0.0004873963344749926
Position 2174: 0.0003786887269634179
Position 1102: 0.00024588751128231735
Position 459: 0.00022054186994134266
Position 44298: 0.0001876536905117054
Position 42566: 0.00018088433763803003
Position 1247: 0.00017858103059556127
Position 2167: 0.00015794995563078753
Position 2298: 0.00015661477407644098
Position 453: 0.00012068783932667162
Position 1304: 0.00011777613576085065
Position 1196: 7.5475598288435e-05
Position 14905: 4.3993165331719564e-05
Position 1361: 4.298886072173445e-05
Position 421: 3.4515697227744666e-05
Position 16286: 2.626852257265097e-05
Position 1536: 2.513055294143251e-05
Position 50: 2.3562482061970368e-05
Position 568: 2.3508997015181287e-05
Position 5294: 2.1486843415740298e-05
Position 607: 1.9471189937656264e-05
Position 1049: 1.5522312360992884e-05
Position 1628: 1.4272566510877964e-05
Position 45818: 1.3352572426751775e-05
Position 601: 4.894159807476824e-06
Position 207: 2.2031911691988113e-06
Position 660: 1.401159353011364e-06
Position 329: 6.403958873870025e-07
Position 89: 6.26656625802945e-07
