Gene = RP11-201K10.3
index = 1163
Annotated 5SS: [   48 13956 14708 17482]
Annotated 3SS: [13797 14379 17414 17711]
SMsplice 5SS: [   48 14708]
SMsplice 3SS: [14599 16600]
top_k =  500
Partition function (log Z): -9.86283012729946

Sorted 5' Splice Sites (High to Low Probability):
Position 14708: 0.8739629930376964
Position 10151: 0.8520383410762813
Position 3530: 0.5041701554187747
Position 48: 0.45787395744030024
Position 9898: 0.42554993886049425
Position 12804: 0.3828117074933125
Position 1232: 0.32529011263190655
Position 143: 0.31722394809912396
Position 1249: 0.24282571562725727
Position 543: 0.14872935175910143
Position 14949: 0.11879297468452361
Position 17501: 0.09908729143975126
Position 14535: 0.0840726173764073
Position 198: 0.0470164768991831
Position 8802: 0.03592590088295664
Position 160: 0.032350722187236176
Position 437: 0.021712602339469787
Position 10159: 0.018454386510351507
Position 17482: 0.015095657003465258
Position 14922: 0.014037438319442416
Position 17264: 0.012821753345556627
Position 678: 0.010797886230807777
Position 2512: 0.007521410068831382
Position 2738: 0.007520511431920154
Position 1193: 0.007513737835146752
Position 112: 0.0064739795558413265
Position 1073: 0.0041544316930716115
Position 931: 0.0038037457190612366
Position 1019: 0.0027611698207554575
Position 2974: 0.0014178633264162455
Position 5294: 0.0013945789920130657
Position 516: 0.0013448928114075278
Position 11717: 0.0011871221372331416
Position 12659: 0.0008946491073385302
Position 4776: 0.0008135927114429885
Position 5305: 0.0007880135795297653
Position 7607: 0.0006799497995632732
Position 84: 0.0006751415927979949
Position 919: 0.0006723992526789793
Position 11371: 0.0006031493409705979
Position 549: 0.0005439646026234225
Position 634: 0.0004819247432818423
Position 336: 0.0002779098220297563
Position 477: 0.00012992451931239323
Position 22: 0.00011547643664209011
Position 7538: 7.692567544220496e-05
Position 5200: 5.8907515569029415e-05
Position 614: 4.2138600772442335e-05
Position 507: 4.169802450864669e-05
Position 1488: 3.733912636015574e-05
Position 150: 3.2184720383126295e-05
Position 392: 1.8494133213177888e-05
Position 559: 7.368736702396715e-06
Position 564: 6.3807919831960096e-06
Position 553: 6.215297930342373e-06
Position 350: 1.0428456159939338e-06
Position 31: 4.980661671007791e-07
Position 207: 3.219948963539088e-07
Position 9: 2.3306425512011997e-07
Position 155: 1.5135295663345382e-07
Position 1952: 1.0401269801960438e-07
Position 1496: 8.769936595934174e-08
Position 263: 7.516375245670957e-08
Position 1540: 6.096000670071137e-08
Position 693: 3.866019966892799e-08
Position 530: 3.835180201850156e-08
Position 355: 2.9694788436442985e-08
Position 1584: 2.8472650471329095e-08
Position 1500: 2.7846308049141178e-08
Position 360: 2.1514517316294625e-08
Position 447: 2.1343082624944446e-09
Position 301: 9.511615786670847e-12
Position 344: 1.4094340945129259e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 14599: 0.867810475500661
Position 10047: 0.84549130740219
Position 1062: 0.4824545863400023
Position 9803: 0.4298840283517579
Position 3378: 0.4117052467733768
Position 16600: 0.35700549042222696
Position 12650: 0.2737287459934442
Position 17414: 0.22828463329556323
Position 14782: 0.1529813347960203
Position 17711: 0.15035898561101332
Position 12483: 0.11817649117905821
Position 14379: 0.09898379460456566
Position 3402: 0.05682934493261101
Position 14871: 0.0513849452140515
Position 1137: 0.040427185930111804
Position 8665: 0.03991013790927647
Position 12084: 0.03579208615170802
Position 467: 0.03412815244304578
Position 17144: 0.030843249073253566
Position 17772: 0.029787515114568647
Position 1072: 0.02626759945583395
Position 12936: 0.02581522160464787
Position 16632: 0.024576167978521954
Position 17652: 0.024080019633156653
Position 3375: 0.023783257604453593
Position 1108: 0.021998397350314662
Position 15856: 0.021132436916408558
Position 9945: 0.020887468751191213
Position 380: 0.018489814157240908
Position 15022: 0.015268195653247146
Position 15025: 0.012274659650688784
Position 15722: 0.0122054500171949
Position 15427: 0.011663342807934912
Position 14135: 0.011073011947131079
Position 14826: 0.009127552975894335
Position 2617: 0.008925327800506488
Position 16542: 0.008395679800936506
Position 3481: 0.007914840269586196
Position 14840: 0.007199811290909082
Position 12889: 0.006009545010406509
Position 1192: 0.004783538329849639
Position 15451: 0.004092757539441587
Position 3345: 0.003186162742100916
Position 2380: 0.003145157593007008
Position 2049: 0.002963208885493323
Position 13179: 0.0021612099826521236
Position 5111: 0.002127825165014698
Position 1111: 0.0021263688201074026
Position 8861: 0.001963898502237736
Position 11611: 0.0018403164818264338
Position 3125: 0.0011155585732378398
Position 2200: 0.0010830874641863907
Position 4456: 0.0010181966857905746
Position 7340: 0.0009194215197664348
Position 515: 0.0007833310689156802
Position 2274: 0.0006221122877923295
Position 11253: 0.0006031493409705979
Position 5166: 0.0005065723637026659
Position 11526: 0.0004714116832247539
Position 930: 0.000440933479063793
Position 278: 0.0004045459879537849
Position 5178: 0.0003325847413137736
Position 5086: 0.00031184503799551146
Position 350: 0.000292424071721122
Position 2015: 0.0002837427631374719
Position 2230: 0.0002836105174045794
Position 12289: 0.0002669932807057207
Position 1015: 0.00024129802442693083
Position 2063: 0.00022580636768342234
Position 382: 0.00022484035271872656
Position 2757: 0.00018223306988467087
Position 434: 0.0001354741056766537
Position 811: 0.0001333929180542346
Position 220: 0.00013125123645890127
Position 1370: 7.843172702713551e-05
Position 8996: 6.13904926360751e-05
Position 6368: 4.5703434417782765e-05
Position 4595: 3.0146094249305008e-05
Position 4431: 2.1898813313764636e-05
Position 1304: 1.5863587947279723e-05
Position 1784: 3.707475006486616e-06
Position 907: 3.6536769324556085e-06
Position 754: 3.4101842107558296e-06
Position 290: 2.6098193567729585e-06
Position 2661: 2.4053345826019613e-06
Position 428: 1.3573009506216105e-06
Position 989: 1.3459933243236734e-06
Position 409: 1.2066025321810335e-06
Position 677: 1.200876050292163e-06
Position 1373: 1.0257357769900692e-06
Position 729: 9.20124419777e-07
Position 634: 9.103009238413067e-07
Position 650: 6.445407087815712e-07
Position 581: 5.559235199843765e-07
Position 519: 3.9315248398833753e-07
Position 957: 3.550274363829934e-07
Position 130: 3.4786368952525506e-07
Position 760: 3.0011021188859005e-07
Position 263: 2.969710885058619e-07
Position 585: 2.4081735654349144e-07
Position 425: 2.1727764493738095e-07
Position 537: 1.943678027127315e-07
Position 1006: 1.6693846004346469e-07
Position 259: 1.6478248354160515e-07
Position 559: 1.6013690264579509e-07
Position 525: 1.5884488769888332e-07
Position 500: 1.3536512588787507e-07
Position 821: 7.913956159200512e-08
Position 824: 7.870031735186279e-08
Position 414: 6.861186676187974e-08
Position 246: 6.804556484827354e-08
Position 257: 6.675251225773497e-08
Position 480: 5.5511991689638266e-08
Position 475: 4.938716071210544e-08
Position 542: 3.6961708450444164e-08
Position 574: 2.8354549995012012e-08
Position 490: 2.3317922753802673e-08
Position 1201: 5.506862044637234e-09
Position 1088: 2.881831111260254e-09
Position 1117: 4.6560624430992047e-10
Position 506: 7.520034216503355e-13
Position 522: 4.698164995755798e-14
Position 242: 3.451066280499162e-14
