Gene = UTS2B
index = 1544
Annotated 5SS: [  123  1906 14501 26045 48450 52465 53730 55285]
Annotated 3SS: [ 1826 14096 25987 48222 52365 53691 55190 62094]
SMsplice 5SS: [  123 48484 51820 52465]
SMsplice 3SS: [48222 51725 52365 52899]
top_k =  500
Partition function (log Z): -34.35571540116783

Sorted 5' Splice Sites (High to Low Probability):
Position 123: 0.9162815226596337
Position 4206: 0.3439870085885713
Position 486: 0.12836702936852804
Position 6290: 0.05895883413091421
Position 6334: 0.041847818865701214
Position 1906: 0.03515678560063261
Position 3621: 0.02863698256451446
Position 2020: 0.02283332721916969
Position 6221: 0.021795165716806796
Position 155: 0.019255047822691853
Position 6542: 0.014075978679328577
Position 9518: 0.009816415340365342
Position 359: 0.006926643500283845
Position 6381: 0.005884580611593572
Position 3487: 0.004847588378380224
Position 2042: 0.004565122255441965
Position 321: 0.003689560361929734
Position 6764: 0.0029726057545640134
Position 6354: 0.0018787825618730876
Position 7709: 0.0014255952858781209
Position 1159: 0.0014188575806455405
Position 4576: 0.0007665249039585044
Position 1733: 0.0006760286713251308
Position 5434: 0.0005795534327755601
Position 1003: 0.000534424744965295
Position 2660: 0.0002951496225027809
Position 210: 0.00027534020555672307
Position 212: 0.000234186359152083
Position 214: 0.0002024022216669754
Position 216: 0.00017867798674012496
Position 208: 0.00016189512097781705
Position 218: 0.00015204020334822388
Position 964: 0.0001322637117865911
Position 220: 0.00011107572319746828
Position 247: 9.032711476022783e-05
Position 53: 8.56452167119978e-05
Position 127: 6.98969644883407e-05
Position 224: 6.566586626558286e-05
Position 222: 6.182245418285495e-05
Position 226: 5.8900030371294443e-05
Position 1220: 5.045689604880579e-05
Position 228: 4.1870854564857324e-05
Position 230: 2.797886065560102e-05
Position 1384: 2.0034220037415502e-05
Position 232: 1.958856650021859e-05
Position 329: 1.7390931653451212e-05
Position 108: 1.5661626431424695e-05
Position 234: 1.4466030603519285e-05
Position 2007: 1.0198243596787855e-05
Position 1022: 9.12599171715623e-06
Position 1453: 8.95497584238109e-06
Position 1395: 8.817010880004773e-06
Position 3165: 7.694764575291245e-06
Position 1738: 7.379459756862259e-06
Position 680: 7.232756512723031e-06
Position 182: 4.393710792416222e-06
Position 3455: 3.6540891071691244e-06
Position 189: 2.6262198740103442e-06
Position 3439: 1.5795629411058175e-06
Position 1653: 1.4159131622067112e-06
Position 1574: 1.4033129365717884e-06
Position 4950: 6.949270155868951e-07
Position 4592: 4.2797828180710123e-07
Position 90: 3.496258232325209e-07
Position 243: 8.467832464904693e-08
Position 627: 3.4996850386509674e-08
Position 1044: 3.3393221980152865e-08
Position 68: 1.2788333870862617e-08
Position 236: 4.427100663046493e-09
Position 382: 2.4804380322444817e-09
Position 490: 2.162664497992875e-09
Position 238: 1.6704267621658943e-09
Position 387: 9.588529464569718e-10
Position 264: 1.8856737770405373e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4039: 0.26474197134215327
Position 10404: 0.23394540613699766
Position 6193: 0.09148323309851249
Position 1903: 0.08246995401851719
Position 7941: 0.0774514915112046
Position 6897: 0.0769106426576229
Position 283: 0.06822640008948451
Position 11696: 0.06758269690985444
Position 13883: 0.06220674819897423
Position 6082: 0.060660688200696866
Position 4076: 0.059658111282221774
Position 4482: 0.04561268466797864
Position 6277: 0.04290889502449536
Position 3423: 0.030441903374038758
Position 9826: 0.027000868610927563
Position 6696: 0.025568376714108595
Position 8230: 0.02435377780176418
Position 5347: 0.022074609487841006
Position 10244: 0.019516312079689586
Position 5382: 0.018166467078875096
Position 11155: 0.01624326376769708
Position 442: 0.016190282403768578
Position 4113: 0.015095447867452661
Position 4660: 0.014460844599739918
Position 9829: 0.014216981354211207
Position 6401: 0.013753508748446152
Position 9426: 0.012759366377264575
Position 1776: 0.012659495262484975
Position 2816: 0.01261732780877833
Position 9575: 0.011191985865739777
Position 8536: 0.010020441361928974
Position 5218: 0.009447971646690768
Position 827: 0.009244463495443684
Position 251: 0.008073106517878674
Position 3524: 0.007835732818541222
Position 1858: 0.0069950363059350035
Position 5263: 0.0054315613293675746
Position 1826: 0.005288325897967187
Position 7604: 0.004777794620675866
Position 478: 0.004115087895478896
Position 4423: 0.003997174444424269
Position 3116: 0.0036852126114605374
Position 4990: 0.003242699183861904
Position 3931: 0.0031195928765311654
Position 5167: 0.003118214716826553
Position 2080: 0.0030086013565329105
Position 4004: 0.0026654355714876856
Position 6822: 0.002517700318152908
Position 2975: 0.0025070701991977405
Position 7472: 0.002380048933246588
Position 400: 0.0022281117788077193
Position 3978: 0.0022095025564057144
Position 9224: 0.002171807536850675
Position 2794: 0.002108263468942321
Position 3696: 0.0019310485853659422
Position 2575: 0.0018586813986948719
Position 2092: 0.0017491997869496225
Position 3385: 0.0017215153219996687
Position 6600: 0.001701467924514363
Position 7802: 0.0015379972125473293
Position 2726: 0.001461297660021167
Position 2173: 0.0014240398455637614
Position 7902: 0.001244444765910448
Position 3487: 0.0011939674288024191
Position 3588: 0.0010352996287087608
Position 3567: 0.0010268351169560866
Position 4386: 0.000926125178617672
Position 831: 0.0008352862263853951
Position 656: 0.0008231588477133605
Position 481: 0.0007908162703704506
Position 4729: 0.0006460845929956673
Position 6498: 0.00063762786526205
Position 6031: 0.0006170238549885115
Position 1563: 0.0005763842234914574
Position 2306: 0.0004033419521695702
Position 1905: 0.00037752794696285964
Position 2953: 0.0003444994085807182
Position 1405: 0.00032390736546983594
Position 857: 0.000312653354479778
Position 4836: 0.0003096966815429088
Position 3009: 0.00028394152937554043
Position 2176: 0.00027275093405212307
Position 1300: 0.0002664833963760025
Position 2548: 0.00023168977971522054
Position 511: 0.00023076951716362722
Position 316: 0.00022669102524637558
Position 3056: 0.0002170358673546996
Position 871: 0.00020620516025319637
Position 2745: 0.00019406629485930175
Position 320: 0.00018759863097562974
Position 2595: 0.00013963722210407937
Position 2371: 0.00013135491777642246
Position 3439: 0.00011421699312179908
Position 353: 0.00010007103418255822
Position 1732: 9.131430553782827e-05
Position 922: 8.015850599694577e-05
Position 690: 7.617550900498807e-05
Position 939: 7.254346829068809e-05
Position 3881: 7.006186830240939e-05
Position 290: 6.234042511013915e-05
Position 264: 5.4057959512346904e-05
Position 1641: 4.679610077023856e-05
Position 1609: 3.644552267974215e-05
Position 1072: 2.3203574426838576e-05
Position 1060: 1.4173940862629158e-05
Position 2518: 9.067235763876144e-06
Position 362: 5.499184646459278e-06
Position 942: 4.27274606442756e-06
Position 1034: 3.6989693265950593e-06
Position 934: 3.1874764783979123e-06
Position 1668: 2.3119220199078493e-06
Position 450: 2.1862697395649745e-06
Position 976: 1.97035247753411e-06
Position 985: 1.7923394319752826e-06
Position 1570: 1.6735194481248594e-06
Position 454: 1.6616071161507008e-06
Position 1721: 4.864381854076407e-07
Position 3330: 1.3933101107200802e-07
Position 359: 8.178685048409883e-08
Position 4772: 6.808907789359736e-08
Position 458: 3.752215095525594e-08
Position 1219: 2.114824102846964e-08
Position 329: 1.600448040551356e-08
Position 371: 1.1887289824595745e-08
Position 374: 1.1380428555573922e-08
Position 1052: 9.695375047736847e-09
Position 295: 9.396138525090631e-09
Position 945: 8.693025289743791e-09
Position 380: 8.297638905700485e-09
Position 1015: 4.1348249089914275e-09
Position 333: 2.2982721716288436e-10
Position 118: 7.401283568202715e-11
Position 164: 2.3092528173021356e-11
Position 341: 1.2510205974240844e-11
Position 122: 3.427716284286724e-12
Position 337: 2.8053710743017687e-12
Position 174: 2.4994186257778857e-12
