Gene = WDR6
index = 1566
Annotated 5SS: [ 470 7055 7232 7438 7657]
Annotated 3SS: [4572 7147 7320 7537 7762]
SMsplice 5SS: [ 144 4680 7055 7232 7438 7657]
SMsplice 3SS: [4572 6940 7147 7336 7537 7762]
top_k =  500
Partition function (log Z): 4.610639510204349

Sorted 5' Splice Sites (High to Low Probability):
Position 7657: 0.9945525108588443
Position 4680: 0.9893352724991465
Position 7438: 0.9820225375682364
Position 7232: 0.8179801927433282
Position 7055: 0.582906011303704
Position 5184: 0.5063197487380255
Position 144: 0.4906328017124615
Position 7038: 0.3215082170757474
Position 5332: 0.2871950368489823
Position 470: 0.28336100085094407
Position 6801: 0.27938716951405057
Position 6040: 0.21367799102013785
Position 7945: 0.17142527184376258
Position 2534: 0.13015881093692072
Position 8374: 0.09785268002867176
Position 7227: 0.07590248280987155
Position 444: 0.06919423477851362
Position 1509: 0.06699585493162719
Position 1490: 0.05157034247893882
Position 103: 0.04742030639625281
Position 7271: 0.03954317659657094
Position 1312: 0.0270956162839494
Position 8631: 0.023185500852518522
Position 1135: 0.018272309008983245
Position 8506: 0.016636830382679896
Position 437: 0.015052814308435093
Position 2999: 0.014296980983416563
Position 6060: 0.010121297543906704
Position 8228: 0.009806335642179968
Position 78: 0.009420248145458153
Position 1065: 0.008419469860497812
Position 4455: 0.008153856038856077
Position 8155: 0.007676474271468391
Position 8217: 0.007440861866166606
Position 4492: 0.0072288578041614735
Position 7835: 0.007144775557273479
Position 920: 0.005865352279805967
Position 1002: 0.0053696298629668125
Position 1196: 0.005319384710862899
Position 598: 0.005193378002879475
Position 8087: 0.004560770508110473
Position 7082: 0.004324145204923737
Position 1963: 0.004313731831590242
Position 7400: 0.004034833964354746
Position 48: 0.0038966594255318283
Position 4536: 0.0034736038393280207
Position 581: 0.0033762559707130354
Position 6103: 0.003006336933005308
Position 5005: 0.0026923983131498957
Position 5518: 0.0026251981204847173
Position 6082: 0.002587781558876294
Position 5173: 0.0024350146594834064
Position 5454: 0.002199053914749515
Position 4457: 0.0020815524412866222
Position 6445: 0.00184277385202897
Position 4518: 0.0017834154549623085
Position 5784: 0.001718922700804253
Position 1300: 0.001532269738428078
Position 4398: 0.0014547601366647306
Position 7032: 0.001360720738231046
Position 7927: 0.000763757538787773
Position 6838: 0.0007151071641264693
Position 5716: 0.0006825353340359124
Position 6109: 0.0006639615161815335
Position 5169: 0.000525409842870911
Position 5980: 0.00045699992270262815
Position 8192: 0.0004449137727632689
Position 7148: 0.00042191314601355
Position 430: 0.0003577622323202252
Position 5727: 0.0003431361898545819
Position 5409: 0.000307388802773617
Position 248: 0.00030159568629773537
Position 799: 0.0002977496559654506
Position 7276: 0.00026993725895337474
Position 8458: 0.00025360421112096294
Position 5033: 0.00025184989793581653
Position 5465: 0.00020257864669417501
Position 1704: 0.0001995644350447473
Position 5422: 0.00018555214396422413
Position 5991: 0.0001714141364305186
Position 7458: 0.00015641112106683255
Position 261: 0.00015276578165221758
Position 92: 0.00015010907412446077
Position 7389: 0.00010374752377318152
Position 7865: 8.553661892712327e-05
Position 7474: 8.217061989516224e-05
Position 737: 7.838841221179257e-05
Position 1121: 7.697134709387272e-05
Position 961: 7.553322582927269e-05
Position 7805: 7.44171461189495e-05
Position 6099: 3.793320256526567e-05
Position 1075: 3.672651218263112e-05
Position 1214: 2.6883914156093912e-05
Position 7670: 2.1944901499004328e-05
Position 1115: 2.050005558186872e-05
Position 216: 1.9506917137110762e-05
Position 790: 1.946381384081241e-05
Position 1257: 1.5336728136773485e-05
Position 721: 1.3707512491380364e-05
Position 204: 1.0851674203859297e-05
Position 448: 9.735115191413046e-06
Position 7661: 9.419922264513607e-06
Position 2994: 7.652338404549455e-06
Position 2560: 6.801146028534132e-06
Position 2567: 5.979347941561253e-06
Position 321: 5.027867032597065e-06
Position 533: 4.418216367872221e-06
Position 673: 3.4334159343772558e-06
Position 922: 2.039543680523223e-06
Position 553: 1.3501110868890216e-06
Position 8: 1.3142227807771742e-06
Position 139: 7.893184954398563e-07
Position 276: 3.4678176944646603e-07
Position 708: 2.625974016882975e-07
Position 496: 1.3144727436413545e-07
Position 7635: 6.384380436888426e-09
Position 6: 1.0850911698289619e-09
Position 219: 5.111045091815369e-10
Position 28: 7.372422033765463e-11
Position 462: 6.282215527921371e-12
Position 391: 6.526283184856232e-13
Position 341: 1.6250626284513689e-16
Position 309: 1.578104860637147e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 7147: 0.9425986050149535
Position 4572: 0.9107926522850591
Position 7537: 0.8456097500157365
Position 7762: 0.8152694829822166
Position 7336: 0.7156042682565847
Position 6940: 0.5624842671800424
Position 6738: 0.32633833800872236
Position 5261: 0.2828869394835671
Position 7320: 0.2359049175032372
Position 5979: 0.21954476913169668
Position 5113: 0.12817621471032237
Position 6949: 0.12583746076310717
Position 5040: 0.12077507838188535
Position 2476: 0.11909595863013678
Position 7515: 0.10513310671010152
Position 7791: 0.10219679719688725
Position 6993: 0.10138493703633453
Position 5021: 0.09295978651243204
Position 8313: 0.08697024515511939
Position 8480: 0.0804108128729939
Position 8747: 0.07409790947792695
Position 6837: 0.06087081056252109
Position 8364: 0.05996601194351442
Position 1001: 0.05420141135445279
Position 4358: 0.05233710393779444
Position 4600: 0.03962280882776437
Position 5055: 0.03954820141867483
Position 5089: 0.03837548470011095
Position 4959: 0.036084788421180125
Position 8505: 0.029503254782441608
Position 8008: 0.02334877782167701
Position 8590: 0.022653669983618292
Position 7357: 0.022337111159520105
Position 7555: 0.0219037721318194
Position 7560: 0.01899347362040973
Position 338: 0.017883878932679113
Position 4908: 0.012295888279573241
Position 264: 0.011986669916619085
Position 8108: 0.011534749387294147
Position 6756: 0.01079213854468862
Position 8861: 0.010372053890912024
Position 5070: 0.010360114341847847
Position 2690: 0.009995562090056358
Position 5052: 0.00986051326769543
Position 2435: 0.008790085598307342
Position 4905: 0.008355994123008354
Position 8272: 0.008311312178320674
Position 4529: 0.007780450754245157
Position 1364: 0.00757704370273915
Position 4942: 0.006046836765816035
Position 1425: 0.00559297100662993
Position 7799: 0.005450320575896128
Position 814: 0.0052706984460731635
Position 353: 0.0049908995999025695
Position 5938: 0.0049630232851698396
Position 7814: 0.004462755944038195
Position 8540: 0.004181826561333108
Position 5909: 0.003901283434780653
Position 2876: 0.003843951364435339
Position 4938: 0.003750261900645843
Position 6777: 0.0034029040646335143
Position 1399: 0.003251206520263236
Position 8196: 0.003141420689772054
Position 5151: 0.0030855426609844735
Position 5295: 0.0027580782626977192
Position 5131: 0.002716149264283497
Position 7384: 0.0024472831612145102
Position 7540: 0.002420910737586775
Position 4476: 0.002326040881196964
Position 1846: 0.002185704505306884
Position 5245: 0.0016297831015155187
Position 1392: 0.001605716440132321
Position 326: 0.0015065196253401688
Position 5603: 0.0014242572285231379
Position 6228: 0.0014100888617398781
Position 1153: 0.0014053709419116194
Position 7839: 0.0013939845105441018
Position 5942: 0.0013918119067665067
Position 4765: 0.0013357148166177903
Position 916: 0.0012539686164908007
Position 287: 0.0012348256284925438
Position 1842: 0.0011932851419388846
Position 7859: 0.0010940535147952793
Position 8276: 0.0010677287367274794
Position 5004: 0.0010312584217272993
Position 7128: 0.0009839097977783267
Position 1864: 0.0009311728045988105
Position 7209: 0.0007558586323524706
Position 5501: 0.0007414620428510157
Position 5894: 0.000732915060966036
Position 4354: 0.0006690062188337896
Position 4974: 0.0006328850798811145
Position 304: 0.0006153327906647059
Position 2510: 0.0005922309884608555
Position 5219: 0.000482844045600397
Position 1412: 0.0004750182945989299
Position 5183: 0.00047240411975293337
Position 2189: 0.0004711904190660303
Position 2279: 0.00047051860078566846
Position 847: 0.0004576320788476881
Position 2391: 0.00042175830137955125
Position 5267: 0.00040762869387367824
Position 2382: 0.0003581076170663469
Position 8044: 0.0003498258551991146
Position 5135: 0.00034350134149848825
Position 5565: 0.0003382583433891443
Position 6179: 0.00033693719265647914
Position 7573: 0.00030582903481231013
Position 1326: 0.0002880421260631394
Position 4884: 0.0002778050892884443
Position 2710: 0.0002475465718569071
Position 5667: 0.00024110446008905498
Position 8766: 0.00021897299303461103
Position 7399: 0.00019242961549117025
Position 2357: 0.0001815395738652659
Position 7605: 0.00015941979631173912
Position 844: 0.00015538458100756034
Position 5290: 0.00014598860849375964
Position 5783: 0.00011694746356655961
Position 7724: 0.00011233184741929239
Position 6182: 9.574779763261294e-05
Position 5765: 7.296555085989735e-05
Position 7420: 5.637238232645593e-05
Position 4775: 4.542273255919029e-05
Position 5363: 4.42640449771065e-05
Position 4381: 3.662479795681532e-05
Position 1560: 2.5216905240417582e-05
Position 7628: 1.4003056886950316e-05
Position 1120: 1.1661588574402687e-05
Position 7635: 1.1089936915526412e-05
Position 1670: 1.0777858064172111e-05
Position 817: 9.596232142487424e-06
Position 1645: 8.30240672926712e-06
Position 702: 7.809150469461778e-06
Position 2686: 7.019920263042172e-06
Position 1171: 6.767228724921854e-06
Position 1582: 5.728163573188768e-06
Position 1176: 4.7123582817466e-06
Position 1090: 4.0757201526925715e-06
Position 1134: 3.797026047610115e-06
Position 1914: 3.5693797456634434e-06
Position 1126: 3.5390391539590107e-06
Position 214: 3.1970020225006697e-06
Position 384: 2.9271150156912655e-06
Position 321: 2.721610642140315e-06
Position 7865: 2.1907468170964634e-06
Position 541: 1.5907464448591409e-06
Position 7905: 9.302877966332519e-07
Position 2513: 7.550770324260796e-07
Position 430: 6.039794792571733e-07
Position 269: 5.542795016466043e-07
Position 1087: 5.429478689868637e-07
Position 1068: 5.323690218285041e-07
Position 362: 5.076045407918502e-07
Position 1156: 3.5476161637782346e-07
Position 527: 3.2357269730496476e-07
Position 1111: 3.060799017032255e-07
Position 1013: 2.9467730742540643e-07
Position 1224: 1.841969756381349e-07
Position 568: 1.8368625285355784e-07
