Gene = MSTO1
index = 889
Annotated 5SS: [ 108  336  884 1067 1379 1603 1876 2092 2346 2751 3009 3342 3542]
Annotated 3SS: [ 199  813  990 1323 1463 1757 1956 2192 2618 2823 3236 3431 3833]
SMsplice 5SS: [ 108  336 1379 1603 1876 2092 2346 2751 3009 3342 3542]
SMsplice 3SS: [ 199 1201 1463 1695 1956 2192 2618 2823 3199 3431 3833]
top_k =  500
Partition function (log Z): 13.480798167676038

Sorted 5' Splice Sites (High to Low Probability):
Position 2751: 0.9657870649186626
Position 336: 0.9410039239931199
Position 2092: 0.9127755559086307
Position 3009: 0.9077714644531523
Position 1603: 0.8901156139635159
Position 108: 0.8504927301354546
Position 3342: 0.795010112252629
Position 1876: 0.7760124580230401
Position 3542: 0.7639126505880312
Position 1379: 0.739244043260855
Position 2346: 0.717645114515731
Position 1067: 0.2737998485934972
Position 1727: 0.19054243389905426
Position 1131: 0.1388686225214904
Position 3509: 0.12301297328470952
Position 920: 0.11191996620943707
Position 113: 0.11169931017196745
Position 751: 0.10355105239034473
Position 884: 0.0855392596297289
Position 737: 0.04440387369335632
Position 541: 0.03823272545477729
Position 3575: 0.033477354443058355
Position 270: 0.03265731798809351
Position 3553: 0.028997508758748913
Position 924: 0.023706220379905035
Position 2984: 0.022513498599725748
Position 897: 0.018592712873463924
Position 341: 0.01796662674451586
Position 2967: 0.016686701955733907
Position 909: 0.013588792290712104
Position 2775: 0.012855407499414958
Position 1439: 0.010808299594868523
Position 1534: 0.010741931588002726
Position 1766: 0.009486436978998595
Position 729: 0.00825471376749034
Position 1999: 0.007698282904307208
Position 1575: 0.0063992938364156315
Position 2287: 0.004727494725526206
Position 2763: 0.004517037933156989
Position 45: 0.003433564401823395
Position 4029: 0.003359982812217352
Position 3751: 0.003066390365922525
Position 658: 0.002565280295640577
Position 1237: 0.0021439499614168455
Position 719: 0.002057887264680809
Position 1588: 0.001943474016910065
Position 2111: 0.001891338867747549
Position 265: 0.001636108294075985
Position 3348: 0.001408415457608608
Position 2712: 0.0013115548124657357
Position 2356: 0.0012674128161616225
Position 1334: 0.0011865938774143327
Position 1529: 0.0010588842401686065
Position 2933: 0.0008937904197863139
Position 22: 0.0008815062418274775
Position 1099: 0.0008679790045432848
Position 3354: 0.0008351806057780036
Position 1862: 0.0008315191408700251
Position 76: 0.0006310269142582789
Position 352: 0.0006062470872439904
Position 888: 0.0005286093829087783
Position 3018: 0.0005148219016581119
Position 841: 0.00047790901082136425
Position 3546: 0.0004364469967141202
Position 705: 0.00035895506595594095
Position 814: 0.0002773294483442656
Position 2974: 0.00024826139812941615
Position 3213: 0.000244442618373351
Position 1343: 0.0002314290906436802
Position 2740: 0.00022845965519153612
Position 1300: 0.00016238770666965221
Position 1115: 0.0001392680835489733
Position 567: 0.00011058709412683013
Position 2770: 0.00010493952294113588
Position 2350: 7.262870036059605e-05
Position 582: 6.480413731304408e-05
Position 2703: 6.138144964634675e-05
Position 494: 3.804737903129985e-05
Position 2075: 3.426711489350286e-05
Position 2319: 3.161091765162461e-05
Position 95: 3.0772528353526074e-05
Position 732: 3.02748072862204e-05
Position 2087: 2.9915581478240376e-05
Position 344: 1.2922286104286181e-05
Position 59: 1.2222485683438448e-05
Position 81: 1.123773095828564e-05
Position 1416: 7.355313592694254e-06
Position 676: 6.037150883017777e-06
Position 1852: 8.041249489856034e-07
Position 3633: 4.172484354053864e-07
Position 1815: 3.0453467580117417e-07
Position 250: 2.3776011610081188e-07
Position 163: 1.9210458926918575e-07
Position 155: 1.3076567385448922e-07
Position 9: 8.789928748757864e-08
Position 3514: 7.134512644652045e-08
Position 3022: 1.3733523584069535e-08
Position 2236: 3.752577427290969e-09
Position 389: 4.91037858337289e-10
Position 260: 1.8344112826415681e-10
Position 585: 1.1898508784807624e-11
Position 181: 4.6804043323846774e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 199: 0.9626245287248514
Position 1463: 0.9282810556522875
Position 3431: 0.9041129410013371
Position 1695: 0.8842009614677606
Position 1956: 0.7538205921772467
Position 3833: 0.7372507669276424
Position 2192: 0.6901472498899645
Position 1201: 0.5780325155821716
Position 2823: 0.5765705960097962
Position 2618: 0.4812037378210971
Position 813: 0.43847490399637584
Position 2866: 0.3495579216466748
Position 3199: 0.3442026081320978
Position 2641: 0.3041836296932641
Position 3236: 0.26240105572865363
Position 990: 0.19781606389954878
Position 2580: 0.19295290270328863
Position 1965: 0.12421689749708964
Position 3155: 0.12082532056911965
Position 3889: 0.11700582268912663
Position 1221: 0.10001369266795926
Position 604: 0.08723574012165941
Position 414: 0.06369374835543903
Position 3461: 0.06094701764163782
Position 3121: 0.05976009629527863
Position 1757: 0.05011591361791873
Position 4389: 0.04492887071601539
Position 1323: 0.04477653772398875
Position 2002: 0.0395939976118322
Position 3836: 0.028650975615582316
Position 1185: 0.028361062144870695
Position 674: 0.026877672277410305
Position 3808: 0.0253296932276411
Position 2895: 0.023236288006680376
Position 2229: 0.018912589150471844
Position 1514: 0.01665852623580203
Position 439: 0.010717050669500657
Position 4275: 0.008040121303890542
Position 2195: 0.007151977710077198
Position 1033: 0.006463949684340056
Position 2260: 0.006335577437404773
Position 3240: 0.006265152162781888
Position 4480: 0.005565986544123487
Position 433: 0.005384368192642882
Position 994: 0.004859097902088889
Position 2658: 0.004369572406131352
Position 4587: 0.0039401834617948045
Position 3494: 0.0036157704321577895
Position 953: 0.0036139979652690993
Position 1806: 0.0034527917776278685
Position 931: 0.0033864179848922143
Position 3205: 0.0032458079946002054
Position 1165: 0.0024973300977484438
Position 907: 0.0024567228538517017
Position 1789: 0.002436317483030669
Position 1656: 0.0022659943265364297
Position 4356: 0.0022537739811820897
Position 389: 0.002053363715549851
Position 817: 0.0018467764293594075
Position 2703: 0.0017880348892388884
Position 3945: 0.001647687968031347
Position 559: 0.0016010941317575775
Position 879: 0.0015307447897546962
Position 4178: 0.0014355416244063524
Position 571: 0.0014239912864063625
Position 2871: 0.0012834072244744415
Position 520: 0.0011883732614759986
Position 960: 0.0011644116144149525
Position 1064: 0.0011440393106019661
Position 3615: 0.0011052225307455307
Position 1902: 0.001104651793047858
Position 3250: 0.0010081696739486648
Position 3668: 0.0009493879991864216
Position 4452: 0.0008856532889638633
Position 853: 0.0008719273530689629
Position 4518: 0.000810816581408956
Position 1157: 0.0007638240914829213
Position 3133: 0.0007264802595599494
Position 1049: 0.0005991178457648346
Position 1796: 0.0005989853836512556
Position 4222: 0.0005964525024863654
Position 641: 0.000563326026525035
Position 1875: 0.0005594459449047543
Position 1815: 0.000539847971060169
Position 232: 0.0004761345167529262
Position 4123: 0.0004671407282988033
Position 4320: 0.0004515617636702622
Position 4522: 0.0004473033624512408
Position 3776: 0.000427801939717483
Position 1821: 0.0004096066106393253
Position 4507: 0.0003809831031141377
Position 3768: 0.0003603600054918126
Position 3324: 0.00034507180150597077
Position 630: 0.00034320662997829585
Position 3633: 0.00034093957205039074
Position 494: 0.0003254209132151575
Position 686: 0.00031480950236280786
Position 1225: 0.0003115532978246926
Position 863: 0.00024594900852848865
Position 1701: 0.00023443186559893946
Position 2323: 0.00021300850308486336
Position 2439: 0.0001661059659129959
Position 2967: 0.00013671525520694952
Position 2201: 0.00013498749366878946
Position 2476: 0.00012886426835949036
Position 2833: 0.00012287995635506974
Position 2836: 0.00012145935293198663
Position 2501: 0.00011658119970274551
Position 1246: 0.00011340006407122514
Position 2379: 0.00010238030283334457
Position 541: 9.658657572039388e-05
Position 4200: 9.403265772499183e-05
Position 1124: 8.458622500103078e-05
Position 1857: 7.729962983564014e-05
Position 1585: 7.493045052366784e-05
Position 2587: 6.872686530529333e-05
Position 3500: 5.98543950680806e-05
Position 3321: 5.467082300136701e-05
Position 690: 5.2282149891542285e-05
Position 4704: 4.4497507236168044e-05
Position 3534: 4.395205583019242e-05
Position 834: 3.99465612625413e-05
Position 657: 3.715113933560582e-05
Position 235: 3.5380801376871604e-05
Position 955: 3.468701585274741e-05
Position 1378: 3.065877453967934e-05
Position 616: 3.005561422924571e-05
Position 652: 2.671372618227271e-05
Position 503: 1.8307326021431327e-05
Position 2971: 1.5115828321048484e-05
Position 2405: 8.197038196176627e-06
Position 295: 6.850984347523632e-06
Position 447: 6.725626164322082e-06
Position 334: 6.720252823955119e-06
Position 528: 5.242674609478097e-06
Position 155: 4.887131395312716e-06
Position 107: 4.444999654866393e-06
Position 247: 4.263555016436592e-06
Position 218: 2.976879151003231e-06
Position 481: 2.853396669446905e-06
Position 840: 2.016656745277114e-06
Position 836: 1.9922187491584086e-06
Position 505: 1.438553531124619e-06
Position 104: 1.1442747257833237e-06
Position 298: 1.0888225286116173e-06
Position 245: 8.583105581428851e-07
Position 138: 4.733027154014263e-07
Position 537: 2.4962911952872006e-07
Position 736: 1.7919274719333537e-07
Position 168: 9.268212979571547e-08
Position 135: 3.9164919737070056e-08
Position 452: 1.742554652693776e-08
Position 455: 1.256439782839939e-08
Position 124: 1.052756458424833e-08
Position 350: 2.563890469242926e-09
Position 340: 2.488956879699583e-09
Position 460: 5.621174277614954e-10
Position 117: 3.0522160531572964e-10
Position 112: 1.6421654360268874e-10
