Gene = BCAS2
index = 128
Annotated 5SS: [  141   341  4952  6050 10940 11648]
Annotated 3SS: [  247  4880  5887 10888 11566 13382]
SMsplice 5SS: [  141   341  4952 10940 11648]
SMsplice 3SS: [  247  4880 10888 11566 13382]
top_k =  500
Partition function (log Z): 6.944221923735155

Sorted 5' Splice Sites (High to Low Probability):
Position 141: 0.9953201074318533
Position 4952: 0.9811203967661276
Position 341: 0.9746894392122895
Position 11648: 0.7928006333167879
Position 10940: 0.7754902980223621
Position 6050: 0.4540607480786416
Position 13526: 0.16259713989044253
Position 12060: 0.12401255918345627
Position 4771: 0.09493247125845834
Position 9867: 0.0796665300930025
Position 8205: 0.07737864422289893
Position 4401: 0.05361709139411264
Position 2624: 0.04209369654278368
Position 5503: 0.04168077327430295
Position 11746: 0.0374537409400225
Position 8252: 0.027752470000495803
Position 2861: 0.026743694705585196
Position 6025: 0.02429965255035442
Position 345: 0.024223259257944732
Position 11429: 0.02331345283210551
Position 6039: 0.02230094632290533
Position 4698: 0.02048517049996174
Position 12626: 0.015331585378834986
Position 11040: 0.012071194233824425
Position 7926: 0.011761525422479907
Position 4702: 0.011528140979117526
Position 4706: 0.011473262610648398
Position 5263: 0.010050875329592205
Position 1899: 0.010027709089869294
Position 4042: 0.009426138665624756
Position 1919: 0.007567571010125656
Position 8476: 0.007510819763854298
Position 9465: 0.0072350924228584
Position 12357: 0.0059939748119158314
Position 7670: 0.005579470980189535
Position 2666: 0.005262083751061115
Position 5525: 0.005054078962373158
Position 13277: 0.004926368882576865
Position 10032: 0.0047838129346012385
Position 7691: 0.004468673996971489
Position 3159: 0.004127512989547509
Position 11083: 0.004049623232467024
Position 3889: 0.00357271869586791
Position 1135: 0.003367561208666393
Position 8022: 0.003182451161406332
Position 13653: 0.003078812110167546
Position 2890: 0.0026520293962353676
Position 2079: 0.002519551369150999
Position 6298: 0.00237282625777672
Position 61: 0.002259686523983842
Position 7913: 0.0020159171236754166
Position 3763: 0.0017919410807980926
Position 5519: 0.0016167323592441807
Position 11698: 0.0015147000421544513
Position 3316: 0.0013134731289106845
Position 2877: 0.0013001080514425702
Position 9448: 0.0012303966604730663
Position 362: 0.001087025098865073
Position 2626: 0.001039797354259549
Position 3019: 0.0010391659894983002
Position 5969: 0.0009740922000134151
Position 1090: 0.0008471841376084344
Position 112: 0.0008311654728683241
Position 7429: 0.0007224960734181515
Position 5985: 0.0006642764094140846
Position 145: 0.0005925729774417454
Position 6135: 0.0005909555452967275
Position 10006: 0.0005488626769689142
Position 9920: 0.0005441631375761428
Position 127: 0.0005349922969656603
Position 4942: 0.00042052220510902124
Position 11652: 0.00035960563421189186
Position 5764: 0.000339582453487276
Position 78: 0.00023821588647397727
Position 5507: 0.0001341309645224597
Position 5523: 0.00010925605592908803
Position 39: 9.182814300057582e-05
Position 2035: 6.102016298178557e-05
Position 152: 6.051228109091029e-05
Position 1218: 5.936956503673888e-05
Position 5545: 5.0081169716353036e-05
Position 4990: 4.8089198590628744e-05
Position 129: 4.4385949922109034e-05
Position 1857: 3.186623668141363e-05
Position 2656: 2.3986596766236847e-05
Position 1675: 2.348587089714706e-05
Position 5721: 2.1105063491118056e-05
Position 2473: 2.027330145955417e-05
Position 4998: 1.8865629651009483e-05
Position 5299: 1.8722620099018447e-05
Position 5267: 1.86341812371362e-05
Position 2662: 1.810064370019178e-05
Position 5705: 1.7066324714393966e-05
Position 160: 1.65379317116995e-05
Position 1052: 1.4393525645629155e-05
Position 1294: 1.4165563626755478e-05
Position 5218: 1.2368177230178505e-05
Position 746: 1.1938153766391403e-05
Position 2033: 1.1696907890199483e-05
Position 603: 9.953833233289479e-06
Position 1633: 9.031971569919495e-06
Position 2198: 8.109163335383345e-06
Position 1592: 7.917033676623902e-06
Position 2582: 7.687137648713246e-06
Position 651: 6.791046088620028e-06
Position 2609: 5.450566762178959e-06
Position 84: 4.053236165543773e-06
Position 187: 2.6127557873448907e-06
Position 1883: 1.9068041084528767e-06
Position 98: 1.7718250119772853e-06
Position 66: 1.6006954574185943e-06
Position 4074: 1.3096504751870746e-06
Position 1250: 1.156457878959433e-06
Position 1334: 1.1448269867093737e-06
Position 905: 1.000854889927422e-06
Position 1267: 9.738339376314163e-07
Position 6196: 9.355230730318152e-07
Position 2166: 9.112619774093315e-07
Position 506: 7.401772145766415e-07
Position 2161: 5.244223478651634e-07
Position 2276: 4.78217795962823e-07
Position 1237: 4.5368840398605187e-07
Position 2132: 4.297546645434609e-07
Position 1992: 4.2684750017155744e-07
Position 1104: 2.8571029720646036e-07
Position 861: 2.821897408021708e-07
Position 154: 2.0638935519010688e-07
Position 463: 1.587521692886298e-07
Position 81: 9.812195868828107e-08
Position 3: 4.407002665792389e-08
Position 461: 2.2423707857688713e-08
Position 380: 1.4887234563386301e-08
Position 364: 1.2975162992707593e-08
Position 455: 1.0689656781533009e-08
Position 349: 3.6447952447988204e-12
Position 260: 3.365245009856059e-12
Position 494: 9.345186546056839e-13
Position 417: 5.4634118523570163e-14
Position 228: 6.8951968296763685e-15
Position 467: 2.927032987126382e-15
Position 203: 1.9041662890019393e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 247: 0.9991416214127229
Position 10888: 0.794266585698638
Position 11566: 0.7866424725376225
Position 13382: 0.7553087973661438
Position 4880: 0.7394643227383554
Position 5887: 0.5058582289172161
Position 11803: 0.2617714160242538
Position 4835: 0.16168312583817132
Position 8140: 0.08762137278474534
Position 4565: 0.08418707617117674
Position 4730: 0.08269836073547128
Position 13775: 0.04928667488726186
Position 14032: 0.04283558395922784
Position 2376: 0.0421089840526932
Position 11520: 0.03743020200988122
Position 4853: 0.03716785451282786
Position 9728: 0.0345359169145937
Position 5289: 0.034391579345310175
Position 13434: 0.03254855485586264
Position 2752: 0.03159336514454649
Position 12533: 0.029247390271420117
Position 9722: 0.028401089535662186
Position 4321: 0.025130189982077583
Position 13815: 0.02506963960420945
Position 4298: 0.022752677251777015
Position 9835: 0.022283429581668547
Position 11249: 0.021615943731911204
Position 1776: 0.01844515402712459
Position 13678: 0.017292079084183325
Position 7788: 0.016905169135731195
Position 11502: 0.01579524666540661
Position 3887: 0.014620725247025224
Position 13846: 0.012980703246449619
Position 7765: 0.012308238664411383
Position 5085: 0.01138430604160139
Position 13788: 0.009608870885667078
Position 12201: 0.00820249843425927
Position 5245: 0.007660271653113907
Position 13712: 0.0065208646106528715
Position 12608: 0.006042897053564791
Position 9154: 0.005943444880989068
Position 11745: 0.005908542865370839
Position 7547: 0.0058034082427693475
Position 4589: 0.0055764426087710275
Position 13886: 0.005200535488792822
Position 13006: 0.004926368882576865
Position 7981: 0.0046854162315399335
Position 12332: 0.00456910287133018
Position 8376: 0.00445968048843768
Position 996: 0.004142668541939735
Position 4627: 0.0037722655136029513
Position 10896: 0.0034963204476541054
Position 10963: 0.0034817477965755246
Position 4641: 0.0033678487547376167
Position 11594: 0.003260015010022221
Position 7583: 0.0030861369025454864
Position 2527: 0.0030760955489139807
Position 13927: 0.002830875337431188
Position 11146: 0.0027780351991533343
Position 13830: 0.0027020391179943797
Position 9246: 0.0026131650053108036
Position 5392: 0.002396457764966506
Position 13979: 0.0022409271966546307
Position 8355: 0.0021962155332760566
Position 7984: 0.0019160395898795983
Position 2530: 0.0019084046024971995
Position 5047: 0.0018520092432660067
Position 2860: 0.0014559159201119136
Position 11931: 0.001399567422895558
Position 2928: 0.0013954123465935928
Position 7351: 0.0012789196082942512
Position 4368: 0.00117805421098979
Position 13618: 0.0011280268036882003
Position 7260: 0.001082110742376794
Position 9810: 0.0010626763360017063
Position 4698: 0.0010450893106830313
Position 2372: 0.0009085374480651567
Position 254: 0.0008575495947959553
Position 4188: 0.0008125068402712613
Position 3268: 0.0007350296429237135
Position 1782: 0.0007309740414674681
Position 11724: 0.0007220928604614525
Position 13438: 0.0007188771477099154
Position 5969: 0.0007143805260462024
Position 3453: 0.000710106810356604
Position 3786: 0.0006981885298801259
Position 4547: 0.0006528328113030797
Position 5681: 0.000617732577370916
Position 3307: 0.0005797756698573676
Position 6193: 0.0005513520208466008
Position 4141: 0.00048372655224193477
Position 1800: 0.0004480483424678824
Position 3612: 0.00043174070642904797
Position 5257: 0.00041299571411869797
Position 4909: 0.00036900038733277753
Position 3615: 0.000368337265317091
Position 3018: 0.00034927750789518614
Position 3073: 0.0003343889605527862
Position 3641: 0.0003117628555203396
Position 2556: 0.0002942285073575304
