Gene = NUB1
index = 968
Annotated 5SS: [  148  3768  7542  9784 11184 14252 14524 18549 25427 26270 27189 32503
 34245 35113]
Annotated 3SS: [ 3648  7373  9724 11112 14068 14428 18441 25239 26161 27035 32397 34148
 34934 35347]
SMsplice 5SS: [  148  3768  7542  9784 10495 11184 14524 18549 20483 25427 26270 27189
 32503 34245 35113]
SMsplice 3SS: [ 3648  7373  9724 10393 11112 14428 18441 20417 25239 26161 27035 32397
 34148 34934 35347]
top_k =  500
Partition function (log Z): 11.98980226090428

Sorted 5' Splice Sites (High to Low Probability):
Position 26270: 0.9922432379901284
Position 14524: 0.991594210661428
Position 7542: 0.9487302291943464
Position 148: 0.9018699721994127
Position 34245: 0.8993471603879065
Position 3768: 0.8396402445246687
Position 27189: 0.8352473273095191
Position 35113: 0.8349410065520448
Position 9784: 0.7769575094737133
Position 11184: 0.7369586463243816
Position 20483: 0.6587231972086527
Position 32503: 0.5612810335574485
Position 18549: 0.5547314268737151
Position 10495: 0.49769575085098394
Position 25518: 0.47636668375932667
Position 25427: 0.47139417264785427
Position 14252: 0.4490756468120338
Position 25810: 0.4357718687771801
Position 4694: 0.3783111447781892
Position 33285: 0.3510016718941598
Position 4064: 0.23691197984664747
Position 20741: 0.2352987196032718
Position 11198: 0.2122444570665101
Position 19822: 0.21131747676739782
Position 26727: 0.19529765983985703
Position 26518: 0.15895423652192275
Position 12309: 0.11432427162494603
Position 32545: 0.11236865904797746
Position 20790: 0.09653943463283719
Position 25715: 0.0916167431315129
Position 2755: 0.08577650243089817
Position 4270: 0.07146851476519384
Position 20490: 0.06170281365017012
Position 27452: 0.05758825083091987
Position 10643: 0.05405672853627936
Position 35753: 0.05379697372808585
Position 7905: 0.0474871803521617
Position 267: 0.042366217440094
Position 9556: 0.03771707619357856
Position 20874: 0.037294705195788945
Position 10277: 0.03680438795707203
Position 33152: 0.03497323939388866
Position 10043: 0.03413984440774544
Position 18759: 0.030536486478833197
Position 9955: 0.029970322121824874
Position 3884: 0.028061727356484465
Position 9872: 0.024066634149784525
Position 384: 0.02345725428778126
Position 3750: 0.022850364487049336
Position 10668: 0.02181727381756104
Position 10074: 0.0217114600846749
Position 9881: 0.021388670634967147
Position 22064: 0.02127025477824808
Position 3187: 0.01996091981681982
Position 8279: 0.018223704555996315
Position 3587: 0.01704712225338178
Position 9251: 0.016926815177438662
Position 3818: 0.016198897888877597
Position 216: 0.015961021888641375
Position 10501: 0.014954680475786715
Position 10018: 0.014870842826714047
Position 9812: 0.014450019904016806
Position 7724: 0.014108743509840222
Position 3583: 0.013264173507207775
Position 4864: 0.013162068648506829
Position 30010: 0.011331849780206616
Position 10297: 0.010942310743453846
Position 26846: 0.010814930486129231
Position 9548: 0.010635497229312375
Position 391: 0.009904715568868646
Position 19552: 0.009812364440362242
Position 25736: 0.00960971830281133
Position 7987: 0.009521674460627282
Position 35505: 0.009121930447210047
Position 4487: 0.009021507812013111
Position 9951: 0.00892210796553266
Position 3892: 0.007806342890608226
Position 12074: 0.007746320926958177
Position 4393: 0.007559792394513387
Position 1985: 0.0074783898332217704
Position 19079: 0.0074240642432745535
Position 6825: 0.007298946912677362
Position 9851: 0.0065987156462910534
Position 8605: 0.006522007999696243
Position 34287: 0.0064275052905164035
Position 7515: 0.006426815269412467
Position 15703: 0.006389185465437968
Position 7431: 0.005662907908602326
