Gene = FNDC7
index = 560
Annotated 5SS: [  340   873  5375  6393  9936 13348 15409 16230 18272 20876 24868 29185]
Annotated 3SS: [  853  5119  6131  9677 13092 15150 15974 18016 20614 24837 29115 29267]
SMsplice 5SS: [  340  6393 15409 29185]
SMsplice 3SS: [ 6300 15150 29115 29267]
top_k =  500
Partition function (log Z): -15.801970021264612

Sorted 5' Splice Sites (High to Low Probability):
Position 6393: 0.808993620463701
Position 340: 0.5999471405334976
Position 15409: 0.5968301692141882
Position 1047: 0.4936097902302134
Position 9936: 0.434025949450398
Position 256: 0.3725984221108995
Position 9026: 0.15535426184939713
Position 9985: 0.14959927115027727
Position 9006: 0.07742732939417638
Position 3664: 0.072440712311813
Position 873: 0.056265694428909586
Position 123: 0.025512768980780906
Position 1153: 0.007891034845626517
Position 1710: 0.007583049030082517
Position 7678: 0.005147089042266485
Position 3000: 0.0034079328682568998
Position 5375: 0.003134991923076317
Position 4369: 0.002788245145421067
Position 7074: 0.0019882293125834814
Position 260: 0.0006450445458076553
Position 2379: 0.00038674327763338036
Position 460: 0.0002267234834108731
Position 5301: 0.00020988466954613945
Position 15: 0.0002074356824059527
Position 750: 0.00019221338691882226
Position 472: 8.434111983025848e-05
Position 677: 7.57993049823262e-05
Position 743: 7.053884128539265e-05
Position 720: 7.028559379615429e-05
Position 627: 6.164848719688241e-05
Position 299: 4.693034528778706e-05
Position 203: 4.241598467910199e-05
Position 758: 4.117480911105213e-05
Position 161: 3.250271441242855e-05
Position 284: 2.851324917597342e-05
Position 107: 2.686718915549975e-05
Position 687: 1.796217678954251e-05
Position 1128: 1.1479711379973628e-05
Position 761: 1.0241887038560779e-05
Position 99: 7.986236657686757e-06
Position 116: 7.911311202916053e-06
Position 21: 6.6022788985867115e-06
Position 267: 6.143342788086867e-06
Position 344: 5.88381824497848e-06
Position 1116: 5.355509297308441e-06
Position 464: 4.293025646414282e-06
Position 570: 3.2987305229762608e-06
Position 1192: 2.8563644161018146e-06
Position 1007: 2.0619109561239824e-06
Position 2216: 2.0551663496925833e-06
Position 3999: 1.7246123188030135e-06
Position 589: 1.5144235032647781e-06
Position 475: 1.2807091793589336e-06
Position 1743: 1.162730413902603e-06
Position 424: 1.0517412032132057e-06
Position 249: 6.454697481612391e-07
Position 666: 4.4058783481189504e-07
Position 4021: 3.2239865636175287e-07
Position 929: 9.905671009068368e-08
Position 481: 1.8235375892292513e-08
Position 205: 1.3384557380485782e-08
Position 244: 1.125328455793367e-08
Position 74: 9.006566441250997e-10
Position 89: 6.20808649115263e-11
Position 43: 1.9757287505167797e-11
Position 329: 1.859226178061719e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15150: 0.6850856257185012
Position 853: 0.5584610946162869
Position 6300: 0.4351785817594181
Position 9850: 0.342744314408544
Position 6131: 0.3292750582946059
Position 9677: 0.23320354115563477
Position 22045: 0.22679712293436557
Position 18697: 0.17256572051239757
Position 8884: 0.15471626987362336
Position 20614: 0.12203316302561058
Position 15773: 0.07265629663175423
Position 3511: 0.06274869316434623
Position 12689: 0.057118368398658394
Position 8973: 0.04686657100501862
Position 9875: 0.041960626531191134
Position 10209: 0.037708882466798606
Position 8851: 0.033792750084135965
Position 6190: 0.02732162709141316
Position 13092: 0.025027570031414335
Position 15820: 0.020521976928057708
Position 18016: 0.01582214473633419
Position 6152: 0.01491238062395968
Position 14023: 0.009507910106469165
Position 6961: 0.007892642395732003
Position 6331: 0.007621991256792914
Position 9755: 0.007410732271868887
Position 9389: 0.005985399890235353
Position 11704: 0.005609678601275494
Position 4259: 0.005409130763005232
Position 7154: 0.0052118866047335365
Position 7012: 0.005203317510404021
Position 3491: 0.0049079647894882585
Position 1623: 0.004804511492885928
Position 7378: 0.004597938173465504
Position 8931: 0.004523151550771374
Position 10633: 0.00420119831707397
Position 3758: 0.00404969258909269
Position 11781: 0.003974836136159499
Position 10303: 0.0036373696394051114
Position 4141: 0.0033951694808836757
Position 1742: 0.0032660487932088603
Position 13969: 0.0032043113363313712
Position 8205: 0.002970037162465507
Position 807: 0.0026992162239551196
Position 8047: 0.0026624652165729472
Position 7648: 0.002562866518488745
Position 3951: 0.002561874202735246
Position 13347: 0.0023427005377826588
Position 10170: 0.002185673596650888
Position 3536: 0.0021083113471854695
Position 8309: 0.0020719464172415693
Position 5269: 0.0018878768927256605
Position 2899: 0.001826488047812591
Position 5119: 0.001622094195722985
Position 7472: 0.0014957207181979233
Position 6563: 0.0014833193324315119
Position 7573: 0.001287570975983055
Position 1976: 0.0012108038454076975
Position 2874: 0.0011837334181128653
Position 9973: 0.0010569692780886208
Position 1417: 0.0010268978714850672
Position 11492: 0.0009506111728009857
Position 3348: 0.000946506342876812
Position 3575: 0.0009450994874293087
Position 4594: 0.0008514647241459223
Position 894: 0.0008324457192202703
Position 10750: 0.0008277698195606698
Position 6893: 0.0008276430670591601
Position 10833: 0.0007942362286795557
Position 3427: 0.0007327021380656115
Position 6728: 0.0007095095275147975
Position 1570: 0.0006753593025476439
Position 10396: 0.000634879019827514
Position 1508: 0.0006209487953488457
Position 5641: 0.0006082722276718962
Position 8414: 0.0006017903974546879
Position 5318: 0.0005896064003405757
Position 1528: 0.000588587002942259
Position 3435: 0.0005337433819602401
Position 8121: 0.0005228158275021208
Position 4116: 0.0005070034079487408
Position 680: 0.0004957195472216021
Position 2294: 0.00045809543987667734
Position 2846: 0.0003955767076317707
Position 6908: 0.00032624435991389253
Position 664: 0.0003244101153797098
Position 2915: 0.00029369842875807983
Position 747: 0.0002931656095677495
Position 4809: 0.00024100361572970244
Position 2686: 0.00023431658509231
Position 959: 0.00023365200277502613
Position 1393: 0.00021765610272700596
Position 2354: 0.00020035926597329067
Position 7889: 0.0001942941375870548
Position 1664: 0.00019139644913571406
Position 7597: 0.00017619712788190754
Position 4845: 0.00015985063301332482
Position 421: 0.00013642088459417628
Position 6460: 0.00011972471928025718
Position 3789: 0.00011929848669895441
Position 6649: 0.00011263155633316045
Position 6777: 0.00011142665816489526
Position 4004: 9.648752184223259e-05
Position 1972: 7.449272737298159e-05
Position 5451: 6.77570923991392e-05
Position 2576: 5.554071769990535e-05
Position 4883: 5.5086769019908064e-05
Position 1770: 4.113352812715244e-05
Position 547: 3.5577964389247423e-05
Position 1348: 1.8972681934225885e-05
Position 193: 1.8779884999698902e-05
Position 3396: 1.7007507962309614e-05
Position 275: 1.69957621880639e-05
Position 122: 1.512108507416639e-05
Position 471: 9.80359667444203e-06
Position 2830: 6.182861158260749e-06
Position 2931: 5.984950711004833e-06
Position 863: 5.3952343380706725e-06
Position 2760: 5.168616239486489e-06
Position 226: 4.077271523445354e-06
Position 577: 3.934154879710084e-06
Position 1588: 3.5119969008439923e-06
Position 228: 3.493901059981389e-06
Position 2131: 3.2518260713527136e-06
Position 1014: 3.203800638023128e-06
Position 2199: 2.414512748934578e-06
Position 2268: 2.235891205022443e-06
Position 872: 2.2278030530127653e-06
Position 733: 2.1767760528787217e-06
Position 172: 9.969632660974074e-07
Position 260: 5.674511711102716e-07
Position 1093: 4.911632099062133e-07
Position 646: 3.6438694880194484e-07
Position 514: 3.483586268969615e-07
Position 107: 2.9462477614076156e-07
Position 1077: 2.433330502867285e-07
Position 574: 2.3094289147669202e-07
Position 180: 2.094331257424772e-07
Position 1414: 1.9650619621672979e-07
Position 159: 1.685503505430421e-07
Position 2134: 1.526983794680416e-07
Position 1473: 1.3278371813298766e-07
Position 1511: 1.1853719249541955e-07
Position 2042: 8.08124935504932e-08
Position 994: 7.38828404333565e-08
Position 1311: 6.61809780982956e-08
Position 127: 6.507524168820329e-08
Position 1121: 5.374514285233082e-08
Position 2250: 5.340315143046975e-08
Position 375: 5.121819449106406e-08
Position 140: 5.05928124954031e-08
Position 666: 4.362649834442958e-08
Position 1628: 3.5903098123161276e-08
Position 554: 2.475134619128547e-08
Position 294: 2.455693627781971e-08
Position 1253: 1.999812414758155e-08
Position 1036: 1.3719976454945855e-08
Position 597: 1.0487208081415374e-08
Position 344: 8.65610137893978e-09
Position 424: 6.903489862353053e-09
Position 589: 2.4240203491773885e-09
Position 711: 1.2775052897450205e-09
Position 435: 1.2674072288932426e-09
Position 1051: 9.013000870255224e-10
Position 516: 2.9481965081683094e-10
Position 520: 2.5753321884995106e-10
Position 627: 2.261300613872071e-12
Position 1106: 2.0216011351256795e-12
Position 601: 1.385988063820809e-12
