Gene = CENPF
index = 342
Annotated 5SS: [  127 10722 11834 15500 16026 17752 19087 25977 27468 29408 34807 40130
 44206 45633 48692 49795 52209 54215 55834]
Annotated 3SS: [10518 11636 15377 15933 17459 18883 25850 27338 29284 34670 36725 41361
 45479 48514 49632 52045 53737 55654 60395]
SMsplice 5SS: [  127 10722 11834 15285 15500 16026 18319 25977 27468 29408 34807 44206
 48692 49795 52209 55834]
SMsplice 3SS: [10518 11636 15168 15377 15933 18141 25850 27338 29284 34670 44004 48514
 49632 52045 55654 60395]
top_k =  500
Partition function (log Z): 24.189119441955835

Sorted 5' Splice Sites (High to Low Probability):
Position 34807: 0.9999530069475686
Position 49795: 0.9922299018900896
Position 16026: 0.991708388455427
Position 52209: 0.9796285055855312
Position 21842: 0.9785019278308057
Position 10722: 0.9674039330756421
Position 29408: 0.9642566166573253
Position 27468: 0.9345748205461567
Position 55834: 0.9272799660845397
Position 15500: 0.8548515848810406
Position 11834: 0.8469219137574373
Position 127: 0.7066047211098153
Position 44206: 0.6593696717690964
Position 18319: 0.5799596708368163
Position 48692: 0.5540313036027948
Position 2768: 0.5471164623058821
Position 54549: 0.5274780649290977
Position 15285: 0.49600751044856195
Position 25977: 0.4932922390640212
Position 40130: 0.4907059146769776
Position 25982: 0.4548543214936945
Position 10261: 0.4317851732519837
Position 10329: 0.42565461013140293
Position 17752: 0.41325708974619985
Position 37206: 0.39222076992828214
Position 54215: 0.3539296882427766
Position 56139: 0.3518217341724697
Position 2216: 0.33667257956459035
Position 27902: 0.30484422873252076
Position 48745: 0.2858272969131227
Position 37800: 0.28137222303524556
Position 172: 0.2741434166909635
Position 19087: 0.24417014259472078
Position 2003: 0.21274110162605747
Position 2533: 0.20824587326723476
Position 454: 0.20395186824407135
Position 54170: 0.1902088378048885
Position 52543: 0.17603749424973097
Position 53841: 0.17420457390310098
Position 29537: 0.1591814318163822
Position 6034: 0.1432744407936653
Position 6058: 0.13889405776393232
Position 15520: 0.12096543148582928
Position 3447: 0.11847449492649033
Position 27656: 0.11354412627690492
Position 40900: 0.11037364744616385
Position 19528: 0.10787062390417604
Position 2066: 0.10613229788216812
Position 3759: 0.10316609874423951
Position 18364: 0.10315946162996525
Position 17985: 0.09761644140063383
Position 18665: 0.0974952248785272
Position 52927: 0.09321554975028187
Position 41701: 0.09178637698327217
Position 18238: 0.08721226361638654
Position 19333: 0.08211773676954581
Position 30385: 0.08139335524992233
Position 49159: 0.0771651942634972
Position 57396: 0.07585186747020216
Position 27729: 0.0752103543153965
Position 28191: 0.07445976381199029
Position 18231: 0.065382157625689
Position 352: 0.06274980736065212
Position 534: 0.061543404863995455
Position 45480: 0.0587563476490568
Position 320: 0.058011547365596335
Position 15309: 0.057856529038773696
Position 30901: 0.05499412954500923
Position 55170: 0.05345337022477022
