Gene = LSMEM1
index = 805
Annotated 5SS: [ 130 4091 6199]
Annotated 3SS: [3958 6069 8956]
SMsplice 5SS: [ 130 6199]
SMsplice 3SS: [6069 8956]
top_k =  500
Partition function (log Z): -8.890065772847917

Sorted 5' Splice Sites (High to Low Probability):
Position 130: 0.932584400049519
Position 6199: 0.773391484518487
Position 4091: 0.264932894135273
Position 7246: 0.25052804175332544
Position 5587: 0.1625189059638817
Position 2530: 0.13573439195355516
Position 7163: 0.10583126346077411
Position 2671: 0.08116719609622866
Position 2754: 0.07959152112771047
Position 4973: 0.04889223014257105
Position 6423: 0.04043016408547673
Position 1196: 0.034735277621569714
Position 7553: 0.03260342461766688
Position 6690: 0.0306680715860164
Position 91: 0.028739345579409034
Position 7016: 0.028309218515182984
Position 962: 0.0274986519098004
Position 7519: 0.025896128572799677
Position 494: 0.012109229888961924
Position 7273: 0.00758707989896616
Position 5709: 0.00740817268141352
Position 761: 0.005010538105020251
Position 6599: 0.004519514405584888
Position 11: 0.003861708654257963
Position 6215: 0.002515953797331348
Position 352: 0.0016430269770371607
Position 465: 0.00078873329699508
Position 2237: 0.0006487816993067735
Position 1497: 0.0005783348000240607
Position 2492: 0.0005614819153185787
Position 6575: 0.0005425509641375048
Position 2379: 0.0005301011406976456
Position 3581: 0.0002786681574143668
Position 182: 0.0002720496119554787
Position 3693: 0.00026984200152746734
Position 1052: 0.00012067919658185492
Position 2004: 0.00011733833392076484
Position 1411: 8.706961495607675e-05
Position 2386: 7.821785084058803e-05
Position 800: 5.751614462595973e-05
Position 96: 5.561204595490904e-05
Position 1009: 5.264679855559506e-05
Position 759: 3.618614559542341e-05
Position 498: 3.209770582572005e-05
Position 220: 2.44936766975916e-05
Position 1188: 2.23227496578346e-05
Position 398: 2.1894879262603428e-05
Position 2184: 2.1523951623654576e-05
Position 159: 2.1016219985809445e-05
Position 1529: 1.6176727813312926e-05
Position 1233: 9.651225572744829e-06
Position 866: 3.369213557980247e-06
Position 94: 2.790082513359465e-06
Position 259: 2.5507490883639804e-06
Position 335: 2.3613835159360773e-06
Position 406: 2.3288724856327085e-06
Position 433: 2.256058493000977e-06
Position 906: 1.2412223114690697e-06
Position 107: 1.2381063327625875e-06
Position 437: 1.2097072279117254e-06
Position 633: 1.1060311996974432e-06
Position 390: 1.105560418306888e-06
Position 567: 8.46207473991503e-07
Position 80: 6.395248857261997e-07
Position 777: 6.388442277896334e-07
Position 974: 6.012972925477863e-07
Position 139: 8.924285436114347e-08
Position 3: 3.4722259999629445e-08
Position 314: 2.711772429981175e-08
Position 192: 1.861307275183945e-08
Position 409: 9.785570342548064e-09
Position 427: 9.448403941273815e-09
Position 403: 5.578777735251816e-09
Position 184: 7.510533757453859e-10
Position 214: 7.488371769881206e-10
Position 15: 1.316334585374493e-10
Position 195: 1.245674931637823e-10
Position 24: 4.101987566589541e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6069: 0.7894181731087496
Position 8956: 0.6057718992331984
Position 7119: 0.5262961495034447
Position 5498: 0.1687674241971252
Position 2560: 0.13144271793907147
Position 3958: 0.11971561430651749
Position 2343: 0.11670799815715817
Position 7373: 0.07959066148968033
Position 3945: 0.06045626393514468
Position 3981: 0.053457792004279525
Position 6983: 0.05267498934949327
Position 6510: 0.04934102635804742
Position 6934: 0.038163924348809164
Position 4883: 0.03806267548801554
Position 1112: 0.03451630732339569
Position 7343: 0.02617297082596201
Position 6274: 0.02477203970649591
Position 4005: 0.024263533952796096
Position 2275: 0.022732437841386368
Position 6288: 0.01769689880452746
Position 6551: 0.01364890531092103
Position 8692: 0.011393015050481943
Position 2640: 0.009989542217510874
Position 6250: 0.009508060772612292
Position 8373: 0.00939550788359711
Position 3869: 0.009276184124580469
Position 7768: 0.009164988958724973
Position 4830: 0.007737647974557446
Position 2621: 0.00770134918055397
Position 593: 0.007000220438076372
Position 2407: 0.006455200308108539
Position 4268: 0.0051552363873850005
Position 4798: 0.004249159598243024
Position 7402: 0.004030690958621227
Position 5619: 0.0028555684953288116
Position 209: 0.0026677458294784833
Position 2375: 0.00242116972067548
Position 3488: 0.0024012709998909765
Position 6598: 0.002278491019830377
Position 873: 0.002033156077781084
Position 6532: 0.0018355427559986236
Position 6624: 0.0017055927366972925
Position 2437: 0.0015909559485113624
Position 7790: 0.0015530179439675602
Position 2580: 0.001481580532880093
Position 1318: 0.0014276714511106316
Position 6813: 0.0010880435033741107
Position 7086: 0.001006440983530337
Position 2217: 0.0008473292864525971
Position 343: 0.0008463531230301037
Position 7238: 0.0007974319091185284
Position 1093: 0.0007023459151803857
Position 2701: 0.0007020901020855406
Position 956: 0.0006692699923583854
Position 7346: 0.0006491768086120582
Position 2616: 0.0006098184459747709
Position 244: 0.0005945717360095413
Position 833: 0.0005435991285682553
Position 3907: 0.0004927197163968303
Position 6719: 0.00048674273794819823
