Gene = MSH3
index = 885
Annotated 5SS: [   317   1884  10716  15662  17713  18211  20481  24446  70918  74318
  86901  89968 107031 113473 114356 121111 124189 133025 138197 159094
 199669 210295 218640]
Annotated 3SS: [  1762  10494  15448  17595  18092  20334  24278  70804  74202  86815
  89857 106897 113284 114186 121045 124071 132916 138084 158935 199481
 210164 218467 221102]
SMsplice 5SS: [   317   1884  10716  13356  13629  15662  17713  18211  18479  24446
  56732  70918  73321  74318  86901  89968  97609 107031 107480 113473
 114356 124189 126664 133025 138197 159094 176093 180543 193965 199669
 205765 210295 218640]
SMsplice 3SS: [  1762  10585  13275  13432  15448  17595  18092  18296  24278  56626
  70804  73197  74202  86815  89857  97511 106897 107389 113284 114186
 124071 126572 132916 138084 158935 175988 180419 193799 199481 205676
 210164 218467 221102]
top_k =  500
Partition function (log Z): -81.67526826781312

Sorted 5' Splice Sites (High to Low Probability):
Position 24446: 0.9979190689043114
Position 1884: 0.992766599930692
Position 15662: 0.9593186747162512
Position 17713: 0.9366592759319391
Position 13356: 0.8287912600512374
Position 317: 0.8273673038295679
Position 13629: 0.7644942137706152
Position 10716: 0.7065959498643669
Position 9958: 0.6880296661468679
Position 26363: 0.5143004211492618
Position 18479: 0.4095493993218234
Position 14845: 0.2875634855348351
Position 20481: 0.21133603824626157
Position 2199: 0.12521831920878707
Position 12037: 0.11830987174213055
Position 12563: 0.1086037012246816
Position 16933: 0.10236074583611676
Position 14442: 0.08344163455072251
Position 19929: 0.0772197198985879
Position 374: 0.07576129499266382
Position 20496: 0.06470463478562306
Position 6822: 0.05999586372983541
Position 5372: 0.05801131940681718
Position 18267: 0.05375288724857263
Position 1080: 0.044634041385133966
Position 17790: 0.04093242021158584
Position 5658: 0.039387380586936874
Position 26165: 0.03790636112360099
Position 4781: 0.03248581491539146
Position 16196: 0.028198737067354065
Position 13337: 0.025608350929247035
Position 16241: 0.024938641175205674
Position 204: 0.024793466288681388
Position 16912: 0.022800443396127985
Position 615: 0.021438309417397022
Position 321: 0.020510123431501708
Position 26161: 0.018014482465998013
Position 6806: 0.013251919349132306
Position 16990: 0.011752546953434428
Position 19461: 0.011377346345451594
Position 20210: 0.01099876411159239
Position 17794: 0.00994715027723062
Position 932: 0.00923750475028224
Position 32880: 0.009119415547895419
Position 2475: 0.009078892775467704
Position 218: 0.008907308300551888
Position 5408: 0.007897605824634285
Position 7741: 0.007381571830591776
Position 11543: 0.006905859974232195
Position 530: 0.006540409637225334
Position 16679: 0.006526085677217492
Position 16153: 0.006507128480462416
Position 9295: 0.006166166412247859
Position 16259: 0.005911669207253368
Position 6785: 0.00541423550798707
Position 11832: 0.005273540682290088
Position 451: 0.004929337970955615
Position 1428: 0.004774220218441431
Position 539: 0.004063834597615995
Position 24704: 0.003815101736254054
Position 26404: 0.00380922481166213
Position 17683: 0.003782666008254414
Position 3554: 0.0036163166089557895
Position 1446: 0.002372879600274275
Position 29463: 0.00201852230733343
Position 1242: 0.0018292152979723297
Position 1683: 0.001698647667565368
Position 572: 0.0016773911731132896
Position 496: 0.0016316748681876195
Position 18093: 0.0016210695384300206
Position 1222: 0.0013658073597469127
Position 1229: 0.0011872622808603496
Position 17787: 0.0010982903787192578
Position 20050: 0.0008347512418236933
Position 26664: 0.0007594256355100402
Position 776: 0.0006897824556041083
Position 1826: 0.000622327323066954
Position 17782: 0.0005781232784490586
Position 483: 0.0005514135876250238
Position 1688: 0.0005133529170245158
Position 25216: 0.0004837733583212162
Position 100: 0.0004467027046941997
Position 25027: 0.0003913385803865818
Position 877: 0.0003692007057573461
Position 3082: 0.0003457967602834618
Position 370: 0.000307710506527846
Position 4972: 0.0002394184105852164
Position 6010: 0.0002326879865713963
Position 3232: 0.00022584990353997773
Position 5919: 0.0002203077160757168
Position 2235: 0.00021309373411120732
Position 19872: 0.0002011571989431535
Position 146: 0.00019518865972105318
Position 1084: 0.00018664729747751546
Position 2580: 0.00017909438418979874
Position 3164: 0.00013635131411960259
Position 984: 0.0001338674463482892
Position 19472: 0.00011750025641712867
Position 2031: 0.00010735993121978233
Position 1927: 0.00010444990624590104
Position 82: 9.425810613850417e-05
Position 18339: 8.853766849305038e-05
Position 1508: 8.111874700799178e-05
Position 1995: 7.943916847545716e-05
Position 1096: 7.168698879317229e-05
Position 723: 6.810491981792736e-05
Position 5367: 6.804044434830727e-05
Position 5599: 5.6529238685295135e-05
Position 2037: 5.037831451482445e-05
Position 502: 4.9481577156023185e-05
Position 1857: 4.79099206108142e-05
Position 5139: 4.346453699820524e-05
Position 1634: 4.10513502602769e-05
Position 2053: 3.03252600975796e-05
Position 3033: 2.7678548917725234e-05
Position 1888: 1.977931775792813e-05
Position 2065: 2.6715738142830823e-06
Position 698: 1.8993182038873882e-06
Position 326: 4.3802571982020497e-07
Position 2288: 3.6477364816442503e-07
Position 2302: 2.160038626505316e-07
Position 2296: 1.4435555918474716e-07
Position 604: 2.182389784320348e-09
Position 166: 1.0662395147273044e-09
Position 823: 9.52931818337665e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1762: 0.9894856972920612
Position 17595: 0.9460121541437102
Position 15448: 0.7534189083813451
Position 13275: 0.742359693417893
Position 24278: 0.6588396349206479
Position 13432: 0.5535682143389004
Position 10585: 0.547743330476818
Position 9893: 0.4886239509410229
Position 24342: 0.3184054679747997
Position 26254: 0.26407947648200986
Position 20354: 0.234596876329516
Position 33720: 0.23112789974289463
Position 14672: 0.2278114369604058
Position 15471: 0.20589976633490895
Position 18092: 0.20578144118951142
Position 9853: 0.19940571520584302
Position 18296: 0.18993022108779384
Position 13536: 0.15881948524637776
Position 13326: 0.13641591149023014
Position 10494: 0.13637880210661943
Position 26291: 0.12957612618572473
Position 26326: 0.11138256369496917
Position 2126: 0.11123367942953197
Position 12358: 0.10860370122468176
Position 31074: 0.10253759149883869
Position 25976: 0.10187897762670006
Position 14327: 0.08344163455072351
Position 6694: 0.07866201858695564
Position 19791: 0.07589212966356064
Position 31679: 0.07054657300356676
Position 31132: 0.06576017522407365
Position 16061: 0.06555617593027521
Position 5235: 0.061343190532287185
Position 11694: 0.06132196527153869
Position 11942: 0.05110169984368714
Position 30786: 0.047272000984759116
Position 17632: 0.04671131052168244
Position 16881: 0.04608338357041924
Position 27026: 0.04317239176119631
Position 5570: 0.038482251419507174
Position 30919: 0.03685762669337041
Position 27823: 0.03502452186953008
Position 30410: 0.03352541190747796
Position 18318: 0.03247034532955893
Position 14645: 0.03234207805432909
Position 31338: 0.031754301472890184
Position 29499: 0.03175100976531994
Position 956: 0.031121622880357448
Position 16853: 0.029422260652968633
Position 20140: 0.029296788112194015
Position 13510: 0.027730520257704085
Position 14840: 0.027409970520100635
Position 29386: 0.02584746651570397
Position 26712: 0.02446595729776564
Position 4657: 0.023952712317657877
Position 10171: 0.022473817280934828
Position 16817: 0.021878454391550246
Position 24323: 0.021802051965686055
Position 413: 0.020056941861967992
Position 16738: 0.018124436979199954
Position 30999: 0.017444241249682555
Position 16760: 0.017079249285010926
Position 30580: 0.014684800791702755
Position 28407: 0.014148092454927838
Position 27171: 0.013615066863661254
Position 30717: 0.013605295504881907
Position 20114: 0.013447956217120376
Position 32775: 0.013300174918107434
Position 29042: 0.011862982970051611
Position 11996: 0.011159747309194473
Position 18354: 0.011069240340449343
Position 27826: 0.011041511805759387
Position 28280: 0.010986338700306427
Position 19970: 0.010737741051161228
Position 19327: 0.010585610405380651
Position 18068: 0.00990698961458547
Position 18415: 0.008704965419908449
Position 26161: 0.008547025708819619
Position 30199: 0.008390495573132064
Position 26789: 0.008235364157972278
Position 31382: 0.007667906203964649
Position 7524: 0.007381571830591868
Position 11456: 0.0069058599742321675
Position 16569: 0.006281691218724629
Position 9145: 0.006166166412247859
Position 4633: 0.006077867455370159
Position 2396: 0.005868561085102066
Position 18412: 0.005850524260582972
Position 30624: 0.005537059808946224
Position 1994: 0.004884946672249651
Position 27168: 0.004686767305454182
Position 28209: 0.004664863056684389
Position 27323: 0.004481226991047139
Position 30255: 0.004286805708658379
Position 1168: 0.00399196219949911
Position 24567: 0.003706792329305624
Position 29784: 0.003456103795102619
Position 2015: 0.003434510208611394
Position 2169: 0.0030292848198961143
Position 2346: 0.0030205996678601974
Position 24988: 0.0029476569116894708
Position 1324: 0.0028425617987840224
Position 3409: 0.00273276151635563
Position 26497: 0.0026414026344879216
Position 1022: 0.0025359000524149936
Position 16639: 0.0024880333285439947
Position 24965: 0.00232688336714358
Position 5265: 0.0022963925065776557
Position 26773: 0.002194305757026807
Position 16525: 0.0020823124364787223
Position 1604: 0.0017645260764914943
Position 1769: 0.0017577885500761634
Position 19839: 0.001528747433970419
Position 24868: 0.0015254087253410429
Position 24942: 0.0014645961157091773
Position 2030: 0.0014098228123526587
Position 26663: 0.0011064598299670159
Position 4764: 0.0010660077087633153
Position 18009: 0.0010588277858578467
Position 2089: 0.0010179248249726034
Position 5393: 0.0010051239690259022
Position 26038: 0.0009372771250309751
Position 19344: 0.0009092361964881887
Position 1083: 0.0008371317132572338
Position 5177: 0.0007810705966024417
Position 5156: 0.0007747219921724458
Position 5239: 0.0007510855339626727
Position 4743: 0.0007416211371268892
Position 1712: 0.0007160071400581641
Position 1425: 0.0006924512366602875
Position 18266: 0.0006781559143887264
Position 932: 0.0006197763014628322
Position 4668: 0.0006108614626980666
Position 3431: 0.0005531688854922226
Position 24635: 0.0005444138986125352
Position 1220: 0.0005404632009084702
Position 203: 0.0005402232750753859
Position 958: 0.0005315513156937755
Position 27801: 0.0005103387453004875
Position 970: 0.0004762704031383648
Position 1722: 0.00043930927275156404
Position 25677: 0.00041097133017120135
Position 2981: 0.00040263109971332877
Position 686: 0.00038251207729127353
Position 823: 0.0003678617605039518
Position 5893: 0.00035295470505733174
Position 24570: 0.0003446507759139173
Position 3405: 0.00032544601862893424
Position 2417: 0.00032039728273451515
Position 1625: 0.00031821790743887245
Position 1299: 0.00031755564712380633
Position 25071: 0.00031223779035560685
Position 17924: 0.0003088546488866252
Position 1990: 0.0002974862432105936
Position 3099: 0.00029271722747335147
Position 828: 0.0002891327249728606
Position 17650: 0.0002744614207896419
Position 1012: 0.00026212273960259314
Position 1615: 0.00025140342668449
Position 4882: 0.0002122370498492626
Position 24921: 0.00019401987801541995
Position 1680: 0.00014124051208583993
Position 849: 0.0001268016738942183
Position 1727: 0.00011546259591233943
Position 1342: 9.31560167738337e-05
Position 1915: 9.309695118752624e-05
Position 730: 7.214206985553249e-05
Position 882: 7.112461776145754e-05
Position 301: 6.569642894472298e-05
Position 26121: 6.471962550435524e-05
Position 552: 5.935612224260186e-05
Position 1571: 5.317225047402547e-05
Position 1687: 5.2686690789751285e-05
Position 25154: 4.8178976102894135e-05
Position 5006: 4.346453699820524e-05
Position 1476: 4.1831189746348137e-05
Position 662: 4.08491073782197e-05
Position 799: 3.9257605451576577e-05
Position 5083: 3.9104069738950024e-05
Position 3081: 3.761944521949245e-05
Position 24603: 3.5693643914385407e-05
Position 523: 3.382701998002726e-05
Position 705: 3.161964443086499e-05
Position 516: 2.9742414565737998e-05
Position 722: 2.923366436349969e-05
Position 2461: 2.659195218930562e-05
Position 5610: 2.4482245896830262e-05
Position 5589: 2.3493633240194676e-05
Position 1822: 2.3321456331880407e-05
Position 4700: 1.9776162758186023e-05
Position 2049: 1.9492142147491696e-05
Position 24904: 1.8932865261915056e-05
Position 1257: 1.7265941521037222e-05
Position 872: 1.7096346854433352e-05
Position 4809: 1.5135353329001582e-05
Position 4690: 1.4985674287501263e-05
Position 4722: 1.4029004136558325e-05
Position 976: 1.2555762788319551e-05
Position 738: 1.1359683967609013e-05
Position 1779: 1.1299246801990889e-05
Position 1028: 1.0903926032396048e-05
Position 864: 8.314967841308005e-06
Position 236: 8.266672528345378e-06
Position 281: 7.252332973554565e-06
Position 519: 6.772942348256631e-06
Position 502: 6.24917886781318e-06
Position 2012: 6.031900275703018e-06
Position 3341: 4.940188478986906e-06
Position 2915: 2.708754454590953e-06
Position 1651: 2.0644199764398982e-06
Position 1427: 1.1458354984767634e-06
Position 1945: 5.212200366284835e-07
Position 2095: 1.482275992784797e-07
Position 1947: 5.555906120970922e-08
Position 1503: 4.9309379312065394e-08
Position 2017: 4.296735514982635e-08
Position 421: 9.719984699812939e-10
Position 1225: 7.813581615651578e-10
Position 488: 6.129459844438168e-10
Position 209: 6.128900223980343e-10
Position 272: 4.991910517704544e-10
Position 424: 4.949690122334856e-10
Position 786: 2.6403588120896655e-10
Position 538: 2.512388777302452e-10
