Gene = CAPZB
index = 277
Annotated 5SS: [    42  65817  99973 106938 128056 128843 140291 141120]
Annotated 3SS: [ 65726  99850 106823 127913 128725 140224 141042 145859]
SMsplice 5SS: [    42  14323  16439  41987  46447  48435  49179  65453  65817  71057
  71724  73413  79181  98432  99973 103284 106938 122098 128056 128843
 135099 135251 140291 141120]
SMsplice 3SS: [ 14235  16304  41917  46323  48351  49081  65339  65726  70967  71626
  73165  78943  98359  99850 102963 106823 121936 127913 128725 135027
 135223 140224 141042 145859]
top_k =  500
Partition function (log Z): -67.69389378906867

Sorted 5' Splice Sites (High to Low Probability):
Position 42: 0.8588450594863336
Position 4338: 0.5079445483643712
Position 6393: 0.43544685634027325
Position 1594: 0.3776018284414118
Position 16439: 0.24179303850969436
Position 6738: 0.22304248874902655
Position 1288: 0.1636375676785765
Position 9504: 0.12538952685950464
Position 1023: 0.06764030244753734
Position 8634: 0.06342193711730687
Position 5520: 0.04674686451770957
Position 2672: 0.04110367046187333
Position 2544: 0.0409942207945743
Position 10747: 0.0395384504846709
Position 6631: 0.038237473237332995
Position 16620: 0.03776767672327573
Position 2188: 0.037580159141572964
Position 5613: 0.020856140820047837
Position 1340: 0.020801021061244873
Position 5552: 0.019568260263371783
Position 6006: 0.014888593622864234
Position 10583: 0.01384048371528957
Position 2129: 0.0112098466763882
Position 2987: 0.01029702817065519
Position 543: 0.008439764881394437
Position 416: 0.005772597889756887
Position 568: 0.00524559281864608
Position 3098: 0.004183261277723976
Position 1861: 0.003974071079288365
Position 129: 0.0029193171579941723
Position 142: 0.002864030592633117
Position 5958: 0.0027769722841385373
Position 307: 0.0025956372788459928
Position 2886: 0.0024249614996360077
Position 2668: 0.002396565282321723
Position 372: 0.002332012874349117
Position 5515: 0.002329923544855779
Position 2414: 0.002147844396551761
Position 2482: 0.0019686670569362937
Position 2200: 0.001844733907231068
Position 1725: 0.0017605380604462277
Position 1014: 0.0016605549821246401
Position 7846: 0.001633047386906979
Position 2480: 0.0014400102704373607
Position 5702: 0.001271493457625027
Position 2486: 0.0012524259963138898
Position 3389: 0.0010830708227881473
Position 726: 0.0010640531035410608
Position 1778: 0.0010076723633910885
Position 6801: 0.000933634741655641
Position 8081: 0.0009324751960343453
Position 1139: 0.0006036362711117451
Position 297: 0.0003628219706251057
Position 1018: 0.0003519867906510805
Position 1027: 0.00018206351757230792
Position 1515: 0.00011228359556872077
Position 1774: 6.167820472551367e-05
Position 2078: 3.2312802836805755e-05
Position 818: 2.5319687343335656e-05
Position 2125: 2.3190645683052916e-05
Position 2192: 2.1521860599685444e-05
Position 792: 1.720072160412484e-05
Position 806: 1.4093691965625726e-05
Position 749: 9.362789171649873e-06
Position 201: 7.476145189116592e-06
Position 231: 6.706563285550574e-06
Position 181: 6.096094564878389e-06
Position 383: 5.967212038330301e-06
Position 775: 5.053598194445565e-06
Position 347: 1.0108149277798801e-06
Position 93: 7.393133103663311e-07
Position 1598: 3.6573210636407254e-07
Position 158: 3.319688150912908e-07
