Gene = AHCTF1
index = 41
Annotated 5SS: [  117 13175 15283 18193 23874 25884 27476 28900 31088 31360 31974 33217
 35590 36766 39646 40469 41459 43031 43248 44214 45932 54267 54475 55388
 63764 64181 67501 69466 70526 73734 75695 78334 81810 87630 88731]
Annotated 3SS: [13046 15028 18011 23665 25766 27390 28748 30954 31177 31911 33087 35498
 36675 39504 40363 41364 42906 43190 44066 45743 54121 54342 55236 63612
 64072 67307 69270 70128 73609 75596 78124 79981 87495 88647 90425]
SMsplice 5SS: [  296 13175 18193 23874 25884 27476 28900 31088 31360 33217 35590 39646
 40469 41459 43031 45932 54267 54475 55388 63764 64181 69466 73734 75695
 87630]
SMsplice 3SS: [13046 18011 23665 25766 27390 28748 30954 31177 33087 35498 39504 40363
 41364 42906 45743 54121 54342 55236 63612 64072 69330 73609 75596 87554
 90425]
top_k =  500
Partition function (log Z): 10.962172021987739

Sorted 5' Splice Sites (High to Low Probability):
Position 18193: 0.9999491772344271
Position 13175: 0.9986756156864149
Position 55388: 0.9825923676474099
Position 27476: 0.9688700112423003
Position 41459: 0.9664518879333086
Position 35590: 0.964790700386887
Position 28900: 0.9614877282148572
Position 33217: 0.9576749584098836
Position 64181: 0.9497056448865651
Position 31088: 0.9468690038529468
Position 45932: 0.9309800194659249
Position 54267: 0.8958931530107821
Position 25884: 0.8953090348863076
Position 39646: 0.889323846099746
Position 54475: 0.872484061048059
Position 296: 0.8288274918335788
Position 63764: 0.7528712979708816
Position 40469: 0.7503577259985127
Position 31360: 0.7497760703191555
Position 23874: 0.7372697657045146
Position 72855: 0.6087362316783774
Position 43031: 0.5954582487145632
Position 29390: 0.4820672750271452
Position 72154: 0.47824531529908854
Position 73734: 0.46821243291023923
Position 15283: 0.4553157421948224
Position 75695: 0.45398710580252893
Position 67501: 0.41733159999273695
Position 64670: 0.3974262455739856
Position 23327: 0.39417119621493885
Position 27855: 0.34039834246164313
Position 52523: 0.3374714098740112
Position 43035: 0.29604778286312183
Position 36766: 0.28344514945038307
Position 70526: 0.27499638417748046
Position 27711: 0.23985100044753302
Position 31974: 0.22473426762256926
Position 43248: 0.1736318305338702
Position 63866: 0.1427198233506607
Position 66170: 0.14194081574524453
Position 34: 0.12797222169775005
Position 64713: 0.12621560155490605
Position 44214: 0.12165285826093583
Position 21939: 0.11768624197949722
Position 2539: 0.11385840547681694
Position 12653: 0.11041277110125365
Position 26585: 0.10166948588735757
Position 37850: 0.10139503594818147
Position 60611: 0.09772317482299997
Position 17461: 0.09579450770224078
Position 13938: 0.09017125585287172
Position 72084: 0.08808375920201587
Position 15287: 0.08327972439288764
Position 31407: 0.07969243652360052
Position 50144: 0.07242403481478993
Position 31236: 0.07223656101138536
Position 26565: 0.0721639708650826
Position 31879: 0.07158516101888934
Position 7513: 0.07142142992919606
Position 45889: 0.06890612739108494
Position 5264: 0.061970890893573445
Position 55710: 0.05976956224454178
Position 57546: 0.058902390151031624
Position 5348: 0.058831071549835995
Position 26527: 0.053404598751578145
Position 1959: 0.05337587946455386
Position 23755: 0.052547775238302674
Position 25377: 0.050387427003401965
Position 31978: 0.04740352724304746
Position 37933: 0.04612317218293966
Position 17748: 0.040975855520759094
Position 57466: 0.036424690460910764
Position 35906: 0.029511936526025885
Position 36580: 0.028813312161493132
Position 7500: 0.027215809477545483
Position 7385: 0.025712898347543242
Position 41490: 0.025169967107543816
Position 54800: 0.01878988102888346
Position 23818: 0.01810289868831404
Position 58423: 0.01799078951254955
Position 47065: 0.017881415380537627
Position 23335: 0.0174095631572965
Position 27857: 0.01483215136426236
Position 16643: 0.014756068222644657
Position 56948: 0.014600304446081017
Position 15347: 0.014276348554434633
Position 43461: 0.013862995205371485
Position 30591: 0.013360817946063348
Position 56120: 0.01209176029475882
Position 632: 0.01202401384625469
Position 29164: 0.011211408862521515
Position 68639: 0.011172800947535795
Position 17438: 0.011011713895202035
Position 340: 0.010891132328426005
Position 24186: 0.009954682517439133
Position 16611: 0.009561623386680363
Position 21326: 0.009470227094549769
Position 16479: 0.009430180810643085
Position 26590: 0.00847569376710105
Position 28426: 0.008395487522713725
Position 69466: 0.008278044840664231
Position 32277: 0.007835098885971777
Position 20259: 0.007794665552233286
Position 26531: 0.007609029613802299
Position 32599: 0.007171329773544241
Position 25888: 0.006730440947908407
Position 43042: 0.006715089224130873
Position 45219: 0.006460919354039713
Position 17771: 0.006373877015803777
Position 42640: 0.005807222763475956
Position 40811: 0.00578094157939699
Position 60330: 0.005765766634126809
Position 28048: 0.0049158436250291765
Position 28366: 0.004843187134074835
Position 29100: 0.004683085798127827
Position 57499: 0.004589115301012888
Position 364: 0.004587006769207823
Position 145: 0.004473275278321314
Position 345: 0.004304950565556396
Position 15073: 0.003821934428051765
Position 65566: 0.003816795734059535
Position 42100: 0.0030095865150547175
Position 41657: 0.00293528538528653
Position 15253: 0.002900233848660018
Position 27333: 0.0028124154418748127
Position 40329: 0.0025520724796963845
Position 41464: 0.002403027990849036
Position 25446: 0.0022247679081615402
Position 17001: 0.002182952482237161
Position 16736: 0.0021426615042009285
Position 30996: 0.002023303918665407
Position 13839: 0.0019857664739003126
Position 40413: 0.0019031955948464931
Position 41786: 0.0018695519298543898
Position 15424: 0.0017791498156887894
Position 27901: 0.0017098600296924528
Position 17182: 0.001546422460362143
Position 117: 0.001395219732258982
Position 120: 0.0013432671888420845
Position 583: 0.0012440205817254993
Position 27483: 0.0011866609454358108
Position 27930: 0.0011232263862159526
Position 28107: 0.0010235180460251593
Position 28873: 0.0009327570803718575
Position 14437: 0.0008254229915462947
Position 31058: 0.0007816539822450314
Position 31744: 0.0007335016763554374
Position 23751: 0.0007047533693368081
Position 946: 0.0006940234679643723
Position 23908: 0.0006386551828192179
Position 42976: 0.0005986693925367326
Position 14952: 0.0005670255988394684
Position 29210: 0.0005565218115090535
Position 27435: 0.0005494915916763673
Position 14688: 0.0005363091283276816
Position 264: 0.0005132871404232534
Position 27969: 0.0005103278574877348
Position 43047: 0.0004502680110514228
Position 15757: 0.0004221408411879607
Position 1654: 0.00040335476610763054
Position 42323: 0.000375775995651496
Position 14247: 0.00033373445766305136
Position 26185: 0.00031498027555478095
Position 403: 0.00030917379434207344
Position 14402: 0.00027906175243958155
Position 851: 0.00020343047512841428
Position 442: 0.00019253720302678424
Position 30547: 0.00015860737631495897
Position 41559: 0.000157402616279407
Position 940: 0.0001489490922732693
Position 64351: 0.00014595449678211813
Position 69693: 0.00013241850292319103
Position 471: 0.000118978526961115
Position 1347: 0.00010416264236892887
Position 27498: 0.00010236029805066905
Position 300: 9.886709325012783e-05
Position 43279: 9.486421264289932e-05
Position 35608: 8.875585620676381e-05
Position 41547: 8.699856315689457e-05
Position 19207: 8.498517235487183e-05
Position 20466: 7.439821656467701e-05
Position 25864: 6.479861050733362e-05
Position 43099: 6.388291451307233e-05
Position 41535: 5.810539127864885e-05
Position 41449: 5.5157399818474356e-05
Position 19782: 5.381727504249998e-05
Position 1760: 4.7031128025543614e-05
Position 18440: 4.3802862249462414e-05
Position 42955: 4.190103608642526e-05
Position 65715: 3.227204528902415e-05
Position 1633: 2.0848909455994225e-05
Position 1213: 1.9645085071044165e-05
Position 18424: 1.831832413311405e-05
Position 19710: 1.7903309613781598e-05
Position 20270: 1.7449206795101454e-05
Position 525: 1.397091720033968e-05
Position 1772: 1.2194914245887352e-05
Position 613: 8.40853824122949e-06
Position 1037: 6.808329375818223e-06
Position 46123: 5.816995587071913e-06
Position 140: 5.670675498165566e-06
Position 1007: 4.135009477702875e-06
Position 29716: 4.0859084855954696e-06
Position 320: 3.951175985297593e-06
Position 1012: 3.2723650153909536e-06
Position 477: 2.7629371602225346e-06
Position 587: 1.935991476241735e-06
Position 18328: 1.313897380848468e-07
Position 18259: 3.079989661505518e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 41364: 0.9585413650415971
Position 64072: 0.9493140964903577
Position 18011: 0.9392225962436251
Position 28748: 0.9267897531173844
Position 30954: 0.9254435528434325
Position 27390: 0.9210748086871186
Position 42906: 0.90635793818742
Position 31177: 0.9015821514500878
Position 25766: 0.8973702249874775
Position 55236: 0.8658567352542904
Position 13046: 0.861454744631297
Position 54342: 0.8592708402730868
Position 54121: 0.8544707173565246
Position 63612: 0.8518121190465692
Position 39504: 0.850272705688516
Position 33087: 0.7865501883521888
Position 35498: 0.767368549873193
Position 40363: 0.7451361246471376
Position 45743: 0.6779312913606357
Position 23665: 0.652672833425868
Position 72631: 0.6329966288166112
Position 71927: 0.6198829060098525
Position 27593: 0.5511035812470131
Position 75596: 0.5153820431572781
Position 73609: 0.46821243291023923
Position 78124: 0.40938685891756466
Position 15028: 0.38783924629711
Position 64577: 0.3403132519244286
Position 52426: 0.3374714098740117
Position 70128: 0.31203519216253545
Position 23238: 0.2802006582265786
Position 29260: 0.27807132074943264
Position 45771: 0.2756425830353644
Position 67275: 0.21225304189279104
Position 26418: 0.20191671207027864
Position 29282: 0.1847022349024009
Position 43190: 0.17192295072023497
Position 15113: 0.15385704493782554
Position 31911: 0.14506810914753876
Position 13102: 0.13672232468150305
Position 67350: 0.13186708906505057
Position 23121: 0.1313801011456567
Position 23751: 0.12161088020482766
Position 2427: 0.11385436704347912
Position 36675: 0.11202054947112383
Position 12549: 0.11041318134421621
Position 33105: 0.10850305651530628
Position 66086: 0.10776867366790632
Position 64547: 0.1013047945978028
Position 5225: 0.09881567246875778
Position 60493: 0.09772317482299997
Position 55203: 0.08753574927889486
Position 64504: 0.0867340380138089
Position 77014: 0.0848692100694736
Position 17370: 0.08296069683269357
Position 31762: 0.082533455013795
Position 36399: 0.08232578290953074
Position 67307: 0.08098291230777081
Position 75792: 0.07838196941722828
Position 35433: 0.07750377996010605
Position 13783: 0.07665152196539915
Position 35375: 0.07524884625052036
