Gene = PFDN1
index = 1017
Annotated 5SS: [   81  2706 21673]
Annotated 3SS: [ 2538 21587 57063]
SMsplice 5SS: [   81  2706 21673 50191 56901]
SMsplice 3SS: [ 2538 21587 50077 56833 57063]
top_k =  500
Partition function (log Z): -19.962543750540828

Sorted 5' Splice Sites (High to Low Probability):
Position 21673: 0.9992373931366728
Position 2706: 0.9889865591703011
Position 81: 0.7696704304427479
Position 10223: 0.2917025774562732
Position 1750: 0.2644583365121911
Position 10591: 0.14285607793075525
Position 296: 0.13915255763780174
Position 17613: 0.10638669963338064
Position 22229: 0.06481821942503495
Position 152: 0.06067502381551731
Position 22223: 0.05442421118657543
Position 713: 0.034828072372455304
Position 29113: 0.028649195315692568
Position 24814: 0.015888180332547686
Position 26467: 0.01144138925224026
Position 108: 0.010517317880947036
Position 1781: 0.009952612214018297
Position 1756: 0.007443623957599295
Position 389: 0.006844288107654974
Position 1720: 0.004507787203173118
Position 1597: 0.004117306309991288
Position 271: 0.0033749981517652034
Position 2668: 0.002748423058960077
Position 1372: 0.0026414087265130494
Position 22450: 0.0024671674699054025
Position 281: 0.00232054330376347
Position 2483: 0.0022306668399412017
Position 2685: 0.002193573256792405
Position 690: 0.0021934631504492907
Position 1412: 0.0017010472546442007
Position 2423: 0.0016494470492358993
Position 24841: 0.001624625173811108
Position 2693: 0.0013222968250389336
Position 843: 0.0012727208162486615
Position 7248: 0.001183501415016979
Position 1745: 0.0011812557721065067
Position 1612: 0.0009364000009427879
Position 1926: 0.0007607260029804134
Position 1601: 0.0006563337663667034
Position 829: 0.0006475124724373602
Position 3858: 0.0005811367702166578
Position 4659: 0.0005475507413140989
Position 9960: 0.0005345007137275532
Position 9009: 0.0004926150051554972
Position 7273: 0.0004763112216112251
Position 1574: 0.00046456838923194355
Position 23654: 0.0004325807134880254
Position 8727: 0.000397994469019335
Position 9467: 0.0003467963799240779
Position 2198: 0.0003133752976002109
Position 10256: 0.0003087716409356099
Position 91: 0.00024223989005498322
Position 183: 0.00019223539052246437
Position 1820: 8.462931695508194e-05
Position 246: 2.6302336330917733e-05
Position 520: 6.4201752782155515e-06
Position 2584: 4.966330460926365e-06
Position 203: 2.4229030790720228e-06
Position 291: 1.8193205072260486e-06
Position 231: 1.5501629000138504e-06
Position 1096: 9.966265245781925e-07
Position 1105: 7.628460617359981e-07
Position 420: 3.9257010606931486e-07
Position 551: 3.3411953939528375e-07
Position 455: 2.992171493641901e-07
Position 525: 2.67714574545006e-07
Position 285: 2.627408943146852e-07
Position 3390: 2.352540533235388e-07
Position 489: 1.9418588996361225e-07
Position 921: 1.787146918080453e-07
Position 213: 1.6687363689673964e-07
Position 60: 1.3171617579706207e-07
Position 1329: 8.273559757703774e-08
Position 570: 2.4351549428724668e-08
Position 581: 2.4348836292300935e-08
Position 300: 2.423682934661002e-08
Position 695: 1.4458466550755797e-08
Position 188: 8.776323479124037e-09
Position 38: 6.043035867997012e-09
Position 730: 6.535326921820889e-10
Position 838: 6.438380830834776e-10
Position 323: 2.1982613950846144e-10
Position 312: 2.0058323484095644e-10
Position 9: 2.280070025595726e-11
Position 1219: 1.4953036669130423e-11
Position 359: 2.6729269881031217e-19
Position 328: 2.1504051400310804e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 21587: 0.9998705238935742
Position 2538: 0.9022311934034999
Position 41197: 0.39617913996132653
Position 10082: 0.2917565459359648
Position 29184: 0.16405445633771093
Position 1654: 0.1546987048507655
Position 22117: 0.12509497518660048
Position 10498: 0.12282327351135455
Position 17491: 0.10638669963338064
Position 1516: 0.09995955160781536
Position 24570: 0.07833508407543757
Position 2580: 0.06653347653520904
Position 35632: 0.046715556978063476
Position 29030: 0.0366042265927707
Position 23128: 0.03590716616537241
Position 35005: 0.035132653863985897
Position 33023: 0.03445783622671647
Position 26343: 0.02885882993521782
Position 25897: 0.021680367290524912
Position 10501: 0.020076337560455182
Position 27321: 0.019229305380477346
Position 27719: 0.016710138474621775
Position 28520: 0.016674671040303554
Position 1745: 0.016561852058064958
Position 2548: 0.015812348758723786
Position 24940: 0.013631496305526099
Position 32776: 0.013269556522877953
Position 591: 0.012459219992179851
Position 23153: 0.011435957437052273
Position 21835: 0.009974007905158339
Position 2583: 0.009707191767793364
Position 507: 0.009550245779504718
Position 621: 0.008489187594777915
Position 24046: 0.00799992695133134
Position 24189: 0.006811866135112867
Position 1574: 0.006490968148926226
Position 26666: 0.005713557595548751
Position 28047: 0.005174102625457667
Position 1491: 0.004258753259395922
Position 26367: 0.004145567615075437
Position 27008: 0.0039625853055557875
Position 30276: 0.003715024507437237
Position 24566: 0.003523193538936562
Position 1660: 0.0030572315465708794
Position 1597: 0.002812402083299329
Position 22292: 0.002811827526550059
Position 24637: 0.002777338249136535
