Gene = ORC5
index = 986
Annotated 5SS: [  215  3906  7290 10323 12905 19797 23925 24105 39575 41276 42813 46976
 71268]
Annotated 3SS: [ 3812  7088 10247 12792 19665 23875 24013 39521 41162 42764 46864 71154
 81154]
SMsplice 5SS: [  215  3906 10323 12905 19797 24105 32937 46976 71268]
SMsplice 3SS: [ 3812 10247 12792 19665 24013 32843 46864 71154 81154]
top_k =  500
Partition function (log Z): -30.27481061334029

Sorted 5' Splice Sites (High to Low Probability):
Position 19797: 0.9707159682597538
Position 3906: 0.9382336703341797
Position 24105: 0.916800629622
Position 12905: 0.8961869800213121
Position 10323: 0.8261928834409776
Position 215: 0.8091868625896156
Position 5671: 0.45458679538356916
Position 7290: 0.4364455841668013
Position 572: 0.28097334450366407
Position 6603: 0.2532670988410312
Position 24421: 0.23903546740712855
Position 23433: 0.19250421379549026
Position 23925: 0.19020520415906955
Position 9425: 0.1311009019916484
Position 17178: 0.07180905470982224
Position 18634: 0.062494408030555886
Position 24274: 0.05830340948112312
Position 7565: 0.05738413360366948
Position 1264: 0.05586227104253057
Position 5637: 0.04756168401115525
Position 1715: 0.046445283371389465
Position 16178: 0.04212677000188217
Position 13901: 0.039297253640506194
Position 10407: 0.03780970386121489
Position 20287: 0.029939891854810104
Position 604: 0.022536821920962135
Position 261: 0.02225761095491115
Position 10777: 0.021924141363111545
Position 7248: 0.021085362192235037
Position 3553: 0.02043182399622428
Position 1949: 0.01573297482671116
Position 445: 0.014702789238691878
Position 9849: 0.014353394113905054
Position 720: 0.01350614030792747
Position 5394: 0.012793613973918002
Position 12530: 0.012290266116267684
Position 10332: 0.012200805305178702
Position 36: 0.008631956332122104
Position 6936: 0.008396615100044656
Position 9060: 0.007541730228886306
Position 1623: 0.005753467524398492
Position 19992: 0.00430861509534229
Position 185: 0.004082670857559332
Position 2925: 0.003792027009729816
Position 11530: 0.0037039894816601007
Position 5311: 0.0032163632955024097
Position 3303: 0.0031764179830008083
Position 1841: 0.0031144976186138593
Position 991: 0.003064483143696794
Position 1005: 0.002807379155344352
Position 474: 0.0026790686776736287
Position 6976: 0.0025931944719495372
Position 19978: 0.0025486454421289415
Position 4555: 0.0024721168795548126
Position 20258: 0.0022975363264148697
Position 595: 0.0021926762972517997
Position 5136: 0.002057656912370337
Position 13128: 0.0012174166569740477
Position 5852: 0.0011381106629880905
Position 161: 0.000918919522453517
Position 20201: 0.0007880090738978715
Position 5562: 0.0007014098676993414
Position 164: 0.0004211937825765301
Position 56: 0.0003764328748726351
Position 131: 0.0002913711225015933
Position 4763: 0.0002897878028784632
Position 97: 0.00019386396367022634
Position 128: 0.00019072759109303185
Position 102: 0.00017902597917069724
Position 41: 0.0001522488000599784
Position 824: 0.00014399914283603213
Position 220: 0.00013239676487669354
Position 20238: 0.0001147585504928453
Position 666: 0.00010254647968517512
Position 713: 7.004381580529466e-05
Position 1454: 4.079988690180705e-05
Position 1031: 3.745305701548013e-05
Position 223: 2.9456902621355944e-05
Position 1382: 2.068815402537378e-05
Position 797: 1.9408675268220004e-05
Position 949: 1.6116378928680307e-05
Position 205: 1.5670295899426554e-05
Position 171: 1.2328927199262052e-05
Position 623: 1.060396131434001e-05
Position 178: 1.0140555532543013e-05
Position 1206: 9.650942818895728e-06
Position 89: 9.281801474449984e-06
Position 1280: 8.314592465505321e-06
Position 8078: 7.792692176535241e-06
Position 590: 5.960979920063145e-06
Position 255: 5.376196124695566e-06
Position 298: 4.337939007229995e-06
Position 187: 3.4587582531734257e-06
Position 199: 2.768060565990744e-06
Position 829: 1.0035520721927805e-06
Position 354: 8.583645121202617e-07
Position 264: 8.570613885157906e-07
Position 768: 7.837796016422761e-07
Position 535: 7.739618294720913e-07
Position 498: 6.712885158896427e-07
Position 276: 3.8641617946540543e-07
Position 330: 1.8075120371475313e-07
Position 804: 1.7400699022852003e-07
Position 615: 1.5948567321177564e-07
Position 696: 1.5556691978473264e-07
Position 341: 1.0482759115406827e-07
Position 296: 2.6766716263523153e-08
Position 343: 1.1844366662560974e-08
Position 374: 9.441312842005077e-09
Position 231: 1.8455010259205648e-09
Position 288: 5.575349118204288e-10
Position 349: 1.2606170898779273e-13
Position 346: 3.8858834271616175e-14
Position 84: 7.605164116924943e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 19665: 0.9719738553629914
Position 12792: 0.8851387411454479
Position 10247: 0.8743545951417596
Position 3812: 0.8135658322658077
Position 24013: 0.7025409437672578
Position 39521: 0.38923581968475585
Position 5502: 0.368580672847608
Position 23875: 0.2848057899336969
Position 7088: 0.2440256745529829
Position 7067: 0.21350560342797573
Position 6424: 0.21262068188218974
Position 23331: 0.2026529219537174
Position 23966: 0.12634550777977605
Position 24180: 0.11638150272860709
Position 362: 0.10859385514955212
Position 32843: 0.10770090040813968
Position 24352: 0.10437573728418029
Position 32457: 0.09488944020504214
Position 3785: 0.09323702634933964
Position 24269: 0.08729444113951562
Position 17095: 0.07216501271587072
Position 5613: 0.06889315009812093
Position 18526: 0.06249440803055581
Position 31789: 0.0590579839476624
Position 338: 0.055587130472897886
Position 9214: 0.04911437909602605
Position 20079: 0.04601998630351782
Position 1567: 0.04571245929560894
Position 9346: 0.042998732460171656
Position 7446: 0.040027394086482385
Position 13772: 0.03936998969751774
Position 9325: 0.03898779043545052
Position 25783: 0.03863231139075567
Position 24553: 0.03663405202017689
Position 24835: 0.035555969353715425
Position 16032: 0.034249358886014214
Position 5541: 0.032092298529564474
Position 6450: 0.031646907717902815
Position 30029: 0.031174225077263168
Position 3814: 0.02837307497960064
Position 374: 0.028058647072370286
Position 28622: 0.02577132758943825
Position 24939: 0.02465310273924001
Position 27748: 0.021663457483904067
Position 3402: 0.021335856376967284
Position 20416: 0.018769340786454185
Position 24610: 0.01797678058755556
Position 898: 0.017470347732819483
Position 5586: 0.016547074061007083
Position 20460: 0.0158245345743514
Position 1840: 0.014795008996062705
Position 9655: 0.014353394113905028
Position 1166: 0.014232405548420047
Position 12824: 0.012831259241013993
Position 12327: 0.01230407741674206
Position 5466: 0.011525902432352183
Position 24331: 0.010905714076238067
Position 7400: 0.010462631746527052
Position 19894: 0.009353470881625671
Position 1506: 0.009179904421442208
Position 6430: 0.008814104107971938
Position 16116: 0.007877411115867955
Position 10746: 0.007533782373016638
Position 20175: 0.007262630041187393
Position 10653: 0.007079612672491485
Position 6875: 0.006656515119173003
Position 1113: 0.006627246238452516
Position 5160: 0.006313308584744658
Position 10526: 0.005859237300633964
Position 5132: 0.005801463782678753
Position 24677: 0.005229348624549601
Position 8751: 0.004796905708485701
Position 6691: 0.004333294452821173
Position 7410: 0.004220267443865221
Position 26258: 0.004016288147556989
Position 5203: 0.003957844812759746
Position 11412: 0.0037039894816601007
Position 471: 0.003451157715355116
Position 1005: 0.003209674812077848
Position 5337: 0.003067573549065058
Position 24487: 0.002991104021950163
Position 8921: 0.0027568736731845935
Position 5445: 0.002582847203477714
Position 2660: 0.002372716317682296
Position 20499: 0.0022637765964638977
Position 3702: 0.0021502441227629434
Position 7555: 0.0019702171234832057
Position 3064: 0.001862367942411082
Position 10113: 0.001851740583209066
Position 541: 0.001837437758957894
Position 20731: 0.0017645282493732764
Position 10568: 0.0014530195752182088
Position 4431: 0.0013771027944097238
Position 398: 0.0013004480827374333
Position 4977: 0.0011916994406046227
Position 393: 0.0011893646401026664
Position 21334: 0.0011108425459741078
Position 1703: 0.001060240044651561
Position 1138: 0.0010536446031950031
Position 429: 0.0009352847592674548
Position 2693: 0.0009069407277363374
Position 4372: 0.0007720023028052742
Position 3188: 0.0007422445084579544
Position 7464: 0.0006977073288176381
Position 5022: 0.0006108074321208045
Position 3081: 0.0005718055321317718
Position 2826: 0.0005123699643111762
Position 5240: 0.0004692349088425345
Position 553: 0.0004421499703508465
Position 1010: 0.0004366997968346217
Position 598: 0.0004320123164684532
Position 1090: 0.0004052246540403219
Position 4303: 0.0003226472858169388
Position 22679: 0.0002925152226274384
Position 15156: 0.00024546338277168703
Position 1031: 0.00023308717973173567
Position 1924: 0.00022062994787268894
Position 5806: 0.00020239509247758512
Position 6570: 0.00018715960788694377
Position 4671: 0.0001831137914623095
Position 309: 0.00016182008031232316
Position 14519: 0.00015992284354612236
Position 5784: 0.0001571395089005094
Position 1183: 0.0001472696969949129
Position 17930: 0.000141006228834262
Position 691: 0.00013459727371637942
Position 14480: 0.00012804117663868243
Position 14132: 0.00010905358412431471
Position 13521: 0.00010696425285566426
Position 14292: 0.0001058714178143367
Position 14522: 0.00010374971906920672
Position 14330: 8.320274478870547e-05
Position 12687: 8.055095974258373e-05
Position 4632: 6.375183204470719e-05
Position 5758: 6.237847462801192e-05
Position 4609: 4.164447848393175e-05
Position 14502: 4.0323107344949925e-05
Position 13577: 2.4240889684378966e-05
Position 13273: 2.4235683397770175e-05
Position 11819: 2.3379339401062333e-05
Position 12967: 1.871495435972424e-05
Position 15485: 1.2111474632059248e-05
Position 1359: 1.0060358219457249e-05
Position 637: 7.962246453315293e-06
Position 11769: 6.9415121160219185e-06
Position 1152: 6.059157170032392e-06
Position 576: 6.013538041777112e-06
Position 7387: 5.915874493996689e-06
Position 474: 5.797926276667481e-06
Position 402: 5.536713485618185e-06
Position 7956: 3.904408421632208e-06
Position 7809: 3.888283754903048e-06
Position 1122: 3.869737095209212e-06
Position 1065: 3.82686141961051e-06
Position 3903: 3.460235926677818e-06
Position 488: 2.9088255739694605e-06
Position 1094: 2.533924128079547e-06
Position 1581: 1.972452956601341e-06
Position 1523: 1.505794189450339e-06
Position 1209: 1.415538062582714e-06
Position 239: 1.4042532063864206e-06
Position 10406: 1.3911721903056203e-06
Position 4713: 8.752440038516075e-07
Position 744: 7.970213985671047e-07
Position 4455: 7.669534065360502e-07
Position 442: 5.294561980468279e-07
Position 395: 5.173436902042396e-07
Position 318: 3.4415144120179115e-07
Position 141: 2.3602582513978053e-07
Position 199: 5.3832296482705836e-08
Position 751: 4.677631332413844e-08
Position 702: 4.052132948194019e-08
Position 646: 2.549783242331999e-08
Position 495: 1.7039328248081494e-08
