Gene = HEMK1
index = 646
Annotated 5SS: [  122  2181  2650  3057  8035  8422  8724  9775 10788 11078]
Annotated 3SS: [ 1778  2557  2962  7899  8356  8673  9668 10691 10963 11228]
SMsplice 5SS: [  122   394  8035  8422  9775 10589 10788 11078]
SMsplice 3SS: [  227  7899  8356  9668 10352 10691 10963 11228]
top_k =  500
Partition function (log Z): -5.674530424098547

Sorted 5' Splice Sites (High to Low Probability):
Position 12172: 0.9425964438323664
Position 10788: 0.7752712917517048
Position 11078: 0.7747762605705724
Position 2650: 0.7461521601068791
Position 122: 0.6341663221850762
Position 8035: 0.6069889370409023
Position 9775: 0.5861516694760975
Position 3057: 0.5445664274568319
Position 8724: 0.5243432834490339
Position 394: 0.5161383117722926
Position 11677: 0.48715428025621677
Position 1654: 0.4450481591197708
Position 8422: 0.4257422935058057
Position 10589: 0.42096358213265156
Position 12567: 0.41815164864811627
Position 11319: 0.3984934057534149
Position 2143: 0.3255191327657636
Position 10494: 0.2800621892373299
Position 12523: 0.23497985037990574
Position 11344: 0.2114516847140828
Position 5767: 0.19073331782228373
Position 423: 0.18227877287976452
Position 3855: 0.17574951850182527
Position 1619: 0.14900034243240703
Position 398: 0.1463264422674429
Position 8569: 0.14539392795302555
Position 9787: 0.14242756657154906
Position 11482: 0.1423340550942428
Position 11581: 0.1312252790649731
Position 832: 0.11305377562868224
Position 17768: 0.09761630436219854
Position 10812: 0.08364293422723965
Position 15184: 0.07455022346601461
Position 1650: 0.07146403335076724
Position 15944: 0.06506578107888154
Position 14790: 0.04825519725669249
Position 11289: 0.04502300442234526
Position 3485: 0.03988442702883409
Position 8769: 0.03462170950478614
Position 9581: 0.02645845846299088
Position 660: 0.02467005964621574
Position 17281: 0.024237171910649086
Position 3527: 0.016923246645444204
Position 2181: 0.014238823114341334
Position 12203: 0.013460963234791354
Position 16139: 0.01239214837271796
Position 11253: 0.011465348858670697
Position 487: 0.01090238706169366
Position 1077: 0.010633819225924693
Position 10869: 0.009707704555534014
Position 4664: 0.009642934287865522
Position 16854: 0.009347954015902195
Position 5806: 0.008262522639370481
Position 12168: 0.007830719331347432
Position 358: 0.007086226843296941
Position 561: 0.006853206606119023
Position 12187: 0.006673744335299043
Position 1331: 0.006526115289289767
Position 11465: 0.006214620686482716
Position 3460: 0.005016918372685858
Position 169: 0.00393289350564664
Position 2085: 0.0037859603046366693
Position 3651: 0.003038901584597681
Position 3583: 0.0027812949625750315
Position 138: 0.0026821772932932864
Position 11501: 0.0026357376820083634
Position 11527: 0.002251644792897656
Position 10030: 0.0011569527172999709
Position 402: 0.0011191678756007249
Position 11506: 0.0007668840853282026
Position 16204: 0.00041951584279542256
Position 436: 0.0004163192101408588
Position 3061: 0.0003222769834224609
Position 521: 0.00028561175965112565
Position 99: 0.0002442440508059426
Position 10718: 0.0002261382107170213
Position 187: 0.00022286713063544896
Position 3282: 0.00016144512297907223
Position 371: 0.00014428703704028072
Position 968: 0.00011451481529716815
Position 838: 5.400510034955392e-05
Position 842: 3.6377730617926925e-05
Position 571: 2.3008228030537107e-05
Position 328: 2.058692286407181e-05
Position 45: 8.705932621621178e-06
Position 625: 6.160669299276585e-06
Position 230: 3.501293956192942e-06
Position 1051: 3.0753525939177844e-06
Position 546: 1.4695981791157178e-06
Position 366: 1.2317410918983927e-06
Position 502: 9.069599481662756e-07
Position 453: 7.083488092057675e-07
Position 650: 6.581553654089224e-07
Position 816: 3.6312961863144727e-07
Position 455: 3.3611320553394055e-07
Position 196: 4.857800930774515e-08
Position 282: 8.817338347989783e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10691: 0.8720575443112074
Position 12088: 0.7421848945563744
Position 11228: 0.7409277218282345
Position 9668: 0.7183783817368798
Position 7899: 0.6069889370409022
Position 10352: 0.6061320555322018
Position 10963: 0.5667915216802317
Position 2557: 0.5493066248019838
Position 8673: 0.510207886708981
Position 227: 0.5046483293021503
Position 8356: 0.38919714729864296
Position 11556: 0.3839891601778378
Position 1569: 0.3829612331244909
Position 2962: 0.32785858768578147
Position 17663: 0.29109988222280053
Position 11397: 0.24914156373645777
Position 1566: 0.20110696803085096
Position 5674: 0.19899584046165422
Position 8469: 0.19109829513564003
Position 2924: 0.16886413767698508
Position 12103: 0.16669900311996164
Position 3718: 0.16635532406033915
Position 1998: 0.16196340248548757
Position 17024: 0.1516892852679768
Position 12372: 0.140978422616732
Position 12337: 0.1398234012910584
Position 14923: 0.12524643784323458
Position 15796: 0.10771546680656954
Position 13409: 0.10085006341997105
Position 10567: 0.10058272051124173
Position 12425: 0.09623906938618466
Position 703: 0.09607335057103396
Position 16138: 0.09557504863087382
Position 12278: 0.09096032497791101
Position 12459: 0.08519857800571595
Position 2605: 0.07422201013772871
Position 2032: 0.07375950585203608
Position 10646: 0.06376312840202551
Position 11962: 0.06329467897114881
Position 2563: 0.06301967358268291
Position 3381: 0.060248443411353624
