Gene = FLAD1
index = 559
Annotated 5SS: [  39  708 5491 6349 6899 7170 9428]
Annotated 3SS: [ 482 4745 6200 6799 6979 9353 9542]
SMsplice 5SS: [  39 6899 7170 9428]
SMsplice 3SS: [6799 6979 9353 9542]
top_k =  500
Partition function (log Z): -6.453205055523965

Sorted 5' Splice Sites (High to Low Probability):
Position 6899: 0.8050312210220189
Position 5491: 0.6238038777485313
Position 9428: 0.5621204203025405
Position 7170: 0.47429565115031375
Position 6349: 0.39564689898454936
Position 39: 0.3373704085552156
Position 275: 0.29216484045870067
Position 708: 0.27386098037004364
Position 191: 0.17592564582590847
Position 4839: 0.10456998570538568
Position 9315: 0.09519477925021426
Position 9454: 0.08547264483229633
Position 222: 0.08367782013713582
Position 4809: 0.06543758281691646
Position 5340: 0.0551599059397253
Position 1045: 0.04687677999458578
Position 4242: 0.038106079444195896
Position 6433: 0.035629044676684526
Position 6980: 0.027947698273877303
Position 207: 0.025278398957116706
Position 5290: 0.024023895815637675
Position 6633: 0.016870169877673095
Position 9409: 0.01566561464737039
Position 6916: 0.014655913255715695
Position 1039: 0.011839108265638876
Position 4249: 0.009759361808558525
Position 9434: 0.006861165602174811
Position 4667: 0.0019537804793773378
Position 6460: 0.0014008436321824688
Position 279: 0.0007789497375739375
Position 790: 0.0007566692715928485
Position 18: 0.0006155265628498096
Position 4860: 0.0004013364691277554
Position 404: 0.00036983063383324904
Position 2529: 0.00022767953882631543
Position 483: 8.448850599075404e-05
Position 800: 5.6538917027574366e-05
Position 141: 4.9698354875278846e-05
Position 75: 3.7870655463902313e-05
Position 272: 3.357470306259746e-05
Position 577: 3.285225412559368e-05
Position 60: 2.4020587132659826e-05
Position 340: 1.614288486798573e-05
Position 105: 1.149286452149501e-05
Position 148: 3.3973829235703258e-06
Position 120: 2.6802260646814616e-06
Position 297: 2.1033390164328003e-06
Position 358: 8.617015041172512e-07
Position 420: 6.117868118495619e-07
Position 583: 2.8441335903126346e-07
Position 385: 7.202471295761989e-12
Position 45: 1.4001376722935032e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9542: 0.8514725236729407
Position 6799: 0.802030452007071
Position 9353: 0.6019853489795115
Position 5417: 0.5672870255996466
Position 6979: 0.5386196248938045
Position 6200: 0.2740152055144454
Position 9205: 0.1768635277249017
Position 482: 0.12776343019851719
Position 4745: 0.09941472080491824
Position 6338: 0.09039221388696395
Position 5098: 0.07332699342830935
Position 6830: 0.0509269089433726
Position 4711: 0.05033729411782659
Position 4106: 0.04781778049809986
Position 5139: 0.045178021079420864
Position 6156: 0.03620002636003939
Position 4606: 0.022380797951087456
Position 6220: 0.022061878749372685
Position 605: 0.02075911049636684
Position 664: 0.019393842144550377
Position 5326: 0.018221956969486027
Position 899: 0.017655607005484537
Position 7105: 0.016249339818263965
Position 9289: 0.015612585563777056
Position 6094: 0.014883835679883895
Position 513: 0.01166069025690955
Position 637: 0.011512835027733436
Position 368: 0.011194303118654748
Position 759: 0.010036672329789904
Position 7120: 0.009856234784723696
Position 6532: 0.0075739952173558495
Position 823: 0.006658640786642446
Position 6393: 0.005963648924552908
Position 6992: 0.005077283643158285
Position 6847: 0.0035907342057455425
Position 820: 0.003094775461986728
Position 537: 0.002954463226384432
Position 786: 0.0018368662077786735
Position 432: 0.0015713450172180903
Position 980: 0.0013955221606748356
Position 527: 0.0013679064718186897
Position 8295: 0.0013670821123769404
Position 9594: 0.0012936898192176492
Position 7458: 0.0012702355320124976
Position 4650: 0.0012133502149122093
Position 9118: 0.0010708753900414351
Position 7604: 0.001052604876159958
Position 7505: 0.0008290736138695374
Position 1893: 0.0008030696202586715
Position 9691: 0.0007453882162576167
Position 7040: 0.0006899642503243811
Position 497: 0.0006387340669647445
Position 2390: 0.0004431305773843783
Position 5073: 0.0003694424089253341
Position 1915: 0.00031830793557089125
Position 977: 0.0002871798421731252
Position 4899: 0.0002327826771182799
Position 7549: 0.00021633888245012597
Position 904: 0.00021228555944834243
Position 4007: 0.00014824162646602263
Position 4666: 0.00011902344484644609
Position 4611: 0.00011486421580362159
Position 2411: 0.0001050543756560637
Position 5727: 8.23241384078422e-05
Position 1550: 5.595911747973418e-05
Position 946: 4.2882868246841245e-05
Position 613: 2.774466361930312e-05
Position 929: 2.7268971556108856e-05
Position 798: 2.7120111316847678e-05
Position 1897: 2.127157988789154e-05
Position 1106: 1.604487364762519e-05
Position 3697: 1.4770491475754157e-05
Position 374: 1.3878655547838672e-05
Position 546: 9.055502359214813e-06
Position 722: 8.829022349065874e-06
Position 1708: 5.704581490831331e-06
Position 595: 5.249025212243117e-06
Position 397: 2.827652342177126e-06
Position 693: 2.2746938461821133e-06
Position 408: 1.8894288589390118e-06
Position 436: 1.4672377871278157e-06
Position 370: 1.1548840883419695e-06
Position 607: 8.566932699426703e-07
Position 618: 6.535868255808574e-07
Position 927: 2.0515545693106727e-07
Position 698: 1.9808445758550475e-07
Position 413: 1.9761998347654278e-07
Position 622: 1.32359862855527e-07
Position 707: 1.2638937713433064e-07
Position 615: 8.511714302980625e-08
Position 727: 5.407172229581475e-08
Position 332: 5.3379525072585347e-08
Position 418: 4.8988328499501795e-08
Position 1017: 3.6637931515439316e-08
Position 958: 2.1719225906973753e-08
Position 842: 1.8088095614143055e-08
Position 221: 1.3808016930522156e-08
Position 278: 1.3758168001766979e-08
Position 171: 2.0014738911203234e-09
Position 178: 1.6520054036871567e-09
Position 310: 1.2969812352724229e-09
Position 153: 7.049029167738312e-10
Position 103: 4.01746906229853e-10
Position 204: 3.048129332465198e-10
Position 155: 2.1430278340219996e-10
Position 184: 1.719138474421491e-10
Position 225: 1.4783105486924706e-10
Position 123: 1.3472609531764543e-10
Position 110: 1.2934951119444721e-10
Position 190: 7.035251348599131e-11
Position 230: 5.4010280503606604e-11
Position 99: 4.5485624125587605e-11
Position 227: 4.4484268288718293e-11
Position 247: 3.7659362423000625e-11
Position 194: 2.1004409686506236e-11
Position 127: 1.1214449631579863e-11
Position 113: 1.0573548201810256e-11
Position 82: 8.264629962559475e-12
Position 120: 7.441216869901686e-12
Position 262: 5.5410420534579485e-12
Position 85: 5.1663476507562846e-12
Position 272: 3.8560061879198496e-12
