Gene = GRIP2
index = 622
Annotated 5SS: [  209  1813 16231 16645 17689 18470 19082 20440 21692 21971 24309 25017
 27789 28416 29304 30668 30916 32261 34520 35280 36466 38515 45664 47238]
Annotated 3SS: [ 1690 16149 16508 17542 18382 19005 20293 21543 21801 24182 24866 27601
 28269 29222 30600 30769 32115 34379 35099 36290 38408 45519 47090 48253]
SMsplice 5SS: [  209  3086 16231 16645 17689 18470 18762 19082 20440 21692 21911 25017
 27789 28416 29304 30668 30916 32261 34165 34520 35280 36466 38515 41789
 45664 47238]
SMsplice 3SS: [ 2913 16149 16508 17542 18382 18573 19005 20293 21543 21801 24866 27601
 28285 29222 30557 30769 32115 34035 34379 35099 36290 38408 41595 45519
 47090 52293]
top_k =  500
Partition function (log Z): 32.04451591874921

Sorted 5' Splice Sites (High to Low Probability):
Position 16231: 0.9994430493941301
Position 30916: 0.9975419101124781
Position 47238: 0.9972442515675624
Position 29304: 0.9841761970615278
Position 3086: 0.9730154400866475
Position 35280: 0.9678087079004356
Position 17689: 0.9666384820222735
Position 20440: 0.9541679770621488
Position 28416: 0.9396055371217472
Position 21692: 0.9311052772530116
Position 41789: 0.9262132911912251
Position 19082: 0.8834384087905747
Position 27789: 0.8579278000093895
Position 30668: 0.8525281351807934
Position 16645: 0.8350256147460903
Position 38515: 0.8150473769537058
Position 36466: 0.7959333148988895
Position 25017: 0.7699802243933617
Position 32261: 0.6487282032009992
Position 34165: 0.6447479102471896
Position 45664: 0.6158335999406119
Position 34520: 0.5329871484972887
Position 209: 0.51833854544375
Position 21911: 0.5067662465948146
Position 18762: 0.5037011782767185
Position 18470: 0.4910456352169622
Position 29733: 0.41380658227389616
Position 21971: 0.38094438342432907
Position 32831: 0.3247066574366432
Position 39712: 0.2741509207277109
Position 190: 0.24737771682703116
Position 1813: 0.23242659393352785
Position 18605: 0.22265899815355367
Position 29030: 0.22166745773644803
Position 33715: 0.20855408394990282
Position 25766: 0.20719081067802306
Position 6623: 0.20429676986655437
Position 33900: 0.19942368078912368
Position 1027: 0.1955806085723732
Position 19249: 0.1359714669373555
Position 28134: 0.12529773967884777
Position 32548: 0.12512850611366533
Position 9167: 0.1245559317256024
Position 32861: 0.11656472542236802
Position 58: 0.11452745774659376
Position 34557: 0.11339279568824923
Position 6290: 0.11306295932068412
Position 3908: 0.10995103319542567
Position 48032: 0.10221466460563022
Position 32494: 0.07974525615846165
Position 2306: 0.07601938239832644
Position 29748: 0.07479209899693298
Position 6958: 0.06957106959948053
Position 34185: 0.06903278141841183
Position 38486: 0.0658296384844085
Position 3984: 0.06490033705291318
Position 30495: 0.06322588098807994
Position 51964: 0.05924025216205684
Position 34474: 0.05920536513089824
Position 48567: 0.05917743778484603
Position 30444: 0.05009194436326897
Position 28420: 0.049629037913281056
Position 24309: 0.048811345662602014
Position 49416: 0.04861591742356772
Position 20937: 0.04760668972013761
Position 48318: 0.04675170938896377
Position 20415: 0.04582629986664777
Position 45601: 0.0448717760131858
Position 32289: 0.04445289667478081
Position 34104: 0.043363272896557364
Position 45677: 0.043058215798075165
Position 942: 0.039779589694147424
Position 35438: 0.03694265559860289
Position 48843: 0.03615160068448569
Position 35011: 0.03379839919440048
Position 24049: 0.03196441871873134
Position 22439: 0.030283855493242265
Position 29572: 0.028162963096268947
Position 25788: 0.025684998966590634
Position 20951: 0.02506883938315855
Position 32134: 0.023495952472921435
Position 33864: 0.02281361617504304
Position 32731: 0.022615843083950437
Position 50865: 0.022133001613892107
Position 31229: 0.02182367333869039
Position 37213: 0.02166655943966136
Position 47991: 0.020359114636469507
Position 32416: 0.019297563932648875
Position 5560: 0.018035379647700748
Position 16581: 0.01772048137103096
Position 32373: 0.017623102299392297
Position 903: 0.01760756340954919
Position 501: 0.017520084234843886
Position 35845: 0.016900900948028787
Position 45043: 0.01674111667747232
Position 2171: 0.015897568622535815
Position 215: 0.015405158549634418
Position 49408: 0.014584183899095597
Position 32772: 0.014414704678274432
Position 31999: 0.013759724716113239
Position 142: 0.01359035436507946
Position 21725: 0.012894685227573019
Position 269: 0.012784973721197504
Position 48417: 0.012090901107311515
Position 2224: 0.011527796068100435
Position 33027: 0.011482041284234074
Position 51118: 0.011420062410079498
Position 19145: 0.011231699207260902
Position 16426: 0.010693558738094017
Position 48023: 0.010238637078054277
Position 24503: 0.01015657646789184
Position 32511: 0.009934043565023304
Position 30573: 0.009881435526167888
Position 33879: 0.00944657698356547
Position 35055: 0.008629590445456567
Position 48425: 0.00858669614678418
Position 18492: 0.008519172310087926
Position 34757: 0.008088422981628264
Position 35611: 0.007815889205789716
Position 31472: 0.00751027600053658
Position 23409: 0.007281004970769797
Position 33859: 0.006834695054614041
Position 31376: 0.0062030841131665605
Position 17664: 0.005915984856836784
Position 19309: 0.0058825268041363486
Position 29563: 0.0058249424160801535
Position 36249: 0.005717213693273299
Position 30394: 0.005712142526524978
Position 31734: 0.005469094788902177
Position 761: 0.005459974568230457
Position 49860: 0.005383696943228678
Position 2192: 0.005311587126910582
Position 17876: 0.005152422482718232
Position 35872: 0.005133822105016887
Position 31459: 0.005045808979793383
Position 19750: 0.004754312782160487
Position 47660: 0.00456137820532578
Position 18157: 0.004413381153394682
Position 25054: 0.004396469352857806
Position 34957: 0.004342725576064747
Position 32742: 0.004309303882232931
Position 52429: 0.004302755191681957
Position 847: 0.004115762442960311
Position 52336: 0.004028592139480293
Position 32037: 0.003965977106931443
Position 28385: 0.0037638514793153196
Position 32877: 0.003643612886473867
Position 29666: 0.0036022539427406196
Position 33796: 0.003532181077664758
Position 20860: 0.003215574820602767
Position 48129: 0.003020279222060229
Position 17858: 0.0029788734763193992
Position 29538: 0.002934398561194066
Position 415: 0.002785071893338544
Position 32041: 0.0027467180035920633
Position 37254: 0.0026491924286313256
Position 28837: 0.0024864246128762342
Position 688: 0.0024514207524172645
Position 1672: 0.002386117085594274
Position 28630: 0.002359035106790961
Position 25105: 0.0023530011087392797
Position 31567: 0.0023394791103768272
Position 2218: 0.0022790078721365865
Position 3829: 0.0020966074433989845
Position 2736: 0.0018928531098346064
Position 47746: 0.0017872002985656768
Position 17879: 0.0016784119295684802
Position 1001: 0.0016332381310488855
Position 31913: 0.0016065052097027613
Position 5520: 0.0014812961681534185
Position 38569: 0.001435454595931168
Position 196: 0.0014242474239364333
Position 28397: 0.0013807968831396928
Position 17473: 0.001352492415470089
Position 31225: 0.0013449687450342886
Position 48822: 0.0013102958047992031
Position 29558: 0.0013013278269462976
Position 28787: 0.0012803671239756031
Position 25066: 0.001276818714578756
Position 30879: 0.0012442863096086031
Position 19843: 0.0012412524343876769
Position 1203: 0.0011966293582735552
Position 28898: 0.001145619977956149
Position 28682: 0.0010662044956264874
Position 47896: 0.0010011369875975974
Position 32583: 0.0009721777315458379
Position 28713: 0.0008959379601087974
Position 28824: 0.0008912623348380572
Position 5803: 0.0008726130981586694
