Gene = RP11-80H18.3
index = 1181
Annotated 5SS: [  146  4320  9532 10320 10722]
Annotated 3SS: [ 4234  9449 10225 10642 11167]
SMsplice 5SS: [  380  4135  4320 10320 10722]
SMsplice 3SS: [ 4036  4234 10242 10642 11167]
top_k =  500
Partition function (log Z): -0.5217764132238396

Sorted 5' Splice Sites (High to Low Probability):
Position 4135: 0.9868419963863334
Position 4320: 0.9861306385697994
Position 380: 0.9804240105745866
Position 10320: 0.7458198463268826
Position 10722: 0.5362548246866246
Position 6131: 0.4433427228812369
Position 10094: 0.4393702190620646
Position 1900: 0.23096839394424104
Position 146: 0.14074028623715046
Position 9733: 0.05945377795041615
Position 230: 0.04937096742599691
Position 9083: 0.029995096597482257
Position 1708: 0.021595320760077412
Position 3920: 0.016871332805315758
Position 3471: 0.011998207133131407
Position 1641: 0.009284983878666527
Position 1535: 0.005782014220693222
Position 2647: 0.0055802974396632204
Position 5785: 0.004696567946956134
Position 11196: 0.004605789226114563
Position 943: 0.004179956616385011
Position 4429: 0.0034844161731523013
Position 10205: 0.003239955894332389
Position 114: 0.002821400882158171
Position 3214: 0.0027061516400584086
Position 142: 0.002551972715174068
Position 4361: 0.002164176954952098
Position 10713: 0.0021336579735020257
Position 5719: 0.0021023973758833416
Position 11379: 0.0019627722112472495
Position 4477: 0.0018873374940868643
Position 1493: 0.001591814929640453
Position 4335: 0.001536334992185783
Position 1837: 0.0009636587015447249
Position 4517: 0.0008990520074067124
Position 5702: 0.0007359682319868219
Position 24: 0.0005913793150292238
Position 1587: 0.0005361849283194879
Position 90: 0.0004696852349824574
Position 844: 0.00046595827789962994
Position 1467: 0.00042665519841498265
Position 11374: 0.00042280429387292387
Position 150: 0.0003484707754201225
Position 436: 0.0003276200428717222
Position 241: 0.0003259298964139398
Position 5010: 0.000293648171105763
Position 1404: 0.0002826428998234812
Position 5211: 0.00028083246655836417
Position 10815: 0.00026446708710006674
Position 5578: 0.00018574505541927504
Position 4127: 0.00014360367839918683
Position 1323: 0.00011469917129824224
Position 4139: 0.00011308948800791419
Position 1459: 0.00010075189021941327
Position 5119: 9.244787006123814e-05
Position 482: 8.878385502893006e-05
Position 756: 8.686957555559304e-05
Position 682: 8.03408080850835e-05
Position 4491: 7.001538325297612e-05
Position 5728: 6.71051872490016e-05
Position 4390: 6.250251303943187e-05
Position 174: 5.899514898510294e-05
Position 580: 3.2315204473780076e-05
Position 2089: 3.0260978240044977e-05
Position 2174: 2.6335461497967036e-05
Position 3405: 2.421509967369829e-05
Position 194: 2.2616988786220343e-05
Position 3437: 2.06044771792121e-05
Position 121: 1.8692772045907165e-05
Position 825: 1.52734970688406e-05
Position 3912: 1.4766085141692786e-05
Position 1304: 1.3848516291400039e-05
Position 4153: 1.3109396263545934e-05
Position 109: 9.817766461239389e-06
Position 2593: 8.39806430660817e-06
Position 130: 7.711631157387376e-06
Position 177: 5.128590185201152e-06
Position 39: 4.153776970511375e-06
Position 2911: 3.6459730789260474e-06
Position 4445: 2.086347728403616e-06
Position 188: 1.1370582212399484e-06
Position 7275: 9.880736808101484e-07
