Gene = ATRIP
index = 118
Annotated 5SS: [  360  3440  5169  7682 10680 12717 13179 14062 17144 17395 17925 18346]
Annotated 3SS: [ 3305  4997  7562 10521 12620 13048 13371 17006 17302 17843 18092 18748]
SMsplice 5SS: [  360  3440  7682 12717 14062 14276 17144 17395 17925 18346]
SMsplice 3SS: [ 3305  7562 12620 13970 14168 17006 17302 17843 18092 18748]
top_k =  500
Partition function (log Z): 10.363277871417411

Sorted 5' Splice Sites (High to Low Probability):
Position 7682: 0.999361788273095
Position 17144: 0.9930040126134441
Position 360: 0.9097029949074732
Position 17395: 0.9046924971114712
Position 3440: 0.8667828154675421
Position 14062: 0.7959656590716624
Position 18346: 0.69686459214016
Position 14276: 0.6911479640722832
Position 17925: 0.5895082377015688
Position 13179: 0.4933387957556507
Position 12717: 0.46825124631250425
Position 10680: 0.42295556937116474
Position 14708: 0.40792635984562764
Position 17962: 0.3116932550859756
Position 3845: 0.26996168935423726
Position 5169: 0.24900531713379861
Position 12890: 0.24027220050948417
Position 100: 0.22941228588347676
Position 18288: 0.2264714979049983
Position 16845: 0.21108657026831507
Position 11259: 0.19709663877396325
Position 6732: 0.14446673515064193
Position 38: 0.12590891456474723
Position 12840: 0.06928308606227393
Position 18653: 0.056999137996132404
Position 17655: 0.053722933599846145
Position 16200: 0.03970730116279436
Position 16099: 0.03407058667236399
Position 13682: 0.03333871125147689
Position 14382: 0.02806979045218313
Position 5523: 0.027678841543086436
Position 17531: 0.026981152087244647
Position 928: 0.022558367142662267
Position 3404: 0.020406489918348873
Position 17933: 0.01753372010981694
Position 1726: 0.017418349327114356
Position 9041: 0.017162757174435023
Position 18012: 0.01586428303770028
Position 18267: 0.014425736973603474
Position 2178: 0.009688149330173795
Position 6275: 0.0073644026173025345
Position 764: 0.006831582281997701
Position 16633: 0.00613537193873916
Position 13694: 0.005614005783615944
Position 18207: 0.005413736831913081
Position 18300: 0.004560240857993722
Position 516: 0.0032313083198705762
Position 16431: 0.0032233354664781408
Position 12175: 0.0030137633031515013
Position 10277: 0.00267088713161745
Position 851: 0.0026364614552188636
Position 11191: 0.0025732810814414137
Position 14387: 0.0019732517273572613
Position 6490: 0.0018865952491021172
Position 7331: 0.001770687947689988
Position 17929: 0.0016770869696045474
Position 18017: 0.0016275068712865667
Position 2184: 0.001600774048803129
Position 1119: 0.0013640043540737812
Position 2451: 0.001341769208445607
Position 18684: 0.0013192599734286477
Position 3686: 0.0012172121821603754
Position 2252: 0.0011759662715315564
Position 17154: 0.0011005795191516047
Position 18638: 0.001030794423920248
Position 17986: 0.0009169258220819433
