Gene = ASZ1
index = 105
Annotated 5SS: [  168   688  5287  7361 41826 42798 44538 45455 46513 47586 58912 60172]
Annotated 3SS: [  587  5163  7248 41713 42662 44412 45378 46455 47475 58805 60057 63774]
SMsplice 5SS: [  168   688  5287 41826 42798 44538 47586]
SMsplice 3SS: [  587  5163 41713 42662 44412 47475 58805]
top_k =  500
Partition function (log Z): -29.246808659449584

Sorted 5' Splice Sites (High to Low Probability):
Position 168: 0.9750048370700919
Position 688: 0.9634380946504497
Position 5287: 0.8150266818883951
Position 7361: 0.4222506603504546
Position 11957: 0.05372218642743606
Position 13305: 0.03201121529936505
Position 11091: 0.020758099616283453
Position 5840: 0.01906345531563755
Position 146: 0.016808133034948207
Position 4722: 0.01483299119355483
Position 5727: 0.013257540476315175
Position 5069: 0.010399567846586449
Position 5263: 0.005235900718630271
Position 4118: 0.004629118646722147
Position 13438: 0.004419000627209611
Position 3377: 0.003949752397430163
Position 6235: 0.0034178648264126615
Position 11460: 0.0020802732637657043
Position 3372: 0.0013886835718658482
Position 759: 0.00114799333817951
Position 4438: 0.0010123263327089544
Position 4878: 0.0008346692801214314
Position 5104: 0.0007238137249271176
Position 7357: 0.0007200103739677721
Position 112: 0.0007105274407938377
Position 383: 0.0006798244253546599
Position 399: 0.0006546498834178368
Position 1688: 0.0005920018970171951
Position 1328: 0.0005625953455885585
Position 464: 0.0004778710794696532
Position 7664: 0.00044394898921623117
Position 3344: 0.00042054184635665113
Position 2023: 0.00030222683066450257
Position 377: 0.000293098561738048
Position 2359: 0.0002904508934568902
Position 266: 0.00028755004951094235
Position 2922: 0.00027586722648749207
Position 502: 0.0002462855356266403
Position 3134: 0.00018489848299442887
Position 35: 7.616774070219441e-05
Position 298: 4.782195694232946e-05
Position 264: 3.819728043500368e-05
Position 161: 3.376116366325854e-05
Position 394: 3.273879190356161e-05
Position 201: 2.6039094494927358e-05
Position 302: 1.4627429094586649e-05
Position 522: 1.3870563102286317e-05
Position 5385: 7.543484179444829e-06
Position 5241: 6.335303570767832e-06
Position 535: 6.239819747494401e-06
Position 349: 6.048443549120563e-06
Position 472: 2.5572339651385468e-06
Position 352: 1.6805813268185378e-06
Position 731: 6.665946040541561e-07
Position 93: 6.137349106820504e-07
Position 185: 3.7862146792495427e-07
Position 334: 2.22802311811253e-07
Position 500: 2.1525756629331525e-07
Position 242: 1.4378476963262307e-07
