Gene = KNCN
index = 751
Annotated 5SS: [ 151 2023]
Annotated 3SS: [1947 3405]
SMsplice 5SS: [ 151  981 1282 2023]
SMsplice 3SS: [ 829 1212 1974 3405]
top_k =  500
Partition function (log Z): -1.146700591244088

Sorted 5' Splice Sites (High to Low Probability):
Position 2023: 0.9441949400656451
Position 151: 0.7373417138853392
Position 1282: 0.7260769618638594
Position 981: 0.5942133461242085
Position 96: 0.2300828016874295
Position 1486: 0.20730471266166967
Position 736: 0.06134761371817835
Position 491: 0.05395518382962448
Position 830: 0.048725431424862395
Position 2456: 0.03360915135963559
Position 3429: 0.03225640964622099
Position 3224: 0.028477809898881885
Position 2801: 0.022162060226740075
Position 1806: 0.009960880867727336
Position 2788: 0.008315280469853702
Position 2478: 0.006498614705482667
Position 2618: 0.0033020889106539536
Position 1385: 0.0028589489533720953
Position 967: 0.0024312909238044804
Position 836: 0.0019952461657664956
Position 279: 0.0018083489460856644
Position 2668: 0.0017200013655248646
Position 194: 0.0011650278275557556
Position 1513: 0.0010567689729393663
Position 216: 0.0010529764303629607
Position 124: 0.0008885216497712689
Position 752: 0.0005896311498364205
Position 923: 0.0005106728449661861
Position 3559: 0.0003036418146939785
Position 3704: 0.0002614926550366789
Position 281: 0.0002452051874655504
Position 1348: 0.00024024686794629812
Position 442: 0.0001874612651153264
Position 3680: 0.00018087410826540462
Position 999: 0.0001133416072009389
Position 66: 0.00010066383423460481
Position 918: 9.280268069595956e-05
Position 995: 7.93687829135879e-05
Position 144: 7.054332835812853e-05
Position 921: 5.9840651508294996e-05
Position 3543: 5.842605929367446e-05
Position 634: 5.7801348551469484e-05
Position 1352: 5.189981514209257e-05
Position 242: 4.994912172961922e-05
Position 1250: 4.496331206192137e-05
Position 1340: 3.5966097786279285e-05
Position 589: 3.2676200027720634e-05
Position 552: 2.90856076684576e-05
Position 1362: 2.9065343729343752e-05
Position 605: 2.8251275976186373e-05
Position 1084: 2.1037244061127186e-05
Position 895: 9.483274628955152e-06
Position 603: 9.331889429531008e-06
Position 868: 7.733007432399065e-06
Position 1342: 5.042167121971464e-06
Position 477: 2.9834082538375206e-06
Position 126: 2.187826861998218e-06
Position 1383: 6.363820650388736e-07
Position 591: 1.5276125149466476e-07
Position 211: 5.35711583163261e-08
Position 570: 1.6093904675788466e-08
Position 51: 1.9359395485477285e-10
Position 439: 2.1233340715136753e-11
Position 376: 1.1472126463326585e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 3405: 0.8307329075449177
Position 1212: 0.662978980079331
Position 829: 0.5624739875435384
Position 1974: 0.3895435005856495
Position 1947: 0.3320406165668987
Position 1440: 0.18560451905086758
Position 1764: 0.12079548512741037
Position 2617: 0.0873357149881029
Position 1795: 0.053113618637649025
Position 634: 0.05226834526397244
Position 3287: 0.04567980094386529
Position 694: 0.041000180171962664
Position 1190: 0.035222569724680505
Position 583: 0.03173119597011357
Position 2666: 0.03151877918536061
Position 3547: 0.03014434299168844
Position 2292: 0.02509136768856019
Position 1890: 0.023112056434726545
Position 343: 0.01990764545964454
Position 1138: 0.01740180391913181
Position 1980: 0.01620443612426623
Position 2477: 0.013828217875791068
