Gene = AK2
index = 46
Annotated 5SS: [  257 12551 15400 15626 22471]
Annotated 3SS: [12424 15288 15530 22397 23589]
SMsplice 5SS: [  257  1904 12551 15400 15626 22471]
SMsplice 3SS: [ 1748 12424 15288 15530 22397 23589]
top_k =  500
Partition function (log Z): -2.14994787077538

Sorted 5' Splice Sites (High to Low Probability):
Position 15626: 0.9843116930955642
Position 22471: 0.9361463410468172
Position 12551: 0.8808773367079686
Position 15400: 0.8130213423941914
Position 1904: 0.5976504054677859
Position 257: 0.468908515936673
Position 5449: 0.4259478851068545
Position 243: 0.27489497230532056
Position 17126: 0.24222824734146803
Position 1854: 0.20186214299701502
Position 13369: 0.14715236350473973
Position 7980: 0.12196125709796576
Position 8151: 0.12062111657875521
Position 17365: 0.11205176892140542
Position 196: 0.08404869731508473
Position 15382: 0.07866403979545211
Position 81: 0.06282978197758582
Position 18698: 0.05556397121094143
Position 5921: 0.05328824109505985
Position 18735: 0.04813418630911337
Position 1623: 0.04425899995189307
Position 14859: 0.0382261419165811
Position 4721: 0.03547404320657686
Position 2050: 0.03351082444022715
Position 1656: 0.030629321912556635
Position 3955: 0.02699730193245704
Position 18603: 0.023154369033243683
Position 23360: 0.020543232524690744
Position 16955: 0.01953186390115269
Position 17443: 0.018865032761857737
Position 17535: 0.017847027139799177
Position 15289: 0.017729830591833418
Position 90: 0.01770329858291915
Position 94: 0.01746986370286486
Position 15404: 0.016983483005349412
Position 8437: 0.016258829327001626
Position 398: 0.016182676948860882
Position 637: 0.012236578857053971
Position 430: 0.010806593416699548
Position 14862: 0.008234807569376782
Position 19504: 0.007877271342496248
Position 392: 0.007542864543294552
Position 1368: 0.00738337740750287
Position 17347: 0.006363072383536917
Position 15766: 0.006281442370366722
Position 63: 0.006046769264675109
Position 757: 0.005872204961819829
Position 1580: 0.005734740340902483
Position 18855: 0.005497307302983918
Position 122: 0.004718034292613118
Position 15643: 0.003831651101502964
Position 23038: 0.0035417646646112863
Position 145: 0.0032756386439240334
Position 22475: 0.0030576333225916996
Position 678: 0.002902360198218883
Position 23442: 0.0028275197321595003
Position 18675: 0.0027389295419521006
Position 23053: 0.0027267325246091113
Position 1162: 0.002621584937751777
Position 17500: 0.0023419688993056714
Position 15246: 0.002235858147222367
Position 3597: 0.002104622013712745
Position 304: 0.0018528536364955217
Position 4091: 0.0016739309632060992
Position 23029: 0.0015373066175569266
Position 750: 0.0014782762164387605
Position 4508: 0.0011657173189771836
Position 1660: 0.0010053808894647455
Position 386: 0.0008171540674407285
Position 771: 0.0008079722181821811
Position 17621: 0.000763169675875869
Position 541: 0.0006655121530295073
Position 488: 0.00064008040830211
Position 498: 0.0006028011707235428
Position 18486: 0.0005149923333777309
Position 1167: 0.000399938526776845
Position 17060: 0.0003423536446765691
Position 445: 0.0002936130229139054
Position 417: 0.0002730989681530976
Position 831: 0.00013856633291272195
Position 129: 0.0001313110298669194
Position 17113: 0.00012443474729283057
Position 619: 0.00011881417451169475
Position 1675: 0.00011208850608314017
Position 1400: 0.00011131051651382177
Position 74: 0.00010305407607971148
Position 17130: 0.00010057121803109479
Position 1327: 8.414718464718336e-05
Position 740: 7.81469042976136e-05
Position 7: 7.301567167541043e-05
Position 555: 7.068588180093146e-05
Position 1226: 4.257431007737844e-05
Position 1916: 4.161341852385928e-05
Position 1140: 3.510283519389086e-05
Position 139: 3.248400536704955e-05
Position 1874: 1.7949919386977482e-05
Position 1239: 1.6714742751283244e-05
Position 550: 1.4120930330784985e-05
Position 483: 1.3455968702703788e-05
Position 1779: 6.464268402542652e-06
Position 1908: 3.5629285471406995e-06
Position 98: 1.2358116467631162e-07
Position 61: 1.2320754381796453e-07
Position 1044: 7.966924101372938e-08
Position 903: 7.637460795246175e-08
Position 16770: 7.211920225460759e-08
Position 933: 6.935603015585388e-08
Position 16768: 6.878742545937322e-08
Position 218: 3.001967418040669e-08
Position 176: 2.639359007782845e-09
Position 85: 2.6997277450152773e-10
Position 14: 5.776520057058518e-11
Position 11: 4.162522977953122e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 22397: 0.9652113523799158
Position 15288: 0.9092180344965842
Position 15530: 0.9052380246076038
Position 1748: 0.8018712229085001
Position 12424: 0.7973442615045017
Position 23589: 0.5892320081551453
Position 5330: 0.33857337235104046
Position 23272: 0.18962348812300103
Position 16952: 0.17852775769430237
Position 18582: 0.13298745763575504
Position 17264: 0.1253457612564126
Position 8040: 0.12036588858921397
Position 7861: 0.11536900209713222
Position 23239: 0.08713408240150826
Position 5366: 0.08585674965180749
Position 12464: 0.08353307520346705
Position 15475: 0.08243560123228097
Position 13246: 0.07556193531866312
Position 13219: 0.07159042818607662
Position 1527: 0.061043562002804835
Position 14731: 0.046460949485957866
Position 5737: 0.03950631845787999
Position 16830: 0.03687719414074616
Position 17319: 0.030397516179584343
Position 23360: 0.028537599296653966
Position 3839: 0.026865475710154654
Position 1977: 0.02450766148396517
Position 22967: 0.0240721571568098
Position 17016: 0.020192567079466657
Position 15037: 0.01996568873905579
Position 23686: 0.01886189001591366
Position 1450: 0.018268647083387088
Position 4619: 0.0178551301858564
Position 4556: 0.017618913020720467
Position 16878: 0.017334408812816178
Position 22652: 0.0145780637233624
Position 5833: 0.013781922637179877
Position 23399: 0.013601954639402723
Position 18602: 0.010277703852411868
Position 8230: 0.009038239119750711
Position 17052: 0.007974190552651774
Position 19418: 0.007877271342496248
Position 8276: 0.007220590207250914
Position 23275: 0.006861710744302586
Position 7920: 0.0068474829903747885
Position 1106: 0.006227847934479927
Position 22675: 0.0034923915860863445
Position 15507: 0.0031433921179008983
Position 17468: 0.0030831916167097296
Position 17442: 0.002995146073947916
Position 303: 0.002851180183375882
Position 23620: 0.0027411392831066003
Position 1808: 0.0026935987679407684
Position 1973: 0.0025740374247018296
Position 23290: 0.0023875248909246104
Position 15712: 0.0023397119527710777
Position 3492: 0.002104622013712746
Position 23140: 0.0020593925190214354
Position 1139: 0.002004321776965309
Position 23420: 0.001758646665327906
Position 3835: 0.0016129242278707368
Position 22734: 0.0015571783875080862
Position 22739: 0.001542039733379654
Position 23484: 0.0015261159783386555
Position 5280: 0.0015177631040064867
Position 1997: 0.00129722380606905
Position 16894: 0.0009784407663123399
Position 618: 0.0009738727393712622
Position 1296: 0.0008447197847231309
Position 16955: 0.0006681697396211611
Position 1560: 0.0006338060248430818
Position 22882: 0.000593907906183461
Position 1599: 0.0005701242703877237
Position 18382: 0.0005449354837063908
Position 522: 0.0005147239946733153
Position 4264: 0.0005121319058202134
Position 710: 0.0004994365869573043
Position 16901: 0.00048715822145175235
Position 22631: 0.00043027105638269607
Position 23052: 0.0003888480375611663
Position 15717: 0.0003812883812900959
Position 1258: 0.00037382593258038433
Position 22944: 0.0003714230453471693
Position 4357: 0.0003311665629426162
Position 4294: 0.0003224188502143534
Position 22586: 0.00026080392529110425
Position 15663: 0.00021782060476448225
Position 3859: 0.00019286474037788666
Position 15586: 0.00019066823909840463
Position 1184: 0.00018780773115632636
Position 579: 0.00017841987720909196
Position 17182: 0.0001539737641403832
Position 21569: 0.0001447626881627293
Position 668: 0.0001445474432567929
Position 586: 0.0001419913191345458
Position 1486: 0.00012106686471187332
Position 174: 0.00011365394241313605
Position 248: 0.00010450201568819873
Position 309: 0.0001019861943815551
Position 18578: 9.630748892007436e-05
Position 16634: 9.241200316747897e-05
Position 19720: 8.504242363510454e-05
Position 17240: 8.06240756558117e-05
Position 21916: 6.348658474141399e-05
Position 1367: 6.120379873271373e-05
Position 19500: 5.4326603600829266e-05
Position 16656: 5.3209187806318957e-05
Position 287: 4.9842492257630716e-05
Position 16154: 4.244963805674793e-05
Position 20838: 3.8530979413458835e-05
Position 1255: 3.823239489002115e-05
Position 145: 3.7309375842627485e-05
Position 1151: 2.7430080485771564e-05
Position 325: 2.647086917629675e-05
Position 19540: 2.1955160358442104e-05
Position 1320: 2.118611195920118e-05
Position 188: 1.9123615896356552e-05
Position 206: 1.7990976354618467e-05
Position 16012: 1.794116788851307e-05
Position 18843: 1.6184378724220522e-05
Position 182: 1.4668225942042905e-05
Position 492: 1.3436564211189125e-05
Position 15848: 9.598920736465954e-06
Position 16681: 6.4781840881776575e-06
Position 1864: 1.058013589786823e-06
Position 1754: 9.572142421528165e-07
Position 1649: 6.468670253077094e-08
