Gene = RER1
index = 1130
Annotated 5SS: [  126  4039  5388  7682  9103 10510]
Annotated 3SS: [ 3950  5282  7581  9023 10373 11201]
SMsplice 5SS: [  543  5388  7682  9103 10510]
SMsplice 3SS: [ 5282  7581  9023 10263 11201]
top_k =  500
Partition function (log Z): 0.12625716476353377

Sorted 5' Splice Sites (High to Low Probability):
Position 5388: 0.97737954568918
Position 9103: 0.8670386810555116
Position 7682: 0.8572131854521242
Position 10510: 0.6898286001042897
Position 543: 0.6794854110241579
Position 4039: 0.587795967788107
Position 1523: 0.5391906466232386
Position 8253: 0.33071743135693665
Position 883: 0.3071484911453964
Position 2896: 0.25750499695054674
Position 3816: 0.17788125708880057
Position 294: 0.17273571751444228
Position 3542: 0.16556053122605052
Position 9698: 0.14166920345174064
Position 4043: 0.13767177245581871
Position 11249: 0.11201956476696118
Position 9121: 0.10013679348597142
Position 5712: 0.0936145973017874
Position 9708: 0.09262039411545436
Position 3831: 0.07790682818802268
Position 10018: 0.07461295106603713
Position 3157: 0.06844995596917963
Position 4473: 0.06617366875714009
Position 3694: 0.06369994673891126
Position 11757: 0.05657005440431109
Position 4978: 0.05139434061552588
Position 11602: 0.05034296994301937
Position 126: 0.04900148608099326
Position 1399: 0.040019169469823104
Position 4943: 0.0374621475141079
Position 4435: 0.0363078721884977
Position 8434: 0.0320556475131717
Position 7718: 0.030155396565697185
Position 3880: 0.029761654525296975
Position 340: 0.029488539932593746
Position 10287: 0.029485978866439836
Position 8405: 0.02727045999755168
Position 7453: 0.02640076017126969
Position 960: 0.024985507092001407
Position 5211: 0.017968958567822373
Position 945: 0.01768731759173256
Position 3876: 0.017165916314049186
Position 708: 0.017016161789248304
Position 6464: 0.014380186449513077
Position 10322: 0.012530353311050763
Position 981: 0.01128382947708984
Position 7924: 0.010471145078381382
Position 4555: 0.00985990065651821
Position 5862: 0.009561501619611048
Position 87: 0.00937318318445131
Position 4938: 0.009091441930612171
Position 1510: 0.00848092650456712
Position 5392: 0.007430866930768565
Position 10408: 0.0073456837195214324
Position 3099: 0.007270173286498183
Position 8049: 0.0070517642877559366
Position 7687: 0.006915911073961318
Position 11371: 0.006609973492939455
Position 8006: 0.00623305263297937
Position 6415: 0.006216279500641589
Position 7209: 0.005984140748147509
Position 8138: 0.005712078966409092
Position 3327: 0.0053947305251141565
Position 13214: 0.005262526391134193
Position 1176: 0.004981456253989196
Position 4650: 0.004738464324959086
Position 7543: 0.00456128610448298
Position 8660: 0.004130534353527656
Position 313: 0.00406261375742332
Position 1325: 0.0038125702635492175
Position 2291: 0.00368486022589938
Position 8177: 0.0036729378012627704
Position 10882: 0.0034447560084321567
Position 10459: 0.0031320122645756617
Position 1569: 0.003107468027113623
Position 512: 0.003059371086246631
Position 10592: 0.003049866353427816
Position 997: 0.0029442949364100676
Position 5742: 0.002814197244346105
Position 7583: 0.00270469084277204
Position 1596: 0.002698413429193437
Position 2651: 0.002466792870999999
Position 557: 0.002082776684231032
Position 6005: 0.0017414682796498323
Position 2045: 0.0017276771623703229
Position 6542: 0.0015787349208453494
Position 5932: 0.0015772982903202695
Position 2980: 0.0012695156151307258
Position 8133: 0.0009809522319694749
Position 3579: 0.0007892283032405224
Position 11219: 0.0007648473493609009
Position 934: 0.000723509881653112
Position 730: 0.00048132064921381626
Position 582: 0.0004729538694202908
Position 1620: 0.00045531565755779047
Position 368: 0.00044548810069600304
Position 300: 0.00043891097603474016
Position 330: 0.00040578386048942874
Position 3288: 0.000376482462450604
Position 1583: 0.0003535701738191276
Position 2614: 0.0003166713031366994
Position 966: 0.0003072220732453681
Position 2657: 0.00027036680409519426
Position 7958: 0.00026844677105035517
Position 7971: 0.0002634620385296074
Position 7587: 0.0002612567797332668
Position 537: 0.0002499438602886742
Position 10329: 0.00021505085479356646
Position 9305: 0.00015836985204418548
Position 10753: 0.0001510909309810195
Position 625: 0.00014969968456964955
Position 686: 0.00012914710407446067
Position 569: 0.00012787359003144138
Position 634: 0.00010513012652862164
Position 494: 9.883710480655374e-05
Position 253: 8.69436532652602e-05
Position 502: 8.686914591998088e-05
Position 517: 6.271626256021236e-05
Position 10106: 2.6592147256346083e-05
Position 713: 2.441791116736053e-05
Position 5976: 2.2039354963116172e-05
Position 845: 7.193748473789529e-06
Position 432: 3.684269041537115e-06
Position 110: 2.195129931460584e-06
Position 6040: 1.0950644363611597e-06
Position 1061: 7.032759866653502e-07
Position 241: 2.7815916159256474e-07
Position 190: 1.6862023570631774e-07
Position 10: 9.756260726941916e-08
Position 270: 5.728722034831923e-08
Position 774: 4.7282814373166904e-08
Position 470: 4.676360553982338e-08
Position 765: 1.3554633425282997e-08
Position 59: 1.0474112079819671e-08
Position 268: 6.418814393918081e-09
Position 143: 4.1394476409803294e-09
Position 616: 2.983180899412164e-11
Position 524: 1.1047326012005823e-12
Position 69: 5.362941269840351e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 9023: 0.9630958369339532
Position 5282: 0.948595756801852
Position 7581: 0.887900229056929
Position 11201: 0.7737085561316
Position 10263: 0.44512602741783036
Position 3950: 0.4382704633891917
Position 3774: 0.38359177895663116
Position 10373: 0.2806089262102248
Position 7895: 0.2802146290017423
Position 729: 0.2720097448368732
Position 2813: 0.24262644575667588
Position 9605: 0.2393002862987737
Position 1436: 0.2218869739473811
Position 3956: 0.20299181454124465
Position 1398: 0.1638111751472366
Position 1374: 0.12382279483445935
Position 4367: 0.11609177983390438
Position 3391: 0.11600949294990652
Position 4799: 0.09796322675691456
Position 11492: 0.09015954962770234
Position 9864: 0.07087357940462924
Position 5557: 0.06943289004593464
Position 13257: 0.06436708979340525
Position 11601: 0.06326328218607237
Position 3506: 0.0555207466091318
Position 5175: 0.05409712287787962
Position 12233: 0.05195931493399718
Position 3326: 0.04857506954523875
Position 3043: 0.047965683592880275
Position 8317: 0.04502347532503651
Position 1239: 0.041400220061732974
Position 1210: 0.039141588019255526
Position 7390: 0.035689573214083364
Position 8171: 0.0294831688105107
Position 11957: 0.027526910547815822
Position 13314: 0.026969330524709605
Position 8065: 0.026494585492345925
Position 3008: 0.0259612315426368
Position 10341: 0.025251928676043135
Position 803: 0.023731662343259713
Position 6327: 0.02217520087100002
Position 10241: 0.017928611453526512
Position 405: 0.017901004589880944
Position 2828: 0.01617449510961965
Position 13037: 0.01605531335201279
Position 5652: 0.014483743900591026
Position 11441: 0.014165367065745655
Position 12408: 0.013505987313679815
