Gene = TNFSF4
index = 1466
Annotated 5SS: [  290 18793]
Annotated 3SS: [18743 20447]
SMsplice 5SS: [  290 18793 20644]
SMsplice 3SS: [18743 20447 22837]
top_k =  500
Partition function (log Z): -6.95136125727139

Sorted 5' Splice Sites (High to Low Probability):
Position 18793: 0.9994785761007375
Position 290: 0.9958542350633615
Position 10908: 0.5881910793165546
Position 20644: 0.4623923831836883
Position 11366: 0.41089605361930254
Position 20639: 0.38088059008781916
Position 11588: 0.3458718200774781
Position 7029: 0.30200646908434936
Position 11553: 0.17778927064387995
Position 8115: 0.17392784637232797
Position 501: 0.15746362666766903
Position 21785: 0.14397208361953012
Position 12971: 0.14278884628745822
Position 22407: 0.1299204743764082
Position 20186: 0.1267518938577808
Position 2003: 0.09317855506641658
Position 22974: 0.08497273405175014
Position 1346: 0.0739072596776399
Position 7061: 0.07007399073054474
Position 19768: 0.061475181648669615
Position 22243: 0.05584842619324024
Position 22402: 0.048811577729427104
Position 22369: 0.04645629540904066
Position 20209: 0.042872626176612146
Position 12904: 0.040706520610534924
Position 19478: 0.03534214087065198
Position 20082: 0.026164832139951504
Position 11548: 0.02590229701667506
Position 12908: 0.018271111719838928
Position 560: 0.01809657967314616
Position 752: 0.01374053059692412
Position 10861: 0.007406490302240132
Position 3662: 0.006202311729295228
Position 485: 0.00424881724570266
Position 1650: 0.0037913096994427508
Position 3130: 0.003559502176150472
Position 19689: 0.0011018333034166815
Position 167: 0.0006980641734112836
Position 224: 0.0006097536935519534
Position 779: 0.00046137607922762283
Position 724: 0.0004132408847344546
Position 215: 0.0004079031509153885
Position 146: 0.0001267348452271033
Position 789: 0.0001185507645127426
Position 1209: 6.997163869561115e-05
Position 389: 5.5200121552540236e-05
Position 628: 2.8991798736683796e-05
Position 1526: 2.267830117991589e-05
Position 131: 9.812878688205224e-06
Position 791: 7.741458338764287e-06
Position 622: 4.840499003095508e-06
Position 3477: 4.671389993351518e-06
Position 1165: 4.005399721497724e-06
Position 250: 3.3987301313777393e-06
Position 1178: 3.078857236994453e-06
Position 1060: 2.7101603012412115e-06
Position 1827: 2.2677941150712834e-06
Position 1432: 1.5630041179468565e-06
Position 387: 8.451819107498958e-07
Position 777: 2.8335988403435753e-07
Position 427: 1.9403226692896365e-07
