Gene = PIGC
index = 1027
Annotated 5SS: [73]
Annotated 3SS: [1229]
SMsplice 5SS: [73]
SMsplice 3SS: [136]
top_k =  500
Partition function (log Z): -8.638876031311376

Sorted 5' Splice Sites (High to Low Probability):
Position 73: 0.825574002254152
Position 358: 0.15420145877745411
Position 94: 0.09399802960740093
Position 77: 0.060626154973365196
Position 2436: 0.0445465652269608
Position 1309: 0.042652915882415834
Position 1785: 0.018647867804751153
Position 1113: 0.012582159239634128
Position 1394: 0.010189632017557487
Position 1725: 0.008742526419174966
Position 1591: 0.007801517004269042
Position 1023: 0.007680693457520694
Position 1440: 0.006906080230592622
Position 2319: 0.006393581427157309
Position 1019: 0.005084479727097104
Position 1954: 0.0035950871701196934
Position 1754: 0.0018653051105850496
Position 1348: 0.0016451773735082947
Position 364: 0.0008832517508644673
Position 682: 0.00039861582758557933
Position 975: 0.00025045294005734546
Position 32: 8.682648102316887e-05
Position 149: 8.053150753002794e-05
Position 88: 5.8703797854806416e-05
Position 1609: 3.7012413438180295e-05
Position 416: 2.8529705316669758e-05
Position 842: 2.0248555528166843e-05
Position 650: 1.915779855281408e-05
Position 1486: 1.7465981422089707e-05
Position 655: 8.494538532914508e-06
Position 972: 7.863267291040485e-06
Position 209: 5.948587552294918e-06
Position 395: 5.787294159188277e-06
Position 168: 5.217252411774976e-06
Position 198: 4.7955249677404335e-06
Position 366: 4.62873800236811e-06
Position 1313: 3.741752118894836e-06
Position 81: 2.65228548369954e-06
Position 812: 2.2582464188391922e-06
Position 780: 1.6746066508875108e-06
Position 1146: 1.3661431570737902e-06
Position 623: 5.010178559581869e-07
Position 464: 4.77176468201795e-07
Position 100: 4.7456142091453554e-07
Position 227: 7.639633767051408e-08
Position 98: 9.319274982591103e-09
Position 86: 6.711978972587222e-09
Position 40: 5.917935358701872e-09
Position 389: 2.1514057462033288e-10
Position 545: 2.04006979323926e-10
Position 530: 7.508298882453456e-12
Position 245: 3.1829825101636466e-12
Position 461: 2.238858255479712e-12
Position 392: 1.444348433359587e-12
Position 291: 6.202355191558394e-16
Position 466: 1.3006918537786976e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 136: 0.26798911068657905
Position 2518: 0.19106612214936833
Position 2256: 0.14055081762244653
Position 1229: 0.13276764138825725
Position 1696: 0.11881116942242463
Position 2152: 0.07297737127388675
Position 256: 0.07024577494490641
Position 903: 0.05554683979062823
Position 1206: 0.04193654206207992
Position 297: 0.033543530982136645
Position 1256: 0.03270721124171411
Position 2061: 0.02760241022085142
Position 1843: 0.026914687837789348
Position 480: 0.013527897906878531
Position 1303: 0.011137017747272902
Position 1277: 0.010840414458778192
Position 1467: 0.007063973632586852
Position 1961: 0.0067471232309875
Position 2088: 0.006203590528117722
Position 499: 0.004883083751371931
Position 1343: 0.004878479591334168
Position 1175: 0.004494947344176736
Position 548: 0.0030053352757645558
Position 660: 0.002704807698887038
Position 528: 0.0023040065976189174
Position 764: 0.0020125064430748397
Position 1138: 0.0020081429895047673
Position 1371: 0.0017608217009904721
Position 1753: 0.0017560321953124282
Position 1912: 0.0017299392708186082
Position 1112: 0.0013929461215343797
Position 1066: 0.0011577222915419572
Position 1503: 0.0010231607529038091
Position 951: 0.0009260808965941011
Position 2293: 0.0009207887147402893
Position 1543: 0.0009045107652361488
Position 2358: 0.0008965883500502435
Position 1308: 0.000810481550649995
Position 352: 0.0007130424508016923
Position 1897: 0.0005294687097831352
Position 325: 0.0004734889762266099
Position 2177: 0.000451287837506131
Position 1470: 0.000444960004384546
Position 1476: 0.0004285389146549241
Position 380: 0.0004168110558237595
Position 934: 0.0003776687177091366
Position 2266: 0.00037736291982391117
Position 1095: 0.0003699289846413855
Position 1861: 0.00035263625507637314
Position 634: 0.00031465460658374844
Position 793: 0.00031145017593267995
Position 408: 0.00024079661977771563
Position 1433: 0.00020330848956948665
Position 1759: 0.00018108291342871496
Position 1258: 0.00015414482517172914
Position 204: 0.00015064169528093476
Position 1146: 0.00013509651342834302
Position 143: 0.00011714321899596958
Position 971: 6.110132257898033e-05
Position 948: 4.452048084258707e-05
Position 1604: 3.0705880180282695e-05
Position 188: 2.130615637791025e-05
Position 1214: 7.814328359750696e-06
Position 168: 4.537769604699461e-06
Position 207: 3.2060074695093605e-06
Position 852: 1.7707355452460837e-06
Position 209: 7.498431149366824e-07
Position 545: 6.728868065903351e-07
Position 149: 1.8848460311384507e-07
Position 174: 1.221305958465464e-07
Position 354: 5.542762581291038e-08
Position 530: 3.0502042385446436e-08
Position 556: 2.645355702031983e-08
Position 566: 2.5751164146532137e-08
Position 575: 1.1133358017134669e-08
Position 153: 8.889369906049474e-09
Position 214: 8.569416702176396e-09
Position 986: 3.1495052732303943e-09
Position 865: 7.859613864307543e-10
Position 416: 6.733561104221385e-11
Position 828: 6.693065919559899e-11
Position 610: 5.987239610266717e-11
Position 98: 3.781553593948406e-11
