Gene = TMEM183A
index = 1423
Annotated 5SS: [  189   478  1425  7663  8755 11176 13563]
Annotated 3SS: [  387  1256  7502  8573 11094 13406 15468]
SMsplice 5SS: [  189   478  1425  3101  7663  8755 10534 11176 11903]
SMsplice 3SS: [  387  1256  2953  7502  8573 10369 11114 11789 15468]
top_k =  500
Partition function (log Z): 11.636229908480272

Sorted 5' Splice Sites (High to Low Probability):
Position 478: 0.9915047788681557
Position 11176: 0.9790634615802986
Position 8755: 0.9612363942674013
Position 11903: 0.9593610922935675
Position 189: 0.9397274708608854
Position 1425: 0.9382840440939685
Position 10534: 0.7142804203579532
Position 7663: 0.6712586638965106
Position 13563: 0.6177037329393281
Position 3101: 0.5516348167002219
Position 13144: 0.2172657697814541
Position 11347: 0.20497019104546857
Position 15569: 0.1731282834704192
Position 13248: 0.17252682622558882
Position 11009: 0.11638540223994738
Position 14830: 0.09851818301301914
Position 7651: 0.08921573901079796
Position 7605: 0.08365377357447659
Position 14547: 0.06938542249817489
Position 11369: 0.06913426277111252
Position 14349: 0.06312991872552882
Position 12733: 0.060624275337007136
Position 11357: 0.04248712885867984
Position 9304: 0.035819276213349634
Position 261: 0.03449763959687377
Position 14219: 0.03433850933347436
Position 16541: 0.026309040628637346
Position 11538: 0.02493988629936282
Position 9280: 0.023822148986095335
Position 16132: 0.0234597349631778
Position 14503: 0.022456139960256943
Position 7844: 0.015046739328567248
Position 11455: 0.01489405128326982
Position 5687: 0.012338818161992641
Position 17032: 0.012154651921714022
Position 11016: 0.01148292897353094
Position 12598: 0.00909477924004188
Position 1713: 0.00847168047889524
Position 13506: 0.008222275899170404
Position 7531: 0.006772575913252674
Position 1813: 0.0063974623512526715
Position 298: 0.006292176697521903
Position 10841: 0.006267175218999077
Position 4301: 0.006241288117397189
Position 1046: 0.006058346705985162
Position 15508: 0.0058722648534310865
Position 2239: 0.005152926118562906
Position 3155: 0.004755572626349681
Position 9513: 0.004739875689640667
Position 528: 0.00462984442844453
Position 1320: 0.004070281179669886
Position 14622: 0.003663139095877548
Position 4535: 0.0035288146502645877
Position 3935: 0.0032808100236009943
Position 7743: 0.00311573388538693
Position 3106: 0.002979175317751293
Position 2973: 0.0028620415627500628
Position 9582: 0.0028277695200773275
Position 8759: 0.0026775246129050016
Position 2464: 0.0025014451822105185
Position 14541: 0.002494134799129375
Position 7586: 0.002488018264771032
Position 4342: 0.0023987622605495503
Position 14784: 0.002384845736599972
Position 8801: 0.0023843483060604063
Position 8287: 0.0023263253456615954
Position 13790: 0.002281576697592469
Position 7076: 0.0019241152483150856
Position 7036: 0.001902459235228405
Position 324: 0.0018552479848025394
Position 10956: 0.0014800327880545104
Position 10210: 0.0013027715784968274
Position 6941: 0.0012079689921032527
Position 1640: 0.001111774900915277
Position 3189: 0.0009694010206086532
Position 15746: 0.0009607209833491243
Position 12305: 0.0009072925850889525
Position 14810: 0.0008412021555552398
Position 976: 0.0004913316005050984
Position 12096: 0.00044600258405771325
Position 590: 0.00036135316125293664
Position 1937: 0.00032240548791087885
Position 11400: 0.00032194133091146605
Position 2899: 0.00028799272703243126
Position 9717: 0.00026941210015997706
Position 1774: 0.0002515081344608911
Position 431: 0.00022602511215516534
Position 3545: 0.00019219651018736168
Position 14009: 0.00018235381462977285
Position 157: 0.00014956134391417452
Position 572: 0.00014657467578567575
Position 11: 0.00014466602993693282
Position 13925: 0.00014436028937717628
Position 849: 0.00013934380982833628
Position 1568: 0.0001280264889374678
Position 465: 0.000114537908850916
Position 2444: 0.00011393741742169656
Position 1519: 0.0001012437891538046
Position 1790: 9.937338158036533e-05
Position 1197: 9.650265363549524e-05
Position 1050: 8.503822377403086e-05
Position 935: 7.878789702849364e-05
Position 2535: 7.56579692499105e-05
Position 2866: 6.5886508962477e-05
Position 2876: 5.8519503661370436e-05
Position 14277: 5.6283821282063214e-05
Position 2519: 5.3858963163448125e-05
Position 994: 5.367377945576611e-05
Position 125: 5.1850310136387674e-05
Position 1119: 4.534474467496208e-05
Position 1200: 3.0318335656991425e-05
Position 1289: 2.52002253543363e-05
Position 1391: 2.4388523079825976e-05
Position 2786: 2.2970540472861228e-05
Position 426: 2.119488889518398e-05
Position 1256: 2.09651568957655e-05
Position 1467: 1.9947547511261606e-05
