Gene = CLDN11
index = 375
Annotated 5SS: [ 428 4463]
Annotated 3SS: [ 4297 13658]
SMsplice 5SS: [ 428 4463 7309]
SMsplice 3SS: [ 4297  7166 13413]
top_k =  500
Partition function (log Z): -6.775825944261283

Sorted 5' Splice Sites (High to Low Probability):
Position 4463: 0.9035308570055656
Position 7309: 0.8999937631266268
Position 428: 0.8855106418682357
Position 6434: 0.451554380686209
Position 5877: 0.38624101079062606
Position 1963: 0.2734586645897041
Position 3211: 0.20267408864952297
Position 5792: 0.17916356682732018
Position 6208: 0.09251598606745104
Position 5016: 0.08111877196263612
Position 534: 0.0754152427999891
Position 13588: 0.06014717777481649
Position 5516: 0.056077031969741134
Position 9873: 0.052004916314193725
Position 838: 0.04820349436351834
Position 13231: 0.04589768607335085
Position 7809: 0.04476260250859639
Position 1256: 0.044265473566210335
Position 2566: 0.04371179896771965
Position 8394: 0.041601309746369906
Position 7751: 0.04057933764679445
Position 13573: 0.03942136798753502
Position 3123: 0.03803460051587874
Position 13579: 0.036974660796893
Position 935: 0.036673973792910555
Position 6256: 0.031372995039690765
Position 13538: 0.02971247372275581
Position 6496: 0.028194521306414748
Position 7595: 0.026316423370263447
Position 13295: 0.025951768440395234
Position 2473: 0.021220109617061143
Position 4409: 0.01795020639270304
Position 10021: 0.017398445981274893
Position 3207: 0.014707119602018672
Position 6332: 0.014189606384911117
Position 5970: 0.013971760624925613
Position 1438: 0.013116045242098395
Position 3449: 0.010530059644761187
Position 13314: 0.009214725860774839
Position 6399: 0.008366540489290288
Position 1692: 0.007520675440239363
Position 2705: 0.005797915635835092
Position 6438: 0.005709760784412515
Position 6754: 0.005687159394367888
Position 2515: 0.005553807306178657
Position 4708: 0.005298595958475077
Position 223: 0.003738530240078353
Position 5491: 0.0037252425504705066
Position 123: 0.0035055601615720912
Position 4603: 0.002818378709512177
Position 5799: 0.0026806733960794693
Position 6506: 0.002669667126499399
Position 2115: 0.002621096605692437
Position 114: 0.002560499270165032
Position 5261: 0.002315405936231285
Position 474: 0.002220056165692282
Position 4869: 0.0019321279344326865
Position 4419: 0.0019205707792596912
Position 2814: 0.0018188131132883263
Position 165: 0.0012441537158321058
Position 5321: 0.0012402556188566304
Position 10530: 0.0012139229564328581
Position 3924: 0.0011941030262250557
Position 295: 0.001155647658357046
Position 657: 0.0010522820117909043
Position 226: 0.0009054820887035892
Position 2717: 0.0008975726877033035
Position 4926: 0.000856647925743431
Position 3107: 0.0008247240731428054
Position 3836: 0.0006357447437332331
Position 5921: 0.0005997763531605775
Position 1107: 0.00042525545551141264
Position 2148: 0.00040167224570387933
Position 2000: 0.000375772001519667
