Gene = SMC4
index = 1276
Annotated 5SS: [  446  1662  2790  3564  5201 12781 13150 14310 15214 17112 18653 20240
 21598 24347 24537 25716 26897 29639 31440 31902 32522 33212 33906]
Annotated 3SS: [ 1517  2610  3371  5023 12615 13021 14168 15062 16946 18418 20053 21435
 24120 24456 25562 26769 29448 31294 31727 32338 32978 33721 34352]
SMsplice 5SS: [  380  1662  2790  3564  5201 10941 12781 13150 17112 18653 24347 24595
 25716 26897 29639 31440 32522]
SMsplice 3SS: [ 1563  2685  3371  5023 10859 12615 13021 16946 18418 24120 24456 25562
 26769 29448 31294 32338 34352]
top_k =  500
Partition function (log Z): 18.85454924568058

Sorted 5' Splice Sites (High to Low Probability):
Position 5201: 0.9886564339088867
Position 17112: 0.9807659336203095
Position 26897: 0.9224658435037671
Position 1662: 0.9182493563627012
Position 24347: 0.9003435665577703
Position 2790: 0.8879637730746237
Position 32522: 0.8795690170669477
Position 3564: 0.8406485629584365
Position 31440: 0.774368488546814
Position 13150: 0.7220403795061849
Position 29639: 0.69968038785284
Position 25716: 0.6748978293584751
Position 5568: 0.6236353358277386
Position 10941: 0.5789191580467722
Position 14310: 0.5673699552662295
Position 18653: 0.5282203184644544
Position 380: 0.4904811743532632
Position 12781: 0.4900331601958051
Position 31902: 0.44366417325171364
Position 24537: 0.43108363505381564
Position 24595: 0.4271981179099154
Position 33906: 0.3522611141476941
Position 49: 0.3279637453205754
Position 14995: 0.32617155532687775
Position 15214: 0.3217132025220569
Position 4101: 0.3152775775820865
Position 394: 0.2641931771307125
Position 21598: 0.25001045785785325
Position 33212: 0.23538584696438433
Position 20240: 0.19979827908687947
Position 446: 0.18115457112097347
Position 18455: 0.17927059458138328
Position 12844: 0.1739093638479889
Position 7160: 0.15727998398863327
Position 12346: 0.14738960411877175
Position 2224: 0.14538511761762393
Position 24555: 0.1394601309314591
Position 26100: 0.12329004584111576
Position 29226: 0.11639472010271547
Position 2433: 0.10257198305747499
Position 3209: 0.09097610214062783
Position 18283: 0.08019751951848408
Position 12674: 0.07474419326902872
Position 14293: 0.07447644979733899
Position 24313: 0.07172865002370567
Position 15542: 0.06507888616859131
Position 13428: 0.06325043492480985
Position 18859: 0.047142883797226295
