Gene = RWDD3
index = 1219
Annotated 5SS: [  161 10544 12503]
Annotated 3SS: [10055 12386 12600]
SMsplice 5SS: [  161 12503]
SMsplice 3SS: [12386 12600]
top_k =  500
Partition function (log Z): -11.299759028101434

Sorted 5' Splice Sites (High to Low Probability):
Position 161: 0.582594275348249
Position 3306: 0.46745109310513966
Position 7920: 0.4227891484527626
Position 278: 0.25658457736732737
Position 5755: 0.21222116708019165
Position 12503: 0.10229401729198172
Position 145: 0.0964297782921799
Position 6076: 0.07604745681084449
Position 4391: 0.0569206930535883
Position 10170: 0.0502499205328031
Position 9159: 0.0500482418413721
Position 4504: 0.04939860546260923
Position 642: 0.03474849091042399
Position 10790: 0.03188947632451418
Position 580: 0.03004144645155278
Position 5656: 0.02724452558596418
Position 10597: 0.02355187194178321
Position 12707: 0.022641649755727904
Position 9018: 0.016366627826652297
Position 10915: 0.014480863068009667
Position 4490: 0.011643649189227395
Position 7844: 0.011367802204184013
Position 61: 0.01128947048355255
Position 653: 0.006939529855273832
Position 6168: 0.006533139087568043
Position 8967: 0.00574190126830284
Position 586: 0.004845831227522928
Position 265: 0.004754069496046234
Position 4898: 0.0028827554937019737
Position 7685: 0.0026638813075000782
Position 622: 0.0025251992060721703
Position 339: 0.0022318563988756456
Position 613: 0.001817850839405586
Position 10544: 0.001642054751862779
Position 7793: 0.0011415307497817842
Position 106: 0.001138526808273311
Position 2676: 0.0008974757880449304
Position 2747: 0.0008144981375135698
Position 2997: 0.0007629566764003376
Position 3582: 0.0005164208319840225
Position 1494: 0.0004859665943671609
Position 3825: 0.00046142657345955157
Position 3874: 0.0003284516918843014
Position 3248: 0.0002079214583636037
Position 3461: 0.0002010107502748264
Position 8067: 0.0001864731860614375
Position 427: 4.149243612271074e-05
Position 138: 3.2890979377508595e-05
Position 398: 2.326261628921578e-05
Position 4410: 1.2426848425909017e-05
Position 221: 8.10343163570344e-06
Position 210: 5.016852661878396e-06
Position 319: 1.9988045205804028e-06
Position 17: 1.3177368523975583e-06
Position 88: 1.3118683735845919e-06
Position 282: 1.0751946356533021e-06
Position 337: 9.11659894273927e-07
Position 3424: 4.638292598215373e-07
Position 3413: 4.5474177455371e-07
Position 1177: 4.1272641935183154e-07
Position 321: 1.7044991013392384e-07
Position 649: 1.1863540195124847e-07
Position 316: 1.0830212965685706e-07
Position 563: 4.0925008631748373e-08
Position 514: 2.3796470334887586e-08
Position 490: 6.530687142589355e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12600: 0.6529706068886351
Position 7720: 0.42984384478716103
Position 3192: 0.3128659581675688
Position 5621: 0.18724861352638156
Position 8933: 0.1775341935705845
Position 3218: 0.13086834101394706
Position 10699: 0.12555783315478986
Position 4283: 0.10957050971904163
Position 12386: 0.10229401729198172
Position 10055: 0.07144740725606201
Position 5904: 0.0671141794741484
Position 9430: 0.055675807190226995
Position 5518: 0.03351915263145076
Position 10522: 0.02261879146609511
Position 467: 0.019037458429106074
Position 5438: 0.017507846771891513
Position 3066: 0.01711983571826912
Position 7843: 0.012223878403953592
Position 7966: 0.011768338781736035
Position 8963: 0.011187916031760276
Position 12822: 0.010506137014353085
Position 10409: 0.010383060790730692
Position 11192: 0.009790173253595507
Position 527: 0.009139579824757956
Position 4261: 0.009059444937301653
Position 5926: 0.00903317619767078
Position 6075: 0.008941539911245352
Position 5991: 0.008911344983722261
Position 440: 0.0070915333877669216
Position 13000: 0.006095252406263126
Position 12851: 0.006040260335111713
Position 4798: 0.00524583124483411
Position 3166: 0.003655185604350304
Position 5744: 0.0031758461697003154
Position 8213: 0.0028596182153782564
Position 9469: 0.002766398231002139
Position 3255: 0.0025535644951863697
Position 7510: 0.0017595785243678871
Position 3641: 0.0016983443467751172
Position 8001: 0.0016339203042311041
Position 3543: 0.0014711006340893697
Position 4178: 0.0014177097610430344
Position 9940: 0.0013147726008497385
Position 759: 0.0012420938612724428
Position 9323: 0.0011070921352191504
Position 452: 0.0010421616876085493
Position 7468: 0.0009935899273237198
Position 2619: 0.0009290168138020908
Position 4433: 0.0008808283469589117
Position 3073: 0.0007868065432513166
Position 8469: 0.0007647241542214025
Position 7471: 0.0006310063926004529
Position 7367: 0.0006276204204323003
Position 2570: 0.0005843026991698156
Position 3048: 0.0005597499915755525
Position 7601: 0.0004883286505194278
Position 3726: 0.00045197540570327184
Position 2847: 0.000429300820128941
Position 3118: 0.00035679157032475906
Position 589: 0.0002815119152882349
Position 7264: 0.00022550472320081031
Position 1386: 0.0002073427266739416
Position 4317: 0.00019812296029698571
Position 2912: 0.00019544706856221029
Position 3447: 0.0001931335614072164
Position 2471: 0.00017901312051678248
Position 689: 0.00015916739798040958
Position 1228: 0.00015140851255469545
Position 1248: 0.00014564367072443296
Position 483: 0.00013007478252224821
Position 540: 0.00012136081070990123
Position 4201: 0.00010841687217840822
Position 1389: 0.0001064623857773333
Position 4733: 0.00010551128654629322
Position 2280: 9.360737377393957e-05
Position 5132: 8.477775969867078e-05
Position 1831: 8.476520188337055e-05
Position 2670: 8.34183728081149e-05
Position 1585: 7.474165222639871e-05
Position 2358: 6.842761980292775e-05
Position 2899: 6.634683322206027e-05
Position 4786: 6.09321927915247e-05
Position 4095: 5.701726097286858e-05
Position 936: 5.3350957726545553e-05
Position 1080: 5.0743542080522667e-05
Position 412: 4.1571479995227266e-05
Position 634: 4.155952390612136e-05
Position 1922: 3.640088614130209e-05
Position 4758: 3.500341535755957e-05
Position 486: 3.065017664515674e-05
Position 2935: 2.833230278908045e-05
Position 3748: 2.528869096532883e-05
Position 1322: 2.5063201167648224e-05
Position 3487: 2.4127816899158298e-05
Position 1083: 2.3647226875089234e-05
Position 1674: 2.3508411805848057e-05
Position 1878: 2.290469045564618e-05
Position 1628: 2.2024759424773204e-05
Position 3681: 2.109346756923705e-05
Position 3343: 1.763423599729419e-05
Position 2566: 1.693841367247961e-05
Position 912: 1.2463616806619143e-05
Position 282: 1.0593324516235959e-05
Position 1415: 8.107854521316637e-06
Position 3052: 3.366939557021391e-07
Position 5463: 1.2142561960181083e-07
Position 309: 7.896892172401376e-08
Position 327: 4.292909653232765e-08
Position 353: 3.760589279503499e-08
Position 551: 3.523174897553761e-08
Position 240: 3.4738226617745703e-08
Position 645: 1.8446262632801943e-08
Position 603: 1.0025877168270608e-08
Position 316: 5.174043249937262e-09
Position 363: 4.265902573410101e-09
Position 553: 2.2759869026224086e-09
Position 128: 1.2893687240972319e-10
Position 187: 8.789490301590967e-11
