Gene = KIF12
index = 745
Annotated 5SS: [ 123  943 1451 1757 2671 3007 3844 4035 4705 4877 5172 5651 5829 6516
 6725]
Annotated 3SS: [ 866 1315 1620 2578 2849 3724 3929 4601 4785 5084 5559 5723 6414 6605
 7056]
SMsplice 5SS: [ 123  756  943 1244 1451 1757 2671 3844 4035 4705 4877 5172 5651 5829
 6319 6516 6725]
SMsplice 3SS: [ 627  866 1071 1315 1620 2578 3724 3951 4601 4785 5084 5559 5723 6209
 6414 6605 7056]
top_k =  500
Partition function (log Z): 36.05520556876692

Sorted 5' Splice Sites (High to Low Probability):
Position 5172: 0.982455219758499
Position 4877: 0.9798089627937437
Position 123: 0.9740189332916929
Position 4705: 0.97016174385242
Position 943: 0.968645783330153
Position 756: 0.9662671455417068
Position 4035: 0.9593927726337181
Position 5829: 0.9529625027194745
Position 5651: 0.9172381279376671
Position 1451: 0.9117552493646787
Position 2671: 0.8295787320143682
Position 6516: 0.8280160559226403
Position 1757: 0.7303874264677889
Position 1244: 0.6760506137085989
Position 3844: 0.5563718347676979
Position 6319: 0.5269236587149079
Position 6725: 0.4282747269047716
Position 3007: 0.40622933284844903
Position 2934: 0.27097827355007365
Position 1786: 0.23902894980316358
Position 351: 0.21241380358727277
Position 2693: 0.12972861004833916
Position 420: 0.10440167214746544
Position 3871: 0.09073918966270428
Position 6307: 0.08539529213448334
Position 6352: 0.0403079811544523
Position 1555: 0.036368146167127996
Position 5463: 0.03417792759063762
Position 2720: 0.03168344312154599
Position 3428: 0.030988649232853775
Position 6540: 0.030125518932556196
Position 559: 0.026716690895127095
Position 628: 0.026319718645399108
Position 1267: 0.02574004700702837
Position 3326: 0.023728753385955027
Position 2144: 0.021979700360920562
Position 3027: 0.020712981856171642
Position 6328: 0.020210470565086795
Position 6691: 0.018334200712370977
Position 6903: 0.017464530191084876
Position 3528: 0.015593121899861695
Position 3522: 0.014744326027299007
Position 5456: 0.01392992795910666
Position 293: 0.013602320584693281
Position 45: 0.013527818164456858
Position 2926: 0.01231961049995442
Position 983: 0.01187115563216343
Position 4441: 0.010542969003173223
Position 1539: 0.010394355871102955
Position 6236: 0.0067189345879324625
Position 1184: 0.005670727724799792
Position 3454: 0.0042922333258236965
Position 6667: 0.004175685456879075
Position 236: 0.0034349081266543324
Position 1874: 0.0034031510372137825
Position 5844: 0.0029006986393529358
Position 2750: 0.0026713184550954928
Position 499: 0.0026283040981622645
Position 4832: 0.0025663965616153687
Position 6664: 0.002312909190236451
Position 1551: 0.0019437344063735686
Position 3474: 0.0019156520578277746
Position 2724: 0.0016824879674708045
Position 6954: 0.0016411434452014736
Position 671: 0.0015297237363392062
Position 5850: 0.0012150461733215529
Position 5685: 0.0011535317293114333
Position 7153: 0.001057831679653689
Position 2893: 0.0009809798413652768
Position 3801: 0.0009661004910487026
Position 1708: 0.000947763136189336
Position 5155: 0.0007843871105091013
Position 5363: 0.0007800398397893438
Position 1167: 0.0007045624570207764
Position 2203: 0.000702844201291819
Position 5516: 0.0006435619344383811
Position 3568: 0.0005057581748821008
Position 1792: 0.0004821369557617205
Position 1759: 0.00039622185961416705
Position 6520: 0.0003507128141342143
Position 387: 0.00032986332728972186
Position 6775: 0.0003093944480995785
Position 3370: 0.00028309898544829585
Position 4170: 0.0002686463978905797
Position 1212: 0.00025188207675956413
Position 6501: 0.00024821532764187666
Position 3832: 0.0002379697079653487
Position 4727: 0.00023744665117328033
Position 6930: 0.0002317326239564851
Position 6935: 0.0002204714141148623
Position 6922: 0.00021765966388007294
Position 2762: 0.00020496955970043291
Position 6314: 0.0002010255314722755
Position 5000: 0.00020044794821416647
Position 1761: 0.00019327508061355963
Position 6437: 0.00017608889136395126
Position 724: 0.00016729405745760805
Position 3930: 0.0001566549472154299
Position 73: 0.00015526153312104323
Position 1178: 0.00013605179489185827
Position 1229: 0.00010756184171658153
Position 1401: 0.00010577025142898934
Position 452: 0.00010401944387981292
Position 717: 9.599503366137611e-05
Position 3098: 9.03081546777911e-05
Position 577: 8.787543459963938e-05
Position 5614: 8.412382743389046e-05
Position 519: 8.038964702798587e-05
Position 1155: 7.188268091882347e-05
Position 2889: 6.734082296516542e-05
Position 4039: 4.8210106686672796e-05
Position 1724: 4.7149521231599425e-05
Position 4576: 4.4940347873143974e-05
Position 5280: 3.952039035285505e-05
Position 1711: 3.5579821697047216e-05
Position 5521: 3.303183577229168e-05
Position 2675: 2.8862335792119797e-05
Position 5595: 2.868271367164077e-05
Position 5655: 2.8550166814250597e-05
Position 760: 2.7272554418659964e-05
Position 316: 2.4850943879937288e-05
Position 5432: 2.469317717188094e-05
Position 828: 1.6323728736455324e-05
Position 5478: 1.4067707454061275e-05
Position 539: 1.295805225381727e-05
Position 389: 1.27631075818001e-05
Position 424: 1.1018278779199065e-05
Position 2303: 1.0072309298298193e-05
Position 676: 9.889740091930663e-06
Position 3029: 8.573278582391695e-06
Position 334: 7.78266182057581e-06
Position 4850: 6.926645171320597e-06
Position 1331: 5.666981778854028e-06
Position 1303: 5.018782642512175e-06
Position 1325: 4.993491589357291e-06
Position 4743: 4.752489732275644e-06
Position 1888: 1.007279002935283e-06
Position 15: 4.1273345481087703e-07
Position 2579: 3.047067208084193e-07
Position 32: 2.518594284802632e-07
Position 224: 1.1347383107274087e-07
Position 90: 8.233766205201354e-08
Position 467: 2.662928572395828e-08
Position 255: 1.0702856744975035e-08
Position 426: 7.464342431062199e-09
Position 221: 2.259947902188456e-09
Position 49: 1.112653855642874e-09
Position 1270: 3.057336356037048e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3724: 0.978832290974665
Position 4785: 0.9780793328786563
Position 6414: 0.9758478542911224
Position 1620: 0.9707955973326021
Position 866: 0.9616538755146408
Position 5084: 0.9594204866318401
Position 5723: 0.9465903894531047
Position 5559: 0.9176169148065115
Position 4601: 0.9132866390567596
Position 2578: 0.8120966009584096
Position 627: 0.7587050778702382
Position 1071: 0.7496733671812534
Position 6209: 0.5757104147270823
Position 1315: 0.5697905130476901
Position 3951: 0.5571383886764165
Position 6605: 0.5491975074951466
Position 7056: 0.4943705473596368
Position 2849: 0.44125006898835517
Position 1341: 0.2539838510253746
Position 2549: 0.18368127482131566
Position 6882: 0.16926253930297808
Position 2922: 0.14007993260417084
Position 271: 0.11778114629956726
Position 575: 0.09347137236384107
Position 235: 0.08376858421173154
Position 253: 0.07645014491364964
Position 1360: 0.07170985323800227
Position 595: 0.06834347170411728
Position 3368: 0.06735187226450168
Position 450: 0.05979752870371044
Position 2835: 0.0585983439112957
Position 6152: 0.05490974626837918
Position 3929: 0.05102569043032112
Position 2824: 0.04880525218702894
Position 5396: 0.040807374657899076
Position 6643: 0.038618636417835736
Position 6608: 0.03562491824160513
Position 202: 0.026187420675887224
Position 497: 0.022179563812409812
Position 5044: 0.02155584636693795
Position 6122: 0.019277282282455174
Position 3956: 0.015827648430848454
Position 4638: 0.015694762091627325
Position 1989: 0.014538924775200203
Position 3249: 0.01357930155400063
Position 6172: 0.01324401893289115
Position 7138: 0.013108451155652075
Position 4619: 0.013020329427426204
Position 4540: 0.012590494566196478
