Gene = PPP1R17
index = 1060
Annotated 5SS: [  592  5809  8907 10403]
Annotated 3SS: [ 5690  8753 10249 20488]
SMsplice 5SS: [ 534 5809]
SMsplice 3SS: [ 5690 20488]
top_k =  500
Partition function (log Z): -8.186927339993174

Sorted 5' Splice Sites (High to Low Probability):
Position 5809: 0.8342702176267427
Position 534: 0.6732836702155056
Position 1199: 0.45126397666512935
Position 1999: 0.4375779277865541
Position 10403: 0.35020209889216625
Position 592: 0.26465804836073614
Position 8907: 0.22610290863577764
Position 3671: 0.16902848211867583
Position 20600: 0.1259665904782756
Position 4054: 0.0655818034379025
Position 5040: 0.04772705764978051
Position 1640: 0.04006682258662267
Position 2204: 0.039483049240454815
Position 8012: 0.03914792751243746
Position 281: 0.029575230633016893
Position 4022: 0.027827024351342933
Position 20706: 0.02610112250660336
Position 6011: 0.019044019342291954
Position 6576: 0.018600776455858403
Position 4920: 0.01769418763684724
Position 12850: 0.012013995609457
Position 3629: 0.011103166442694401
Position 2475: 0.010574306797570918
Position 2927: 0.008745092371939217
Position 20592: 0.008323315381083031
Position 6908: 0.008232917387511333
Position 385: 0.007544726686414996
Position 629: 0.006750694740683468
Position 20549: 0.006079200053198524
Position 1012: 0.005555959579349656
Position 7935: 0.0042849073041675255
Position 4105: 0.0040207105878876095
Position 5833: 0.003683132950353795
Position 904: 0.003283245848273379
Position 337: 0.003002568939793155
Position 1872: 0.002826163680630736
Position 300: 0.0022434205581325704
Position 130: 0.0021805161501127633
Position 350: 0.0020800361457501255
Position 1466: 0.0019254035089514515
Position 3633: 0.0019226914956758671
Position 8997: 0.0015619135840023517
Position 46: 0.0009590467604599311
Position 1263: 0.0009257643023026198
Position 1785: 0.0008685273426480531
Position 345: 0.000758986104072723
Position 1194: 0.0005141425566581572
Position 1581: 0.0004852646946532326
Position 1052: 0.0004654594449765108
Position 274: 0.0003856697267441334
Position 62: 0.00036922612293721776
Position 1937: 0.0003646132161689338
Position 1399: 0.0003474900417233194
Position 5971: 0.00031109639170960113
Position 649: 0.0003061315339140421
Position 8128: 0.0002458171826455394
Position 4: 0.00024098429087571592
Position 871: 0.00018368300029675144
Position 943: 0.00017966556102641366
Position 3527: 0.00015638074107220327
Position 977: 0.00012961983206393374
Position 19: 0.00012174064046244374
Position 120: 0.00011369476463866521
Position 842: 7.257930155746608e-05
Position 217: 6.614540556487263e-05
Position 99: 5.513337888660695e-05
Position 69: 3.8033318310716686e-05
Position 12: 3.4854682020613896e-05
Position 895: 3.415523962220724e-05
Position 14: 2.156741372892689e-05
Position 5989: 1.4856932884559876e-05
Position 33: 1.3480351731265614e-05
Position 836: 1.3047065461479418e-05
Position 1428: 9.074765758686365e-06
Position 1041: 8.993979084333387e-06
Position 176: 6.215575813088938e-06
Position 31: 5.416255900411058e-06
Position 1424: 5.017930516751245e-06
Position 209: 3.09737386690541e-06
Position 389: 2.9951473711357577e-06
Position 1149: 2.9537684794272046e-06
Position 285: 2.3183041256001545e-06
Position 302: 1.9868410118053847e-06
Position 642: 1.8004838054674465e-06
Position 163: 1.7346878216314352e-06
Position 757: 2.441749484499648e-07
Position 421: 2.3567988537852988e-07
Position 596: 2.443008492098252e-10
Position 674: 1.501130809508312e-10
Position 743: 1.4703869759759344e-10
Position 464: 1.0545012482133202e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 20488: 0.9949036142759957
Position 5690: 0.8396145306267219
Position 1850: 0.3636381079221597
Position 10249: 0.2214595025536506
Position 1080: 0.20730315334989646
Position 8644: 0.16384701309075694
Position 1149: 0.14938168266384597
Position 3655: 0.13669944638959255
Position 10261: 0.11433941511456527
Position 20799: 0.105169832230727
Position 1833: 0.08235543449544835
Position 8753: 0.06242872917808304
Position 3391: 0.05970007607029031
Position 4821: 0.05752673532053782
Position 3840: 0.04934583152362165
Position 1518: 0.044521606572262194
Position 435: 0.03272800106753691
Position 21039: 0.02933289323446674
Position 7911: 0.025493860762977914
Position 5881: 0.017775574141621706
Position 21693: 0.014721266350861973
Position 6272: 0.013222029579386545
Position 12707: 0.012196273494949773
Position 20700: 0.011712692758772798
Position 1994: 0.011633526753724357
Position 1111: 0.009458728848097583
Position 4001: 0.009265899449362892
Position 10166: 0.009075494210988803
Position 3616: 0.008396432016699262
Position 976: 0.00830731010957986
Position 6717: 0.008303059011013154
Position 4962: 0.007938403820626544
Position 7858: 0.007784428974031665
Position 1008: 0.007686083839206244
Position 1049: 0.006870608465843149
Position 7915: 0.006737380791983501
Position 943: 0.0062650115997849275
Position 861: 0.005906940679370031
Position 3762: 0.005746565159013229
Position 1809: 0.005564214206803147
Position 1084: 0.005518777027917656
Position 10399: 0.005408883503836486
Position 3331: 0.0053989561737617315
Position 3256: 0.005156680360261688
Position 1776: 0.004757101977420294
Position 2401: 0.00395187013457458
Position 454: 0.003869106172062369
Position 959: 0.003859483028525227
Position 7931: 0.0037341169733656875
Position 2640: 0.003729399179127473
Position 2852: 0.0034159039432570815
Position 1187: 0.0033086404134966196
Position 20679: 0.003144111967764452
Position 2321: 0.0030763548107441514
Position 21104: 0.0023894318765675365
Position 6388: 0.002340454844396319
Position 1934: 0.0022811540645189562
Position 2175: 0.002136435822039783
Position 2295: 0.0020418493189417416
Position 6470: 0.001967043567393505
Position 6454: 0.0016463534900011158
Position 471: 0.0016346186238640082
Position 1301: 0.0015986754599389788
Position 12916: 0.0015915078232710406
Position 8906: 0.0015619135840023517
