Gene = LIN9
index = 784
Annotated 5SS: [  625  8561 12015 13892 22070 23401 31959 41777 43521 44201 58895 70763
 76390 76638]
Annotated 3SS: [ 8527 11919 13786 21935 23274 31800 41642 43400 44098 58813 70636 76209
 76539 77126]
SMsplice 5SS: [  108 12015 13892 22070 23401 31959 40809 41777 43521 44201 58895 70763
 76390 76638]
SMsplice 3SS: [11919 13786 21935 23274 31800 40699 41642 43400 44098 58813 70636 76209
 76539 77126]
top_k =  500
Partition function (log Z): -38.60618403311377

Sorted 5' Splice Sites (High to Low Probability):
Position 108: 0.6845025346599829
Position 1283: 0.30135034506466407
Position 1367: 0.29827771896452787
Position 8561: 0.2768441629279743
Position 6484: 0.24489169355630142
Position 6765: 0.23281694350692198
Position 1729: 0.20459319387974442
Position 5143: 0.17453563583840165
Position 5148: 0.15708346534729267
Position 625: 0.15080610680883522
Position 1335: 0.1409945991158568
Position 92: 0.0714125556897148
Position 6521: 0.06666005934506417
Position 722: 0.04865942435485851
Position 1170: 0.04607018918856378
Position 65: 0.03473764065577274
Position 3134: 0.026344605173855548
Position 292: 0.016169172568988612
Position 12015: 0.016100166662791154
Position 1465: 0.011673372983741567
Position 8468: 0.0072134154763877885
Position 1015: 0.002639845184167717
Position 2964: 0.001292643409482298
Position 3899: 0.0012808265804394507
Position 2894: 0.0012692620657281481
Position 1232: 0.0012494158146165227
Position 112: 0.0008297105387210318
Position 126: 0.000671848506929477
Position 1206: 0.00048826448549673843
Position 1446: 0.0004402588684259845
Position 1010: 0.00036847875468766543
Position 329: 0.00033105897197375654
Position 927: 0.00029499789865953917
Position 1373: 0.00027630042669296405
Position 96: 0.00021439243325142501
Position 1277: 0.0001988885017805179
Position 829: 9.422801485509013e-05
Position 53: 9.297999396354486e-05
Position 1198: 4.930391261558979e-05
Position 807: 1.5895968790873678e-05
Position 1137: 9.211301201072193e-06
Position 532: 3.397831902280768e-06
Position 801: 6.270793488729967e-07
Position 629: 5.222053274035954e-07
Position 811: 4.6815196264959893e-07
Position 803: 1.7334706359478234e-07
Position 888: 1.487372004226195e-07
Position 770: 1.4740340833640595e-07
Position 222: 2.5601751362897512e-08
Position 11: 6.325344746737472e-09
Position 1026: 3.2617152077530405e-09
Position 587: 1.1276552969109074e-09
Position 20: 1.1076098791262679e-09
Position 611: 8.499240669453011e-10
Position 194: 1.6443005824856675e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 1231: 0.3492383770641011
Position 1115: 0.3428390671394894
Position 5037: 0.3251100633321786
Position 6364: 0.32228559316093086
Position 8199: 0.23311834842153017
Position 11593: 0.20495373143862244
Position 8527: 0.18995547099884186
Position 1603: 0.18144525466954656
Position 6688: 0.15339964182981405
Position 8886: 0.1412926380372721
Position 1092: 0.08598994551216564
Position 8904: 0.08246033261736893
Position 8338: 0.058174638292695105
Position 12483: 0.0569830022048705
Position 8882: 0.05541623187705831
Position 6609: 0.05161909888302423
Position 7076: 0.04328200109078505
Position 12743: 0.04209169795133816
Position 7671: 0.03135454359323581
Position 7021: 0.029181452712768625
Position 1623: 0.024715753956081755
Position 6576: 0.02043205330967183
Position 5375: 0.018406093824792885
Position 5062: 0.016917861995953763
Position 10746: 0.01611649642573086
Position 8035: 0.013750188695413142
Position 1188: 0.013318939559332301
Position 3128: 0.012371355017927889
Position 3238: 0.011876213471024117
Position 2838: 0.009844502897032995
Position 6245: 0.009517616174717466
Position 5264: 0.0065087182236846855
Position 1300: 0.005318300295473574
Position 429: 0.005066479333461828
Position 2784: 0.004684510948487292
Position 2986: 0.004097156863441571
Position 4067: 0.004022964630950244
Position 3416: 0.003930269573869816
Position 921: 0.0038251179737763376
Position 4267: 0.003803331652886529
Position 1202: 0.0036209099726424217
Position 3789: 0.0030236152299085496
Position 1808: 0.0029012112937674495
Position 497: 0.0026263502335132824
Position 215: 0.002328442605162454
Position 4953: 0.002257251328593889
Position 4153: 0.0019566592698721922
Position 2912: 0.0017350854686935112
Position 4430: 0.0013940336000841714
Position 7667: 0.0013487454472638173
Position 1397: 0.0012994485621122397
Position 2101: 0.0011314880136627506
Position 1324: 0.0010628547115978436
Position 563: 0.001061223978272664
Position 2174: 0.0008601275346491871
Position 2788: 0.0007330084414196172
Position 1657: 0.0006074968251411172
Position 1873: 0.0005815903860596824
Position 676: 0.0005680668371676031
Position 532: 0.0004465652446244697
Position 1578: 0.00043739427191223055
Position 4241: 0.00042836358450898393
Position 528: 0.00039499067806756814
Position 2656: 0.000372592206018681
Position 2056: 0.00034505619679695503
Position 593: 0.00027780247913633896
Position 475: 0.00025887035151859957
Position 231: 0.00018499751939676223
Position 1876: 0.00012486001579523523
Position 456: 0.00012222288708083146
Position 1365: 0.00011252864104464792
Position 1253: 9.419100391757187e-05
Position 721: 8.326026499643121e-05
Position 575: 7.45761082349419e-05
Position 237: 6.320308259631394e-05
Position 460: 4.0062339883062704e-05
Position 1282: 2.5534614495891186e-05
Position 222: 2.4929273681772664e-05
Position 372: 2.340053980586466e-05
Position 1275: 1.5520383488685008e-05
Position 1326: 1.4077126728682045e-05
Position 1262: 1.2774592348450306e-05
Position 839: 9.367060897740305e-06
Position 756: 9.328707447593158e-06
Position 1489: 8.911120680335941e-06
Position 480: 7.359692345337743e-06
Position 501: 5.893454589972106e-06
Position 926: 3.9340631741660275e-06
Position 129: 2.054064035865792e-06
Position 1548: 1.8887671005460007e-06
Position 884: 1.8027060627574794e-06
Position 154: 1.3396689792916907e-06
Position 642: 1.1047659402478657e-06
Position 632: 1.0941321341208349e-06
Position 611: 1.0265493729758497e-06
Position 1714: 9.762252974928879e-07
Position 625: 7.699663039966206e-07
Position 441: 6.524470284565496e-07
Position 472: 6.075853653596708e-07
Position 161: 5.314580231886285e-07
Position 1495: 4.5557510528867993e-07
Position 878: 3.1195441233362865e-07
Position 932: 2.035648925780396e-07
Position 855: 9.50384978791982e-08
Position 997: 5.426475992055901e-08
Position 1043: 3.815134545763367e-08
Position 384: 2.69811313185959e-08
Position 391: 2.5754232071151474e-08
Position 131: 1.82896576546355e-08
Position 1204: 1.4071667298560913e-08
Position 264: 3.926057271036679e-09
Position 623: 3.810535832647362e-09
Position 288: 3.789669004810257e-09
Position 737: 1.2141750275444824e-11
Position 629: 1.0944638466974739e-11
Position 602: 6.0832186780348676e-12
