Gene = RAD1
index = 1112
Annotated 5SS: [1351 2072 3297 5213 7509]
Annotated 3SS: [1804 3187 4953 7409 7817]
SMsplice 5SS: [ 801 3297 5213 7509]
SMsplice 3SS: [3187 4953 7432 7817]
top_k =  500
Partition function (log Z): -7.772470719733991

Sorted 5' Splice Sites (High to Low Probability):
Position 5213: 0.8301736358412348
Position 3297: 0.7869291607988054
Position 7509: 0.7123138662825663
Position 2072: 0.6189724035548124
Position 801: 0.48131293469921343
Position 1351: 0.4758291613722112
Position 2840: 0.4365487892549878
Position 8002: 0.18983557845033022
Position 9090: 0.17510226876404708
Position 2484: 0.14981335567098697
Position 625: 0.13186517866240086
Position 7873: 0.13070449752810231
Position 9715: 0.09438828019812867
Position 595: 0.0838099075609631
Position 304: 0.08375775498432472
Position 2849: 0.05529070619146077
Position 2403: 0.04715059712774209
Position 342: 0.0444259326989233
Position 649: 0.03955149421059106
Position 2675: 0.03555888228099954
Position 4526: 0.017705843300957428
Position 65: 0.017088836781477074
Position 2016: 0.014580109936922022
Position 1384: 0.013989394179511727
Position 4352: 0.01378497231314789
Position 1140: 0.013690778722535232
Position 2044: 0.012640181870821892
Position 1915: 0.011828309643904751
Position 1805: 0.008326100898509287
Position 6108: 0.007997628484152277
Position 6579: 0.007833083813062122
Position 5031: 0.007193782452636373
Position 1943: 0.0064795418484399
Position 2308: 0.005372886600492027
Position 253: 0.005100153971214279
Position 842: 0.004861064784931669
Position 2080: 0.0044112562547158184
Position 111: 0.003856877415271412
Position 7868: 0.002555389109292616
Position 2860: 0.0024101632044546996
Position 53: 0.0018811113739381365
Position 3458: 0.0018055713839262109
Position 4698: 0.0015293627801723124
Position 373: 0.0014097778106079062
Position 2708: 0.0013113555128290689
Position 5698: 0.0012910606856569155
Position 7393: 0.0012183803319544477
Position 6263: 0.0010564907437969262
Position 655: 0.0008824223595486597
Position 493: 0.0008643513066436578
Position 3985: 0.0008262120187010719
Position 1413: 0.0007195715911697472
Position 7552: 0.0005978017181912288
Position 1568: 0.0004888116856652805
Position 404: 0.0004400915285585655
Position 327: 0.00037906669541793705
Position 1225: 0.0003499005104478627
Position 2398: 0.00031734764053764316
Position 2118: 0.0002443735431496432
Position 805: 0.00021993553794382072
Position 22: 0.00019521628221241965
Position 384: 0.00017836432164097807
Position 7528: 0.00014469061178937095
Position 757: 0.00013787580069618742
Position 141: 0.00013700823060970124
Position 396: 0.00013170453043150486
Position 1672: 0.00012343124955310056
Position 169: 0.0001229767132807049
Position 1236: 0.00012168679066110525
Position 1210: 0.00011735090950755367
Position 1686: 0.0001018445924816774
Position 309: 8.688029653474673e-05
Position 1701: 8.427933556943378e-05
Position 1098: 6.702474882131298e-05
Position 217: 5.469825923360263e-05
Position 844: 4.248463792774269e-05
Position 88: 3.5327495515900314e-05
Position 893: 3.4614569253094706e-05
Position 134: 3.150551037687324e-05
Position 171: 1.8483139694652915e-05
Position 1216: 1.8152869640187666e-05
Position 361: 1.7101120271710493e-05
Position 453: 1.6804015557927786e-05
Position 104: 1.434308438150735e-05
Position 264: 1.1555689321093546e-05
Position 331: 3.5104227865764146e-06
Position 477: 2.752269417961811e-06
Position 118: 1.2902915895975521e-06
Position 3642: 1.007206207774791e-06
Position 1827: 3.9592371926380413e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3187: 0.746817850439679
Position 4953: 0.6880680176052146
Position 7432: 0.4959098040456716
Position 7817: 0.4798292978986573
Position 2739: 0.4510508276705879
Position 1894: 0.4283280276424598
Position 8892: 0.20842515643347764
Position 2299: 0.19422922028997036
Position 10510: 0.18410905557681817
Position 7409: 0.17587309386181466
Position 1303: 0.15706491709787376
Position 9570: 0.14705852321637772
Position 677: 0.1358672284115795
Position 9961: 0.12916909468140092
Position 1804: 0.12342490234440939
Position 5123: 0.11210799574324035
Position 9318: 0.0938896586280331
Position 7914: 0.07842198856589182
Position 1970: 0.04938955235086121
Position 1139: 0.04911037813398931
Position 9266: 0.0447481667481475
Position 7317: 0.04406044991308126
Position 3260: 0.04217527799255159
Position 1741: 0.04194258807972924
Position 9269: 0.04095763987277568
Position 7732: 0.0406177653219352
Position 2774: 0.03824769450504061
Position 5092: 0.03647070168018212
Position 1202: 0.028003553784129057
Position 2528: 0.02530963198020802
Position 8325: 0.022875867757605653
Position 1746: 0.02103765150826188
Position 10154: 0.02055470303368343
Position 1191: 0.018968512915074637
Position 4400: 0.011998927050025329
