Gene = HBP1
index = 640
Annotated 5SS: [   67 11102 13641 16982 17512 17721 20488 21357 27191 31341]
Annotated 3SS: [10917 13411 16839 17399 17607 20330 21211 26872 31198 32452]
SMsplice 5SS: [  225 11102 16982 17512 20488 21357 27081 31341]
SMsplice 3SS: [10917 16839 17399 20330 21211 26904 31198 32452]
top_k =  500
Partition function (log Z): 2.5633318099110007

Sorted 5' Splice Sites (High to Low Probability):
Position 225: 0.9924719972170454
Position 21357: 0.9541273502867967
Position 16982: 0.9376469518334101
Position 11102: 0.8545405408403962
Position 17512: 0.8356908973262068
Position 20488: 0.664283914417438
Position 13641: 0.5892591670765743
Position 27081: 0.5137811521192341
Position 31341: 0.4720186376871824
Position 9021: 0.433295161875386
Position 14316: 0.4097712768537393
Position 27191: 0.3514237201490502
Position 5189: 0.3415479219898183
Position 4631: 0.24374201967940942
Position 14352: 0.13949734643890643
Position 20140: 0.1384019523650587
Position 1931: 0.1295594232707454
Position 4176: 0.1268862690145913
Position 4413: 0.12398405655457699
Position 17352: 0.11684341279187822
Position 14988: 0.10595630950473126
Position 17721: 0.10381546072425789
Position 24059: 0.10017382493170215
Position 20452: 0.09938269213007268
Position 19742: 0.09567754086234334
Position 17282: 0.07472255066400456
Position 27587: 0.06262609117688174
Position 16967: 0.06218331429740176
Position 505: 0.058927768898117
Position 14767: 0.05788594126232027
Position 22581: 0.05186852497770355
Position 26534: 0.0434336056622777
Position 32546: 0.03926905846124946
Position 1170: 0.03413406307538515
Position 21335: 0.03409475303350187
Position 23989: 0.03408951523739775
Position 20653: 0.03356375420315547
Position 11451: 0.03218465978667756
Position 5224: 0.02050379983459815
Position 26587: 0.020484338467860366
Position 4996: 0.019796816973525724
Position 11556: 0.019144766237421076
Position 5208: 0.019125970822310538
Position 16164: 0.017134253062141693
Position 6099: 0.01625886315958093
Position 27403: 0.015417269803594431
Position 22498: 0.014444634364668798
Position 26016: 0.014159877985649999
Position 497: 0.012668021043679829
Position 30054: 0.012577694677352771
Position 1556: 0.01241382537478311
Position 27609: 0.011658188827959215
Position 8127: 0.009311428019127448
Position 20419: 0.008816654447308782
Position 20649: 0.008766352999251721
Position 5785: 0.007615694166460428
Position 16119: 0.00692332734384042
Position 4946: 0.006717077825127122
Position 8854: 0.006649635894723924
Position 27170: 0.005957439397875764
Position 4014: 0.005285950667169159
Position 67: 0.004359935668768918
Position 2252: 0.002997650743988082
Position 27621: 0.0026067931668723033
Position 13564: 0.002106274477097917
Position 21286: 0.0019609746144380637
Position 1335: 0.0017096039711332117
Position 4227: 0.001707005458021241
Position 18825: 0.001636855733477148
Position 252: 0.0015602597081294286
Position 445: 0.0015369646028408634
Position 17143: 0.0014517342272864708
Position 1369: 0.0011426940209887748
Position 3773: 0.001085621325330094
Position 27044: 0.0009664371925976649
Position 4627: 0.0009203977913845762
Position 2387: 0.0008082940741266319
Position 5254: 0.0006271123416942047
Position 26995: 0.0004849474160335824
Position 154: 0.00036026139372043425
Position 240: 0.00025923505381135307
Position 522: 0.0002571190280008175
Position 2525: 0.00020163373945658594
Position 3765: 0.00020066805563511385
Position 2957: 0.0001525907540862391
Position 1043: 0.00014490133460683525
Position 620: 0.00014188299648309254
Position 5554: 0.00011796241701581323
Position 5376: 9.589599420053463e-05
Position 656: 9.294368378922459e-05
Position 2690: 5.826245458831005e-05
Position 4452: 5.556462663806649e-05
Position 49: 5.1157161915109465e-05
Position 5402: 2.7467950377647554e-05
Position 17840: 2.0527319405500308e-05
Position 1446: 1.3509350764265253e-05
Position 258: 1.3449836412159366e-05
Position 638: 1.333766593036139e-05
Position 19587: 1.1410376203284302e-05
Position 93: 9.097058205584547e-06
Position 669: 7.921992154785758e-06
Position 605: 1.925141198405074e-06
Position 485: 1.6220218045119145e-06
Position 142: 1.2754425835011817e-06
Position 114: 1.2188733716184988e-06
Position 888: 1.0573051195190341e-06
Position 400: 8.880999681461741e-07
Position 169: 6.170746763052856e-07
Position 62: 6.13450928479996e-07
Position 587: 3.997389354265653e-07
Position 71: 3.494952947295842e-07
Position 85: 2.6040997921673907e-07
Position 12: 2.0269697007141073e-07
Position 138: 2.019148535368102e-07
Position 79: 1.6580632888380656e-07
Position 177: 5.1394749561348064e-08
Position 172: 4.041545796607439e-08
Position 232: 3.9154932122934974e-08
Position 229: 1.3032117056018856e-08
Position 174: 1.203930258402372e-09
Position 180: 1.8960769224111009e-10
Position 311: 8.814468222663842e-13
Position 347: 4.071726156174684e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 16839: 0.9998302661308117
Position 21211: 0.9459789504321586
Position 20330: 0.7749744120273211
Position 10917: 0.7258174329067847
Position 17399: 0.6697244747864306
Position 31198: 0.6316568096017078
Position 32452: 0.5765261922399653
Position 26904: 0.5616389957222241
Position 14156: 0.443607710669225
Position 13411: 0.41625229809300707
Position 5091: 0.381288120915386
Position 8923: 0.37715528136688203
Position 26872: 0.3215508730030766
Position 4495: 0.23825877160846232
Position 27328: 0.20204188607966045
Position 4072: 0.18104260365213443
Position 17223: 0.17802824281652047
Position 13431: 0.17511314346066517
Position 17448: 0.1437707965181175
Position 14704: 0.13765046916035573
Position 20050: 0.12819745666456195
Position 14152: 0.10566091262342094
Position 10855: 0.10210205204281796
Position 19621: 0.09076349756934375
Position 23833: 0.07654735478696821
Position 32646: 0.06669478128697462
Position 26473: 0.06463056215128668
Position 17607: 0.059108798825350625
Position 8939: 0.05613988050850386
Position 333: 0.05475627576805105
Position 23935: 0.0446030678638272
Position 4355: 0.043699557221899075
Position 17630: 0.04192299800984913
Position 20558: 0.03983895616990558
Position 1893: 0.038861808066513646
Position 1850: 0.035699000100096266
Position 31225: 0.035656295706219386
Position 1736: 0.03332015082695907
Position 22497: 0.029472883476657653
Position 10921: 0.026621055890793627
Position 14730: 0.02619178160669575
Position 1076: 0.02612603186598005
Position 21233: 0.025018765435681583
Position 16017: 0.0240575804059821
Position 4257: 0.02108966029561908
Position 11299: 0.020187046037441675
Position 29928: 0.01887938569082812
Position 22539: 0.018712674153255983
Position 356: 0.01844233306624004
Position 1828: 0.01747941688054631
Position 22371: 0.01730272270420595
Position 25763: 0.01636188806097823
Position 17281: 0.016112999395294588
Position 11442: 0.014761989178015928
Position 21249: 0.013757475931111419
Position 4712: 0.013314579529962164
Position 23830: 0.013204505527276339
Position 1428: 0.011973961109049419
Position 4806: 0.011021234081608182
Position 5976: 0.010653237561788587
Position 17103: 0.010626791338373277
Position 11313: 0.009462511101991783
Position 7960: 0.009311428019127443
Position 32257: 0.008722469290492167
Position 19959: 0.00865672787206317
Position 5486: 0.007699614848163657
Position 27303: 0.007640999143699195
Position 4263: 0.007469666441495782
Position 29211: 0.006775718040201903
Position 8738: 0.006649635894723924
Position 31798: 0.006621576119117846
Position 11349: 0.006099657265407576
Position 6019: 0.005605625597792341
Position 17119: 0.005542996383868884
Position 30149: 0.0055109132876711734
Position 996: 0.005469980437146577
Position 31452: 0.005258537734547966
Position 19708: 0.00491404329299959
Position 4576: 0.0045686183643168085
Position 31173: 0.0037024528531066593
Position 27733: 0.003631324540281956
Position 27285: 0.0034049974721018293
Position 31517: 0.003077092064729313
Position 17053: 0.002934878163726905
Position 940: 0.00280129009339488
Position 28262: 0.002554071552197604
Position 17238: 0.0024705388109192788
Position 3816: 0.0024164165211032125
Position 31707: 0.0022899829122185102
Position 28026: 0.002285948676508764
Position 4827: 0.0022060964166640564
Position 1710: 0.00215320861478305
Position 31535: 0.0021502246355725643
Position 21162: 0.0020142222296948395
Position 3894: 0.0016630267813896355
Position 19919: 0.001547767828433612
Position 29575: 0.0015093695520109545
Position 20951: 0.0014638667258649043
Position 30949: 0.0014227181409410536
Position 2153: 0.001395748623448805
Position 18770: 0.0013619584438488658
Position 24341: 0.0013543730876520907
Position 1747: 0.001245321087131704
Position 20922: 0.0011119137705442805
Position 1123: 0.0010897286710282385
Position 17253: 0.0010231146173357286
Position 17552: 0.0010085456740480912
Position 2130: 0.0009938934291136535
Position 26100: 0.0009375317989545755
Position 22260: 0.0009177754749888921
Position 21131: 0.0009030039980024281
Position 1671: 0.0008942484894512178
Position 11378: 0.0008182224412416739
Position 3589: 0.0007727151440388707
Position 2295: 0.0006992849263747827
Position 29292: 0.0006854167047625384
Position 4122: 0.0006407562739309367
Position 4223: 0.0005256792667632649
Position 3818: 0.0005194987000094279
Position 1226: 0.0005151737331290735
Position 1368: 0.000483065237334906
Position 5140: 0.00041773095685466625
Position 25699: 0.00038341162737777544
Position 3908: 0.0003696357851530572
Position 28007: 0.00036127081667163116
Position 3659: 0.0003143676760545686
Position 18656: 0.00027489728962828324
Position 26817: 0.00025007177150306644
Position 3960: 0.00020124877558335203
Position 3603: 0.00018433933971557796
Position 1332: 0.00017656547055103743
Position 954: 0.00015299753113449024
Position 17077: 0.0001507758573489454
Position 24738: 0.0001504190731608471
Position 1835: 0.00014748210840672454
Position 24321: 0.00014468588139938463
Position 2321: 0.00013146356804828374
Position 2136: 0.0001309390184903348
Position 27402: 0.00011697115469768621
Position 17262: 0.00011401282990097423
Position 5174: 0.00010996642691769078
Position 2132: 0.00010200828420054063
Position 2654: 9.685819911650425e-05
Position 5311: 8.43354042593402e-05
Position 2386: 7.665781588944416e-05
Position 1153: 7.160939043554818e-05
Position 385: 6.74368341917478e-05
Position 2612: 6.705443706702638e-05
Position 3867: 6.685818178046003e-05
Position 760: 5.3641850489984425e-05
Position 3935: 4.9265922150013796e-05
Position 1623: 4.272067512829411e-05
Position 1288: 4.16367934916077e-05
Position 21727: 3.5429653145063746e-05
