Gene = SLFNL1
index = 1273
Annotated 5SS: [ 100 1490 4081 4482]
Annotated 3SS: [ 936 3558 4337 5486]
SMsplice 5SS: [ 186 1490 4081 4482]
SMsplice 3SS: [1393 3881 4337 5486]
top_k =  500
Partition function (log Z): -4.280184371538371

Sorted 5' Splice Sites (High to Low Probability):
Position 1490: 0.9758868199380271
Position 4482: 0.744974383024227
Position 4081: 0.6424938881392471
Position 186: 0.5294591471248354
Position 3425: 0.3102636216208362
Position 852: 0.2435142047754409
Position 212: 0.17156416337469313
Position 1310: 0.1391344530096561
Position 1990: 0.09831986546731146
Position 3226: 0.06456140412133031
Position 5606: 0.06039270010688604
Position 644: 0.05956540987163706
Position 3446: 0.04951165473345599
Position 93: 0.0220099105523779
Position 2490: 0.02097054312891048
Position 1116: 0.01994121211565825
Position 1088: 0.015985715263900243
Position 2225: 0.015703898358874122
Position 4132: 0.015238877178888286
Position 610: 0.013439363334017818
Position 3398: 0.01094302827844511
Position 664: 0.009154716226538932
Position 1015: 0.008156041442538557
Position 1867: 0.005479000291651206
Position 444: 0.003504906716105814
Position 5678: 0.00317662768721459
Position 1238: 0.002959168324527544
Position 4649: 0.002452209032871957
Position 4807: 0.0024438358199048477
Position 1346: 0.0023846914543131552
Position 4775: 0.0021418997090279714
Position 2498: 0.0017121190603640911
Position 5243: 0.0015674058097259647
Position 5332: 0.0015370588658993119
Position 4500: 0.0015070364210993663
Position 25: 0.0013220559455958901
Position 1954: 0.0012633583599008665
Position 4338: 0.0012160140945082839
Position 1972: 0.001119375173042201
Position 686: 0.0008667362255059559
Position 200: 0.0008163686990877417
Position 5599: 0.0008090877258599502
Position 190: 0.0007723680357005017
Position 1458: 0.0007459138071055049
Position 604: 0.0004780619169818922
Position 3093: 0.00037220211173015147
Position 2230: 0.0003469967937732872
Position 575: 0.0003124272633411135
Position 5583: 0.0002837967940686177
Position 214: 0.00023221626414482568
Position 361: 0.00021479284047948267
Position 188: 0.00021428959159119416
Position 1286: 0.00021244172792679188
Position 4504: 0.00010662790009709764
Position 226: 2.8387576284252104e-05
Position 379: 2.7674691544512284e-05
Position 690: 2.4653398062091714e-05
Position 3442: 7.997934164008728e-06
Position 822: 7.403673904979746e-06
Position 216: 7.164507691715641e-06
Position 636: 3.157869389045503e-06
Position 757: 2.083064836851347e-06
Position 568: 2.051965433209694e-06
Position 730: 1.8751499950057599e-06
Position 517: 1.567178093537288e-06
Position 751: 1.394408960896047e-06
Position 1652: 6.921801365248061e-07
Position 342: 6.551130164724493e-08
Position 430: 3.9865018925927666e-08
Position 123: 2.3685977111019914e-08
Position 352: 2.025165525832833e-08
Position 304: 1.852780771487234e-09
Position 432: 2.463388868312042e-12
Position 384: 4.634102614291115e-13
Position 294: 3.0607336973300423e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5486: 0.9642506108398733
Position 1393: 0.8935193873205618
Position 3881: 0.48829495275316537
Position 4337: 0.4399680384649297
Position 3297: 0.3351934860114557
Position 4367: 0.18460994473435866
Position 3993: 0.13570709178710966
Position 4246: 0.0762175317280468
Position 781: 0.07386818701741774
Position 3142: 0.06435835761616698
Position 1225: 0.056881306120007795
Position 1359: 0.051127957429772775
Position 1924: 0.037902687590689446
Position 1145: 0.03766422516181108
Position 798: 0.033614478557691285
Position 936: 0.026697479876768564
Position 1865: 0.025197623897262142
Position 1745: 0.024160611380457823
Position 4315: 0.023510268779975717
Position 2381: 0.02203318530010527
Position 6032: 0.019892579192744484
Position 5926: 0.017666493664329996
Position 5411: 0.016373981825809247
Position 3393: 0.01564140063228208
Position 3206: 0.014541461960893981
Position 844: 0.009824312713442309
Position 5779: 0.008817770738729207
Position 3558: 0.008743677989793622
Position 2013: 0.008625034543996008
Position 1041: 0.008306943891724579
Position 1345: 0.0072615431957559155
Position 4394: 0.007165011332798355
Position 3738: 0.006703899731306213
Position 4456: 0.006062177757169667
Position 5946: 0.006000026790454497
Position 4706: 0.005621249478850489
Position 3719: 0.005442178834108882
Position 5984: 0.0053727614953224725
Position 2146: 0.005297270596866804
Position 1902: 0.004964015320702029
Position 3944: 0.004754259053972907
Position 910: 0.00474492404382399
Position 3930: 0.004631866242509646
Position 4159: 0.0043823181080163715
Position 5839: 0.0041432697653908885
Position 4195: 0.00414300198104784
Position 5422: 0.004077451979466127
Position 5149: 0.004007931976200343
Position 523: 0.003910355692325556
Position 1762: 0.0034478746474081033
Position 4398: 0.0033931359492283372
Position 1232: 0.003101194537978564
Position 1871: 0.0030383223581081876
Position 1680: 0.0029510349815485516
Position 5488: 0.0029268886172105924
Position 1867: 0.0026319957553816702
Position 5367: 0.0023577488583837024
Position 3308: 0.0023095018435198428
Position 3163: 0.0020398719431174925
Position 1661: 0.0017532025038030205
Position 1150: 0.0016672631640342421
Position 3659: 0.0016477107079769912
Position 477: 0.0016456103006059824
Position 1259: 0.001635986466007994
Position 5682: 0.001285123563928696
Position 4052: 0.0012751694163894319
Position 5752: 0.0011376268637563881
Position 5864: 0.0010826389352603597
Position 3843: 0.0010802167235158164
Position 4609: 0.001008396679284482
Position 3256: 0.0009657604952062605
Position 1906: 0.0009647364106207233
Position 4741: 0.0009055879523498242
Position 493: 0.0008446346937121521
Position 1069: 0.0008147567179900239
Position 4080: 0.0007350496256361254
Position 5793: 0.0005847064268915894
Position 1177: 0.0005587819982629263
Position 5059: 0.0005496478559722981
Position 528: 0.0005329350669827653
Position 487: 0.000505991692858978
Position 3782: 0.0005047549052211098
Position 703: 0.0004781612453363949
Position 3666: 0.00043869463822871575
Position 3276: 0.0004377509091066402
Position 742: 0.00041377642720365985
Position 2484: 0.0004087620703219464
Position 1715: 0.00039268123622479247
Position 4554: 0.0003857804984169483
Position 1423: 0.0003693293826821412
Position 1597: 0.0003591874328910095
Position 5958: 0.00034970723456350826
Position 1180: 0.0003428736958023404
Position 465: 0.00033938274728750374
Position 1926: 0.00033506070357180973
Position 939: 0.000335028321541459
Position 1005: 0.0003141347238108791
Position 816: 0.0002578445707351808
Position 3002: 0.00025472044225672907
Position 2957: 0.0002489399437577871
Position 2451: 0.00024352064799227914
Position 5749: 0.0002417280914053481
Position 3735: 0.00023521173417258133
Position 6091: 0.00022334800606621882
Position 397: 0.00021034651080505007
Position 3372: 0.00019283608349578407
Position 3226: 0.0001886309585105706
Position 2149: 0.0001713192911333256
Position 2434: 0.00015812224031569325
Position 4163: 0.00015252759296514596
Position 629: 0.00012695243747168269
Position 671: 0.00010926076011994071
Position 593: 0.00010547537766642419
Position 274: 8.420712032223079e-05
Position 5875: 8.327759191378956e-05
Position 975: 8.310767556305466e-05
Position 1047: 8.023528908715566e-05
Position 1008: 7.600642111874056e-05
Position 992: 7.581319299328402e-05
Position 2186: 7.213873054911059e-05
Position 1147: 6.804771337638143e-05
Position 1087: 6.14769521743635e-05
Position 2086: 5.955538154059988e-05
Position 1162: 5.7405955306942144e-05
Position 633: 5.569637906650996e-05
Position 2962: 4.769809954820985e-05
Position 2174: 3.9366033199492054e-05
Position 1719: 3.863861989911669e-05
Position 1594: 3.242479474259428e-05
Position 420: 3.113777807357858e-05
Position 2330: 2.7968914375182633e-05
Position 2621: 2.5804693956720524e-05
Position 707: 2.4418492544823536e-05
Position 555: 2.2857544606566297e-05
Position 411: 2.047556923550701e-05
Position 430: 2.044442576838703e-05
Position 735: 2.0376193546061606e-05
Position 596: 2.0307023598980115e-05
Position 609: 2.0300845339932703e-05
Position 1785: 5.549958192989921e-06
Position 442: 4.626044760502294e-06
Position 413: 1.6658915789825463e-06
Position 682: 1.5545852926581411e-06
Position 674: 1.418392620537649e-06
Position 143: 1.0409484798586848e-06
Position 1953: 1.0153443368117891e-06
Position 525: 9.39667002143228e-07
Position 1967: 8.115394136717233e-07
Position 580: 7.285164422176307e-07
Position 559: 6.812194573044036e-07
Position 366: 3.8825703848748187e-07
Position 1564: 2.870689246235094e-07
Position 566: 1.8095338325745204e-07
Position 233: 1.4829022552284486e-07
Position 698: 1.3959797525249665e-07
Position 448: 8.713806525811313e-08
Position 335: 8.588324851073747e-08
Position 180: 6.282636761136869e-08
Position 744: 5.46312748541458e-08
Position 359: 4.445160735344812e-08
Position 158: 4.059181078010267e-08
Position 342: 2.3810895434031627e-08
Position 174: 1.675513256413939e-08
Position 92: 1.586270425411303e-08
Position 200: 1.1998395009523307e-08
Position 171: 1.193781587698718e-08
Position 379: 9.313704408080931e-09
