Gene = GLMP
index = 598
Annotated 5SS: [ 147  914 1308 1655 2353]
Annotated 3SS: [ 655 1106 1435 2095 2462]
SMsplice 5SS: [ 147 1308 1514 1683]
SMsplice 3SS: [1106 1435 1609 2462]
top_k =  500
Partition function (log Z): -0.8807920325252683

Sorted 5' Splice Sites (High to Low Probability):
Position 147: 0.9626130316311243
Position 1308: 0.9154398166820654
Position 2353: 0.635503387099985
Position 1683: 0.4977992971832068
Position 1514: 0.43422365812130265
Position 1655: 0.34150099851321153
Position 1037: 0.2046909290341008
Position 997: 0.16037732545699263
Position 1692: 0.10886181848597536
Position 776: 0.09738167672454474
Position 914: 0.05894339727937383
Position 1912: 0.045031246911039866
Position 2055: 0.0273603163802599
Position 1030: 0.021108434091328038
Position 1696: 0.016888108956928303
Position 1568: 0.012090526351532627
Position 25: 0.011109650058804408
Position 863: 0.007757810551684595
Position 656: 0.006503119227220444
Position 431: 0.006292912274877227
Position 922: 0.004684375467444064
Position 326: 0.004519230915671184
Position 1503: 0.004439851424936566
Position 1315: 0.004137286813666893
Position 2365: 0.0038354558390095825
Position 1001: 0.003600181830458426
Position 370: 0.003246224976655219
Position 668: 0.002330106624100223
Position 1453: 0.0017237522340168916
Position 2787: 0.0012040938420832257
Position 449: 0.0010237614800879837
Position 1356: 0.0007996768745541955
Position 275: 0.0007667984892432293
Position 315: 0.0006751290580560745
Position 332: 0.0004224685739797238
Position 55: 0.0003619457696438675
Position 782: 0.00034860579334590344
Position 1350: 0.0003152921156583554
Position 202: 0.0002949272723653731
Position 1048: 0.00023512296687462817
Position 361: 0.00022422140939020195
Position 978: 0.00014373603512529934
Position 240: 8.917220498810417e-05
Position 258: 6.65164560792355e-05
Position 176: 6.022328943908083e-05
Position 233: 5.997056601994822e-05
Position 815: 5.1449562825358254e-05
Position 960: 4.720470239487726e-05
Position 719: 4.402831030279027e-05
Position 746: 3.0926399800345324e-05
Position 287: 2.0233886323005746e-05
Position 502: 1.625425685271292e-05
Position 1131: 1.2387381702715139e-05
Position 1133: 1.133177011342508e-05
Position 7: 5.3163927038894625e-06
Position 44: 2.477807391761903e-06
Position 39: 2.383754066854332e-06
Position 440: 2.304989412536914e-06
Position 337: 1.6906179582954128e-06
Position 409: 1.6759824207542232e-06
Position 67: 1.6755032853066872e-06
Position 380: 8.88209662593077e-07
Position 618: 6.661672106692673e-07
Position 294: 1.838169098849971e-07
Position 277: 1.4287214512471653e-07
Position 382: 3.478345659389169e-08
Position 310: 1.628577663059859e-08
Position 104: 1.4062786031192823e-08
Position 537: 1.5341713446989053e-10
Position 558: 1.1191528592283717e-10
Position 389: 1.284366202266048e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1106: 0.8629779744008962
Position 2462: 0.8490830926179772
Position 1435: 0.8394706717047028
Position 1609: 0.56820648862375
Position 912: 0.37284903102381517
Position 2095: 0.2645972270131446
Position 2275: 0.22867716561879645
Position 655: 0.08404807474342832
Position 2225: 0.0814482630891259
Position 2242: 0.057078463990247026
Position 804: 0.04672715355701811
Position 1768: 0.04207587651901423
Position 2318: 0.03977310346877523
Position 2129: 0.03866003433377144
Position 1813: 0.03561637077883561
Position 697: 0.022169777807280765
Position 1855: 0.021720348449972046
Position 1146: 0.021443162984001812
Position 1123: 0.014015359758050443
Position 1961: 0.010513193702817026
Position 756: 0.009190526716320547
Position 404: 0.009131976742035666
Position 1567: 0.007964190683042155
Position 111: 0.007390849024375663
Position 1654: 0.006272875179981949
Position 2164: 0.005626409153874327
Position 773: 0.005538996581844509
Position 1441: 0.005419727841265506
Position 537: 0.004912467925807764
Position 2515: 0.004388358544826485
Position 563: 0.003768597471299924
Position 1822: 0.002803404656616604
Position 500: 0.00266263442435672
Position 1276: 0.00251905450478227
Position 1615: 0.002462049277253783
Position 2551: 0.002327058944807635
Position 719: 0.0021337059759481873
Position 874: 0.002115079269106819
Position 2494: 0.0020947639603855093
Position 2598: 0.0020461081303891336
Position 1251: 0.0018150558656020244
Position 590: 0.0016947579331352185
Position 2910: 0.0014594306517250895
Position 2167: 0.0014109036604244042
Position 2649: 0.0012603083917374287
Position 1743: 0.0011573138900912374
Position 1493: 0.001142438959213725
Position 2140: 0.0010927205378096173
Position 1452: 0.0010238202423136994
Position 354: 0.0009797551436156503
Position 1585: 0.0008507928533735575
Position 1800: 0.0006276042786143329
Position 667: 0.0005979396111917497
Position 1612: 0.00047956189289019124
Position 2104: 0.00047325037208023526
Position 2430: 0.00042409893237331265
Position 429: 0.00041969271013539455
Position 369: 0.000380480236822426
Position 1306: 0.00021215057104006932
Position 1115: 0.00020717737801564142
Position 879: 0.0002015442547770183
Position 1496: 0.0001811457043139838
Position 1294: 0.00017499965569674203
Position 511: 0.00014546967768967552
Position 1151: 0.0001401477732143403
Position 2691: 0.00011395133492468779
Position 2952: 0.0001093473927602393
Position 1237: 0.00010834034459151111
Position 574: 9.459497184749444e-05
Position 223: 8.960098621462973e-05
Position 2755: 8.958280268820716e-05
Position 1571: 6.860113106139378e-05
Position 137: 3.1326496598165026e-05
Position 1082: 3.081486140819434e-05
Position 273: 2.9207100519047662e-05
Position 318: 2.279882103944959e-05
Position 753: 2.217250512282253e-05
Position 974: 1.3214242932533549e-05
Position 1009: 1.2924054261198598e-05
Position 1033: 1.1942748418356752e-05
Position 230: 4.239002397742649e-06
Position 375: 3.914247867580967e-06
Position 1966: 2.987679753603698e-06
Position 1458: 2.565038047742912e-06
Position 200: 2.249947824892036e-06
Position 167: 1.8187151044921585e-06
Position 1659: 1.810151921854646e-07
Position 251: 1.1598898261558051e-07
Position 256: 8.982679542660449e-08
Position 76: 3.6292887649082664e-08
Position 146: 2.1978821990031412e-08
Position 253: 1.901253161972458e-09
Position 283: 1.8107974710817886e-09
Position 330: 1.2124154653745128e-09
Position 238: 6.692923390112773e-10
Position 380: 6.270329824055556e-10
Position 134: 4.5614526397641763e-10
Position 435: 2.6817189671404885e-10
Position 182: 1.494253285479391e-10
Position 315: 7.7037904792059e-11
Position 173: 3.774067677783043e-11
Position 151: 1.0275183715661244e-11
Position 176: 1.0851869851583911e-14
