Gene = IL23R
index = 692
Annotated 5SS: [  142  1791  3239 16560 34498 40656 53331 70403 73882 89528]
Annotated 3SS: [ 1691  2941 16435 34336 40509 53173 70312 73778 89436 92077]
SMsplice 5SS: [  142  1791  3239 16560 38274 53331 70403 73882 85669 89528]
SMsplice 3SS: [ 1691  2941 16435 38180 53173 70312 73778 85535 89436 92144]
top_k =  500
Partition function (log Z): -38.228478743526004

Sorted 5' Splice Sites (High to Low Probability):
Position 1791: 0.9717094717675743
Position 142: 0.9009594418847595
Position 16560: 0.8654158091091221
Position 3239: 0.7833691253247979
Position 15272: 0.5359541690631485
Position 5520: 0.5336699695898669
Position 19689: 0.41132533830500273
Position 4536: 0.13229204697571412
Position 18913: 0.1000733735406415
Position 38: 0.0905684302653495
Position 17272: 0.0749216974595622
Position 5348: 0.06351969740837816
Position 999: 0.04355984973911085
Position 19759: 0.02110873097260977
Position 4433: 0.00831431444532663
Position 2547: 0.00521593571413667
Position 798: 0.005183804689476023
Position 3005: 0.0051200897161156975
Position 134: 0.004283623595753507
Position 3135: 0.003468801528188628
Position 3445: 0.002734808046309509
Position 530: 0.0016197554759735692
Position 5092: 0.0014812824213005413
Position 59: 0.0013866292201147083
Position 729: 0.0007859848957144273
Position 715: 0.0007699495318351609
Position 2683: 0.0007141427212067028
Position 2235: 0.0005944238067246946
Position 1266: 0.0005774572737391333
Position 1129: 0.0004882425482939631
Position 2195: 0.0004448043161904615
Position 2579: 0.00044227159021060125
Position 1805: 0.00042885736235986866
Position 639: 0.0003640894568341798
Position 9168: 0.0003630211061613698
Position 1796: 0.000283249223524729
Position 1845: 0.00025978997907900354
Position 1730: 0.00024474248685207384
Position 5690: 0.00023627698933523255
Position 2489: 0.00019684505328752073
Position 8039: 0.00015021390826594025
Position 2170: 0.00014967973526901207
Position 762: 0.00012356348146559491
Position 574: 0.00010206207079208069
Position 251: 9.953637341285392e-05
Position 2718: 8.798608391804965e-05
Position 1593: 7.266665437237464e-05
Position 210: 7.050709297080847e-05
Position 1222: 6.699785426582897e-05
Position 5154: 6.282444153947146e-05
Position 329: 5.780792347764461e-05
Position 1168: 4.252581452133216e-05
Position 1780: 4.0180081932539093e-05
Position 1260: 3.162288581306619e-05
Position 507: 2.9199416290176477e-05
Position 1751: 2.6617911687588354e-05
Position 852: 2.1738531211826545e-05
Position 2533: 2.0575880242501094e-05
Position 2376: 1.8059524790474278e-05
Position 592: 1.7734636346038874e-05
Position 2178: 1.75504070211031e-05
Position 2608: 1.4926561106511656e-05
Position 1191: 1.4003741129323057e-05
Position 2605: 9.745000813789116e-06
Position 2502: 8.398431640396958e-06
Position 2618: 7.920198919808016e-06
Position 42: 1.5415062928960649e-06
Position 121: 1.0640910331629298e-06
Position 227: 1.011256497057191e-06
Position 7587: 9.658401231794576e-07
Position 92: 8.358817978903686e-07
Position 25: 7.23274680729181e-07
Position 1915: 4.1661442313057513e-07
Position 613: 3.7931693879729924e-07
Position 582: 3.0686848930136566e-07
Position 562: 2.062424944306864e-07
Position 248: 1.6770347960169988e-07
Position 625: 9.682134507217708e-09
Position 111: 2.206733820030779e-09
Position 1201: 1.4122162924338943e-09
Position 2288: 5.295443381379314e-10
Position 2020: 3.4480878762046066e-10
Position 458: 3.0495872269192404e-10
Position 364: 1.813268535243472e-11
Position 213: 2.8677491703543155e-12
Position 446: 2.4049037112792015e-12
Position 1863: 1.3711010639712729e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 16435: 0.8935506223178652
Position 19563: 0.6696316245059115
Position 2941: 0.6578528963128523
Position 1691: 0.5902532621180042
Position 5432: 0.44440146385990825
Position 1718: 0.373971863598334
Position 21841: 0.25925314919821096
Position 15149: 0.2417511572262135
Position 15191: 0.18173261004686747
Position 24827: 0.17209631538329312
Position 15014: 0.11540009796830496
Position 4375: 0.11417601908952932
Position 25275: 0.10707097809124819
Position 17192: 0.10549356107572723
Position 18785: 0.10528018546786228
Position 5257: 0.06337675458270725
Position 21820: 0.05427632205872918
Position 5209: 0.04140338080261318
Position 3000: 0.041329587540591614
Position 3034: 0.03739201731559115
Position 25447: 0.03269328934125665
Position 5507: 0.019907593507945468
Position 711: 0.019066433079233978
Position 2980: 0.018669305036711208
Position 20616: 0.017035289923593083
Position 5326: 0.015088728695498904
Position 685: 0.013548017913999181
Position 17373: 0.013371680008683672
Position 3124: 0.011264064954231894
Position 4275: 0.011134673977374518
Position 3031: 0.010703112250193351
Position 20222: 0.008278860820490098
Position 3056: 0.007339514448975731
Position 19687: 0.007238712870556276
Position 5297: 0.006653515522096626
Position 2405: 0.006623977792913063
Position 133: 0.005540726799774443
Position 747: 0.004130092076154951
Position 3088: 0.003980580452354814
Position 16749: 0.003378107025714309
Position 9279: 0.003361502852729364
Position 1592: 0.003334752635999715
Position 4487: 0.00332739156408567
Position 4460: 0.0032076284941174446
Position 3202: 0.00294886620268355
Position 4256: 0.0028909714014577694
Position 5363: 0.0027030917204142837
Position 4239: 0.0024732262456870478
Position 15437: 0.0023117996254404033
Position 5153: 0.00225484035014816
Position 5072: 0.00209613208099102
Position 15810: 0.0020959908044385833
Position 1693: 0.0020200401832851495
Position 4331: 0.001875989269163493
Position 881: 0.0017489252322522605
Position 1729: 0.0017072972776883185
Position 852: 0.0016612557471508387
Position 855: 0.0016502914915328124
Position 11681: 0.001421756031330847
Position 5458: 0.0013752711327188693
Position 14569: 0.0012807796602851552
Position 7459: 0.0012630723212550346
Position 7816: 0.0012412371124499281
Position 10456: 0.001095020417617393
Position 3388: 0.001081677788132912
Position 11165: 0.0009960213086006294
Position 15452: 0.000927249115534746
Position 2000: 0.000911569629977295
Position 1776: 0.0008781114547724761
Position 4338: 0.0007363934556312221
Position 1089: 0.0006714925955319395
Position 648: 0.0006512776919296314
Position 9047: 0.0005974612142110892
Position 4180: 0.0005645842510998604
Position 934: 0.0005493659989778665
Position 3092: 0.0004777842259360105
Position 5549: 0.00046168678483638365
Position 379: 0.0004119105582324157
Position 3107: 0.0004076363734390215
Position 5049: 0.0003947262246396355
Position 3363: 0.0003740562589416654
Position 1701: 0.0003717667734476755
Position 3394: 0.00036560247593016927
Position 465: 0.000353008737814932
Position 3309: 0.0003239639620710056
Position 8177: 0.0003091318678543137
Position 8453: 0.00030148923898550467
Position 7136: 0.00027905977347661426
Position 4066: 0.00027215605576748835
Position 1619: 0.00026318317736339643
Position 7263: 0.00026210443667991
Position 9197: 0.00024544381838468947
Position 5178: 0.00023198910850134868
Position 7475: 0.00022751074080842594
Position 1973: 0.00021450346605709814
Position 2986: 0.0002133166459295736
Position 356: 0.0002048093720405468
Position 329: 0.00020298510357831483
Position 8407: 0.00020157878848133974
Position 3320: 0.00018844860838967417
Position 5689: 0.0001790077165563757
Position 510: 0.0001704314167531089
Position 1094: 0.00016304617852500313
Position 5654: 0.00014112346866261945
Position 344: 0.0001366859973639569
Position 4953: 0.0001326171661496892
Position 2379: 0.00011650746545514696
Position 3204: 0.00010994788997935365
Position 1751: 9.909237929184064e-05
Position 2148: 9.879433028102775e-05
Position 907: 9.29293171862406e-05
Position 7846: 8.969401978543502e-05
Position 611: 7.924119194364216e-05
Position 3755: 7.758247002164371e-05
Position 11503: 7.467139583643963e-05
Position 9331: 6.614385017964658e-05
Position 801: 6.342817977733469e-05
Position 622: 5.990000381248753e-05
Position 1874: 5.689352289436337e-05
Position 4899: 5.5629472852828296e-05
Position 7985: 5.1732106002859694e-05
Position 2511: 5.1498433031170174e-05
Position 4645: 5.131960892259507e-05
Position 1145: 5.1084511056948057e-05
Position 1521: 4.6226702580217e-05
Position 384: 4.5170946967974606e-05
Position 8354: 4.32530535950067e-05
Position 2037: 4.172700686312279e-05
Position 3348: 3.47989138466556e-05
Position 6894: 3.416318970284934e-05
Position 8027: 3.39049432631834e-05
Position 6066: 3.3549659455489294e-05
Position 6950: 3.3173931648424086e-05
Position 948: 3.170805303717292e-05
Position 248: 2.4791020979426245e-05
Position 3336: 2.4542330628549725e-05
Position 227: 2.395797493053989e-05
Position 6728: 2.3949311072598077e-05
Position 8639: 2.117620518567462e-05
Position 6548: 2.0980317705502293e-05
Position 3341: 2.0343632132788485e-05
Position 3418: 1.966779179121912e-05
Position 2376: 1.9587080646772755e-05
Position 972: 1.7845532058524543e-05
Position 543: 1.7524532414782983e-05
Position 2004: 1.5038201229298611e-05
Position 2413: 1.4246148209704304e-05
Position 2874: 1.3473716608489887e-05
Position 1210: 1.3142797704181734e-05
Position 6918: 1.0557854972245437e-05
Position 5928: 9.12850651874549e-06
Position 2345: 5.512135938186971e-06
Position 2595: 5.343449821876346e-06
Position 4202: 5.042994807354064e-06
Position 2627: 4.445447453310843e-06
Position 861: 3.542274632165542e-06
Position 3480: 3.4368567111473395e-06
Position 2436: 3.1316096576890096e-06
Position 4146: 2.823381644511778e-06
Position 2476: 2.7639573076893116e-06
Position 3679: 2.7570177032061703e-06
Position 412: 2.6850478431822884e-06
Position 381: 2.1265129608135157e-06
Position 436: 2.0477668626571074e-06
Position 3353: 1.8161993816930322e-06
Position 988: 1.2278796280064615e-06
Position 692: 1.1371269308862895e-06
Position 518: 9.160724137834718e-07
Position 7872: 8.613683704638753e-07
Position 111: 8.276862562039818e-07
Position 5303: 4.561349679229744e-07
Position 5554: 3.9357710074095967e-07
Position 2842: 2.0262368805513166e-07
Position 3243: 1.0276224576215513e-07
Position 1757: 5.1112227383648265e-08
Position 446: 3.2467914393734396e-09
Position 1391: 2.9889951254759862e-09
Position 1445: 3.863455076655214e-10
Position 265: 3.774329337034327e-10
Position 431: 3.439139454708025e-10
Position 1935: 2.894016544779841e-10
Position 174: 1.3057726743914818e-10
Position 2170: 1.1560484265542189e-10
Position 728: 1.2643971220137004e-11
Position 141: 1.152828034694365e-11
Position 210: 5.5112990118736405e-14
Position 178: 7.560584945082503e-15
Position 149: 3.251188414112177e-15
