Gene = SMCP
index = 1279
Annotated 5SS: [130]
Annotated 3SS: [6085]
SMsplice 5SS: [ 130 2753]
SMsplice 3SS: [2676 6085]
top_k =  500
Partition function (log Z): -8.605072834470347

Sorted 5' Splice Sites (High to Low Probability):
Position 130: 0.9795598365811516
Position 2753: 0.5804822379141583
Position 1740: 0.08390454490107695
Position 1766: 0.027949256478784077
Position 4118: 0.02667024384879734
Position 2845: 0.02493802828968308
Position 1260: 0.015912378566896777
Position 1543: 0.01566159743818009
Position 606: 0.01228087033997792
Position 515: 0.011391316490168724
Position 376: 0.008272934992511255
Position 2553: 0.005037538654395467
Position 498: 0.004640533480076939
Position 3592: 0.004254324759958051
Position 3934: 0.0040809576857858115
Position 2029: 0.00359629203854853
Position 1573: 0.0032737133098904793
Position 2043: 0.002600014929373408
Position 3541: 0.002362337981664044
Position 2778: 0.0020959243328486595
Position 2477: 0.0019165713725985134
Position 336: 0.0018192789601989678
Position 531: 0.001800839441360855
Position 2955: 0.0015513265622518469
Position 1377: 0.0015138066826148704
Position 327: 0.0014354428341966327
Position 2542: 0.0013911107925607164
Position 5204: 0.001338182125330404
Position 6315: 0.0013136146170445145
Position 701: 0.00115154371520739
Position 1182: 0.0010087289237162643
Position 5214: 0.0009937893469397442
Position 113: 0.0008043510225681695
Position 5919: 0.0007176558021451486
Position 2098: 0.0005722145859248926
Position 623: 0.0003696088440461945
Position 2304: 0.0002701379464033217
Position 111: 0.0002592409394502836
Position 2007: 0.0002476135831599099
Position 413: 0.0002231613420761697
Position 2151: 0.00020586932994642437
Position 461: 0.00018297249875779344
Position 1047: 0.00016541022484454135
Position 1683: 0.0001326412431079498
Position 1704: 0.00011268055390815463
Position 104: 0.00010614815659705537
Position 850: 6.596547540645172e-05
Position 423: 4.992514498890577e-05
Position 2744: 2.7604993346123125e-06
Position 157: 1.3328229234796612e-06
Position 115: 7.434400381674565e-07
Position 88: 7.287023259891359e-07
Position 235: 3.433961051857613e-07
Position 3189: 3.3130321804929026e-07
Position 117: 1.5767364161973034e-07
Position 200: 1.0260880515320347e-07
Position 181: 2.7995639122840846e-08
Position 191: 2.3649946163704714e-08
Position 183: 1.5760793636844482e-08
Position 645: 1.1151191898235553e-08
Position 78: 6.780172066856652e-09
Position 148: 3.67600736564605e-09
Position 26: 2.025588867111016e-09
Position 239: 1.0991041991165407e-09
Position 237: 2.3729337216880494e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2676: 0.7516256064056626
Position 6085: 0.4526389994623668
Position 1626: 0.06270385638619973
Position 3678: 0.0601967025545119
Position 5348: 0.039832807309647465
Position 4023: 0.037748868157342505
