Gene = ZNF672
index = 1618
Annotated 5SS: [ 272 6357 7383]
Annotated 3SS: [6202 7285 8771]
SMsplice 5SS: [ 272 6357]
SMsplice 3SS: [6202 8732]
top_k =  500
Partition function (log Z): -7.880669045011458

Sorted 5' Splice Sites (High to Low Probability):
Position 272: 0.9851006156471457
Position 7383: 0.6179349293809454
Position 6357: 0.5965041186176308
Position 4501: 0.32902016531471195
Position 4249: 0.2750994469718927
Position 4333: 0.22535763025277286
Position 9137: 0.1685936225579998
Position 8959: 0.10265371746046167
Position 5033: 0.09939678686731682
Position 4108: 0.08323329211006952
Position 7643: 0.04202257757033209
Position 4238: 0.03739772598958478
Position 4746: 0.028484020318203934
Position 4997: 0.018585035405741197
Position 5081: 0.016284081826395107
Position 9212: 0.015818327989597047
Position 5255: 0.013670459788648299
Position 6341: 0.009342171278771188
Position 671: 0.008616292868156414
Position 4282: 0.007885438347191921
Position 795: 0.00754655840257799
Position 6260: 0.0067129122612589725
Position 4616: 0.006042318519196387
Position 3196: 0.006021324030150252
Position 1739: 0.00560096245456806
Position 2462: 0.004739228770929703
Position 7410: 0.004270389637539397
Position 8376: 0.004190663611035655
Position 3262: 0.0036863644078056297
Position 5226: 0.003623327477800191
Position 5393: 0.003522784203427837
Position 1172: 0.0033081876621756192
Position 2326: 0.0025332393914472584
Position 5725: 0.001923667781130727
Position 5479: 0.0019030187048150564
Position 10968: 0.0016148128070422193
Position 951: 0.001193475030956745
Position 2272: 0.0010685082010081593
Position 3026: 0.0009790137713464435
Position 2840: 0.000978623315276079
Position 5236: 0.0008901145325019571
Position 2516: 0.0008430178469492335
Position 2389: 0.0006645425809868137
Position 4304: 0.0006462422472282289
Position 2678: 0.0005186132424306317
Position 2393: 0.0004964791113442498
Position 3130: 0.0004882852737456591
Position 216: 0.0004702904754470195
Position 2374: 0.0004218006600404307
Position 4987: 0.00041758150560730975
Position 2732: 0.00022120269411305874
Position 2812: 0.00019371326873253406
Position 4033: 0.00017569931721958076
Position 34: 0.0001321927548915483
Position 4017: 0.00013094533321530402
Position 4000: 9.842823723955008e-05
Position 2650: 9.701491141723911e-05
Position 4669: 9.590678343783532e-05
Position 164: 9.450316537504206e-05
Position 493: 9.178922469336995e-05
Position 2443: 7.395042121986767e-05
Position 2235: 7.128483909362274e-05
Position 4263: 6.943843888634284e-05
Position 2251: 6.216113590626079e-05
Position 2320: 5.306635702255777e-05
Position 2048: 5.150287379366893e-05
Position 2447: 5.078050281768798e-05
Position 2488: 4.798145933591919e-05
Position 4684: 4.536587015299411e-05
Position 2428: 4.5110070383167956e-05
Position 1223: 2.2861997615126183e-05
Position 3833: 2.2502262412349563e-05
Position 91: 1.0224217988458631e-05
Position 504: 2.2145986781359518e-06
Position 443: 1.938755716502187e-06
Position 594: 1.2912921340753835e-06
Position 1409: 1.0690879016123035e-06
Position 246: 6.293762475103645e-07
Position 402: 3.0828816953999467e-07
Position 583: 2.897548562655649e-07
Position 641: 2.5592910912802293e-07
Position 627: 2.1401105131354332e-07
Position 620: 1.9308179318627173e-07
Position 232: 1.453262300222589e-07
Position 377: 1.4426538715297992e-07
Position 1030: 1.296561669994472e-07
Position 821: 1.1227474538241128e-07
Position 911: 6.616419367573237e-08
Position 1306: 3.6798134995766585e-08
Position 304: 3.101949774861514e-08
Position 789: 2.7910299332860555e-08
Position 201: 2.268163079431655e-08
Position 248: 1.8402727011831388e-08
Position 682: 5.6564255508099905e-09
Position 261: 5.368037774131732e-09
Position 193: 3.0304715911851828e-09
Position 365: 2.4436936906800566e-09
Position 367: 4.78151016844946e-10
Position 18: 4.4943912332164643e-10
Position 337: 7.965486068756562e-11
Position 330: 7.086608984613778e-11
Position 320: 1.590983891971744e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6202: 0.6323097970881818
Position 4169: 0.5053518363638172
Position 4442: 0.3468900298386853
Position 7285: 0.2920967980084095
Position 7240: 0.290706123768954
Position 8894: 0.2904970951003607
Position 10782: 0.24293178167488585
Position 8771: 0.21074739290927766
Position 8732: 0.18354119714347714
Position 4866: 0.1490698848708841
Position 7300: 0.06324834595985522
Position 10734: 0.056171238547229246
Position 4165: 0.05408603172737565
Position 3868: 0.04440285466693816
Position 9495: 0.03831190615693987
Position 9651: 0.03389744254302994
Position 8313: 0.029299552160409442
Position 7991: 0.028263962787869683
Position 9212: 0.027681226807962464
Position 9130: 0.02597188269056254
Position 8564: 0.020479567296073888
Position 3935: 0.015599540556393737
Position 7491: 0.014400771694682535
Position 3954: 0.0126577456496379
Position 7494: 0.010067639472545827
Position 2234: 0.009712183709065354
Position 4399: 0.007994479382300116
Position 7910: 0.007900681004671298
Position 9044: 0.007815157273088581
Position 10481: 0.006820546618003399
Position 7456: 0.006011337779393563
Position 3105: 0.005752136285918936
Position 4576: 0.005173545361986276
Position 5305: 0.005015841776800291
Position 8444: 0.004985284218972772
Position 8497: 0.004756692524569986
Position 3948: 0.004237156729170775
