Gene = ALG1L2
index = 72
Annotated 5SS: [  206  9541 10392 11330 12683 14333 15420]
Annotated 3SS: [ 9429 10269 11269 12571 14217 15343 16391]
SMsplice 5SS: [  206  9541 10392 12683 15420 16278]
SMsplice 3SS: [ 9429 10269 12571 15343 16092 16401]
top_k =  500
Partition function (log Z): 0.8126970000130789

Sorted 5' Splice Sites (High to Low Probability):
Position 9541: 0.981070560044368
Position 206: 0.9242292745178027
Position 15420: 0.877189893038211
Position 10392: 0.7865045213256256
Position 12683: 0.7316863248146852
Position 16278: 0.6761919532784163
Position 11330: 0.5472151684985117
Position 12134: 0.27712277079313785
Position 14297: 0.2155420480919934
Position 10370: 0.12633739560615984
Position 4067: 0.12395739898030195
Position 7223: 0.117047670339864
Position 14333: 0.10808992328396691
Position 6427: 0.09656203888967665
Position 15718: 0.08714083720157907
Position 10631: 0.07706286902035338
Position 5352: 0.0744218770331074
Position 5568: 0.06684346895785702
Position 15606: 0.06519695121791703
Position 9964: 0.06430394872955779
Position 3950: 0.05965506359547067
Position 8985: 0.03978602941072255
Position 10030: 0.032635910350476055
Position 14436: 0.03169507974061027
Position 5471: 0.030302312737327194
Position 15592: 0.02910807585761305
Position 6108: 0.0288775580077967
Position 10614: 0.027141397817613398
Position 10419: 0.025107915075545616
Position 9056: 0.024835503238475987
Position 58: 0.021367192705808405
Position 11058: 0.019918355826432133
Position 12354: 0.019720861145634306
Position 9022: 0.019704712437980818
Position 335: 0.019199345885763733
Position 15262: 0.01865059263921773
Position 5694: 0.01671625048116786
Position 20: 0.015985051513653262
Position 14280: 0.013589135706566979
Position 10748: 0.013413636107415012
Position 6052: 0.01320534485198223
Position 15861: 0.013151115980403227
Position 9952: 0.012677958500598205
Position 301: 0.012089419738465683
Position 7214: 0.011237310030560629
Position 2732: 0.009695773536224852
Position 4158: 0.009465342543880586
Position 3819: 0.009426901998287057
Position 9797: 0.009399149067903049
Position 15781: 0.009129430171051087
Position 7014: 0.008410876588113876
Position 2293: 0.00827961638763577
Position 16256: 0.008001468999798117
Position 4061: 0.007690554604998746
Position 3271: 0.007628644436690957
Position 15107: 0.007171122030541018
Position 10337: 0.0070316726166943675
Position 4239: 0.007008012108593324
Position 3409: 0.006380742641101977
Position 5106: 0.006088830041148891
Position 15510: 0.00592086101372209
Position 16169: 0.005726641832353664
Position 8975: 0.0057013237378227685
Position 12637: 0.005499537755369017
Position 6867: 0.005365494705380176
Position 10714: 0.005325474364724086
Position 1276: 0.005077070589416657
Position 852: 0.00484900024126245
Position 10666: 0.004505380406557817
Position 7060: 0.0036564117748499295
Position 5001: 0.003541328242437932
Position 4556: 0.003537017424740752
Position 10618: 0.003390890058111565
Position 4851: 0.002616437684725763
Position 8078: 0.0026140312883926806
Position 5264: 0.002537420544418949
Position 112: 0.0025180013719083537
Position 9936: 0.0022370740970494843
Position 12990: 0.0020921251263306706
Position 1265: 0.0020626161919932856
Position 13889: 0.0019988875098054587
Position 6517: 0.0017885981613173624
Position 5145: 0.00178747093041115
Position 368: 0.0017196064172898705
Position 5344: 0.0016496051161979078
Position 7499: 0.0015966789596180387
Position 15680: 0.001585532179785666
Position 15721: 0.0015426444096255881
Position 10733: 0.0013935960867872614
Position 14756: 0.0013726399873945142
Position 12012: 0.001307184054148865
Position 14404: 0.0011365654844006996
Position 15908: 0.0010444655638302356
