Gene = TCAF1
index = 1382
Annotated 5SS: [  195 26167 39354 39740 41061 41948 43332 45056]
Annotated 3SS: [25532 38358 39641 40846 41707 42993 44804 48012]
SMsplice 5SS: [  195 25667 38753 39354 39740 41860 43332 44707]
SMsplice 3SS: [25532 38358 39230 39641 41707 43242 44550 44804]
top_k =  500
Partition function (log Z): -25.90546429198114

Sorted 5' Splice Sites (High to Low Probability):
Position 195: 0.5378326405896666
Position 129: 0.45465126251295535
Position 6745: 0.1862417915766623
Position 12741: 0.01917341500242672
Position 2210: 0.008362541959605169
Position 646: 0.00588027754714142
Position 5606: 0.0038364347357324143
Position 173: 0.00317744408530982
Position 12572: 0.0026601760523263505
Position 13719: 0.0024928272466547487
Position 1593: 0.0021134652375101237
Position 218: 0.0019203211167368925
Position 3980: 0.0014330245564997924
Position 289: 0.0013301959727003562
Position 609: 0.001253080314972427
Position 557: 0.0009276039665950727
Position 1877: 0.00045242635369915186
Position 360: 0.00043143424578191697
Position 4187: 0.0003704520918281328
Position 1275: 0.0003652862702857423
Position 1408: 0.00035340520813938
Position 5746: 0.0002591262529084737
Position 605: 0.0002589334451911278
Position 8705: 0.00020787128720510715
Position 82: 7.117250416589881e-05
Position 227: 4.548237543860042e-05
Position 733: 3.4478405456714526e-05
Position 138: 1.947369986091607e-05
Position 430: 1.702234456565791e-05
Position 616: 1.148126406699658e-05
Position 335: 1.1136452619154997e-05
Position 201: 8.050938153453244e-06
Position 676: 7.4496725797890245e-06
Position 145: 7.1331437715171085e-06
Position 845: 4.894753170918503e-06
Position 324: 3.4287770383915736e-06
Position 987: 1.1243752294792193e-06
Position 133: 6.474685178265921e-07
Position 1410: 5.430461965645082e-07
Position 792: 4.776546820091303e-07
Position 1343: 3.2720367734661283e-07
Position 385: 2.01283847234514e-07
Position 907: 2.010751513347199e-07
Position 546: 1.9662812079654922e-07
Position 933: 1.6299510462902513e-07
Position 1351: 1.248963337290185e-07
Position 1207: 1.1255709868679527e-07
Position 540: 1.004026198299241e-07
Position 3: 5.8649963205286254e-08
Position 199: 4.401665840668853e-08
Position 563: 3.045159064180911e-08
Position 879: 2.8006759856196037e-08
Position 717: 1.7536852364023774e-08
Position 877: 1.4352317259745929e-08
Position 710: 1.4258898942832127e-08
Position 1109: 9.884751221069368e-09
Position 234: 2.568555914973146e-09
Position 241: 2.1396696896621323e-09
Position 259: 2.1864120178672608e-11
Position 300: 9.601809911952376e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 25532: 0.8068152774833592
Position 6651: 0.19112426331377055
Position 12830: 0.03539824382953598
Position 13630: 0.03258695751163252
Position 12600: 0.02138362313724523
Position 14325: 0.014312694618091037
Position 10295: 0.01346303512723505
Position 17978: 0.011097078655460238
Position 288: 0.011009350739226337
Position 433: 0.010846197349210569
Position 1342: 0.008146225618441557
Position 16548: 0.007389571156561075
Position 10194: 0.006764749272280247
Position 12676: 0.006411364390996462
Position 12561: 0.00579670742806178
Position 2102: 0.005718350330184929
Position 8806: 0.004282896812241937
Position 12424: 0.004083325056733108
Position 5522: 0.003916455909619861
Position 5156: 0.0037464926859488556
Position 14929: 0.0032790161132348356
Position 10917: 0.002375928559047476
Position 6603: 0.002334077682919539
Position 2895: 0.0022085680529871977
Position 11216: 0.0016519564319218878
Position 11457: 0.0015255961899116504
Position 14976: 0.0014453230995505773
Position 3876: 0.0013311132611018724
Position 2129: 0.0011591416766551866
Position 355: 0.0009946348789881172
Position 2132: 0.000778875461656672
Position 13633: 0.0007664906624430059
Position 1511: 0.000757463168639184
Position 7479: 0.0006874557207573956
Position 5438: 0.0006694469730040571
Position 10321: 0.0006663869774231237
Position 1191: 0.0005517364834558855
Position 7340: 0.0005102868057166834
Position 9952: 0.00044394881149748217
Position 7963: 0.0004431699340024972
Position 2113: 0.00043948672171160053
Position 9785: 0.0003865663033315699
Position 6891: 0.00033560896321080543
Position 8587: 0.00030256817371998677
Position 1773: 0.0002962583471298692
Position 5935: 0.00025273816524265535
Position 8708: 0.0002522040246792232
Position 5298: 0.00024120205027477445
Position 4029: 0.00023985256069130142
Position 706: 0.00023778904550167832
Position 6771: 0.00022445077909449037
Position 3701: 0.00021063787342280406
Position 6939: 0.00019158934151077396
Position 5548: 0.00018559811542871995
Position 1455: 0.00016833370931828326
Position 9994: 0.00016626029073724355
Position 6493: 0.00014484731384493878
Position 7518: 0.00014380484174462277
Position 3711: 0.00013929975192392133
Position 1874: 0.0001249570178698878
Position 3959: 0.00010870729451159121
Position 455: 0.00010332674796193453
Position 7035: 0.00010326421268746843
Position 4325: 0.00010023080123671232
Position 1968: 9.981876954570738e-05
Position 2557: 9.028702993614671e-05
Position 2650: 8.223887963606982e-05
Position 531: 8.215012089518635e-05
Position 5367: 8.19478363683869e-05
Position 2019: 8.141777349160743e-05
Position 3543: 8.103867339201442e-05
Position 5875: 8.081885182217887e-05
Position 4854: 8.057385060423215e-05
Position 4908: 7.457680279843183e-05
Position 1994: 7.256458870130334e-05
Position 5331: 7.148657968647344e-05
Position 3416: 6.64197903048535e-05
Position 2861: 6.374462326399455e-05
Position 4177: 6.132919851201764e-05
Position 6830: 6.0875079222304175e-05
Position 3819: 5.513315319825374e-05
Position 4741: 5.299409642482093e-05
Position 2833: 5.2655377241824404e-05
Position 3054: 5.2226656914857713e-05
Position 2287: 5.1415252325102105e-05
Position 1055: 4.9991388715102095e-05
Position 1740: 4.8940302479899264e-05
Position 405: 4.402044942447634e-05
Position 2454: 4.280801513199778e-05
Position 3984: 4.041857559884831e-05
Position 1427: 3.7085723837480787e-05
Position 1458: 3.503696162426918e-05
Position 2587: 3.470666776632401e-05
Position 6401: 3.338888142258267e-05
Position 3929: 3.126160510618356e-05
Position 6311: 3.1258307445970413e-05
Position 1297: 2.732631776717838e-05
Position 1407: 2.5997494337176023e-05
Position 1289: 2.4717175792540522e-05
Position 2957: 2.3388876471800777e-05
Position 3057: 2.1832909037398866e-05
Position 3034: 2.0169420381243192e-05
Position 3263: 1.9218897897698665e-05
Position 2243: 1.9121847207827305e-05
Position 725: 1.8754099901269793e-05
Position 1711: 1.8583950948419322e-05
Position 1759: 1.722415729663783e-05
Position 4297: 1.292688073076521e-05
Position 1004: 1.2707263655758049e-05
Position 4155: 1.2431889883387695e-05
Position 703: 1.0469692889101671e-05
Position 1674: 9.964746352373438e-06
Position 740: 8.469562648467823e-06
Position 1650: 7.952816728428155e-06
Position 888: 6.985849601676249e-06
Position 239: 2.416926812998317e-06
Position 1132: 1.8663275923030465e-06
Position 551: 1.8014077979529115e-06
Position 3724: 1.4319551498640814e-06
Position 509: 1.3597580220751834e-06
Position 1906: 1.1817224934003626e-06
Position 1061: 1.082869374061851e-06
Position 579: 9.605200298573205e-07
Position 556: 5.172789364250499e-07
Position 1834: 4.3896501308565756e-07
Position 1780: 3.5524303107917226e-07
Position 2170: 3.453923249170866e-07
Position 1592: 2.7318438302809654e-07
Position 1562: 2.6491954080118437e-07
Position 458: 1.8723362066912272e-07
Position 587: 1.579764267254489e-07
Position 536: 1.5726411487606128e-07
Position 1071: 1.5672221496391092e-07
Position 668: 9.153558672183276e-08
Position 408: 7.38589655773976e-08
Position 295: 1.069001692439365e-08
Position 310: 3.460408278422701e-09
Position 199: 2.5879629233922057e-09
Position 81: 1.963913199605323e-09
Position 297: 1.4945093187400196e-09
Position 250: 1.3801168820139283e-09
Position 784: 1.1948678735274036e-09
Position 110: 1.0032871618717337e-09
Position 78: 8.80323221145762e-10
