Gene = CENPK
index = 344
Annotated 5SS: [   71  1672  8372 10676 11605 20367 34052 34250 34717 41694]
Annotated 3SS: [ 1603  8221 10618 11531 20319 33968 34150 34589 41639 44534]
SMsplice 5SS: [   71  4509  8372 10708 11605 20367 34052 34250 34717]
SMsplice 3SS: [ 4388  8221 10507 11531 20319 33968 34150 34589 35758]
top_k =  500
Partition function (log Z): -10.824804734459008

Sorted 5' Splice Sites (High to Low Probability):
Position 4509: 0.9840395358416841
Position 8372: 0.966668379358158
Position 11605: 0.9557855514375099
Position 71: 0.904823674974464
Position 6153: 0.6300677547918443
Position 20367: 0.5996708487041439
Position 10708: 0.5921026685946336
Position 1706: 0.3451615655996047
Position 366: 0.2992457083668563
Position 16571: 0.2623396054879807
Position 18569: 0.23215306307022093
Position 11176: 0.22809611671537594
Position 18105: 0.21591115273685177
Position 14127: 0.1934920213036987
Position 1975: 0.18499541466149252
Position 10676: 0.17983340751637045
Position 548: 0.17027682545717926
Position 6956: 0.09785601466235602
Position 12063: 0.08424813256056073
Position 6958: 0.07027359215502826
Position 7191: 0.061538980077713024
Position 5870: 0.04587191312109501
Position 1866: 0.045223653219186075
Position 2858: 0.04248458437068933
Position 8170: 0.03701068077938611
Position 14279: 0.029224495267872918
Position 1672: 0.027628676888599102
Position 11133: 0.02671915046011044
Position 5686: 0.01862313992061711
Position 11884: 0.01455561206777557
Position 2814: 0.013965334210609507
Position 10075: 0.011332364175499234
Position 9962: 0.010972876929339005
Position 2559: 0.0099746405472049
Position 2807: 0.008940745408145727
Position 11413: 0.008609479476266096
Position 11097: 0.007709988468254752
Position 14542: 0.007320609621137559
Position 14865: 0.006494363740978186
Position 12044: 0.006318167876677517
Position 2831: 0.0058547741168895875
Position 9457: 0.005804921021349462
Position 10543: 0.005524109058717278
Position 133: 0.004178059475685498
Position 8723: 0.003796273659306648
Position 15304: 0.0034417376118338634
Position 11237: 0.003106804694137648
Position 1068: 0.0028961927031350954
Position 16036: 0.0028940043963122204
Position 14193: 0.0026653568937198397
Position 9184: 0.0025197147543001433
Position 262: 0.00234195417681845
Position 468: 0.0021846960151475168
Position 9399: 0.0021340820203151686
Position 15076: 0.0020743472895283807
Position 363: 0.0017842287091718464
Position 15272: 0.0010670628669880004
Position 9453: 0.0010511082653376434
Position 10004: 0.0009607416091683782
Position 753: 0.0007411842803658788
Position 1019: 0.0006584687227462604
Position 91: 0.0005800559131292354
Position 13486: 0.0005504199700119387
Position 6276: 0.00036093386614050553
Position 1324: 0.0003569907033546793
Position 1328: 0.00035023732385657344
Position 1551: 0.000278242246566761
Position 1549: 0.00025147561602776913
Position 726: 0.00023910246662549236
Position 103: 0.0002292783354078913
Position 4072: 0.00021766598767505152
Position 1227: 0.00020235588251106508
Position 4098: 0.00017064959223062095
Position 571: 0.00016711881040730548
Position 1521: 0.00016156929542911864
Position 11487: 0.00015320648408266861
Position 1553: 0.0001448347260954461
Position 6280: 0.00013802145988383482
Position 1561: 0.00013360892244098429
Position 1563: 0.0001298079644347975
Position 1559: 0.00012909146564024345
Position 1565: 0.0001262691591378642
Position 11749: 0.00012323670168860372
Position 1557: 0.00011983121051353508
Position 1555: 0.0001099283926942805
Position 778: 0.00010947273981298416
Position 1870: 0.00010306418958315015
Position 53: 9.831420146886933e-05
Position 1604: 9.698225312589316e-05
Position 1309: 9.032063603537658e-05
Position 11636: 7.132549009145341e-05
Position 1536: 6.618184916913042e-05
Position 392: 6.441283309767096e-05
Position 627: 5.933597179421939e-05
Position 65: 5.8007434960138466e-05
Position 293: 4.525411950390266e-05
Position 1026: 3.223953491981685e-05
Position 11553: 2.7733167029544144e-05
Position 9957: 2.061297941487585e-05
Position 278: 1.6740689928170383e-05
Position 11761: 1.496887796991024e-05
Position 876: 1.365900872137805e-05
Position 1264: 1.1627851059482845e-05
Position 9344: 1.123583782006419e-05
Position 1966: 1.0775958957889463e-05
Position 9500: 8.40519803615641e-06
Position 445: 8.350505517257972e-06
Position 187: 8.210407726469265e-06
Position 370: 8.10202103669993e-06
Position 9392: 6.483901146520588e-06
Position 281: 5.464123481958635e-06
Position 6: 3.6690394162281417e-06
Position 1819: 3.231549029833715e-06
Position 1955: 2.527686539555709e-06
Position 9832: 2.479445517632142e-06
Position 57: 2.0278211657132486e-06
Position 1855: 1.8515280170853884e-06
Position 382: 8.087094889125917e-07
Position 397: 7.632181468423866e-07
Position 124: 1.2214182715056036e-07
Position 376: 1.0566374189407721e-07
Position 113: 5.4162467091134577e-08
Position 318: 4.347486592241077e-08
Position 192: 2.2172746205328534e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11531: 0.9490091911889352
Position 4388: 0.7997498982602861
Position 20319: 0.7867405081017814
Position 8221: 0.5606940366105474
Position 1603: 0.48760291731986277
Position 10507: 0.42125937331672697
Position 16406: 0.32424716794711106
Position 26552: 0.2991898223643851
Position 6002: 0.2839843988722555
Position 10410: 0.2686648945876812
Position 18470: 0.2568541019462339
Position 6080: 0.2546477425671365
Position 10983: 0.2187592477710869
Position 14005: 0.21314978618717165
Position 17979: 0.20548351265500936
Position 8269: 0.17235417363333916
Position 473: 0.16342484119880904
Position 4364: 0.13394756671593763
Position 8154: 0.12567706064347556
Position 304: 0.117734258320769
Position 23728: 0.11136256308309471
Position 11925: 0.10415978889712836
Position 159: 0.0950751986673103
Position 27435: 0.09161740238424168
Position 8090: 0.08265534973469037
Position 6862: 0.07566376562634344
Position 10618: 0.06507866935437245
Position 8234: 0.06218984162089047
Position 7046: 0.05884175697610236
Position 1671: 0.052554258545662556
Position 6888: 0.047295774420000616
Position 4199: 0.04714105182801309
Position 10912: 0.04507641061308274
Position 18021: 0.04057175083591923
Position 25524: 0.03655527198981931
Position 5955: 0.035712233525793086
Position 22015: 0.033579997946346966
Position 19298: 0.030133224206453663
Position 6720: 0.02874849173543373
Position 5790: 0.02845132030576662
Position 6052: 0.02733931287607344
Position 1824: 0.026444444980966597
Position 2602: 0.02534154300292932
Position 11673: 0.019909876480076777
Position 2651: 0.018777123068399286
Position 9871: 0.018381905031900413
Position 1495: 0.01819207042170948
Position 1870: 0.017876856008485893
Position 6694: 0.01642211205408889
Position 21286: 0.016219681223534083
Position 5497: 0.015259945006556986
Position 14075: 0.014142887468730377
Position 6110: 0.013466831024676136
Position 6039: 0.013048312319264956
Position 5743: 0.012424463924464176
Position 18221: 0.012278044532829909
Position 2713: 0.012239773447213585
Position 11486: 0.012223167788462018
Position 10522: 0.011986413792513988
Position 2744: 0.010876844295805191
Position 14208: 0.009711289116777976
Position 11350: 0.009056916954005876
Position 9325: 0.009009643633413205
Position 22601: 0.0069787834791996736
Position 15205: 0.0068426072028847556
Position 14698: 0.0064943637409781915
Position 14413: 0.006443338673906743
Position 11921: 0.005515586057494685
Position 10074: 0.004705905811559316
Position 10675: 0.004513443768036109
Position 175: 0.004243691359911011
Position 10031: 0.003878575261179604
Position 15784: 0.0036212966941819753
Position 2410: 0.0035930515332348654
Position 14992: 0.003540237445372616
Position 2134: 0.0032836513807474564
Position 2558: 0.0031954784985246177
Position 5453: 0.0031542659499735138
Position 2318: 0.00309105854734031
Position 5601: 0.0026368779365981707
Position 10954: 0.002597379515512567
Position 9049: 0.0025194779759823154
Position 11801: 0.0024274642796421613
Position 8499: 0.0023810397610261784
Position 359: 0.0023780794158658777
Position 5965: 0.0023678789326695613
Position 1971: 0.002093617661168539
Position 4316: 0.002092714316461611
Position 21871: 0.002085677653407305
Position 21791: 0.0020816485801148487
Position 223: 0.002042354050622969
Position 10370: 0.0017581775820882134
Position 5794: 0.0016431134253368956
Position 6999: 0.0012983997495514229
Position 17221: 0.0010500992997784801
Position 9714: 0.0010285948458590764
Position 6746: 0.0010038735596118163
Position 928: 0.0009978203829765168
Position 8541: 0.0009521115653715763
Position 247: 0.0009270200508650755
Position 2770: 0.0008146757934621693
Position 12307: 0.0007780299696003739
Position 362: 0.0007388641736155823
Position 1144: 0.0007283683104659873
Position 11857: 0.000715559926698312
Position 966: 0.0007083188209454878
Position 917: 0.0006873427463464261
Position 16701: 0.0006470830107056678
Position 4243: 0.0006121846872220635
Position 5818: 0.0005801390946186671
Position 842: 0.0005734841870425057
Position 4172: 0.0004961106729560604
Position 13436: 0.0004681728765474759
Position 13805: 0.00042810656644532807
Position 15154: 0.00040712626809912933
Position 6700: 0.0003944127739651055
Position 3983: 0.0003883249407135051
Position 951: 0.00038634326547989147
Position 8584: 0.00036817955644349897
Position 608: 0.00034723992113846216
Position 5400: 0.00032195377260184365
Position 12335: 0.00029156545049904413
Position 428: 0.00026554296453294116
Position 12489: 0.00018403072835143343
Position 11945: 0.00018238607940190618
Position 13387: 0.00014628879985671445
Position 12093: 0.00014211277206808748
Position 13335: 0.00013049187258354854
Position 777: 0.00012214012432451685
Position 7978: 0.00010859789460161812
Position 1082: 9.545753261101817e-05
Position 8641: 9.494277646538979e-05
Position 1180: 8.495057631192049e-05
Position 488: 7.592017831370873e-05
Position 1609: 5.441972629296857e-05
Position 12996: 5.425001505872313e-05
Position 547: 4.960117657737559e-05
Position 1252: 4.800609329087737e-05
Position 12257: 3.6521379691258304e-05
Position 1703: 3.441884791769549e-05
Position 187: 3.4185730703001096e-05
Position 491: 2.7638606244914616e-05
Position 5295: 2.297362579525288e-05
Position 936: 2.257648073444244e-05
Position 253: 2.019525557415018e-05
Position 1374: 1.911074882038048e-05
Position 1106: 1.5782936013809564e-05
Position 405: 1.3578306739594516e-05
Position 434: 1.171147708746518e-05
Position 4637: 1.0050375253453655e-05
Position 402: 7.429867611830133e-06
Position 2336: 6.879085882267618e-06
Position 9167: 6.706930553419764e-06
Position 1499: 4.6563690948304674e-06
Position 249: 3.717891339873641e-06
Position 271: 1.4041281086764966e-06
Position 1210: 9.977448968106078e-07
Position 274: 7.618022506687713e-07
Position 9120: 1.224583562272369e-07
Position 278: 7.45162755495392e-08
Position 718: 4.716951376441854e-08
Position 805: 2.3072686392064086e-08
Position 439: 1.9542851671845186e-08
Position 260: 1.9058025077515683e-08
Position 124: 1.3137570829997047e-08
Position 408: 1.0279854175941867e-08
Position 1022: 9.773232736012849e-09
Position 714: 6.633331237916389e-09
Position 118: 2.6892454056417053e-09
Position 132: 2.1081547730546675e-09
Position 75: 4.3968924524492953e-10
Position 370: 2.356485175321085e-10
Position 90: 1.0243392721642e-14
