Gene = SPINK13
index = 1314
Annotated 5SS: [  328   709  1963  6205 14052]
Annotated 3SS: [  538  1859  6166 13923 17819]
SMsplice 5SS: [  709  5453  5768 14052]
SMsplice 3SS: [ 5301  5633 13923 17819]
top_k =  500
Partition function (log Z): -10.164339993255316

Sorted 5' Splice Sites (High to Low Probability):
Position 5453: 0.8663023460134217
Position 709: 0.7444336820246873
Position 5768: 0.7439493187200018
Position 14052: 0.7415746416797591
Position 1963: 0.5016823703278994
Position 2733: 0.4637898566204721
Position 4526: 0.35879403389378106
Position 328: 0.14258007234339637
Position 428: 0.1154257201379601
Position 8523: 0.07409017117053737
Position 2223: 0.0731134452145772
Position 1740: 0.059338693145805345
Position 962: 0.04372523132120299
Position 230: 0.036391815760309025
Position 566: 0.033149701674970895
Position 209: 0.026647318122868167
Position 1248: 0.015544816430968196
Position 466: 0.013766158633516955
Position 4845: 0.009838836196926113
Position 1519: 0.006717922707259241
Position 5694: 0.00604726373425524
Position 1929: 0.005223528139355733
Position 508: 0.003698012129900619
Position 1776: 0.003302061139360216
Position 5698: 0.002921061492711838
Position 781: 0.002822425835303825
Position 751: 0.0027935582231009472
Position 1196: 0.0017440679100820399
Position 1789: 0.0014239930475676028
Position 413: 0.0012374897756527205
Position 4511: 0.0009279150966802254
Position 112: 0.0006581766641370293
Position 2067: 0.0004896079426477833
Position 6426: 0.00040526530138253035
Position 332: 0.00039482491316224894
Position 4284: 0.00023974443603200934
Position 3045: 0.00023255129660832094
Position 325: 6.573211041094619e-05
Position 744: 5.901622557918159e-05
Position 354: 5.371464791025929e-05
Position 777: 4.9209270442483325e-05
Position 152: 3.504014638520229e-05
Position 470: 3.1107134390223036e-05
Position 374: 1.8805383084102723e-05
Position 940: 1.8747097289996458e-05
Position 1569: 1.651656801149463e-05
Position 6205: 1.4084645829731695e-05
Position 932: 1.3827882149975595e-05
Position 615: 4.0988263330218545e-06
Position 8: 3.7771802440056183e-06
Position 158: 3.578811222228759e-06
Position 656: 3.576491046190935e-06
Position 39: 2.5794017153267262e-06
Position 925: 2.493404667816359e-06
Position 432: 6.098534078643934e-07
Position 69: 8.775889159001589e-08
Position 160: 3.622415816835675e-09
Position 671: 4.5649648572946187e-10
Position 530: 4.4049430512170923e-10
Position 550: 2.342177238131791e-10
Position 618: 5.7673084133317193e-11
Position 659: 3.02032433425643e-11
Position 383: 5.464455782124422e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5633: 0.8006438657076769
Position 13923: 0.7634692064352657
Position 5301: 0.651152507813838
Position 17819: 0.5401046562235872
Position 1859: 0.44426131246937905
Position 2583: 0.2838278400984338
Position 5375: 0.18562617129914039
Position 4262: 0.18148233468019906
Position 583: 0.14299850828690558
Position 16075: 0.11841184324788095
Position 4379: 0.09534226342532211
Position 2444: 0.08249329250919267
Position 8403: 0.07511883165704428
Position 16521: 0.0678863534264919
Position 2119: 0.06329852466787922
Position 14695: 0.057830493201514996
Position 4489: 0.05302542325696134
Position 1621: 0.051477499993648805
Position 2519: 0.036276224245538675
Position 2616: 0.03455952433592186
Position 1701: 0.03254709427660072
Position 1913: 0.02918006710129191
Position 12373: 0.02416674124157095
Position 5415: 0.023784340101297853
Position 14650: 0.014256954868378845
Position 2531: 0.013741179599971745
Position 8061: 0.011872445798003249
Position 4339: 0.010809324493904078
Position 2258: 0.010780107066019192
Position 4457: 0.010164610745294712
Position 16483: 0.010023099288893878
Position 4692: 0.009929710369419194
Position 4265: 0.00966277586570334
Position 390: 0.009048751260166833
Position 5657: 0.008917661178104252
Position 11259: 0.008641584703537113
Position 14679: 0.007693729859288589
Position 6973: 0.0075084769202841154
Position 451: 0.007354727895416805
Position 2010: 0.006175210094266994
Position 9577: 0.005957516860868418
Position 5152: 0.005785924149747595
Position 1089: 0.0056114588263627835
Position 840: 0.004888774805196799
Position 11449: 0.004804924608563585
Position 1064: 0.0045421046165143005
Position 8371: 0.004352991525956756
Position 1119: 0.003716864866500908
Position 14165: 0.0035459478035600386
Position 14413: 0.0033982748117966435
Position 837: 0.002930490930471086
Position 11410: 0.002675340951178989
Position 9994: 0.0025229313731351156
Position 738: 0.002517207595121571
Position 2383: 0.0022172820649318903
Position 8855: 0.0020669251452825454
Position 2128: 0.0018887261699086998
Position 12426: 0.0017156747581744606
Position 1242: 0.0016918476996583681
Position 9328: 0.0016825057892692545
Position 5637: 0.0016631931333084971
Position 12045: 0.0015358851280915366
Position 10527: 0.0015322904462168306
Position 6319: 0.0014972135839474616
Position 538: 0.0014788645862698641
Position 1407: 0.0014322399895338824
Position 1462: 0.0014221946199576413
Position 1874: 0.001328332338208792
Position 1815: 0.0013201436952964595
Position 12720: 0.001286679317586113
Position 11656: 0.001268196548773296
Position 1568: 0.0012601695476644845
Position 5951: 0.0012469247066913
Position 610: 0.001211431766632047
Position 9860: 0.0012079146528358843
Position 11360: 0.0011558881772661866
Position 5851: 0.0011057667035240825
Position 358: 0.0010123060967821066
Position 1626: 0.0009969216519643965
Position 7354: 0.00088806905142503
Position 599: 0.0008458268326198804
Position 1177: 0.0008022784997520347
Position 781: 0.0007415950560079699
Position 615: 0.0007238995165880929
Position 1787: 0.0006977950588827608
Position 651: 0.0006726100464993612
Position 8000: 0.0006632068724818749
Position 554: 0.0006596245169785252
Position 5091: 0.0006482996495389959
Position 523: 0.0006381505253211257
Position 10162: 0.0005853927228198446
Position 1655: 0.0005537102225043804
Position 1962: 0.0005162473903049732
Position 1707: 0.0004767979105205066
Position 10389: 0.00046636342399207633
Position 907: 0.00040435416391602404
Position 6229: 0.00038249701111166566
Position 2957: 0.00032972612195793195
Position 1431: 0.00028575545209477487
Position 1390: 0.00027272958305605194
Position 640: 0.000270307883384507
Position 8916: 0.00024970512717499327
Position 8778: 0.00023605797898875906
Position 656: 0.0002104459329792464
Position 7289: 0.00019696448881183982
Position 914: 0.00019316139029141406
Position 624: 0.00018405243796522513
Position 2016: 0.0001792110821620254
Position 7424: 0.00016352400201465013
Position 331: 0.00015173790993320554
Position 5576: 0.00014901203814748071
Position 1422: 0.00014138098888139615
Position 3484: 0.00014028687554071026
Position 1641: 0.00013344298276178504
Position 427: 0.00012749382686288083
Position 3508: 0.00011338854434341963
Position 6925: 0.00010949187055680836
Position 637: 0.000109193096946997
Position 6166: 0.00010907261956500155
Position 6223: 0.00010422625239405176
Position 6163: 9.809432952135447e-05
Position 1739: 9.774077110040032e-05
Position 997: 9.46866289641317e-05
Position 1268: 9.189737779295541e-05
