Gene = RRP9
index = 1213
Annotated 5SS: [ 161  533 3847 4273 4397 4750 5511 5685 6350 6600 6745 7311 7470 8234]
Annotated 3SS: [ 449 3736 4204 4354 4622 5385 5591 6248 6464 6681 7164 7389 8159 8341]
SMsplice 5SS: [ 161 3847 4273 4485 4750 5500 5685 6350 6600 6745 7311]
SMsplice 3SS: [3736 4204 4354 4622 5385 5591 6248 6464 6681 7164 7651]
top_k =  500
Partition function (log Z): 26.39669968299957

Sorted 5' Splice Sites (High to Low Probability):
Position 3847: 0.9914505976904188
Position 7311: 0.978928399992216
Position 5685: 0.9787295203937918
Position 4273: 0.9747830960306452
Position 6745: 0.9437656318656987
Position 6350: 0.906478552579535
Position 161: 0.852554737674457
Position 4485: 0.8420317137792352
Position 5511: 0.6733672415599129
Position 533: 0.6063519708758842
Position 4750: 0.5765430951626662
Position 6600: 0.5299317474877441
Position 7470: 0.4960222955852448
Position 4754: 0.3743463912285001
Position 6547: 0.31813959148591436
Position 3333: 0.28492288145594463
Position 5521: 0.26007165684515826
Position 8259: 0.22116161268296958
Position 4397: 0.1222422108277757
Position 6605: 0.11856668982480338
Position 4999: 0.10368905187323225
Position 8234: 0.10013113366973077
Position 6370: 0.07945204721933291
Position 7474: 0.07650432813557682
Position 1631: 0.06454125775126014
Position 3090: 0.055520270790496325
Position 2003: 0.05313356009467244
Position 96: 0.04846118431179136
Position 3658: 0.0436963122532307
Position 5504: 0.03115917717451226
Position 8160: 0.03033198387702227
Position 7767: 0.028388191918784
Position 2374: 0.028159154013527383
Position 962: 0.025524454094234768
Position 5265: 0.02543174191306384
Position 3019: 0.021689136926112334
Position 596: 0.02115093976309967
Position 2932: 0.019534433195935102
Position 7853: 0.018949152562118612
Position 2771: 0.01444673410299405
Position 3181: 0.012408987521852644
Position 3077: 0.012394648461028016
Position 3044: 0.010675460621905967
Position 6752: 0.009979044923045846
Position 35: 0.009173371503116147
Position 7793: 0.008912954481829988
Position 1090: 0.00854363490013591
Position 3361: 0.0074454060355736585
Position 1492: 0.005691412877243593
Position 188: 0.0051554144581476445
Position 3529: 0.004991746877015146
Position 6551: 0.004466015790251716
Position 8038: 0.0043252739099911815
Position 5681: 0.0036537365631426114
Position 4425: 0.003533412001134808
Position 4766: 0.002898832122322207
Position 1051: 0.0028408244431152654
Position 6312: 0.0028051693533000994
Position 4867: 0.0026353158794023726
Position 2629: 0.002508326841775832
Position 65: 0.002169327631315598
Position 6381: 0.002156654661611132
Position 8217: 0.002080614399536339
Position 7542: 0.0020655029301925765
Position 5278: 0.0019344506887460325
Position 5703: 0.0019106557311463724
Position 4410: 0.0018164778586040513
Position 3953: 0.0017465825761851382
Position 1268: 0.0015979282822372724
Position 4246: 0.0015623892306015261
Position 3433: 0.001470207421686057
Position 2131: 0.0013710097615204806
Position 3968: 0.0012058429219762089
Position 938: 0.0011508680794373519
Position 6996: 0.000951553883987348
Position 6383: 0.0009490902637891446
Position 6850: 0.0009460426559441517
Position 5557: 0.0008877664799513051
Position 7740: 0.0008663026891008092
Position 4804: 0.0007785024017929195
Position 7071: 0.0007296576169082966
Position 4480: 0.0007225290488837487
Position 4048: 0.0006817537870073451
