Gene = EIF3B
index = 493
Annotated 5SS: [  555  6037  7899  8262  8895  9664 11583 11726 12180 14817 16984 17930
 19741 20662 22210 23901 24377 24646]
Annotated 3SS: [ 5843  7778  8203  8765  9505 11450 11658 12132 14605 16910 17806 19661
 20522 22083 23822 24267 24527 25337]
SMsplice 5SS: [  555  6037  7899  8262  8895  9664 11583 11726 14817 16984 17930 19741
 20662 22210 23901 24377 24646]
SMsplice 3SS: [ 5843  7778  8203  8765  9505 11450 11658 14605 16910 17806 19661 20522
 22083 23822 24267 24527 25177]
top_k =  500
Partition function (log Z): 36.49599891770928

Sorted 5' Splice Sites (High to Low Probability):
Position 7899: 0.9966109203647022
Position 24377: 0.9917628399467783
Position 17930: 0.9859029679395707
Position 22210: 0.9778269880951564
Position 20662: 0.9727157619138255
Position 555: 0.9580102273927634
Position 23901: 0.936809359699653
Position 8262: 0.9170251347979321
Position 24646: 0.9154526955380531
Position 14817: 0.8985306715418172
Position 11726: 0.891032974801183
Position 19741: 0.8324448213504119
Position 11583: 0.8122153842414039
Position 8895: 0.7952399472824833
Position 9664: 0.7379557465099165
Position 6037: 0.5728381756556374
Position 12180: 0.5504210847370999
Position 2448: 0.5113608838251951
Position 5024: 0.36863081229321193
Position 5927: 0.25061552114904273
Position 16956: 0.2352356980274775
Position 17598: 0.20238527803024578
Position 8990: 0.17775755313699002
Position 24874: 0.16677316039128245
Position 251: 0.15988053750121206
Position 19773: 0.13938254670269948
Position 18728: 0.13201349985003136
Position 11552: 0.1041889547786684
Position 11982: 0.09156436874238745
Position 20055: 0.07652930421358381
Position 17091: 0.07224562091582216
Position 18098: 0.06281066372516354
Position 20881: 0.05870125192851524
Position 19228: 0.0540059568772787
Position 9875: 0.049641996442092225
Position 20363: 0.04790040754716004
Position 18830: 0.044421985931897015
Position 21293: 0.04293360243519591
Position 9165: 0.04175045683155675
Position 8316: 0.04122071930949951
Position 542: 0.03944657837962993
Position 3062: 0.038176915993574236
Position 13588: 0.03461784945094128
Position 23980: 0.030028963705710083
Position 12937: 0.02985407732903684
Position 18397: 0.027920493920643084
Position 14718: 0.02344036759870339
Position 20038: 0.021559708132931187
Position 11771: 0.021413877210303044
Position 1003: 0.020342308288017287
Position 9181: 0.020015922675543574
Position 14346: 0.018521346200042615
Position 218: 0.01846565226697944
Position 22357: 0.015939461499500717
Position 21898: 0.015588931409633286
Position 5338: 0.014951684955452169
Position 22392: 0.014902591311847846
Position 10702: 0.013987287298275584
Position 16395: 0.013863820493728815
Position 18080: 0.013581973562121161
Position 24971: 0.013500282319494345
Position 6233: 0.013287195008473727
Position 210: 0.013027109043367272
Position 969: 0.012665153413863383
Position 4372: 0.012588373137955185
Position 2514: 0.011715909220110624
Position 6213: 0.010502675586129188
Position 18689: 0.009919269155045485
Position 2424: 0.00860962238800582
Position 16667: 0.008246616945899569
Position 21169: 0.008219559012573057
Position 21005: 0.008096618492751052
Position 19262: 0.008023623526278797
Position 9058: 0.007970301354032278
Position 24127: 0.007922042121205026
Position 15811: 0.007393112184596053
Position 5130: 0.007359112791660404
Position 2103: 0.007346212909163189
Position 22521: 0.007306400099791882
Position 17122: 0.0066541533244518945
Position 8430: 0.006322201969092621
Position 16988: 0.005672738509078876
Position 9213: 0.005591680899618537
Position 9725: 0.005060669715317632
Position 19234: 0.004681438939863109
Position 6456: 0.004488660069667645
Position 5900: 0.004379269327294342
Position 17843: 0.004307675358720845
Position 18301: 0.004161964063892538
Position 2670: 0.00397622153045585
Position 2573: 0.0039123519666463425
Position 14679: 0.0034895655215456435
Position 25696: 0.003487606626398409
Position 8643: 0.0034509921094485144
Position 3515: 0.003355080939288228
Position 2129: 0.0033296478620018443
