Gene = GCLM
index = 580
Annotated 5SS: [  373  4888  7826 11572 12793 14797]
Annotated 3SS: [ 4821  7740 11511 12589 14681 20250]
SMsplice 5SS: [  373  4888  7826 14797]
SMsplice 3SS: [ 4821  7740 14681 20250]
top_k =  500
Partition function (log Z): -6.437262990084243

Sorted 5' Splice Sites (High to Low Probability):
Position 14797: 0.9527345044890988
Position 373: 0.8410885033281567
Position 7826: 0.7903185248165606
Position 4888: 0.7300647781655197
Position 20342: 0.49175815063579015
Position 11572: 0.39012245010419827
Position 12793: 0.2416242925673164
Position 8181: 0.2031840274848998
Position 746: 0.20168961895889156
Position 8192: 0.1225061895403646
Position 13936: 0.12195839953693091
Position 2361: 0.08995721461465991
Position 11067: 0.08592978840905313
Position 2213: 0.07375097503412271
Position 7618: 0.06746324635297554
Position 13843: 0.06000513689840845
Position 1895: 0.05744459675209861
Position 20362: 0.05195633269999061
Position 3929: 0.04165503489787254
Position 5646: 0.040869480223363855
Position 15522: 0.04016405773177287
Position 1582: 0.035212776118290996
Position 14853: 0.03422832948626663
Position 7987: 0.03376703937243295
Position 11656: 0.030566936660940153
Position 8906: 0.02528163395467153
Position 12397: 0.024605274690772564
Position 3559: 0.022975655668968132
Position 12362: 0.01985971022705638
Position 17508: 0.019094510205001667
Position 1336: 0.018006180250465288
Position 16623: 0.017851884047899558
Position 18727: 0.01584081651068995
Position 3527: 0.011815074851738936
Position 8580: 0.01116322698774712
Position 12401: 0.010924397489147824
Position 17615: 0.00997850390335003
Position 16611: 0.008695255137650588
Position 22842: 0.008490143025024996
Position 23149: 0.008464645111617715
Position 18777: 0.008049957195918264
Position 15033: 0.007690486902048808
Position 6825: 0.005527875916424946
Position 16639: 0.00538751060617176
Position 1744: 0.004442133047834668
Position 5848: 0.003181318512881913
Position 18125: 0.0031589186995551193
Position 4937: 0.0024672435953079436
Position 20349: 0.0021552561716498457
Position 15084: 0.002112206009777585
Position 6794: 0.0019219921012813097
Position 5862: 0.0017193779382103733
Position 4063: 0.0011515184947837524
Position 1209: 0.000773802586096227
Position 8877: 0.0004415059416251002
Position 9652: 0.00041327944366220193
Position 861: 0.0003246626352157246
Position 8289: 0.0002325647001854038
Position 147: 0.00017676173891001363
Position 936: 0.00016810710634395946
Position 586: 0.00015282343833974553
Position 1958: 9.212384411848689e-05
Position 1437: 8.02866386580307e-05
Position 1508: 7.44245165179817e-05
Position 618: 6.702571260140935e-05
Position 2716: 5.654793791328486e-05
Position 2596: 5.5146614511403775e-05
Position 848: 5.3254509008904005e-05
Position 1676: 5.162856882879235e-05
Position 1616: 4.976100728898721e-05
Position 1115: 4.9558872731960846e-05
Position 506: 4.46606496221488e-05
Position 631: 3.9567052088787645e-05
Position 40: 3.19028822263748e-05
Position 1545: 2.7535407682905457e-05
Position 432: 2.3372906137610983e-05
Position 946: 1.960800371732458e-05
Position 1625: 1.910873361976995e-05
Position 348: 1.8626749605265654e-05
Position 777: 9.465212075798829e-06
Position 1637: 4.279925440621555e-06
Position 792: 4.136944556204714e-06
Position 177: 3.7654129847671248e-06
Position 1550: 2.808065722133934e-06
Position 1316: 2.784969734401308e-06
Position 72: 2.69797950890012e-06
Position 1504: 2.5972162335194923e-06
Position 541: 2.559315340542722e-06
Position 1672: 2.4536830885171957e-06
Position 677: 9.511394743674594e-07
Position 1005: 6.374505438224448e-07
Position 1206: 5.966222634095735e-07
Position 1386: 4.98807364862892e-07
Position 804: 2.9887145515164406e-07
Position 1322: 2.8675042670866223e-07
Position 976: 2.755508407192373e-07
Position 990: 2.2737052260307525e-07
Position 12: 2.049167561794568e-07
Position 959: 1.9794864935411374e-07
Position 1225: 1.919743660400604e-07
